Timestamp,Wm2SolarRadiation,mmPrecipitation,LightningActivity,kmLightningDistance,degreesWindDirection,msWindSpeed,msGustSpeed,degreeCAirTemperature,RHRelativeHumidity,kPaAtmosphericPressure,degreesXaxisLevel,degreesYaxisLevel,mmhMaxPrecipRate,degreeCRHSensorTemp,kPaVPD,minLeafWetness,minLeafWetnesshigh,WetnessLevel,BatteryPercent,mVBatteryVoltage,kPaReferencePressure,degreeCLoggerTemperature,mmPrecipitation_ExtraSensor,mmhMaxPrecipRate_ExtraSensor,PastureID
2022-11-23T22:15:00Z,0,0.17,0,0,12,1.52,2.76,17,0.99,85.42,3.8,-1.3,2,16.9,0.02,15,15,1186,100,8080,85.32,17.3,NA,NA,TVP
2022-11-23T22:30:00Z,0,0.085,0,0,359,2.72,5.3,17.1,0.989,85.39,3.9,-1.2,2,17,0.02,15,15,1158,100,8080,85.29,17.3,NA,NA,TVP
2022-11-23T22:45:00Z,0,0.034,0,0,2,2.88,5.27,17.1,0.991,85.37,3.8,-1.3,1,17,0.02,15,15,1186,100,8078,85.27,17.3,NA,NA,TVP
2022-11-23T23:00:00Z,0,0.034,0,0,2,2.67,5.21,17.1,0.993,85.36,3.8,-1.3,1,17,0.01,15,15,1226,100,8079,85.26,17.3,NA,NA,TVP
2022-11-23T23:15:00Z,0,0.017,0,0,359,1.69,5.04,17,0.995,85.37,3.8,-1.4,1,17,0.01,15,15,1231,100,8079,85.27,17.3,NA,NA,TVP
2022-11-23T23:30:00Z,0,0.017,0,0,25,1.2,2.56,17,0.997,85.36,3.9,-1.3,1,17,0.01,15,15,1232,100,8076,85.26,17.3,NA,NA,TVP
2022-11-23T23:45:00Z,0,0,0,0,8,1.82,4.01,16.8,1,85.35,3.8,-1.3,0,16.9,0,15,15,1231,100,8077,85.25,17.2,NA,NA,TVP
2022-11-24T00:00:00Z,0,0,0,0,14,1.81,3.24,16.7,0.999,85.33,3.8,-1.3,0,16.7,0,15,15,1231,100,8075,85.23,17.1,NA,NA,TVP
2022-11-24T00:15:00Z,0,0,0,0,13,1.91,3.71,16.5,1,85.31,3.8,-1.3,0,16.5,0,15,15,1238,100,8068,85.21,17,NA,NA,TVP
2022-11-24T00:30:00Z,0,0,0,0,14,1.92,3.59,16.4,0.973,85.3,3.8,-1.3,0,16.4,0.05,15,15,1240,100,8066,85.2,16.8,NA,NA,TVP
2022-11-24T00:45:00Z,0,0,0,0,10,1.88,3.13,16.5,0.991,85.29,3.8,-1.3,0,16.4,0.02,15,15,1239,100,8067,85.19,16.7,NA,NA,TVP
2022-11-24T01:00:00Z,0,0,0,0,7,2.09,3.63,16.6,0.993,85.27,3.8,-1.4,0,16.5,0.01,15,15,1246,100,8066,85.17,16.8,NA,NA,TVP
2022-11-24T01:15:00Z,0,0,0,0,4,2.22,4.76,16.7,0.992,85.26,3.8,-1.3,0,16.5,0.02,15,15,1264,100,8065,85.16,16.9,NA,NA,TVP
2022-11-24T01:30:00Z,0,0.017,0,0,10,1.98,3.65,16.7,0.995,85.24,3.9,-1.4,1,16.6,0.01,15,15,1275,100,8064,85.14,16.9,NA,NA,TVP
2022-11-24T01:45:00Z,0,0,0,0,13,2.11,3.98,16.6,0.999,85.23,3.8,-1.2,0,16.6,0,15,15,1281,100,8064,85.13,16.9,NA,NA,TVP
2022-11-24T02:00:00Z,0,0.017,0,0,18,1.72,2.74,16.4,1.001,85.22,3.8,-1.3,1,16.4,0,15,15,1283,100,8066,85.12,16.7,NA,NA,TVP
2022-11-24T02:15:00Z,0,0,0,0,18,1.71,3.86,16.4,0.995,85.21,3.8,-1.4,0,16.3,0.01,15,15,1288,100,8062,85.12,16.6,NA,NA,TVP
2022-11-24T02:30:00Z,0,0,0,0,17,1.7,3.26,16.3,0.998,85.21,3.8,-1.3,0,16.2,0,15,15,1289,100,8062,85.11,16.5,NA,NA,TVP
2022-11-24T02:45:00Z,0,0.017,0,0,20,1.69,3.51,16.1,1.001,85.2,3.8,-1.4,1,16.1,0,15,15,1291,100,8062,85.1,16.4,NA,NA,TVP
2022-11-24T03:00:00Z,0,0,0,0,22,1.56,3.47,16,0.996,85.2,3.7,-1.3,0,16,0.01,15,15,1293,100,8063,85.1,16.2,NA,NA,TVP
2022-11-24T03:15:00Z,0,0,0,0,22,1.32,2.64,15.9,0.995,85.2,3.8,-1.3,0,15.8,0.01,15,15,1296,100,8061,85.1,16.1,NA,NA,TVP
2022-11-24T03:30:00Z,0,0,0,0,12,1.95,4.07,16.1,0.987,85.21,3.8,-1.3,0,15.8,0.02,15,15,1295,100,8061,85.11,16.2,NA,NA,TVP
2022-11-24T03:45:00Z,0,0.017,0,0,8,2.65,5.99,16.2,0.99,85.2,3.7,-1.3,1,16,0.02,15,15,1286,100,8061,85.1,16.3,NA,NA,TVP
2022-11-24T04:00:00Z,0,0.017,0,0,4,2.75,5.41,16.3,0.994,85.21,3.9,-1.4,1,16.1,0.01,15,15,1132,100,8058,85.11,16.4,NA,NA,TVP
2022-11-24T04:15:00Z,0,0.085,0,0,3,2.65,5.12,16.3,0.997,85.21,3.8,-1.2,1,16.2,0,15,15,1053,100,8060,85.11,16.5,NA,NA,TVP
2022-11-24T04:30:00Z,0,0,0,0,0,3.07,5.85,16.4,0.995,85.22,3.9,-1.4,0,16.2,0.01,15,15,1051,100,8057,85.12,16.5,NA,NA,TVP
2022-11-24T04:45:00Z,0,0.051,0,0,358,2.78,5.37,16.5,0.988,85.24,3.7,-1,1,16.3,0.02,15,15,1073,100,8060,85.14,16.5,NA,NA,TVP
2022-11-24T05:00:00Z,0,0.102,0,0,4,1.96,4.63,16.4,0.989,85.25,3.8,-1.3,3.1,16.2,0.02,15,15,1156,100,8056,85.15,16.5,NA,NA,TVP
2022-11-24T05:15:00Z,0,0,0,0,10,1.78,3.33,16.2,0.99,85.25,3.8,-1.3,0,16.1,0.02,15,15,1167,100,8059,85.15,16.4,NA,NA,TVP
2022-11-24T05:30:00Z,0,0,0,0,20,1.44,3.49,16.2,0.986,85.25,3.8,-1.3,0,16,0.03,15,15,1168,100,8058,85.16,16.3,NA,NA,TVP
2022-11-24T05:45:00Z,1.7,0,0,0,6,1.71,3.27,16.4,0.976,85.26,3.8,-1.3,0,16,0.05,15,15,1168,100,8057,85.16,16.4,NA,NA,TVP
2022-11-24T06:00:00Z,13.8,0,0,0,8,2,4,16.5,0.984,85.27,3.8,-1.3,0,16.2,0.03,15,15,1179,100,8052,85.17,16.6,NA,NA,TVP
2022-11-24T06:15:00Z,11.1,0,0,0,3,2.24,3.98,16.6,0.994,85.28,3.9,-1.3,0,16.5,0.01,15,15,1196,100,8058,85.19,16.7,NA,NA,TVP
2022-11-24T06:30:00Z,22.5,0.034,0,0,0,2.91,5.99,16.7,0.998,85.3,3.8,-1.1,1,16.6,0,15,15,1223,100,8053,85.2,16.8,NA,NA,TVP
2022-11-24T06:45:00Z,36.2,0.051,0,0,1,3.34,6.12,16.7,0.998,85.31,3.9,-1.2,1,16.7,0,15,15,1215,100,8055,85.21,16.9,NA,NA,TVP
2022-11-24T07:00:00Z,114.1,0.017,0,0,1,3.51,7.8,16.6,1,85.3,3.9,-1.4,1,16.8,0,15,15,1184,100,8055,85.2,17,NA,NA,TVP
2022-11-24T07:15:00Z,115.2,0.085,0,0,358,3.81,6.22,16.7,1.001,85.32,4,-1.9,1,16.9,0,15,15,1058,100,8054,85.22,17.1,NA,NA,TVP
2022-11-24T07:30:00Z,116.9,0.153,0,0,356,3.02,5.76,16.6,0.998,85.35,3.8,-1.4,3.1,17,0,15,15,1061,100,8056,85.25,17.2,NA,NA,TVP
2022-11-24T07:45:00Z,206.7,0.238,0,0,1,2.65,4.42,16.9,1.001,85.36,3.9,-1.4,2,17.2,0,15,15,1206,100,8061,85.27,17.4,NA,NA,TVP
2022-11-24T08:00:00Z,206.1,0,0,0,359,2.97,5.11,17.2,0.998,85.37,4,-1.3,0,17.7,0,15,15,1224,100,8061,85.28,17.8,NA,NA,TVP
2022-11-24T08:15:00Z,157.8,0,0,0,14,1.77,3.77,17.4,0.998,85.39,3.9,-1.3,0,17.8,0,15,15,1252,100,8061,85.3,18,NA,NA,TVP
2022-11-24T08:30:00Z,114.8,0,0,0,6,1.87,3.19,17.4,0.997,85.4,3.9,-1.3,0,17.8,0.01,15,15,1195,100,8065,85.3,18.2,NA,NA,TVP
2022-11-24T08:45:00Z,154.2,0,0,0,8,2.21,3.8,17.4,0.999,85.39,3.9,-1.2,0,17.7,0,15,15,1155,100,8062,85.3,18.1,NA,NA,TVP
2022-11-24T09:00:00Z,262.3,0,0,0,6,2.38,5.07,17.5,0.998,85.4,3.8,-1.5,0,18.1,0,15,15,1139,100,8067,85.31,18.3,NA,NA,TVP
2022-11-24T09:15:00Z,295.5,0,0,0,353,2.14,4.81,17.3,1.004,85.41,3.9,-1.3,0,18.3,0,15,15,1185,100,8072,85.32,18.6,NA,NA,TVP
2022-11-24T09:30:00Z,445.3,0,0,0,8,2.26,4.73,18,0.999,85.39,3.9,-1.3,0,18.9,0,15,15,1195,100,8074,85.32,19,NA,NA,TVP
2022-11-24T09:45:00Z,559.3,0,0,0,14,2.2,4.63,18.8,0.997,85.38,4,-1.3,0,20.1,0.01,15,15,1154,100,8083,85.32,19.9,NA,NA,TVP
2022-11-24T10:00:00Z,371.2,0,0,0,7,2.07,3.35,18.9,0.996,85.39,4,-1.4,0,20.8,0.01,15,15,1123,100,8086,85.31,20.7,NA,NA,TVP
2022-11-24T10:15:00Z,232.3,0,0,0,19,1.63,2.59,18.6,0.994,85.4,4,-1.3,0,20.1,0.01,15,15,1100,100,8087,85.31,20.6,NA,NA,TVP
2022-11-24T10:30:00Z,508.7,0,0,0,6,1.95,3.6,18.8,0.987,85.38,4,-1.4,0,20.2,0.03,15,15,1064,100,8094,85.3,20.7,NA,NA,TVP
2022-11-24T10:45:00Z,669,0,0,0,24,1.15,3.44,19.3,0.986,85.34,4.1,-1.3,0,21.5,0.03,15,15,992,100,8098,85.28,21.8,NA,NA,TVP
2022-11-24T11:00:00Z,324.4,0,0,0,2,1.61,4.24,19.1,0.99,85.35,4.1,-1.4,0,21.7,0.02,15,15,957,100,8105,85.26,22.3,NA,NA,TVP
2022-11-24T11:15:00Z,738.3,0,0,0,20,1.5,3.48,20,0.978,85.31,4.1,-1.3,0,22.3,0.05,15,15,862,100,8110,85.24,23,NA,NA,TVP
2022-11-24T11:30:00Z,413.3,0,0,0,356,1.89,4.19,19.6,0.976,85.32,4.1,-1.3,0,22.5,0.05,15,15,818,100,8112,85.23,23.4,NA,NA,TVP
2022-11-24T11:45:00Z,312.6,0,0,0,7,1.63,4.55,19.2,0.971,85.31,4,-1.4,0,21.6,0.06,15,15,782,100,8113,85.21,22.7,NA,NA,TVP
2022-11-24T12:00:00Z,288.3,0,0,0,3,1.63,3.56,19.1,0.961,85.3,4,-1.3,0,21.1,0.09,15,15,751,100,8117,85.2,22.3,NA,NA,TVP
2022-11-24T12:15:00Z,557.9,0,0,0,23,1.41,2.81,19.6,0.948,85.27,4,-1.3,0,21.3,0.12,15,15,701,100,8119,85.18,22.8,NA,NA,TVP
2022-11-24T12:30:00Z,530.5,0,0,0,13,1.55,2.78,19.7,0.96,85.25,4,-1.4,0,22,0.09,15,15,622,100,8121,85.16,23.5,NA,NA,TVP
2022-11-24T12:45:00Z,468.2,0,0,0,8,1.83,3.27,20,0.957,85.24,4.1,-1.3,0,22.5,0.1,15,15,561,100,8125,85.16,24.1,NA,NA,TVP
2022-11-24T13:00:00Z,324.1,0,0,0,14,1.42,4.44,19.5,0.955,85.25,4,-1.4,0,21.9,0.1,15,15,528,100,8127,85.15,23.2,NA,NA,TVP
2022-11-24T13:15:00Z,308.5,0.306,0,0,18,1.34,2.98,19.2,0.973,85.22,4,-1.3,9.2,21.7,0.06,15,15,1051,100,8128,85.12,23.1,NA,NA,TVP
2022-11-24T13:30:00Z,375.9,0.034,0,0,13,1.52,2.85,18.8,0.994,85.2,4,-1.3,1,21.3,0.01,15,15,1021,100,8127,85.11,22.5,NA,NA,TVP
2022-11-24T13:45:00Z,301.5,0,0,0,23,1.27,2.42,19.2,0.969,85.18,3.9,-1.3,0,20.9,0.07,15,15,964,100,8128,85.09,22.1,NA,NA,TVP
2022-11-24T14:00:00Z,326.4,0,0,0,18,1.25,2.54,19.4,0.963,85.17,4,-1.3,0,21.1,0.08,15,15,905,100,8133,85.07,22.5,NA,NA,TVP
2022-11-24T14:15:00Z,219.3,0,0,0,14,1.31,4.1,19.3,0.957,85.16,4,-1.3,0,21,0.1,15,15,863,100,8132,85.06,22.2,NA,NA,TVP
2022-11-24T14:30:00Z,441.3,0,0,0,354,1.41,3.69,19.4,0.957,85.15,4,-1.3,0,21.2,0.1,15,15,758,100,8137,85.06,22.8,NA,NA,TVP
2022-11-24T14:45:00Z,219.3,0.681,0,0,11,1.52,4.24,19.1,0.973,85.16,3.9,-1.4,12.2,21.1,0.06,15,15,1029,100,8137,85.06,22.2,NA,NA,TVP
2022-11-24T15:00:00Z,107.9,0.221,0,0,1,1.9,4.09,18.1,0.979,85.17,3.9,-1.4,11.2,19.9,0.04,15,15,949,100,8131,85.06,20.8,NA,NA,TVP
2022-11-24T15:15:00Z,79.5,0,0,0,359,2.01,3.9,18.1,0.961,85.16,3.9,-1.4,0,19,0.08,15,15,940,100,8131,85.06,19.9,NA,NA,TVP
2022-11-24T15:30:00Z,120.4,0,0,0,1,1.72,4.06,18,0.967,85.18,3.8,-1.3,0,18.6,0.07,15,15,924,100,8130,85.08,19.5,NA,NA,TVP
2022-11-24T15:45:00Z,92.5,0,0,0,18,1.03,2.23,18.2,0.972,85.19,3.8,-1.3,0,18.6,0.06,15,15,910,100,8130,85.09,19.5,NA,NA,TVP
2022-11-24T16:00:00Z,59.1,0,0,0,18,1.22,2.66,18.2,0.962,85.18,3.8,-1.3,0,18.5,0.08,15,15,903,100,8130,85.07,19.3,NA,NA,TVP
2022-11-24T16:15:00Z,66.7,0,0,0,35,1,3.77,18,0.967,85.18,3.8,-1.4,0,18.4,0.07,15,15,890,100,8126,85.08,19.2,NA,NA,TVP
2022-11-24T16:30:00Z,29.7,0,0,0,28,0.92,1.69,18,0.958,85.19,3.8,-1.3,0,18.3,0.09,15,15,880,100,8125,85.08,19,NA,NA,TVP
2022-11-24T16:45:00Z,16.3,0,0,0,1,1.34,4.01,17.9,0.962,85.19,3.8,-1.3,0,18.1,0.08,15,15,872,100,8129,85.08,18.7,NA,NA,TVP
2022-11-24T17:00:00Z,6.1,0,0,0,354,2.26,5.65,17.6,0.968,85.19,3.8,-1.3,0,17.8,0.06,15,15,861,100,8126,85.08,18.5,NA,NA,TVP
2022-11-24T17:15:00Z,1.1,0,0,0,6,1.36,3.89,17.6,0.971,85.19,3.9,-1.3,0,17.7,0.06,15,15,856,100,8123,85.08,18.2,NA,NA,TVP
2022-11-24T17:30:00Z,0.1,0,0,0,0,2,5.31,17.6,0.973,85.2,3.8,-1.2,0,17.5,0.05,15,15,858,100,8121,85.09,18.1,NA,NA,TVP
2022-11-24T17:45:00Z,0,0.017,0,0,8,1.96,4.47,17.6,0.969,85.21,3.9,-1.3,1,17.5,0.06,15,15,978,100,8124,85.11,18,NA,NA,TVP
2022-11-24T18:00:00Z,0,0.119,0,0,2,1.61,3.77,17.6,0.973,85.22,3.9,-1.3,3.1,17.5,0.05,15,15,1036,100,8120,85.12,17.9,NA,NA,TVP
2022-11-24T18:15:00Z,0,1.038,0,0,354,2.33,5.02,17.3,0.985,85.23,3.8,-1.4,14.3,17.4,0.03,15,15,1059,100,8119,85.12,17.8,NA,NA,TVP
2022-11-24T18:30:00Z,0,2.668,0,0,7,1.85,3.61,16.8,0.992,85.25,3.9,-1.3,27.5,17.1,0.02,15,15,1022,100,8118,85.15,17.5,NA,NA,TVP
2022-11-24T18:45:00Z,0,0.97,0,0,9,1.46,3.55,16.9,0.977,85.28,3.8,-1.3,10.2,16.8,0.04,15,15,1016,100,8118,85.18,17.4,NA,NA,TVP
2022-11-24T19:00:00Z,0,1.328,0,0,12,1.88,4.63,17.2,0.977,85.31,3.8,-1.3,23.5,17,0.05,15,15,1098,100,8116,85.21,17.4,NA,NA,TVP
2022-11-24T19:15:00Z,0,0.579,0,0,355,2.09,4.55,17.3,0.985,85.33,3.8,-1.4,8.2,17.1,0.03,15,15,1056,100,8114,85.23,17.5,NA,NA,TVP
2022-11-24T19:30:00Z,0,0,0,0,0,2.23,4.69,17.2,0.992,85.34,3.8,-1.3,0,17.2,0.01,15,15,1074,100,8116,85.24,17.5,NA,NA,TVP
2022-11-24T19:45:00Z,0,0.477,0,0,356,2.7,5.34,17.2,0.993,85.35,3.9,-1.4,11.2,17.2,0.01,15,15,1039,100,8115,85.25,17.5,NA,NA,TVP
2022-11-24T20:00:00Z,0,0.085,0,0,2,2.9,5.39,16.9,0.997,85.37,3.9,-1.1,3.1,17,0.01,15,15,1060,100,8112,85.27,17.4,NA,NA,TVP
2022-11-24T20:15:00Z,0,0.051,0,0,6,2.38,4.95,16.9,0.992,85.38,3.8,-1.4,1,16.9,0.02,15,15,1080,100,8109,85.28,17.3,NA,NA,TVP
2022-11-24T20:30:00Z,0,0.051,0,0,359,3.08,6.13,17.1,0.988,85.38,3.9,-1.3,1,16.9,0.02,15,15,1118,100,8112,85.28,17.3,NA,NA,TVP
2022-11-24T20:45:00Z,0,0,0,0,0,3.07,8.52,16.9,0.998,85.38,3.7,-1.4,0,17,0,15,15,1097,100,8108,85.28,17.3,NA,NA,TVP
2022-11-24T21:00:00Z,0,0.034,0,0,358,2.57,6.32,16.9,0.995,85.38,3.7,-1.3,1,16.9,0.01,15,15,1145,100,8109,85.28,17.2,NA,NA,TVP
2022-11-24T21:15:00Z,0,0.238,0,0,358,2.69,6.17,17,0.991,85.38,4,-1.5,3.1,16.9,0.02,15,15,1157,100,8108,85.28,17.2,NA,NA,TVP
2022-11-24T21:30:00Z,0,0.17,0,0,0,2.1,5.48,17.1,0.991,85.38,3.9,-1.3,3.1,17,0.02,15,15,1147,100,8110,85.28,17.3,NA,NA,TVP
2022-11-24T21:45:00Z,0,0,0,0,7,1.95,3.92,16.9,0.998,85.38,3.9,-1.3,0,16.9,0,15,15,1154,100,8108,85.28,17.3,NA,NA,TVP
2022-11-24T22:00:00Z,0,0.017,0,0,9,2.42,6.81,16.8,0.998,85.36,3.9,-1.2,1,16.8,0,15,15,1149,100,8106,85.26,17.2,NA,NA,TVP
2022-11-24T22:15:00Z,0,0.17,0,0,14,2.39,5.39,16.7,0.998,85.36,3.8,-1.3,3.1,16.7,0,15,15,1144,100,8107,85.25,17.1,NA,NA,TVP
2022-11-24T22:30:00Z,0,0.443,0,0,3,2.37,4.31,16.7,0.998,85.35,3.9,-1.4,6.1,16.7,0,15,15,1129,100,8103,85.25,17.1,NA,NA,TVP
2022-11-24T22:45:00Z,0,0.46,0,0,8,1.8,4.71,16.7,0.996,85.34,3.9,-1.4,7.1,16.7,0.01,15,15,1159,100,8106,85.24,17.1,NA,NA,TVP
2022-11-24T23:00:00Z,0,0.902,0,0,11,1.8,4.76,16.8,0.996,85.34,3.9,-1.4,13.3,16.7,0.01,15,15,1133,100,8105,85.24,17.1,NA,NA,TVP
2022-11-24T23:15:00Z,0,0.119,0,0,0,2.45,6.9,16.9,0.985,85.33,3.8,-1.3,2,16.7,0.03,15,15,1051,100,8099,85.22,17,NA,NA,TVP
2022-11-24T23:30:00Z,0,0,0,0,4,2.6,5.94,16.8,0.983,85.31,3.8,-1.3,0,16.6,0.03,15,15,1041,100,8101,85.21,17,NA,NA,TVP
2022-11-24T23:45:00Z,0,0.017,0,0,3,2.53,4.9,16.8,0.979,85.31,3.9,-1.3,1,16.5,0.04,15,15,1038,100,8102,85.21,16.9,NA,NA,TVP
2022-11-25T00:00:00Z,0,0,0,0,7,2.35,4.96,16.7,0.976,85.29,3.9,-1.3,0,16.4,0.05,15,15,1037,100,8099,85.19,16.8,NA,NA,TVP
2022-11-25T00:15:00Z,0,0.017,0,0,9,2.67,5.91,16.6,0.979,85.26,3.8,-1.2,1,16.4,0.04,15,15,1057,100,8078,85.16,16.9,NA,NA,TVP
2022-11-25T00:30:00Z,0,0,0,0,6,3.15,7.6,16.6,0.957,85.24,3.8,-1.2,0,16.3,0.08,15,15,1046,100,8084,85.13,16.8,NA,NA,TVP
2022-11-25T00:45:00Z,0,0,0,0,9,3.33,6.52,16.4,0.979,85.21,3.9,-1.1,0,16.2,0.04,15,15,1050,100,8083,85.1,16.6,NA,NA,TVP
2022-11-25T01:00:00Z,0,0,0,0,9,3.51,7.18,16.4,0.979,85.19,4,-1.2,0,16.2,0.04,15,15,1039,100,8082,85.09,16.5,NA,NA,TVP
2022-11-25T01:15:00Z,0,0,0,0,12,3.18,5.49,16.4,0.977,85.18,3.8,-1.4,0,16.1,0.04,15,15,1034,100,8085,85.08,16.4,NA,NA,TVP
2022-11-25T01:30:00Z,0,0,0,0,9,3.39,7.85,16.3,0.977,85.17,3.7,-1.3,0,16,0.04,15,15,1033,100,8085,85.06,16.4,NA,NA,TVP
2022-11-25T01:45:00Z,0,0,0,0,13,3.07,6.4,16.3,0.971,85.16,3.7,-1.2,0,16,0.05,15,15,1031,100,8084,85.06,16.3,NA,NA,TVP
2022-11-25T02:00:00Z,0,0,0,0,14,2.28,5.58,16.4,0.97,85.19,3.8,-1.4,0,16,0.06,15,15,1027,100,8085,85.09,16.3,NA,NA,TVP
2022-11-25T02:15:00Z,0,0,0,0,8,2.61,5.52,16.4,0.968,85.19,3.8,-1.2,0,16.1,0.06,15,15,1020,100,8083,85.09,16.3,NA,NA,TVP
2022-11-25T02:30:00Z,0,0,0,0,5,2.62,5.46,16.4,0.967,85.17,3.8,-1.3,0,16.1,0.06,15,15,1013,100,8086,85.06,16.4,NA,NA,TVP
2022-11-25T02:45:00Z,0,0,0,0,11,2.87,4.99,16.2,0.967,85.15,3.8,-1.6,0,16,0.06,15,15,1010,100,8082,85.05,16.2,NA,NA,TVP
2022-11-25T03:00:00Z,0,0,0,0,1,3.93,7.19,16.3,0.964,85.12,3.6,-0.8,0,16,0.07,15,15,1002,100,8080,85.02,16.3,NA,NA,TVP
2022-11-25T03:15:00Z,0,0,0,0,6,3.04,6.68,16.4,0.964,85.12,3.8,-1,0,16,0.07,15,15,996,100,8080,85.02,16.3,NA,NA,TVP
2022-11-25T03:30:00Z,0,0,0,0,9,2.49,8.04,16.3,0.966,85.14,3.8,-1.3,0,16.1,0.06,15,15,992,100,8080,85.04,16.3,NA,NA,TVP
2022-11-25T03:45:00Z,0,0,0,0,13,1.82,5.04,16.3,0.962,85.17,3.8,-1.3,0,16,0.07,15,15,991,100,8080,85.07,16.2,NA,NA,TVP
2022-11-25T04:00:00Z,0,0,0,0,9,2.56,6.18,16.4,0.957,85.18,3.9,-1.4,0,16.1,0.08,15,15,981,100,8078,85.07,16.3,NA,NA,TVP
2022-11-25T04:15:00Z,0,0,0,0,6,3.26,8.68,16.4,0.956,85.18,3.9,-1.3,0,16.1,0.08,15,15,988,100,8080,85.08,16.3,NA,NA,TVP
2022-11-25T04:30:00Z,0,0,0,0,3,2.84,6.41,16.4,0.96,85.2,3.8,-1.4,0,16.1,0.07,15,15,979,100,8079,85.1,16.3,NA,NA,TVP
2022-11-25T04:45:00Z,0,0,0,0,3,2.87,6.09,16.5,0.957,85.22,3.9,-1.3,0,16.1,0.08,15,15,981,100,8076,85.12,16.4,NA,NA,TVP
2022-11-25T05:00:00Z,0,0,0,0,4,3.02,5.09,16.4,0.967,85.23,3.8,-1.3,0,16.2,0.06,15,15,1003,100,8078,85.12,16.4,NA,NA,TVP
2022-11-25T05:15:00Z,0,0,0,0,6,3.33,6.86,16.4,0.962,85.24,3.9,-1.2,0,16.2,0.07,15,15,993,100,8075,85.14,16.4,NA,NA,TVP
2022-11-25T05:30:00Z,0,0,0,0,9,3.45,7.62,16.4,0.955,85.23,3.9,-1.2,0,16.1,0.08,15,15,985,100,8076,85.13,16.3,NA,NA,TVP
2022-11-25T05:45:00Z,2.1,0,0,0,9,3.45,6.41,16.2,0.957,85.24,3.7,-1.7,0,16,0.08,15,15,975,100,8075,85.14,16.2,NA,NA,TVP
2022-11-25T06:00:00Z,10.4,0,0,0,9,3.16,5.51,16.4,0.952,85.25,4.1,-1.1,0,16,0.09,15,15,967,100,8074,85.15,16.2,NA,NA,TVP
2022-11-25T06:15:00Z,21.3,0,0,0,10,2.98,7.49,16.4,0.956,85.27,3.9,-1.5,0,16.2,0.08,15,15,961,100,8074,85.17,16.3,NA,NA,TVP
2022-11-25T06:30:00Z,31.7,0,0,0,4,3.28,6.56,16.4,0.959,85.29,3.8,-1.3,0,16.2,0.08,15,15,949,100,8073,85.19,16.4,NA,NA,TVP
2022-11-25T06:45:00Z,41.5,0,0,0,10,2.76,7.2,16.4,0.954,85.31,3.8,-1.3,0,16.2,0.09,15,15,935,100,8075,85.21,16.4,NA,NA,TVP
2022-11-25T07:00:00Z,32.6,0,0,0,14,2.73,6.34,16.6,0.95,85.34,4,-1.4,0,16.3,0.09,15,15,920,100,8074,85.24,16.5,NA,NA,TVP
2022-11-25T07:15:00Z,34.5,0,0,0,15,2.84,5.84,16.7,0.942,85.37,3.9,-1.2,0,16.4,0.11,15,15,902,100,8072,85.27,16.6,NA,NA,TVP
2022-11-25T07:30:00Z,60.3,0,0,0,10,2.93,6.55,16.9,0.935,85.4,4.1,-1.2,0,16.6,0.12,15,15,885,100,8075,85.3,16.8,NA,NA,TVP
2022-11-25T07:45:00Z,118,0,0,0,13,2.61,5.7,16.8,0.958,85.42,4,-1.5,0,16.9,0.08,15,15,926,100,8070,85.33,17,NA,NA,TVP
2022-11-25T08:00:00Z,88.7,0,0,0,30,2.35,5.08,16.9,0.96,85.41,3.7,-1.2,0,17,0.08,15,15,910,100,8073,85.32,17.2,NA,NA,TVP
2022-11-25T08:15:00Z,54.5,0,0,0,34,2.28,5.78,17.2,0.938,85.41,3.9,-1.3,0,17.1,0.12,15,15,890,100,8070,85.31,17.3,NA,NA,TVP
2022-11-25T08:30:00Z,48.6,0,0,0,27,2.55,6,17.8,0.92,85.42,3.9,-1.3,0,17.3,0.16,15,15,862,100,8072,85.32,17.4,NA,NA,TVP
2022-11-25T08:45:00Z,107.6,0,0,0,28,2.56,5.18,18.3,0.914,85.43,3.9,-1.5,0,17.8,0.18,15,15,779,100,8069,85.34,17.8,NA,NA,TVP
2022-11-25T09:00:00Z,158.4,0,0,0,23,2.71,5.13,18.8,0.906,85.44,3.9,-1.3,0,18.6,0.2,15,15,703,100,8069,85.35,18.6,NA,NA,TVP
2022-11-25T09:15:00Z,152.9,0,0,0,20,2.53,5.55,18.8,0.916,85.45,3.9,-1.3,0,19.3,0.18,15,15,658,100,8071,85.35,19,NA,NA,TVP
2022-11-25T09:30:00Z,240.5,0,0,0,28,1.52,4.39,18.2,0.954,85.43,4,-1.3,0,19.7,0.1,15,15,618,100,8069,85.35,19.3,NA,NA,TVP
2022-11-25T09:45:00Z,282,0,0,0,31,1.68,3.26,18.4,0.95,85.44,4,-1.3,0,19.8,0.11,15,15,589,100,8069,85.35,19.6,NA,NA,TVP
2022-11-25T10:00:00Z,757.6,0,0,0,41,1.58,3.98,19.3,0.951,85.4,4.1,-1.3,0,21.4,0.11,15,15,539,100,8078,85.35,20.7,NA,NA,TVP
2022-11-25T10:15:00Z,486.7,0,0,0,11,2.01,4.72,19.3,0.967,85.41,4.1,-1.3,0,22.6,0.07,15,15,510,100,8079,85.33,21.8,NA,NA,TVP
2022-11-25T10:30:00Z,441.3,0,0,0,19,1.54,4.4,19,0.944,85.41,4,-1.4,0,21.6,0.12,15,15,488,100,8083,85.32,21.7,NA,NA,TVP
