Tree,MC,Timestamp,Port3_Temp,Port3_VPD,Port3_Atmos_pressure,Port3_RH,Port5_Atmos_pressure,Port5_Temp,Port5_VPD,Port5_RH,Port1_Solar,Port2_Solar,Port4_LWS_Count,Port4_LW_minutes_H,Port4_LW_minutes,Port6_LW_minutes_H,Port6_LW_minutes,Port6_LWS_Count
FB4,MC1,2023-06-02T19:30:00Z,19,0.32,85.78,0.853,85.81,19.4,0.31,0.861,0,0,452,0,15,0,15,452
FB4,MC1,2023-06-02T19:45:00Z,18.8,0.29,85.77,0.864,85.8,19.1,0.28,0.874,0,0,452,0,15,0,15,452
FB4,MC1,2023-06-02T20:00:00Z,18.6,0.28,85.77,0.87,85.8,19,0.26,0.881,0,0,452,0,15,0,15,452
FB4,MC1,2023-06-02T20:15:00Z,18.6,0.27,85.78,0.876,85.81,18.9,0.25,0.887,0,0,452,0,15,0,15,452
FB4,MC1,2023-06-02T20:30:00Z,18.5,0.24,85.78,0.889,85.8,18.8,0.21,0.903,0,0,453,0,15,0,15,452
FB4,MC1,2023-06-02T20:45:00Z,18.4,0.19,85.79,0.91,85.82,18.6,0.16,0.925,0,0,454,0,15,0,15,453
FB4,MC1,2023-06-02T21:00:00Z,18.3,0.16,85.8,0.925,85.82,18.4,0.12,0.943,0,0,454,0,15,0,15,454
FB4,MC1,2023-06-02T21:15:00Z,18.3,0.14,85.81,0.934,85.83,18.4,0.1,0.954,0,0,454,0,15,0,15,453
FB4,MC1,2023-06-02T21:30:00Z,18.3,0.14,85.82,0.934,85.84,18.4,0.1,0.954,0,0,455,0,15,0,15,453
FB4,MC1,2023-06-02T21:45:00Z,18.2,0.12,85.82,0.94,85.84,18.4,0.09,0.959,0,0,455,0,15,0,15,454
FB4,MC1,2023-06-02T22:00:00Z,18.2,0.11,85.81,0.949,85.83,18.3,0.07,0.968,0,0,456,0,15,0,15,454
FB4,MC1,2023-06-02T22:15:00Z,18.2,0.08,85.81,0.962,85.83,18.3,0.03,0.985,0,0,458,0,15,0,15,455
FB4,MC1,2023-06-02T22:30:00Z,18.1,0.05,85.81,0.975,85.84,18.2,0.01,0.997,0,0,459,0,15,0,15,456
FB4,MC1,2023-06-02T22:45:00Z,18,0.04,85.82,0.979,85.84,18.1,0,1,0,0,459,0,15,0,15,456
FB4,MC1,2023-06-02T23:00:00Z,17.9,0.04,85.81,0.979,85.83,18,0,1,0,0,458,0,15,0,15,455
FB4,MC1,2023-06-02T23:15:00Z,17.8,0.05,85.79,0.977,85.81,18,0,1,0,0,459,0,15,0,15,456
FB4,MC1,2023-06-02T23:30:00Z,17.7,0.04,85.78,0.978,85.8,17.8,0,1,0,0,458,0,15,0,15,455
FB4,MC1,2023-06-02T23:45:00Z,17.8,0.05,85.78,0.975,85.8,17.9,0,0.999,0,0,457,0,15,0,15,455
FB4,MC1,2023-06-03T00:00:00Z,18,0.07,85.77,0.966,85.79,18.1,0.02,0.988,0,0,457,0,15,0,15,455
FB4,MC1,2023-06-03T00:15:00Z,17.8,0.06,85.75,0.973,85.77,17.9,0.01,0.994,0,0,459,0,15,0,15,456
FB4,MC1,2023-06-03T00:30:00Z,17.7,0.04,85.73,0.98,85.76,17.8,0,1,0,0,461,11,15,0,15,456
FB4,MC1,2023-06-03T00:45:00Z,17.7,0.04,85.72,0.978,85.75,17.8,0,1,0,0,459,11,15,0,15,456
FB4,MC1,2023-06-03T01:00:00Z,17.7,0.07,85.71,0.966,85.74,17.8,0.03,0.988,0,0,457,0,15,0,15,455
FB4,MC1,2023-06-03T01:15:00Z,17.7,0.1,85.7,0.95,85.72,17.8,0.06,0.969,0,0,456,0,15,0,15,454
FB4,MC1,2023-06-03T01:30:00Z,17.7,0.12,85.7,0.942,85.72,17.9,0.09,0.958,0,0,456,0,15,0,15,454
FB4,MC1,2023-06-03T01:45:00Z,17.7,0.12,85.69,0.938,85.72,17.9,0.1,0.953,0,0,456,0,15,0,15,454
FB4,MC1,2023-06-03T02:00:00Z,17.6,0.12,85.68,0.94,85.7,17.9,0.09,0.954,0,0,456,0,15,0,15,454
FB4,MC1,2023-06-03T02:15:00Z,17.6,0.12,85.66,0.942,85.69,17.8,0.09,0.955,0,0,456,0,15,0,15,454
FB4,MC1,2023-06-03T02:30:00Z,17.6,0.1,85.65,0.949,85.68,17.9,0.08,0.963,0,0,456,0,15,0,15,454
FB4,MC1,2023-06-03T02:45:00Z,17.7,0.09,85.65,0.957,85.67,17.9,0.05,0.974,0,0,457,0,15,0,15,455
FB4,MC1,2023-06-03T03:00:00Z,17.8,0.08,85.64,0.962,85.67,18,0.04,0.98,0,0,457,0,15,0,15,455
FB4,MC1,2023-06-03T03:15:00Z,17.8,0.07,85.66,0.966,85.68,18,0.03,0.983,0,0,458,0,15,0,15,455
FB4,MC1,2023-06-03T03:30:00Z,17.9,0.05,85.66,0.973,85.68,18.1,0.01,0.993,0,0,460,4,15,0,15,455
FB4,MC1,2023-06-03T03:45:00Z,17.7,0.07,85.65,0.964,85.67,17.9,0.04,0.981,0,0,457,0,15,0,15,454
FB4,MC1,2023-06-03T04:00:00Z,17.7,0.09,85.65,0.954,85.68,18,0.06,0.969,0,0,457,0,15,0,15,454
FB4,MC1,2023-06-03T04:15:00Z,17.7,0.11,85.65,0.948,85.68,18.1,0.09,0.958,0,0,457,0,15,0,15,454
FB4,MC1,2023-06-03T04:30:00Z,17.8,0.11,85.65,0.944,85.67,18.1,0.1,0.952,0,0,456,0,15,0,15,454
FB4,MC1,2023-06-03T04:45:00Z,17.8,0.12,85.65,0.939,85.67,18.1,0.1,0.951,0,0,456,0,15,0,15,454
FB4,MC1,2023-06-03T05:00:00Z,17.8,0.13,85.65,0.937,85.67,18.1,0.11,0.949,0,0,456,0,15,0,15,454
FB4,MC1,2023-06-03T05:15:00Z,17.8,0.13,85.66,0.936,85.68,18.1,0.11,0.947,0,0,456,0,15,0,15,454
FB4,MC1,2023-06-03T05:30:00Z,17.8,0.14,85.66,0.933,85.68,18.1,0.11,0.945,8.8,5.1,455,0,15,0,15,454
FB4,MC1,2023-06-03T05:45:00Z,18.1,0.15,85.67,0.93,85.69,18.4,0.12,0.942,23.4,16.8,453,0,15,0,15,454
FB4,MC1,2023-06-03T06:00:00Z,19.1,0.21,85.68,0.906,85.7,19,0.16,0.926,33.7,23.3,451,0,15,0,15,453
FB4,MC1,2023-06-03T06:15:00Z,21.2,0.42,85.69,0.834,85.71,19.8,0.25,0.894,56,27.6,450,0,11,0,15,453
FB4,MC1,2023-06-03T06:30:00Z,22.6,0.56,85.69,0.794,85.72,20.8,0.33,0.867,154,30.6,449,0,0,0,15,452
FB4,MC1,2023-06-03T06:45:00Z,22.9,0.6,85.71,0.783,85.73,21.5,0.39,0.846,54.7,33,448,0,0,0,15,452
FB4,MC1,2023-06-03T07:00:00Z,23.2,0.67,85.72,0.764,85.75,21.5,0.42,0.837,41,35.3,450,0,6,0,15,451
FB4,MC1,2023-06-03T07:15:00Z,23.9,0.73,85.73,0.753,85.75,21.9,0.43,0.834,41.9,37.9,450,0,15,0,15,451
FB4,MC1,2023-06-03T07:30:00Z,24.1,0.82,85.75,0.725,85.77,22.4,0.55,0.798,43,39.9,449,0,0,0,15,451
FB4,MC1,2023-06-03T07:45:00Z,24,0.82,85.76,0.725,85.78,22.6,0.59,0.786,43.9,41.2,449,0,0,0,15,450
FB4,MC1,2023-06-03T08:00:00Z,23.5,0.77,85.77,0.733,85.79,22.6,0.59,0.784,47.2,41,450,0,0,0,15,450
FB4,MC1,2023-06-03T08:15:00Z,23,0.67,85.78,0.76,85.8,22.7,0.58,0.788,49.8,41,450,0,2,0,15,450
FB4,MC1,2023-06-03T08:30:00Z,22.7,0.64,85.79,0.767,85.82,22.6,0.56,0.795,52.7,51.3,450,0,3,0,14,450
FB4,MC1,2023-06-03T08:45:00Z,22.3,0.58,85.79,0.783,85.82,22.3,0.52,0.806,70.9,47.2,450,0,9,0,15,450
FB4,MC1,2023-06-03T09:00:00Z,22.2,0.54,85.81,0.797,85.83,22,0.47,0.824,81.3,49.1,450,0,13,0,15,450
FB4,MC1,2023-06-03T09:15:00Z,22.5,0.54,85.81,0.8,85.84,22.2,0.44,0.834,95.4,58.4,449,0,4,0,15,450
FB4,MC1,2023-06-03T09:30:00Z,22,0.51,85.82,0.807,85.85,21.7,0.4,0.844,75.4,63,450,0,4,0,15,451
FB4,MC1,2023-06-03T09:45:00Z,22,0.46,85.82,0.825,85.85,22,0.39,0.853,75.4,59,450,0,14,0,15,450
FB4,MC1,2023-06-03T10:00:00Z,21.7,0.41,85.82,0.84,85.85,21.6,0.34,0.867,91.6,70.5,449,0,10,0,15,451
FB4,MC1,2023-06-03T10:15:00Z,21.8,0.41,85.81,0.844,85.84,21.7,0.32,0.875,147.8,68.8,449,0,0,0,15,451
FB4,MC1,2023-06-03T10:30:00Z,22.7,0.51,85.82,0.813,85.84,22.5,0.42,0.846,202.1,108.8,448,0,0,0,15,450
FB4,MC1,2023-06-03T10:45:00Z,21.8,0.42,85.82,0.84,85.84,21.7,0.34,0.87,216.2,98.7,450,0,4,0,14,451
FB4,MC1,2023-06-03T11:00:00Z,21.9,0.37,85.81,0.857,85.83,21.7,0.3,0.884,136.2,128.4,450,0,7,0,15,451
FB4,MC1,2023-06-03T11:15:00Z,22.4,0.45,85.81,0.835,85.83,22.2,0.35,0.869,194.1,125.2,449,0,0,0,15,451
FB4,MC1,2023-06-03T11:30:00Z,22.1,0.39,85.8,0.852,85.82,22,0.31,0.882,206.9,115.7,450,0,0,0,15,451
FB4,MC1,2023-06-03T11:45:00Z,22.2,0.42,85.78,0.843,85.81,22.2,0.34,0.872,303,116.1,450,0,0,0,14,451
FB4,MC1,2023-06-03T12:00:00Z,22.4,0.41,85.77,0.849,85.8,22.2,0.32,0.881,260.2,104,448,0,1,0,15,450
FB4,MC1,2023-06-03T12:15:00Z,22.5,0.42,85.76,0.845,85.79,22.4,0.33,0.878,328.3,130.9,447,0,0,0,15,450
FB4,MC1,2023-06-03T12:30:00Z,21.9,0.36,85.75,0.863,85.77,21.7,0.27,0.895,475,150.5,448,0,0,0,15,451
FB4,MC1,2023-06-03T12:45:00Z,22,0.35,85.73,0.869,85.75,21.8,0.26,0.9,298.1,129.8,448,0,0,0,15,450
FB4,MC1,2023-06-03T13:00:00Z,21.6,0.34,85.73,0.869,85.75,21.5,0.26,0.9,177.2,100.5,450,0,2,0,15,451
FB4,MC1,2023-06-03T13:15:00Z,21.3,0.29,85.7,0.887,85.72,21.2,0.22,0.914,157.5,83.7,450,0,15,0,15,451
FB4,MC1,2023-06-03T13:30:00Z,21.8,0.33,85.7,0.873,85.72,21.6,0.24,0.906,213.5,108.8,449,0,4,0,15,451
FB4,MC1,2023-06-03T13:45:00Z,21.7,0.33,85.68,0.872,85.7,21.6,0.25,0.904,249.9,91,449,0,0,0,15,451
FB4,MC1,2023-06-03T14:00:00Z,21.6,0.29,85.67,0.889,85.69,21.5,0.21,0.918,170.3,89.9,450,0,12,0,15,451
FB4,MC1,2023-06-03T14:15:00Z,21.5,0.31,85.64,0.879,85.67,21.4,0.23,0.909,185.3,74,450,0,10,0,15,451
FB4,MC1,2023-06-03T14:30:00Z,21.7,0.34,85.66,0.87,85.69,21.6,0.25,0.903,256.3,84.6,450,0,3,0,15,451
FB4,MC1,2023-06-03T14:45:00Z,21.4,0.28,85.68,0.889,85.7,21.4,0.22,0.916,84.6,50.9,451,0,15,0,15,452
FB4,MC1,2023-06-03T15:00:00Z,21.4,0.23,85.65,0.908,85.68,21.3,0.16,0.936,316.2,102.9,448,0,12,0,15,451
FB4,MC1,2023-06-03T15:15:00Z,22.3,0.37,85.64,0.862,85.66,21.9,0.25,0.903,121.4,70.7,450,0,2,0,15,451
FB4,MC1,2023-06-03T15:30:00Z,21.5,0.3,85.63,0.884,85.65,21.3,0.21,0.918,156,105.8,450,0,10,0,15,452
FB4,MC1,2023-06-03T15:45:00Z,21.2,0.26,85.63,0.896,85.65,21.1,0.19,0.926,80.6,47.4,451,0,13,0,15,452
FB4,MC1,2023-06-03T16:00:00Z,20.7,0.19,85.63,0.922,85.65,20.7,0.12,0.949,59.9,35,452,0,15,0,15,453
FB4,MC1,2023-06-03T16:15:00Z,20.6,0.17,85.61,0.932,85.63,20.4,0.09,0.963,116.6,52.9,452,0,15,0,15,454
FB4,MC1,2023-06-03T16:30:00Z,20.1,0.14,85.62,0.939,85.64,20.1,0.08,0.967,61.2,34.4,453,0,15,0,15,453
FB4,MC1,2023-06-03T16:45:00Z,19.9,0.12,85.63,0.949,85.65,19.9,0.06,0.974,54.4,31.5,453,0,15,0,15,453
FB4,MC1,2023-06-03T17:00:00Z,19.8,0.15,85.63,0.936,85.65,19.8,0.08,0.963,49.4,28.2,453,0,15,0,15,453
FB4,MC1,2023-06-03T17:15:00Z,19.8,0.14,85.66,0.94,85.68,19.8,0.08,0.966,37.7,21.6,453,0,15,0,15,453
FB4,MC1,2023-06-03T17:30:00Z,19.7,0.11,85.68,0.953,85.7,19.7,0.05,0.979,24.9,14.5,455,0,15,0,15,455
FB4,MC1,2023-06-03T17:45:00Z,19.6,0.08,85.68,0.966,85.71,19.6,0.02,0.992,22.5,13.7,455,0,15,0,15,455
FB4,MC1,2023-06-03T18:00:00Z,19.5,0.07,85.69,0.97,85.71,19.5,0.01,0.997,13.2,7.7,456,0,15,3,15,465
FB4,MC1,2023-06-03T18:15:00Z,19.3,0.05,85.73,0.976,85.75,19.4,0,0.999,0,0,457,0,15,15,15,462
FB4,MC1,2023-06-03T18:30:00Z,19.2,0.04,85.74,0.981,85.76,19.2,0,0.998,0,0,458,0,15,5,15,458
FB4,MC1,2023-06-03T18:45:00Z,19,0.03,85.74,0.986,85.76,19,0,1,0,0,458,0,15,0,15,457
FB4,MC1,2023-06-03T19:00:00Z,19,0.03,85.76,0.987,85.78,19,0,1,0,0,459,0,15,0,15,456
FB4,MC1,2023-06-03T19:15:00Z,18.9,0.03,85.77,0.987,85.79,19,0,1,0,0,460,2,15,0,15,456
FB4,MC1,2023-06-03T19:30:00Z,18.9,0.03,85.79,0.988,85.81,18.9,0,1,0,0,461,15,15,0,15,456
FB4,MC1,2023-06-03T19:45:00Z,18.8,0.03,85.81,0.988,85.83,18.9,0,1,0,0,462,15,15,0,15,456
FB4,MC1,2023-06-03T20:00:00Z,18.8,0.03,85.81,0.987,85.83,18.8,0,1.001,0,0,465,15,15,0,15,456
FB4,MC1,2023-06-03T20:15:00Z,18.6,0.02,85.82,0.989,85.84,18.7,0,1.001,0,0,468,15,15,0,15,456
FB4,MC1,2023-06-03T20:30:00Z,18.6,0.03,85.83,0.988,85.85,18.7,0,1,0,0,465,15,15,0,15,456
FB4,MC1,2023-06-03T20:45:00Z,18.8,0.03,85.84,0.986,85.86,18.8,0,1.001,0,0,460,15,15,0,15,456
FB4,MC1,2023-06-03T21:00:00Z,18.8,0.04,85.87,0.982,85.9,18.9,0,1,0,0,460,7,15,0,15,456
FB4,MC1,2023-06-03T21:15:00Z,18.8,0.04,85.9,0.983,85.92,18.8,0,1,0,0,458,3,15,0,15,456
FB4,MC1,2023-06-03T21:30:00Z,18.7,0.03,85.91,0.985,85.93,18.8,0,1.001,0,0,461,7,15,0,15,456
FB4,MC1,2023-06-03T21:45:00Z,18.6,0.03,85.91,0.986,85.93,18.6,0,1,0,0,466,15,15,0,15,456
FB4,MC1,2023-06-03T22:00:00Z,18.4,0.03,85.92,0.986,85.94,18.5,0,1,0,0,468,15,15,0,15,455
FB4,MC1,2023-06-03T22:15:00Z,18.4,0.05,85.9,0.978,85.92,18.5,0.01,0.997,0,0,460,14,15,0,15,454
FB4,MC1,2023-06-03T22:30:00Z,18.6,0.11,85.88,0.948,85.9,18.9,0.09,0.958,0,0,455,0,15,0,15,454
FB4,MC1,2023-06-03T22:45:00Z,18.9,0.21,85.87,0.904,85.88,19.4,0.21,0.908,0,0,453,0,15,0,15,452
FB4,MC1,2023-06-03T23:00:00Z,19.1,0.26,85.87,0.882,85.89,19.6,0.25,0.889,0,0,454,0,15,0,15,452
FB4,MC1,2023-06-03T23:15:00Z,19.3,0.27,85.86,0.877,85.87,19.6,0.26,0.888,0,0,454,0,15,0,15,452
FB4,MC1,2023-06-03T23:30:00Z,19.2,0.27,85.84,0.88,85.87,19.5,0.25,0.891,0,0,454,0,15,0,15,452
FB4,MC1,2023-06-03T23:45:00Z,19,0.23,85.84,0.893,85.86,19.2,0.21,0.907,0,0,454,0,15,0,15,453
FB4,MC1,2023-06-04T00:00:00Z,18.8,0.2,85.83,0.909,85.85,19,0.17,0.924,0,0,455,0,15,0,15,453
FB4,MC1,2023-06-04T00:15:00Z,18.6,0.18,85.81,0.918,85.84,18.8,0.14,0.936,0,0,455,0,15,0,15,453
FB4,MC1,2023-06-04T00:30:00Z,18.7,0.2,85.8,0.905,85.82,19,0.18,0.916,0,0,454,0,15,0,15,452
FB4,MC1,2023-06-04T00:45:00Z,19,0.27,85.79,0.879,85.81,19.4,0.26,0.885,0,0,454,0,15,0,15,452
FB4,MC1,2023-06-04T01:00:00Z,19,0.27,85.77,0.879,85.79,19.4,0.25,0.891,0,0,454,0,15,0,15,453
FB4,MC1,2023-06-04T01:15:00Z,18.8,0.23,85.73,0.896,85.76,19,0.2,0.911,0,0,454,0,15,0,15,453
FB4,MC1,2023-06-04T01:30:00Z,18.6,0.21,85.71,0.902,85.73,19,0.19,0.913,0,0,454,0,15,0,15,453
FB4,MC1,2023-06-04T01:45:00Z,18.4,0.21,85.68,0.902,85.71,18.6,0.18,0.914,0,0,454,0,15,0,15,453
FB4,MC1,2023-06-04T02:00:00Z,18.5,0.22,85.67,0.895,85.69,18.7,0.19,0.912,0,0,454,0,15,0,15,453
FB4,MC1,2023-06-04T02:15:00Z,18.5,0.21,85.67,0.901,85.69,18.7,0.18,0.916,0,0,454,0,15,0,15,453
FB4,MC1,2023-06-04T02:30:00Z,18.6,0.19,85.67,0.911,85.69,18.7,0.16,0.927,0,0,454,0,15,0,15,453
FB4,MC1,2023-06-04T02:45:00Z,18.6,0.16,85.66,0.923,85.69,18.7,0.13,0.942,0,0,455,0,15,0,15,454
FB4,MC1,2023-06-04T03:00:00Z,18.3,0.13,85.67,0.936,85.69,18.5,0.09,0.957,0,0,456,0,15,0,15,454
FB4,MC1,2023-06-04T03:15:00Z,18.1,0.1,85.67,0.953,85.69,18.2,0.05,0.974,0,0,457,0,15,0,15,455
FB4,MC1,2023-06-04T03:30:00Z,17.9,0.05,85.68,0.975,85.7,17.9,0.01,0.997,0,0,459,0,15,0,15,456
FB4,MC1,2023-06-04T03:45:00Z,18,0.03,85.7,0.987,85.72,18,0,1,0,0,457,0,15,0,15,455
FB4,MC1,2023-06-04T04:00:00Z,18.1,0.03,85.72,0.986,85.74,18.2,0,1.001,0,0,457,0,15,0,15,455
FB4,MC1,2023-06-04T04:15:00Z,18.2,0.04,85.72,0.982,85.74,18.2,0,1,0,0,458,0,15,0,15,456
FB4,MC1,2023-06-04T04:30:00Z,18.1,0.04,85.72,0.979,85.75,18.2,0,1,0,0,459,0,15,0,15,456
FB4,MC1,2023-06-04T04:45:00Z,18.1,0.05,85.73,0.977,85.75,18.2,0,0.999,0,0,460,12,15,0,15,455
FB4,MC1,2023-06-04T05:00:00Z,18,0.06,85.74,0.971,85.76,18.2,0.02,0.993,0,0,458,4,15,0,15,454
FB4,MC1,2023-06-04T05:15:00Z,18.1,0.09,85.73,0.955,85.76,18.4,0.07,0.967,0,0,457,0,15,0,15,454
FB4,MC1,2023-06-04T05:30:00Z,18.2,0.13,85.75,0.94,85.77,18.6,0.11,0.949,7.1,3.8,455,0,15,0,15,454
FB4,MC1,2023-06-04T05:45:00Z,18.4,0.15,85.76,0.929,85.78,18.6,0.13,0.939,22.9,15.9,453,0,15,0,15,453
FB4,MC1,2023-06-04T06:00:00Z,19.6,0.23,85.76,0.9,85.78,19.4,0.18,0.92,33.5,22.9,451,0,15,0,15,453
FB4,MC1,2023-06-04T06:15:00Z,21.8,0.42,85.76,0.84,85.79,20.8,0.31,0.872,57.5,28.2,450,0,9,0,15,452
FB4,MC1,2023-06-04T06:30:00Z,23.8,0.7,85.79,0.764,85.81,21.6,0.4,0.846,147.8,31.7,449,0,0,0,15,452
FB4,MC1,2023-06-04T06:45:00Z,24.1,0.8,85.81,0.735,85.83,21.7,0.45,0.826,60.2,34.2,449,0,0,0,15,451
FB4,MC1,2023-06-04T07:00:00Z,23.9,0.78,85.81,0.737,85.84,21.3,0.4,0.843,44.7,37.2,450,0,6,0,15,451
FB4,MC1,2023-06-04T07:15:00Z,23.8,0.78,85.82,0.734,85.84,22.2,0.5,0.814,45.8,39.6,449,0,5,0,15,450
FB4,MC1,2023-06-04T07:30:00Z,23.4,0.82,85.84,0.715,85.86,22.6,0.64,0.767,46.5,41.9,449,0,0,0,15,450
FB4,MC1,2023-06-04T07:45:00Z,22.7,0.72,85.84,0.739,85.86,22.5,0.65,0.763,46.9,43,449,0,0,0,4,450
FB4,MC1,2023-06-04T08:00:00Z,23.2,0.72,85.85,0.747,85.87,23.2,0.67,0.765,49.4,43,449,0,0,0,1,450
FB4,MC1,2023-06-04T08:15:00Z,23.3,0.63,85.86,0.778,85.87,23.6,0.6,0.793,58.8,43.6,449,0,0,0,6,450
FB4,MC1,2023-06-04T08:30:00Z,23.8,0.72,85.85,0.754,85.87,23.6,0.65,0.776,56.6,53.8,449,0,0,0,3,450
FB4,MC1,2023-06-04T08:45:00Z,23,0.64,85.86,0.773,85.88,23.8,0.67,0.774,98.5,61.7,450,0,0,0,1,450
FB4,MC1,2023-06-04T09:00:00Z,24,0.65,85.86,0.781,85.89,23.5,0.55,0.81,113,68.3,450,0,2,0,0,450
FB4,MC1,2023-06-04T09:15:00Z,23.2,0.52,85.87,0.816,85.89,22.4,0.35,0.868,94.5,65,450,0,14,0,15,450
FB4,MC1,2023-06-04T09:30:00Z,25,0.69,85.88,0.781,85.9,23.4,0.42,0.854,109.9,65,450,0,0,0,13,450
FB4,MC1,2023-06-04T09:45:00Z,24.6,0.66,85.87,0.787,85.9,22.6,0.32,0.882,149.6,89.5,450,0,5,0,15,450
FB4,MC1,2023-06-04T10:00:00Z,24.3,0.52,85.87,0.828,85.89,23.3,0.31,0.89,169.4,97.8,449,0,0,0,15,451
FB4,MC1,2023-06-04T10:15:00Z,24.6,0.55,85.86,0.823,85.88,23.3,0.3,0.894,206.9,118.1,448,0,0,0,15,450
FB4,MC1,2023-06-04T10:30:00Z,24,0.5,85.86,0.832,85.88,23.1,0.29,0.899,125.8,70.7,450,0,5,0,15,451
FB4,MC1,2023-06-04T10:45:00Z,22.4,0.31,85.87,0.887,85.89,22.4,0.23,0.915,76,44.7,451,0,15,0,15,452
FB4,MC1,2023-06-04T11:00:00Z,22.1,0.22,85.88,0.917,85.9,22.3,0.17,0.939,136.8,77.5,450,0,15,0,15,451
FB4,MC1,2023-06-04T11:15:00Z,22.9,0.31,85.89,0.889,85.91,22.4,0.21,0.923,128.4,79.1,451,0,15,0,15,451
FB4,MC1,2023-06-04T11:30:00Z,23,0.31,85.88,0.888,85.9,21.8,0.12,0.954,163.7,99.6,450,0,15,0,15,451
FB4,MC1,2023-06-04T11:45:00Z,23.8,0.43,85.86,0.854,85.88,23.1,0.27,0.905,200.1,111.5,450,0,1,0,12,451
FB4,MC1,2023-06-04T12:00:00Z,22.2,0.34,85.86,0.874,85.88,22.2,0.25,0.904,94.1,50.7,451,0,14,0,15,452
FB4,MC1,2023-06-04T12:15:00Z,21.1,0.25,85.86,0.899,85.88,21,0.18,0.927,68.3,40.5,451,0,15,0,15,452
FB4,MC1,2023-06-04T12:30:00Z,21.4,0.26,85.83,0.896,85.85,21.1,0.17,0.93,186,98.3,447,0,10,0,15,450
FB4,MC1,2023-06-04T12:45:00Z,21.9,0.37,85.82,0.859,85.84,21.8,0.29,0.89,207.8,112.4,449,0,0,0,15,450
FB4,MC1,2023-06-04T13:00:00Z,23,0.44,85.79,0.843,85.81,23,0.37,0.867,200.1,119.2,448,0,0,0,9,449
FB4,MC1,2023-06-04T13:15:00Z,23.1,0.49,85.77,0.827,85.79,23.4,0.45,0.843,154.2,90.3,449,0,0,0,4,450
FB4,MC1,2023-06-04T13:30:00Z,23.2,0.48,85.75,0.832,85.77,23.4,0.42,0.855,214.4,116.8,448,0,0,0,7,450
FB4,MC1,2023-06-04T13:45:00Z,22.6,0.45,85.74,0.836,85.76,22.8,0.41,0.852,104.6,63.9,450,0,0,0,14,451
FB4,MC1,2023-06-04T14:00:00Z,22.3,0.35,85.75,0.871,85.77,22.2,0.27,0.897,44.3,26.2,467,1,13,1,15,569
FB4,MC1,2023-06-04T14:15:00Z,20.5,0.25,85.74,0.897,85.77,20,0.16,0.933,16.1,9.5,919,15,15,15,15,803
FB4,MC1,2023-06-04T14:30:00Z,18.2,0.1,85.77,0.953,85.79,18.2,0.04,0.982,9.3,2.9,612,15,15,15,15,637
FB4,MC1,2023-06-04T14:45:00Z,17.6,0.07,85.78,0.964,85.81,17.6,0.02,0.989,9,2.7,933,15,15,15,15,902
FB4,MC1,2023-06-04T15:00:00Z,17.4,0.05,85.77,0.974,85.79,17.6,0.01,0.993,12.5,7.7,942,15,15,15,15,720
FB4,MC1,2023-06-04T15:15:00Z,17.7,0.03,85.71,0.985,85.73,17.7,0,1,24.4,14.3,636,15,15,15,15,583
FB4,MC1,2023-06-04T15:30:00Z,18.2,0.03,85.68,0.988,85.7,18.2,0,1,108.4,62.3,699,15,15,15,15,546
FB4,MC1,2023-06-04T15:45:00Z,18.8,0.03,85.72,0.988,85.74,18.8,0,1,136.4,76.7,641,15,15,15,15,513
FB4,MC1,2023-06-04T16:00:00Z,18.8,0.04,85.71,0.983,85.73,19,0.01,0.996,42.8,27.3,720,15,15,15,15,510
FB4,MC1,2023-06-04T16:15:00Z,18.8,0.04,85.75,0.98,85.77,19,0.02,0.991,27.1,17.2,592,15,15,15,15,510
FB4,MC1,2023-06-04T16:30:00Z,18.8,0.04,85.75,0.98,85.77,19,0.01,0.995,23.1,13.5,684,15,15,15,15,509
FB4,MC1,2023-06-04T16:45:00Z,18.7,0.04,85.76,0.982,85.78,18.9,0.01,0.997,16.7,10.1,541,15,15,15,15,493
FB4,MC1,2023-06-04T17:00:00Z,18.7,0.05,85.78,0.975,85.8,19.1,0.05,0.975,7.9,1.3,518,15,15,15,15,501
FB4,MC1,2023-06-04T17:15:00Z,18.5,0.05,85.79,0.978,85.81,18.7,0.01,0.994,0,0,508,15,15,15,15,497
FB4,MC1,2023-06-04T17:30:00Z,18.4,0.06,85.76,0.97,85.78,18.6,0.04,0.981,0,0,506,15,15,15,15,489
FB4,MC1,2023-06-04T17:45:00Z,18.3,0.06,85.79,0.97,85.81,18.6,0.04,0.982,0,0,506,15,15,15,15,479
FB4,MC1,2023-06-04T18:00:00Z,18.2,0.06,85.82,0.971,85.84,18.4,0.03,0.987,0,0,504,15,15,11,15,457
FB4,MC1,2023-06-04T18:15:00Z,18.2,0.06,85.83,0.972,85.85,18.5,0.03,0.985,0,0,493,15,15,12,15,460
FB4,MC1,2023-06-04T18:30:00Z,18.5,0.05,85.84,0.976,85.86,18.7,0.02,0.992,0,0,483,15,15,0,15,458
FB4,MC1,2023-06-04T18:45:00Z,18.5,0.03,85.85,0.985,85.87,18.6,0,1,0,0,478,15,15,0,15,458
FB4,MC1,2023-06-04T19:00:00Z,18.5,0.03,85.85,0.988,85.87,18.6,0,1,0,0,469,15,15,0,15,456
FB4,MC1,2023-06-04T19:15:00Z,18.5,0.03,85.86,0.988,85.87,18.7,0,1,0,0,465,15,15,0,15,457
