Tree,MC,Timestamp,Port5_VPD,Port5_Temp,Port5_Atmos_pressure,Port5_RH,Port3_Atmos_pressure,Port3_VPD,Port3_Temp,Port3_RH,Port1_Solar,Port2_Solar,Port4_LWS_Count,Port4_LW_minutes_H,Port4_LW_minutes,Port6_LWS_Count,Port6_LW_minutes,Port6_LW_minutes_H
ET5,MC1,2023-10-25T00:00:00Z,0.1,19.4,87.65,0.954,87.64,0.16,19.4,0.93,0,0,459,0,15,456,15,0
ET5,MC1,2023-10-25T00:15:00Z,0.1,19.4,87.64,0.958,87.63,0.15,19.5,0.934,0,0,459,0,15,457,15,0
ET5,MC1,2023-10-25T00:30:00Z,0.09,19.4,87.63,0.958,87.63,0.14,19.4,0.938,0,0,461,9,15,458,15,0
ET5,MC1,2023-10-25T00:45:00Z,0.07,19.2,87.62,0.968,87.62,0.12,19.2,0.946,0,0,462,15,15,459,15,0
ET5,MC1,2023-10-25T01:00:00Z,0.06,19.1,87.6,0.973,87.6,0.11,19.2,0.949,0,0,459,9,15,457,15,0
ET5,MC1,2023-10-25T01:15:00Z,0.09,19.2,87.6,0.96,87.6,0.14,19.2,0.938,0,0,463,9,15,460,15,1
ET5,MC1,2023-10-25T01:30:00Z,0.06,18.8,87.61,0.974,87.61,0.1,18.9,0.952,0,0,462,15,15,459,15,2
ET5,MC1,2023-10-25T01:45:00Z,0.05,18.8,87.6,0.978,87.59,0.11,19,0.951,0,0,460,14,15,458,15,0
ET5,MC1,2023-10-25T02:00:00Z,0.08,19.2,87.57,0.962,87.57,0.13,19.2,0.941,0,0,461,9,15,459,15,2
ET5,MC1,2023-10-25T02:15:00Z,0.07,18.9,87.55,0.966,87.55,0.11,18.8,0.948,0,0,467,15,15,465,15,11
ET5,MC1,2023-10-25T02:30:00Z,0.05,18.7,87.55,0.978,87.55,0.09,18.7,0.956,0,0,461,15,15,459,15,10
ET5,MC1,2023-10-25T02:45:00Z,0.08,18.9,87.55,0.965,87.55,0.12,18.9,0.945,0,0,463,15,15,461,15,3
ET5,MC1,2023-10-25T03:00:00Z,0.06,18.7,87.54,0.973,87.54,0.1,18.6,0.953,0,0,464,15,15,462,15,10
ET5,MC1,2023-10-25T03:15:00Z,0.04,18.3,87.55,0.983,87.54,0.08,18.3,0.961,0,0,469,15,15,469,15,15
ET5,MC1,2023-10-25T03:30:00Z,0.01,17.9,87.54,0.997,87.54,0.06,17.9,0.973,0,0,475,15,15,476,15,15
ET5,MC1,2023-10-25T03:45:00Z,0,17.8,87.56,1.001,87.55,0.03,17.8,0.983,0,0,476,15,15,480,15,15
ET5,MC1,2023-10-25T04:00:00Z,0,17.8,87.57,0.999,87.56,0.03,17.9,0.987,0,0,468,15,15,466,15,15
ET5,MC1,2023-10-25T04:15:00Z,0,18,87.56,1,87.56,0.02,18,0.992,0,0,470,15,15,466,15,15
ET5,MC1,2023-10-25T04:30:00Z,0,18.1,87.58,1,87.58,0.01,18.1,0.998,0,0,472,15,15,468,15,15
ET5,MC1,2023-10-25T04:45:00Z,0,18.1,87.61,1.001,87.6,0,18.2,0.999,0,0,474,15,15,470,15,15
ET5,MC1,2023-10-25T05:00:00Z,0,18.1,87.62,1,87.62,0,18.2,1,0,0,477,15,15,472,15,15
ET5,MC1,2023-10-25T05:15:00Z,0,18.2,87.63,0.999,87.62,0,18.2,1,0,0,478,15,15,473,15,15
ET5,MC1,2023-10-25T05:30:00Z,0,18.2,87.65,1,87.64,0,18.2,1,0,0,479,15,15,474,15,15
ET5,MC1,2023-10-25T05:45:00Z,0,18.1,87.66,1.001,87.66,0,18.1,1,1.5,2,478,15,15,474,15,15
ET5,MC1,2023-10-25T06:00:00Z,0,18,87.66,1,87.66,0,18,1.001,12.3,12.8,477,15,15,472,15,15
ET5,MC1,2023-10-25T06:15:00Z,0,18,87.68,1,87.67,0,18,1,27.8,29.1,473,15,15,466,15,15
ET5,MC1,2023-10-25T06:30:00Z,0,18.1,87.68,1,87.67,0,18,1,45,46.3,470,15,15,458,15,12
ET5,MC1,2023-10-25T06:45:00Z,0,18.4,87.69,1,87.68,0,18.3,0.999,85.9,96.3,461,15,15,452,15,0
ET5,MC1,2023-10-25T07:00:00Z,0,19.6,87.7,1,87.7,0,18.8,1.001,210.9,201.2,455,2,15,448,9,0
ET5,MC1,2023-10-25T07:15:00Z,0.24,22.5,87.71,0.913,87.72,0.05,20.3,0.979,295.5,286,452,0,15,445,0,0
ET5,MC1,2023-10-25T07:30:00Z,0.36,23.2,87.72,0.872,87.72,0.15,20.9,0.939,134.4,222.3,455,0,15,448,0,0
ET5,MC1,2023-10-25T07:45:00Z,0.33,22,87.74,0.877,87.74,0.2,20.8,0.918,136.8,207.5,454,0,15,450,3,0
ET5,MC1,2023-10-25T08:00:00Z,0.21,21.4,87.75,0.917,87.75,0.2,21,0.921,265.9,281.6,453,0,15,449,0,0
ET5,MC1,2023-10-25T08:15:00Z,0.18,21.4,87.76,0.927,87.75,0.19,21,0.923,139.2,138.4,455,0,15,451,14,0
ET5,MC1,2023-10-25T08:30:00Z,0.14,20.9,87.76,0.943,87.76,0.16,20.7,0.936,130,127.8,456,0,15,453,15,0
ET5,MC1,2023-10-25T08:45:00Z,0.06,20.3,87.78,0.975,87.78,0.12,20.4,0.952,147.9,150.1,456,0,15,453,15,0
ET5,MC1,2023-10-25T09:00:00Z,0.08,20.6,87.78,0.968,87.77,0.12,20.5,0.948,181.6,189,455,0,15,452,15,0
ET5,MC1,2023-10-25T09:15:00Z,0.17,21.2,87.77,0.932,87.77,0.19,21,0.925,300.3,252.9,452,0,15,450,12,0
ET5,MC1,2023-10-25T09:30:00Z,0.24,22.1,87.76,0.909,87.76,0.25,21.7,0.905,348.3,274.1,452,0,15,450,1,0
ET5,MC1,2023-10-25T09:45:00Z,0.29,23.1,87.76,0.897,87.76,0.28,22.7,0.898,464,313.5,449,0,10,448,0,0
ET5,MC1,2023-10-25T10:00:00Z,0.29,22.9,87.76,0.896,87.76,0.32,22.8,0.886,363.6,278,451,0,11,449,0,0
ET5,MC1,2023-10-25T10:15:00Z,0.23,22.6,87.76,0.916,87.76,0.27,22.5,0.902,193.4,195.6,453,0,15,451,10,0
ET5,MC1,2023-10-25T10:30:00Z,0.19,22.6,87.75,0.932,87.75,0.2,22.3,0.924,169.9,183.8,455,0,15,451,15,0
ET5,MC1,2023-10-25T10:45:00Z,0.21,22.7,87.74,0.922,87.74,0.18,21.9,0.933,180.7,191.5,454,0,15,450,15,0
ET5,MC1,2023-10-25T11:00:00Z,0.19,22,87.72,0.93,87.72,0.18,21.6,0.931,208,223.9,454,0,15,451,15,0
ET5,MC1,2023-10-25T11:15:00Z,0.17,22.3,87.7,0.938,87.7,0.15,21.7,0.941,210.2,223,454,0,15,451,15,0
ET5,MC1,2023-10-25T11:30:00Z,0.17,22,87.69,0.934,87.69,0.16,21.5,0.936,275.6,271.4,454,0,15,451,15,0
ET5,MC1,2023-10-25T11:45:00Z,0.13,21.7,87.68,0.95,87.68,0.15,21.4,0.943,261.1,269.2,454,0,15,450,15,0
ET5,MC1,2023-10-25T12:00:00Z,0.14,22,87.66,0.947,87.66,0.15,21.6,0.941,215.1,228.5,455,0,15,451,15,0
ET5,MC1,2023-10-25T12:15:00Z,0.16,22,87.65,0.941,87.65,0.16,21.7,0.937,220.6,225.2,458,4,15,455,15,2
ET5,MC1,2023-10-25T12:30:00Z,0.14,21.4,87.63,0.946,87.63,0.16,21.3,0.935,174.9,189.5,455,0,15,452,15,0
ET5,MC1,2023-10-25T12:45:00Z,0.12,21.3,87.59,0.953,87.59,0.16,21.2,0.936,253.2,293.2,454,0,15,451,15,0
ET5,MC1,2023-10-25T13:00:00Z,0.19,22.2,87.57,0.927,87.57,0.21,22,0.919,246.1,295.2,452,0,15,449,11,0
ET5,MC1,2023-10-25T13:15:00Z,0.23,22.7,87.55,0.918,87.55,0.24,22.4,0.91,124.9,134.2,455,0,15,452,14,0
ET5,MC1,2023-10-25T13:30:00Z,0.15,21.8,87.55,0.942,87.55,0.18,21.7,0.931,91,94.5,456,0,15,453,15,0
ET5,MC1,2023-10-25T13:45:00Z,0.11,21.5,87.53,0.958,87.53,0.14,21.3,0.944,128,134.9,508,12,15,498,15,12
ET5,MC1,2023-10-25T14:00:00Z,0.11,21.7,87.51,0.959,87.51,0.13,21.5,0.948,186.4,208,455,5,15,452,15,3
ET5,MC1,2023-10-25T14:15:00Z,0.12,21.6,87.49,0.952,87.49,0.15,21.4,0.941,121.8,129.1,455,0,15,453,15,0
ET5,MC1,2023-10-25T14:30:00Z,0.09,21.5,87.47,0.964,87.47,0.13,21.4,0.951,111,117,585,6,15,611,15,6
ET5,MC1,2023-10-25T14:45:00Z,0.07,21,87.48,0.97,87.48,0.12,21,0.953,70.7,75.8,526,15,15,554,15,15
ET5,MC1,2023-10-25T15:00:00Z,0.05,20.8,87.49,0.981,87.48,0.09,20.7,0.963,82.8,89,464,15,15,497,15,15
ET5,MC1,2023-10-25T15:15:00Z,0.05,20.8,87.48,0.978,87.48,0.1,20.7,0.96,77.6,84.6,457,2,15,461,15,15
ET5,MC1,2023-10-25T15:30:00Z,0.06,20.7,87.47,0.975,87.47,0.11,20.6,0.955,54.7,56.6,459,0,15,457,15,0
ET5,MC1,2023-10-25T15:45:00Z,0.05,20.4,87.49,0.978,87.49,0.11,20.4,0.956,23.8,24.4,459,0,15,456,15,0
ET5,MC1,2023-10-25T16:00:00Z,0.04,20.2,87.5,0.984,87.49,0.09,20.3,0.961,17.2,17.6,462,12,15,458,15,0
ET5,MC1,2023-10-25T16:15:00Z,0.01,20.1,87.51,0.996,87.5,0.07,20.1,0.971,15.4,15.7,462,15,15,459,15,0
ET5,MC1,2023-10-25T16:30:00Z,0,19.9,87.51,1,87.51,0.05,19.9,0.977,13.5,14.3,464,15,15,459,15,0
ET5,MC1,2023-10-25T16:45:00Z,0,19.8,87.53,1,87.52,0.04,19.8,0.984,18.3,19.6,464,15,15,460,15,6
ET5,MC1,2023-10-25T17:00:00Z,0,19.8,87.53,1,87.52,0.03,19.8,0.989,17.2,18.3,465,15,15,461,15,5
ET5,MC1,2023-10-25T17:15:00Z,0,19.6,87.56,0.999,87.55,0.02,19.6,0.991,0.7,0.9,468,15,15,463,15,15
ET5,MC1,2023-10-25T17:30:00Z,0,19.6,87.57,1,87.57,0.01,19.6,0.996,0,0,467,15,15,463,15,15
ET5,MC1,2023-10-25T17:45:00Z,0,19.4,87.57,0.999,87.56,0.01,19.4,0.996,0,0,468,15,15,478,15,12
ET5,MC1,2023-10-25T18:00:00Z,0,19.3,87.57,0.999,87.57,0.04,19.4,0.98,0,0,601,15,15,683,15,15
ET5,MC1,2023-10-25T18:15:00Z,0.03,19.3,87.59,0.986,87.59,0.08,19.4,0.963,0,0,633,15,15,594,15,15
ET5,MC1,2023-10-25T18:30:00Z,0.03,19.3,87.64,0.985,87.63,0.1,19.5,0.956,0,0,635,15,15,610,15,15
ET5,MC1,2023-10-25T18:45:00Z,0.02,19.2,87.68,0.992,87.68,0.08,19.4,0.963,0,0,724,15,15,675,15,15
ET5,MC1,2023-10-25T19:00:00Z,0.01,19.2,87.71,0.998,87.71,0.07,19.3,0.968,0,0,773,15,15,790,15,15
ET5,MC1,2023-10-25T19:15:00Z,0,19.2,87.72,1,87.72,0.06,19.3,0.972,0,0,629,15,15,635,15,15
ET5,MC1,2023-10-25T19:30:00Z,0,19,87.72,1,87.72,0.05,19.1,0.978,0,0,622,15,15,606,15,15
ET5,MC1,2023-10-25T19:45:00Z,0,19,87.72,0.999,87.72,0.03,19.1,0.989,0,0,610,15,15,593,15,15
ET5,MC1,2023-10-25T20:00:00Z,0,19.1,87.73,1.001,87.73,0.02,19.2,0.991,0,0,604,15,15,578,15,15
ET5,MC1,2023-10-25T20:15:00Z,0,19.2,87.74,1,87.73,0.03,19.4,0.986,0,0,607,15,15,593,15,15
ET5,MC1,2023-10-25T20:30:00Z,0.03,19.6,87.74,0.989,87.73,0.09,19.7,0.959,0,0,631,15,15,624,15,15
ET5,MC1,2023-10-25T20:45:00Z,0.08,19.8,87.73,0.967,87.72,0.13,19.9,0.944,0,0,600,15,15,564,15,15
ET5,MC1,2023-10-25T21:00:00Z,0.06,19.6,87.73,0.973,87.73,0.12,19.7,0.949,0,0,611,15,15,591,15,15
ET5,MC1,2023-10-25T21:15:00Z,0.01,19.1,87.73,0.997,87.73,0.06,19.2,0.972,0,0,613,15,15,588,15,15
ET5,MC1,2023-10-25T21:30:00Z,0,18.9,87.72,0.999,87.72,0.04,19,0.984,0,0,613,15,15,586,15,15
ET5,MC1,2023-10-25T21:45:00Z,0,18.8,87.73,1,87.72,0.03,19,0.989,0,0,607,15,15,620,15,15
ET5,MC1,2023-10-25T22:00:00Z,0.01,19.2,87.71,0.995,87.7,0.07,19.4,0.968,0,0,592,15,15,561,15,15
ET5,MC1,2023-10-25T22:15:00Z,0.12,19.8,87.7,0.95,87.69,0.18,19.8,0.924,0,0,547,15,15,509,15,15
ET5,MC1,2023-10-25T22:30:00Z,0.17,20.1,87.69,0.926,87.69,0.21,20,0.909,0,0,462,15,15,456,15,11
ET5,MC1,2023-10-25T22:45:00Z,0.13,19.6,87.7,0.943,87.7,0.17,19.6,0.924,0,0,460,3,15,458,15,0
ET5,MC1,2023-10-25T23:00:00Z,0.09,19.2,87.72,0.958,87.71,0.14,19.3,0.937,0,0,459,8,15,459,15,0
ET5,MC1,2023-10-25T23:15:00Z,0.09,19.3,87.7,0.958,87.7,0.14,19.2,0.938,0,0,463,15,15,470,15,15
ET5,MC1,2023-10-25T23:30:00Z,0.11,19.3,87.68,0.953,87.68,0.14,19.3,0.935,0,0,459,3,15,456,15,3
ET5,MC1,2023-10-25T23:45:00Z,0.1,19.4,87.67,0.954,87.67,0.16,19.5,0.93,0,0,459,0,15,457,15,0
ET5,MC1,2023-10-26T00:00:00Z,0.08,19.5,87.66,0.964,87.66,0.14,19.6,0.94,0,0,461,9,15,458,15,0
ET5,MC1,2023-10-26T00:15:00Z,0.05,19.3,87.66,0.979,87.66,0.1,19.4,0.955,0,0,463,15,15,460,15,5
ET5,MC1,2023-10-26T00:30:00Z,0.02,19.1,87.65,0.992,87.64,0.07,19.2,0.968,0,0,465,15,15,461,15,14
ET5,MC1,2023-10-26T00:45:00Z,0,19,87.62,0.999,87.62,0.05,19,0.98,0,0,465,15,15,462,15,15
ET5,MC1,2023-10-26T01:00:00Z,0,19,87.61,0.998,87.61,0.04,19.1,0.981,0,0,463,15,15,460,15,14
ET5,MC1,2023-10-26T01:15:00Z,0,19,87.59,0.998,87.59,0.06,19.1,0.972,0,0,463,15,15,460,15,1
ET5,MC1,2023-10-26T01:30:00Z,0.02,19,87.57,0.992,87.56,0.07,19.1,0.966,0,0,461,15,15,459,15,4
ET5,MC1,2023-10-26T01:45:00Z,0.04,19,87.56,0.983,87.55,0.09,19,0.961,0,0,461,15,15,460,15,1
ET5,MC1,2023-10-26T02:00:00Z,0.03,18.9,87.54,0.987,87.53,0.08,18.9,0.964,0,0,465,15,15,469,15,14
ET5,MC1,2023-10-26T02:15:00Z,0.02,18.8,87.51,0.99,87.51,0.07,18.8,0.966,0,0,459,14,15,457,15,11
ET5,MC1,2023-10-26T02:30:00Z,0.1,19.4,87.48,0.956,87.48,0.13,19.4,0.94,0,0,459,0,15,457,15,0
ET5,MC1,2023-10-26T02:45:00Z,0.11,19.4,87.47,0.951,87.46,0.14,19.3,0.939,0,0,458,2,15,456,15,0
ET5,MC1,2023-10-26T03:00:00Z,0.14,19.5,87.46,0.94,87.46,0.18,19.6,0.922,0,0,459,0,15,457,15,0
ET5,MC1,2023-10-26T03:15:00Z,0.12,19.3,87.46,0.947,87.46,0.16,19.4,0.927,0,0,461,3,15,459,15,0
ET5,MC1,2023-10-26T03:30:00Z,0.08,19.1,87.47,0.964,87.47,0.13,19.2,0.94,0,0,461,15,15,459,15,0
ET5,MC1,2023-10-26T03:45:00Z,0.06,19,87.48,0.972,87.48,0.11,19.1,0.949,0,0,462,15,15,460,15,2
ET5,MC1,2023-10-26T04:00:00Z,0.06,19,87.49,0.974,87.48,0.11,19.1,0.951,0,0,460,8,15,458,15,0
ET5,MC1,2023-10-26T04:15:00Z,0.07,19,87.5,0.966,87.5,0.12,19,0.947,0,0,462,8,15,460,15,3
ET5,MC1,2023-10-26T04:30:00Z,0.04,18.7,87.52,0.982,87.52,0.08,18.7,0.961,0,0,464,15,15,461,15,9
ET5,MC1,2023-10-26T04:45:00Z,0.02,18.6,87.55,0.989,87.54,0.07,18.6,0.966,0,0,466,15,15,463,15,15
ET5,MC1,2023-10-26T05:00:00Z,0.02,18.6,87.57,0.992,87.57,0.07,18.6,0.969,0,0,464,15,15,462,15,15
ET5,MC1,2023-10-26T05:15:00Z,0.02,18.6,87.58,0.99,87.58,0.07,18.6,0.966,0,0,464,15,15,462,15,15
ET5,MC1,2023-10-26T05:30:00Z,0.01,18.4,87.6,0.994,87.59,0.07,18.4,0.969,0,0,464,15,15,461,15,15
ET5,MC1,2023-10-26T05:45:00Z,0.04,18.8,87.6,0.98,87.6,0.1,18.9,0.956,5.5,6,458,6,15,456,15,1
ET5,MC1,2023-10-26T06:00:00Z,0.08,19,87.62,0.965,87.61,0.12,19,0.943,24.7,25.8,461,10,15,458,15,0
ET5,MC1,2023-10-26T06:15:00Z,0.04,18.7,87.63,0.983,87.62,0.09,18.7,0.96,42.1,42.5,459,9,15,456,15,0
ET5,MC1,2023-10-26T06:30:00Z,0.05,19.4,87.64,0.979,87.63,0.1,19.4,0.955,108.6,97.4,457,0,15,451,15,0
ET5,MC1,2023-10-26T06:45:00Z,0.13,19.6,87.64,0.944,87.64,0.16,19.6,0.931,69.2,70.3,456,0,15,453,15,0
ET5,MC1,2023-10-26T07:00:00Z,0.13,19.9,87.64,0.944,87.64,0.16,19.8,0.929,87,90.3,456,0,15,453,15,0
ET5,MC1,2023-10-26T07:15:00Z,0.12,20.5,87.66,0.95,87.66,0.15,20.2,0.937,121.2,126.5,455,0,15,451,15,0
ET5,MC1,2023-10-26T07:30:00Z,0.17,21.1,87.67,0.932,87.67,0.16,20.6,0.934,197.9,208,454,0,15,448,9,0
ET5,MC1,2023-10-26T07:45:00Z,0.16,20.7,87.69,0.936,87.68,0.19,20.8,0.924,159.5,271.4,453,0,15,448,0,0
ET5,MC1,2023-10-26T08:00:00Z,0.12,20.4,87.72,0.949,87.71,0.19,20.7,0.922,215.5,221.2,453,0,15,450,5,0
ET5,MC1,2023-10-26T08:15:00Z,0.1,20.8,87.72,0.96,87.72,0.16,20.8,0.936,351.7,339.7,450,0,12,447,5,0
ET5,MC1,2023-10-26T08:30:00Z,0.13,21,87.73,0.948,87.73,0.17,21,0.931,314.6,314.9,452,0,15,450,0,0
ET5,MC1,2023-10-26T08:45:00Z,0.1,20.6,87.74,0.959,87.74,0.17,20.9,0.931,268.6,273.2,452,0,15,449,13,0
ET5,MC1,2023-10-26T09:00:00Z,0.12,20.9,87.75,0.949,87.75,0.19,21.1,0.926,252.9,264.2,453,0,15,451,9,0
ET5,MC1,2023-10-26T09:15:00Z,0.11,20.8,87.75,0.954,87.75,0.17,21,0.93,175.6,153.1,454,0,15,452,15,0
ET5,MC1,2023-10-26T09:30:00Z,0.08,20.7,87.76,0.969,87.75,0.14,20.9,0.941,133.7,115.9,456,0,15,453,15,0
ET5,MC1,2023-10-26T09:45:00Z,0.06,20.7,87.78,0.976,87.77,0.13,20.9,0.948,170.1,141,454,0,15,452,15,0
ET5,MC1,2023-10-26T10:00:00Z,0.09,21.3,87.77,0.965,87.77,0.15,21.3,0.942,236.9,230.5,452,0,15,450,15,0
ET5,MC1,2023-10-26T10:15:00Z,0.15,21.6,87.76,0.941,87.76,0.2,21.7,0.924,164.2,178.3,453,0,15,451,15,0
ET5,MC1,2023-10-26T10:30:00Z,0.16,21.8,87.75,0.939,87.74,0.21,21.9,0.919,131.5,139.9,455,0,15,452,15,0
ET5,MC1,2023-10-26T10:45:00Z,0.1,21.7,87.73,0.962,87.73,0.15,21.6,0.941,161.1,159.9,458,5,15,454,15,7
ET5,MC1,2023-10-26T11:00:00Z,0.12,21.9,87.71,0.955,87.71,0.15,21.7,0.943,228.9,244.3,454,0,15,452,15,0
ET5,MC1,2023-10-26T11:15:00Z,0.1,21.4,87.71,0.959,87.7,0.17,21.5,0.936,199.4,208.7,455,0,15,452,15,0
ET5,MC1,2023-10-26T11:30:00Z,0.07,21.3,87.68,0.973,87.67,0.13,21.3,0.947,138.6,152.9,456,0,15,453,15,0
ET5,MC1,2023-10-26T11:45:00Z,0.11,22.1,87.65,0.958,87.64,0.14,21.8,0.948,308.3,269.7,453,0,15,450,15,0
ET5,MC1,2023-10-26T12:00:00Z,0.17,22.4,87.62,0.937,87.62,0.21,22.4,0.922,257.6,285.1,452,0,15,450,14,0
ET5,MC1,2023-10-26T12:15:00Z,0.25,22.6,87.59,0.909,87.59,0.29,22.6,0.893,278.9,284.2,452,0,15,451,6,0
ET5,MC1,2023-10-26T12:30:00Z,0.21,22.3,87.58,0.922,87.58,0.27,22.4,0.901,141.5,149.6,455,0,15,453,15,0
ET5,MC1,2023-10-26T12:45:00Z,0.09,21.3,87.56,0.963,87.56,0.16,21.4,0.936,43,43.9,675,8,15,762,15,8
ET5,MC1,2023-10-26T13:00:00Z,0.01,20.7,87.54,0.996,87.53,0.08,20.8,0.967,83.1,88.3,586,15,15,582,15,15
ET5,MC1,2023-10-26T13:15:00Z,0,20.6,87.52,1.001,87.52,0.04,20.7,0.982,72.7,74.9,568,15,15,547,15,15
ET5,MC1,2023-10-26T13:30:00Z,0,20.3,87.51,1,87.51,0.03,20.4,0.986,60.6,60.4,572,15,15,616,15,15
ET5,MC1,2023-10-26T13:45:00Z,0.11,20,87.48,0.952,87.48,0.17,20.1,0.928,26.6,28.7,472,15,15,557,15,15
ET5,MC1,2023-10-26T14:00:00Z,0.18,19.8,87.45,0.923,87.45,0.23,19.9,0.903,32.8,35.3,793,13,15,905,15,15
ET5,MC1,2023-10-26T14:15:00Z,0.05,19,87.45,0.978,87.45,0.1,19,0.953,19.4,21.2,642,15,15,779,15,15
ET5,MC1,2023-10-26T14:30:00Z,0,18.5,87.44,0.999,87.44,0.06,18.6,0.974,13.5,15.6,626,15,15,851,15,15
ET5,MC1,2023-10-26T14:45:00Z,0,18.3,87.45,1.001,87.44,0.04,18.4,0.981,11.2,12.6,646,15,15,781,15,15
ET5,MC1,2023-10-26T15:00:00Z,0,18.5,87.44,1,87.43,0.03,18.5,0.987,26.2,28.9,662,15,15,683,15,15
ET5,MC1,2023-10-26T15:15:00Z,0,18.7,87.43,1,87.43,0.02,18.7,0.993,44.7,47.8,626,15,15,630,15,15
ET5,MC1,2023-10-26T15:30:00Z,0,18.9,87.41,1,87.4,0.01,19,0.996,31.7,34.1,613,15,15,594,15,15
ET5,MC1,2023-10-26T15:45:00Z,0.05,19.6,87.4,0.979,87.39,0.09,19.7,0.96,21.8,23.6,604,15,15,630,15,15
ET5,MC1,2023-10-26T16:00:00Z,0.2,20.2,87.42,0.915,87.41,0.24,20.2,0.898,25.1,26,632,15,15,654,15,15
ET5,MC1,2023-10-26T16:15:00Z,0.17,20.2,87.44,0.928,87.43,0.2,20.1,0.914,28.2,32,554,15,15,525,15,15
ET5,MC1,2023-10-26T16:30:00Z,0.16,20.1,87.48,0.933,87.47,0.2,20.1,0.916,14.6,16.1,691,15,15,638,15,15
ET5,MC1,2023-10-26T16:45:00Z,0.04,19.3,87.48,0.982,87.48,0.1,19.4,0.958,2.9,4.8,714,15,15,734,15,15
ET5,MC1,2023-10-26T17:00:00Z,0.02,19.2,87.48,0.993,87.48,0.07,19.3,0.969,0,0,762,15,15,876,15,15
ET5,MC1,2023-10-26T17:15:00Z,0,19,87.52,0.998,87.51,0.06,19.2,0.972,0,0,718,15,15,819,15,15
ET5,MC1,2023-10-26T17:30:00Z,0,18.9,87.54,1,87.53,0.04,19,0.983,0,0,762,15,15,851,15,15
ET5,MC1,2023-10-26T17:45:00Z,0,18.9,87.54,1,87.54,0.02,19,0.989,0,0,824,15,15,837,15,15
ET5,MC1,2023-10-26T18:00:00Z,0,18.9,87.57,1,87.56,0.02,18.9,0.99,0,0,780,15,15,840,15,15
ET5,MC1,2023-10-26T18:15:00Z,0,18.7,87.56,1,87.56,0.03,18.7,0.984,0,0,768,15,15,763,15,15
ET5,MC1,2023-10-26T18:30:00Z,0.07,18.7,87.58,0.967,87.57,0.12,18.8,0.945,0,0,761,15,15,782,15,15
ET5,MC1,2023-10-26T18:45:00Z,0.11,18.8,87.61,0.951,87.6,0.14,18.8,0.934,0,0,897,15,15,846,15,15
ET5,MC1,2023-10-26T19:00:00Z,0.08,18.8,87.62,0.965,87.62,0.12,18.8,0.947,0,0,814,15,15,766,15,15
ET5,MC1,2023-10-26T19:15:00Z,0.05,18.6,87.64,0.979,87.64,0.09,18.6,0.958,0,0,792,15,15,739,15,15
ET5,MC1,2023-10-26T19:30:00Z,0.13,19,87.67,0.941,87.67,0.17,19,0.924,0,0,674,15,15,650,15,15
ET5,MC1,2023-10-26T19:45:00Z,0.11,19,87.7,0.948,87.69,0.15,19,0.933,0,0,674,15,15,649,15,15
ET5,MC1,2023-10-26T20:00:00Z,0.1,19.1,87.7,0.955,87.7,0.14,19.1,0.937,0,0,661,15,15,641,15,15
ET5,MC1,2023-10-26T20:15:00Z,0.09,19,87.72,0.957,87.71,0.14,19,0.937,0,0,677,15,15,650,15,15
ET5,MC1,2023-10-26T20:30:00Z,0.14,19.1,87.72,0.936,87.72,0.19,19.2,0.915,0,0,619,15,15,616,15,15
ET5,MC1,2023-10-26T20:45:00Z,0.19,19.4,87.72,0.915,87.72,0.23,19.4,0.899,0,0,553,15,15,589,15,15
ET5,MC1,2023-10-26T21:00:00Z,0.19,19.3,87.74,0.917,87.74,0.22,19.3,0.902,0,0,515,15,15,572,15,15
ET5,MC1,2023-10-26T21:15:00Z,0.16,19.1,87.76,0.928,87.75,0.19,19.1,0.912,0,0,696,15,15,646,15,15
ET5,MC1,2023-10-26T21:30:00Z,0.17,19.2,87.78,0.923,87.77,0.21,19.3,0.908,0,0,621,15,15,635,15,15
ET5,MC1,2023-10-26T21:45:00Z,0.18,19.4,87.79,0.921,87.79,0.22,19.5,0.904,0,0,607,15,15,628,15,15
ET5,MC1,2023-10-26T22:00:00Z,0.19,19.7,87.81,0.916,87.8,0.23,19.7,0.901,0,0,612,15,15,644,15,15
ET5,MC1,2023-10-26T22:15:00Z,0.13,19.3,87.81,0.941,87.81,0.17,19.2,0.925,0,0,793,15,15,818,15,15
ET5,MC1,2023-10-26T22:30:00Z,0.07,18.7,87.82,0.966,87.82,0.11,18.7,0.947,0,0,757,15,15,845,15,15
ET5,MC1,2023-10-26T22:45:00Z,0.05,18.6,87.82,0.978,87.81,0.09,18.5,0.96,0,0,705,15,15,864,15,15
ET5,MC1,2023-10-26T23:00:00Z,0.03,18.6,87.8,0.985,87.8,0.08,18.6,0.964,0,0,718,15,15,784,15,15
ET5,MC1,2023-10-26T23:15:00Z,0.08,18.9,87.78,0.964,87.78,0.12,18.9,0.944,0,0,692,15,15,777,15,15
ET5,MC1,2023-10-26T23:30:00Z,0.09,18.8,87.77,0.959,87.76,0.13,18.8,0.942,0,0,767,15,15,793,15,15
ET5,MC1,2023-10-26T23:45:00Z,0.06,18.5,87.75,0.972,87.74,0.1,18.6,0.952,0,0,735,15,15,737,15,15
ET5,MC1,2023-10-27T00:00:00Z,0.05,18.5,87.7,0.979,87.7,0.09,18.5,0.957,0,0,717,15,15,677,15,15
ET5,MC1,2023-10-27T00:15:00Z,0.06,18.6,87.66,0.971,87.66,0.1,18.6,0.952,0,0,645,15,15,623,15,15
