Tree,MC,Timestamp,Port5_Atmos_pressure,Port5_RH,Port5_Temp,Port5_VPD,Port3_Atmos_pressure,Port3_RH,Port3_VPD,Port3_Temp,Port1_Solar,Port4_LW_minutes_H,Port4_LW_minutes,Port4_LWS_Count,Port6_LW_minutes,Port6_LW_minutes_H,Port6_LWS_Count,Port2_Temp,Port2_RH,Port2_VPD,Port2_Atmos_pressure
TV1,MC1,2023-11-25T07:30:00Z,NA,NA,NA,NA,85.66,1,0,18,52,15,15,484,15,15,722,NA,NA,NA,NA
TV1,MC1,2023-11-25T07:45:00Z,NA,NA,NA,NA,85.69,1,0,18.2,60.6,15,15,512,15,15,775,NA,NA,NA,NA
TV1,MC1,2023-11-25T08:00:00Z,NA,NA,NA,NA,85.71,1,0,18.3,92.5,15,15,678,15,15,820,NA,NA,NA,NA
TV1,MC1,2023-11-25T08:15:00Z,NA,NA,NA,NA,85.73,1,0,18.6,132.6,15,15,515,15,15,772,NA,NA,NA,NA
TV1,MC1,2023-11-25T08:30:00Z,NA,NA,NA,NA,85.75,0.999,0,18.9,101.4,15,15,486,15,15,778,NA,NA,NA,NA
TV1,MC1,2023-11-25T08:45:00Z,NA,NA,NA,NA,85.76,0.995,0.01,18.8,107.8,15,15,480,15,15,785,NA,NA,NA,NA
TV1,MC1,2023-11-25T09:00:00Z,NA,NA,NA,NA,85.76,0.994,0.01,19.1,195.4,13,15,458,15,15,776,NA,NA,NA,NA
TV1,MC1,2023-11-25T09:15:00Z,NA,NA,NA,NA,85.75,0.983,0.04,19.3,132.6,15,15,488,15,15,778,NA,NA,NA,NA
TV1,MC1,2023-11-25T09:30:00Z,NA,NA,NA,NA,85.73,0.989,0.03,19,127.4,15,15,463,15,15,760,NA,NA,NA,NA
TV1,MC1,2023-11-25T09:45:00Z,NA,NA,NA,NA,85.73,0.971,0.07,19.5,133.1,7,15,460,15,15,756,NA,NA,NA,NA
TV1,MC1,2023-11-25T10:00:00Z,NA,NA,NA,NA,85.72,0.944,0.13,20.1,188.6,8,15,461,15,15,744,NA,NA,NA,NA
TV1,MC1,2023-11-25T10:15:00Z,NA,NA,NA,NA,85.71,0.945,0.13,20.1,186.4,8,15,460,15,15,736,NA,NA,NA,NA
TV1,MC1,2023-11-25T10:30:00Z,NA,NA,NA,NA,85.71,0.95,0.12,19.9,161.1,11,15,459,15,15,742,NA,NA,NA,NA
TV1,MC1,2023-11-25T10:45:00Z,NA,NA,NA,NA,85.7,0.937,0.15,20.4,229.2,0,15,459,15,15,742,NA,NA,NA,NA
TV1,MC1,2023-11-25T11:00:00Z,NA,NA,NA,NA,85.68,0.929,0.18,20.8,278.1,0,15,458,15,15,744,NA,NA,NA,NA
TV1,MC1,2023-11-25T11:15:00Z,NA,NA,NA,NA,85.67,0.932,0.17,20.8,177.6,9,15,483,15,15,764,NA,NA,NA,NA
TV1,MC1,2023-11-25T11:30:00Z,NA,NA,NA,NA,85.66,0.945,0.13,20.5,198.9,6,15,458,15,15,745,NA,NA,NA,NA
TV1,MC1,2023-11-25T11:45:00Z,NA,NA,NA,NA,85.63,0.909,0.23,21.2,279.1,0,15,458,15,15,743,NA,NA,NA,NA
TV1,MC1,2023-11-25T12:00:00Z,NA,NA,NA,NA,85.62,0.902,0.25,21.1,160.4,0,15,459,15,15,738,NA,NA,NA,NA
TV1,MC1,2023-11-25T12:15:00Z,NA,NA,NA,NA,85.61,0.919,0.2,20.9,216.2,0,15,458,15,15,747,NA,NA,NA,NA
TV1,MC1,2023-11-25T12:30:00Z,NA,NA,NA,NA,85.58,0.918,0.2,20.9,221.2,3,15,458,15,15,762,NA,NA,NA,NA
TV1,MC1,2023-11-25T12:45:00Z,NA,NA,NA,NA,85.54,0.889,0.28,21.3,222.8,0,15,458,15,15,739,NA,NA,NA,NA
TV1,MC1,2023-11-25T13:00:00Z,NA,NA,NA,NA,85.55,0.909,0.22,20.5,139,0,15,460,15,15,736,NA,NA,NA,NA
TV1,MC1,2023-11-25T13:15:00Z,NA,NA,NA,NA,85.55,0.931,0.16,20.1,138.8,1,15,460,15,15,734,NA,NA,NA,NA
TV1,MC1,2023-11-25T13:30:00Z,NA,NA,NA,NA,85.54,0.939,0.14,20.1,146.7,13,15,460,15,15,736,NA,NA,NA,NA
TV1,MC1,2023-11-25T13:45:00Z,NA,NA,NA,NA,85.52,0.962,0.09,19.8,156,15,15,721,15,15,821,NA,NA,NA,NA
TV1,MC1,2023-11-25T14:00:00Z,NA,NA,NA,NA,85.51,0.996,0.01,19.4,109.1,15,15,647,15,15,791,NA,NA,NA,NA
TV1,MC1,2023-11-25T14:15:00Z,NA,NA,NA,NA,85.49,1,0,19.2,81.5,15,15,632,15,15,763,NA,NA,NA,NA
TV1,MC1,2023-11-25T14:30:00Z,NA,NA,NA,NA,85.46,1.001,0,19.1,63.7,15,15,619,15,15,759,NA,NA,NA,NA
TV1,MC1,2023-11-25T14:45:00Z,NA,NA,NA,NA,85.45,1,0,18.9,40.8,15,15,643,15,15,758,NA,NA,NA,NA
TV1,MC1,2023-11-25T15:00:00Z,NA,NA,NA,NA,85.44,1,0,18.8,39.6,15,15,613,15,15,758,NA,NA,NA,NA
TV1,MC1,2023-11-25T15:15:00Z,NA,NA,NA,NA,85.42,0.997,0.01,18.7,51.3,15,15,583,15,15,750,NA,NA,NA,NA
TV1,MC1,2023-11-25T15:30:00Z,NA,NA,NA,NA,85.45,1.001,0,18.7,44.3,15,15,549,15,15,748,NA,NA,NA,NA
TV1,MC1,2023-11-25T15:45:00Z,NA,NA,NA,NA,85.47,1,0,18.6,32.6,15,15,516,15,15,745,NA,NA,NA,NA
TV1,MC1,2023-11-25T16:00:00Z,NA,NA,NA,NA,85.48,1,0,18.6,27.6,15,15,495,15,15,742,NA,NA,NA,NA
TV1,MC1,2023-11-25T16:15:00Z,NA,NA,NA,NA,85.51,1,0,18.6,23.4,15,15,527,15,15,752,NA,NA,NA,NA
TV1,MC1,2023-11-25T16:30:00Z,NA,NA,NA,NA,85.51,1,0,18.5,13.4,15,15,663,15,15,839,NA,NA,NA,NA
TV1,MC1,2023-11-25T16:45:00Z,NA,NA,NA,NA,85.51,0.999,0,18.5,2,15,15,668,15,15,855,NA,NA,NA,NA
TV1,MC1,2023-11-25T17:00:00Z,NA,NA,NA,NA,85.5,1,0,18.5,1.5,15,15,642,15,15,797,NA,NA,NA,NA
TV1,MC1,2023-11-25T17:15:00Z,NA,NA,NA,NA,85.51,0.999,0,18.5,0,15,15,635,15,15,782,NA,NA,NA,NA
TV1,MC1,2023-11-25T17:30:00Z,NA,NA,NA,NA,85.5,1,0,18.4,0,15,15,634,15,15,793,NA,NA,NA,NA
TV1,MC1,2023-11-25T17:45:00Z,NA,NA,NA,NA,85.49,0.999,0,18.4,0,15,15,628,15,15,785,NA,NA,NA,NA
TV1,MC1,2023-11-25T18:00:00Z,NA,NA,NA,NA,85.49,1,0,18.4,0,15,15,614,15,15,767,NA,NA,NA,NA
TV1,MC1,2023-11-25T18:15:00Z,NA,NA,NA,NA,85.5,1,0,18.3,0,15,15,608,15,15,766,NA,NA,NA,NA
TV1,MC1,2023-11-25T18:30:00Z,NA,NA,NA,NA,85.51,0.999,0,18.3,0,15,15,597,15,15,744,NA,NA,NA,NA
TV1,MC1,2023-11-25T18:45:00Z,NA,NA,NA,NA,85.52,0.999,0,18.3,0,15,15,591,15,15,746,NA,NA,NA,NA
TV1,MC1,2023-11-25T19:00:00Z,NA,NA,NA,NA,85.54,0.999,0,18.4,0,15,15,723,15,15,922,NA,NA,NA,NA
TV1,MC1,2023-11-25T19:15:00Z,NA,NA,NA,NA,85.53,0.999,0,18.4,0,15,15,739,15,15,916,NA,NA,NA,NA
TV1,MC1,2023-11-25T19:30:00Z,NA,NA,NA,NA,85.55,1,0,18.4,0,15,15,818,15,15,887,NA,NA,NA,NA
TV1,MC1,2023-11-25T19:45:00Z,NA,NA,NA,NA,85.57,0.999,0,18.3,0,15,15,858,15,15,831,NA,NA,NA,NA
TV1,MC1,2023-11-25T20:00:00Z,NA,NA,NA,NA,85.56,1,0,18.2,0,15,15,735,15,15,800,NA,NA,NA,NA
TV1,MC1,2023-11-25T20:15:00Z,NA,NA,NA,NA,85.58,1,0,17.9,0,15,15,672,15,15,774,NA,NA,NA,NA
TV1,MC1,2023-11-25T20:30:00Z,NA,NA,NA,NA,85.58,1.001,0,17.8,0,15,15,700,15,15,792,NA,NA,NA,NA
TV1,MC1,2023-11-25T20:45:00Z,NA,NA,NA,NA,85.6,1,0,17.6,0,15,15,671,15,15,792,NA,NA,NA,NA
TV1,MC1,2023-11-25T21:00:00Z,NA,NA,NA,NA,85.6,0.999,0,17.6,0,15,15,656,15,15,774,NA,NA,NA,NA
TV1,MC1,2023-11-25T21:15:00Z,NA,NA,NA,NA,85.59,1,0,17.6,0,15,15,658,15,15,766,NA,NA,NA,NA
TV1,MC1,2023-11-25T21:30:00Z,NA,NA,NA,NA,85.6,1,0,17.5,0,15,15,652,15,15,754,NA,NA,NA,NA
TV1,MC1,2023-11-25T21:45:00Z,NA,NA,NA,NA,85.57,1,0,17.3,0,15,15,644,15,15,751,NA,NA,NA,NA
TV1,MC1,2023-11-25T22:00:00Z,NA,NA,NA,NA,85.55,0.999,0,17.4,0,15,15,632,15,15,748,NA,NA,NA,NA
TV1,MC1,2023-11-25T22:15:00Z,NA,NA,NA,NA,85.55,1,0,17.4,0,15,15,610,15,15,753,NA,NA,NA,NA
TV1,MC1,2023-11-25T22:30:00Z,NA,NA,NA,NA,85.55,1,0,17.4,0,15,15,600,15,15,755,NA,NA,NA,NA
TV1,MC1,2023-11-25T22:45:00Z,NA,NA,NA,NA,85.55,0.999,0,17.4,0,15,15,584,15,15,754,NA,NA,NA,NA
TV1,MC1,2023-11-25T23:00:00Z,NA,NA,NA,NA,85.54,1,0,17.5,0,15,15,564,15,15,752,NA,NA,NA,NA
TV1,MC1,2023-11-25T23:15:00Z,NA,NA,NA,NA,85.53,1.001,0,17.5,0,15,15,539,15,15,752,NA,NA,NA,NA
TV1,MC1,2023-11-25T23:30:00Z,NA,NA,NA,NA,85.52,1,0,17.6,0,15,15,505,15,15,750,NA,NA,NA,NA
TV1,MC1,2023-11-25T23:45:00Z,NA,NA,NA,NA,85.51,1.001,0,17.8,0,15,15,480,15,15,750,NA,NA,NA,NA
TV1,MC1,2023-11-26T00:00:00Z,NA,NA,NA,NA,85.49,1,0,17.8,0,15,15,472,15,15,746,NA,NA,NA,NA
TV1,MC1,2023-11-26T00:15:00Z,NA,NA,NA,NA,85.47,0.998,0,17.8,0,15,15,473,15,15,822,NA,NA,NA,NA
TV1,MC1,2023-11-26T00:30:00Z,NA,NA,NA,NA,85.46,1.001,0,17.8,0,15,15,472,15,15,791,NA,NA,NA,NA
TV1,MC1,2023-11-26T00:45:00Z,NA,NA,NA,NA,85.45,0.997,0.01,17.9,0,15,15,470,15,15,768,NA,NA,NA,NA
TV1,MC1,2023-11-26T01:00:00Z,NA,NA,NA,NA,85.44,0.983,0.03,17.8,0,15,15,471,15,15,754,NA,NA,NA,NA
TV1,MC1,2023-11-26T01:15:00Z,NA,NA,NA,NA,85.43,0.992,0.02,17.7,0,15,15,472,15,15,749,NA,NA,NA,NA
TV1,MC1,2023-11-26T01:30:00Z,NA,NA,NA,NA,85.42,0.999,0,17.7,0,15,15,474,15,15,741,NA,NA,NA,NA
TV1,MC1,2023-11-26T01:45:00Z,NA,NA,NA,NA,85.41,1,0,17.8,0,15,15,474,15,15,734,NA,NA,NA,NA
TV1,MC1,2023-11-26T02:00:00Z,NA,NA,NA,NA,85.39,1,0,17.8,0,15,15,474,15,15,729,NA,NA,NA,NA
TV1,MC1,2023-11-26T02:15:00Z,NA,NA,NA,NA,85.37,1,0,17.8,0,15,15,471,15,15,723,NA,NA,NA,NA
TV1,MC1,2023-11-26T02:30:00Z,NA,NA,NA,NA,85.37,0.996,0.01,17.8,0,15,15,473,15,15,719,NA,NA,NA,NA
TV1,MC1,2023-11-26T02:45:00Z,NA,NA,NA,NA,85.38,1,0,17.7,0,15,15,475,15,15,717,NA,NA,NA,NA
TV1,MC1,2023-11-26T03:00:00Z,NA,NA,NA,NA,85.4,0.999,0,17.7,0,15,15,474,15,15,717,NA,NA,NA,NA
TV1,MC1,2023-11-26T03:15:00Z,NA,NA,NA,NA,85.4,1,0,17.8,0,15,15,472,15,15,718,NA,NA,NA,NA
TV1,MC1,2023-11-26T03:30:00Z,NA,NA,NA,NA,85.4,1,0,17.8,0,15,15,501,15,15,722,NA,NA,NA,NA
TV1,MC1,2023-11-26T03:45:00Z,NA,NA,NA,NA,85.39,1.001,0,17.7,0,15,15,473,15,15,718,NA,NA,NA,NA
TV1,MC1,2023-11-26T04:00:00Z,NA,NA,NA,NA,85.4,0.994,0.01,17.7,0,15,15,470,15,15,717,NA,NA,NA,NA
TV1,MC1,2023-11-26T04:15:00Z,NA,NA,NA,NA,85.39,0.985,0.03,17.7,0,15,15,471,15,15,716,NA,NA,NA,NA
TV1,MC1,2023-11-26T04:30:00Z,NA,NA,NA,NA,85.39,0.987,0.03,17.6,0,15,15,472,15,15,716,NA,NA,NA,NA
TV1,MC1,2023-11-26T04:45:00Z,NA,NA,NA,NA,85.41,0.986,0.03,17.7,0,15,15,472,15,15,715,NA,NA,NA,NA
TV1,MC1,2023-11-26T05:00:00Z,NA,NA,NA,NA,85.43,0.991,0.02,17.6,0,15,15,472,15,15,714,NA,NA,NA,NA
TV1,MC1,2023-11-26T05:15:00Z,NA,NA,NA,NA,85.43,0.99,0.02,17.6,0,15,15,469,15,15,715,NA,NA,NA,NA
TV1,MC1,2023-11-26T05:30:00Z,NA,NA,NA,NA,85.44,0.989,0.02,17.7,0,15,15,472,15,15,714,NA,NA,NA,NA
TV1,MC1,2023-11-26T05:45:00Z,NA,NA,NA,NA,85.45,1,0,17.6,0,15,15,472,15,15,714,NA,NA,NA,NA
TV1,MC1,2023-11-26T06:00:00Z,NA,NA,NA,NA,85.47,1,0,17.6,6.4,15,15,473,15,15,714,NA,NA,NA,NA
TV1,MC1,2023-11-26T06:15:00Z,NA,NA,NA,NA,85.49,0.998,0,17.6,10.8,15,15,471,15,15,714,NA,NA,NA,NA
TV1,MC1,2023-11-26T06:30:00Z,NA,NA,NA,NA,85.52,0.998,0,17.6,20.9,15,15,469,15,15,715,NA,NA,NA,NA
TV1,MC1,2023-11-26T06:45:00Z,NA,NA,NA,NA,85.52,0.997,0.01,17.8,32.4,15,15,468,15,15,716,NA,NA,NA,NA
TV1,MC1,2023-11-26T07:00:00Z,NA,NA,NA,NA,85.52,0.997,0.01,17.9,47.8,15,15,467,15,15,717,NA,NA,NA,NA
TV1,MC1,2023-11-26T07:15:00Z,NA,NA,NA,NA,85.54,0.996,0.01,17.9,48.7,15,15,465,15,15,719,NA,NA,NA,NA
TV1,MC1,2023-11-26T07:30:00Z,NA,NA,NA,NA,85.58,0.982,0.04,18.2,62.4,15,15,464,15,15,720,NA,NA,NA,NA
TV1,MC1,2023-11-26T07:45:00Z,NA,NA,NA,NA,85.58,0.974,0.06,18.5,79.1,15,15,461,15,15,722,NA,NA,NA,NA
TV1,MC1,2023-11-26T08:00:00Z,NA,NA,NA,NA,85.6,0.958,0.09,18.9,65,15,15,462,15,15,725,NA,NA,NA,NA
TV1,MC1,2023-11-26T08:15:00Z,NA,NA,NA,NA,85.62,0.957,0.09,18.9,116.3,9,15,461,15,15,728,NA,NA,NA,NA
TV1,MC1,2023-11-26T08:30:00Z,NA,NA,NA,NA,85.62,0.954,0.1,19,70.5,12,15,462,15,15,741,NA,NA,NA,NA
TV1,MC1,2023-11-26T08:45:00Z,NA,NA,NA,NA,85.64,0.954,0.1,19,105.1,11,15,460,15,15,730,NA,NA,NA,NA
TV1,MC1,2023-11-26T09:00:00Z,NA,NA,NA,NA,85.63,0.945,0.12,19.5,321.2,0,15,453,15,15,735,NA,NA,NA,NA
TV1,MC1,2023-11-26T09:15:00Z,NA,NA,NA,NA,85.62,0.929,0.16,19.8,163.3,0,15,457,15,15,731,NA,NA,NA,NA
TV1,MC1,2023-11-26T09:30:00Z,NA,NA,NA,NA,85.62,0.932,0.16,19.9,272.6,0,15,455,15,15,731,NA,NA,NA,NA
TV1,MC1,2023-11-26T09:45:00Z,NA,NA,NA,NA,85.63,0.925,0.18,20.2,134,0,15,458,15,15,729,NA,NA,NA,NA
TV1,MC1,2023-11-26T10:00:00Z,NA,NA,NA,NA,85.63,0.944,0.13,19.8,139.2,0,15,459,15,15,728,NA,NA,NA,NA
TV1,MC1,2023-11-26T10:15:00Z,NA,NA,NA,NA,85.62,0.947,0.12,20,143.6,0,15,458,15,15,733,NA,NA,NA,NA
TV1,MC1,2023-11-26T10:30:00Z,NA,NA,NA,NA,85.62,0.927,0.18,20.5,173.8,0,15,456,15,15,736,NA,NA,NA,NA
TV1,MC1,2023-11-26T10:45:00Z,NA,NA,NA,NA,85.61,0.919,0.2,20.7,176.7,0,15,457,15,15,738,NA,NA,NA,NA
TV1,MC1,2023-11-26T11:00:00Z,NA,NA,NA,NA,85.59,0.918,0.19,20.4,173,0,15,458,15,15,732,NA,NA,NA,NA
TV1,MC1,2023-11-26T11:15:00Z,NA,NA,NA,NA,85.55,0.91,0.22,20.5,202.1,0,15,457,15,15,738,NA,NA,NA,NA
TV1,MC1,2023-11-26T11:30:00Z,NA,NA,NA,NA,85.52,0.905,0.23,20.8,193.5,0,15,457,15,15,735,NA,NA,NA,NA
TV1,MC1,2023-11-26T11:45:00Z,NA,NA,NA,NA,85.51,0.91,0.22,20.8,190.4,0,15,457,15,15,733,NA,NA,NA,NA
TV1,MC1,2023-11-26T12:00:00Z,NA,NA,NA,NA,85.5,0.909,0.22,20.6,201.2,0,15,457,15,15,738,NA,NA,NA,NA
TV1,MC1,2023-11-26T12:15:00Z,NA,NA,NA,NA,85.46,0.903,0.24,21.1,212,0,15,457,15,15,735,NA,NA,NA,NA
TV1,MC1,2023-11-26T12:30:00Z,NA,NA,NA,NA,85.44,0.894,0.26,20.9,170.1,0,15,457,15,15,747,NA,NA,NA,NA
TV1,MC1,2023-11-26T12:45:00Z,NA,NA,NA,NA,85.43,0.889,0.28,21.3,239.5,0,15,457,15,15,733,NA,NA,NA,NA
TV1,MC1,2023-11-26T13:00:00Z,NA,NA,NA,NA,85.41,0.901,0.24,20.8,137.3,0,15,458,15,15,726,NA,NA,NA,NA
TV1,MC1,2023-11-26T13:15:00Z,NA,NA,NA,NA,85.38,0.913,0.21,20.6,173,0,15,458,15,15,736,NA,NA,NA,NA
TV1,MC1,2023-11-26T13:30:00Z,NA,NA,NA,NA,85.36,0.91,0.22,20.9,237.1,0,15,457,15,15,742,NA,NA,NA,NA
TV1,MC1,2023-11-26T13:45:00Z,NA,NA,NA,NA,85.33,0.917,0.2,20.8,150.9,7,15,461,15,15,724,NA,NA,NA,NA
TV1,MC1,2023-11-26T14:00:00Z,NA,NA,NA,NA,85.32,0.936,0.15,20.3,91.9,7,15,460,15,15,726,NA,NA,NA,NA
TV1,MC1,2023-11-26T14:15:00Z,NA,NA,NA,NA,85.32,0.932,0.16,20.4,142.3,0,15,458,15,15,748,NA,NA,NA,NA
TV1,MC1,2023-11-26T14:30:00Z,NA,NA,NA,NA,85.32,0.926,0.18,20.7,98.5,6,15,462,15,15,720,NA,NA,NA,NA
TV1,MC1,2023-11-26T14:45:00Z,NA,NA,NA,NA,85.31,0.96,0.09,20,69.8,15,15,462,15,15,725,NA,NA,NA,NA
TV1,MC1,2023-11-26T15:00:00Z,NA,NA,NA,NA,85.31,0.974,0.06,20,70.5,15,15,462,15,15,723,NA,NA,NA,NA
TV1,MC1,2023-11-26T15:15:00Z,NA,NA,NA,NA,85.31,0.961,0.09,19.9,30.9,15,15,465,15,15,719,NA,NA,NA,NA
TV1,MC1,2023-11-26T15:30:00Z,NA,NA,NA,NA,85.3,0.982,0.04,19.7,56.2,15,15,464,15,15,720,NA,NA,NA,NA
TV1,MC1,2023-11-26T15:45:00Z,NA,NA,NA,NA,85.3,0.985,0.03,19.7,42.8,15,15,478,15,15,717,NA,NA,NA,NA
TV1,MC1,2023-11-26T16:00:00Z,NA,NA,NA,NA,85.31,0.986,0.03,19.5,36.3,15,15,465,15,15,718,NA,NA,NA,NA
TV1,MC1,2023-11-26T16:15:00Z,NA,NA,NA,NA,85.31,0.974,0.06,19.6,45.2,15,15,464,15,15,717,NA,NA,NA,NA
TV1,MC1,2023-11-26T16:30:00Z,NA,NA,NA,NA,85.31,0.972,0.06,19.5,33.1,15,15,464,15,15,718,NA,NA,NA,NA
TV1,MC1,2023-11-26T16:45:00Z,NA,NA,NA,NA,85.32,0.973,0.06,19.5,17.2,15,15,465,15,15,716,NA,NA,NA,NA
TV1,MC1,2023-11-26T17:00:00Z,NA,NA,NA,NA,85.33,0.977,0.05,19.5,10.8,15,15,477,15,15,725,NA,NA,NA,NA
TV1,MC1,2023-11-26T17:15:00Z,NA,NA,NA,NA,85.34,0.991,0.02,19.4,0,15,15,490,15,15,727,NA,NA,NA,NA
TV1,MC1,2023-11-26T17:30:00Z,NA,NA,NA,NA,85.33,0.998,0,19.2,0.4,15,15,569,15,15,733,NA,NA,NA,NA
TV1,MC1,2023-11-26T17:45:00Z,NA,NA,NA,NA,85.36,0.999,0,19.1,0,15,15,534,15,15,724,NA,NA,NA,NA
TV1,MC1,2023-11-26T18:00:00Z,NA,NA,NA,NA,85.37,1,0,19,0,15,15,514,15,15,723,NA,NA,NA,NA
TV1,MC1,2023-11-26T18:15:00Z,NA,NA,NA,NA,85.38,1,0,19,0,15,15,530,15,15,742,NA,NA,NA,NA
TV1,MC1,2023-11-26T18:30:00Z,NA,NA,NA,NA,85.39,1,0,18.9,0,15,15,622,15,15,877,NA,NA,NA,NA
TV1,MC1,2023-11-26T18:45:00Z,NA,NA,NA,NA,85.41,1,0,18.8,0,15,15,642,15,15,761,NA,NA,NA,NA
TV1,MC1,2023-11-26T19:00:00Z,NA,NA,NA,NA,85.41,1,0,18.7,0,15,15,634,15,15,781,NA,NA,NA,NA
TV1,MC1,2023-11-26T19:15:00Z,NA,NA,NA,NA,85.43,1,0,18.7,0,15,15,620,15,15,777,NA,NA,NA,NA
TV1,MC1,2023-11-26T19:30:00Z,NA,NA,NA,NA,85.43,1,0,18.5,0,15,15,611,15,15,763,NA,NA,NA,NA
TV1,MC1,2023-11-26T19:45:00Z,NA,NA,NA,NA,85.45,1,0,18.4,0,15,15,616,15,15,773,NA,NA,NA,NA
TV1,MC1,2023-11-26T20:00:00Z,NA,NA,NA,NA,85.46,1,0,18.4,0,15,15,603,15,15,763,NA,NA,NA,NA
TV1,MC1,2023-11-26T20:15:00Z,NA,NA,NA,NA,85.48,1,0,18.3,0,15,15,568,15,15,763,NA,NA,NA,NA
TV1,MC1,2023-11-26T20:30:00Z,NA,NA,NA,NA,85.48,0.999,0,18.3,0,15,15,520,15,15,738,NA,NA,NA,NA
TV1,MC1,2023-11-26T20:45:00Z,NA,NA,NA,NA,85.5,1,0,18.2,0,15,15,485,15,15,736,NA,NA,NA,NA
TV1,MC1,2023-11-26T21:00:00Z,NA,NA,NA,NA,85.49,0.999,0,18.3,0,15,15,475,15,15,735,NA,NA,NA,NA
TV1,MC1,2023-11-26T21:15:00Z,NA,NA,NA,NA,85.48,0.993,0.02,18.3,0,15,15,476,15,15,732,NA,NA,NA,NA
TV1,MC1,2023-11-26T21:30:00Z,NA,NA,NA,NA,85.47,0.993,0.01,18.2,0,15,15,471,15,15,727,NA,NA,NA,NA
TV1,MC1,2023-11-26T21:45:00Z,NA,NA,NA,NA,85.46,0.995,0.01,18.1,0,15,15,471,15,15,723,NA,NA,NA,NA
TV1,MC1,2023-11-26T22:00:00Z,NA,NA,NA,NA,85.45,0.998,0,18,0,15,15,471,15,15,716,NA,NA,NA,NA
TV1,MC1,2023-11-26T22:15:00Z,NA,NA,NA,NA,85.45,0.993,0.02,18.1,0,15,15,470,15,15,709,NA,NA,NA,NA
TV1,MC1,2023-11-26T22:30:00Z,NA,NA,NA,NA,85.44,0.993,0.01,18,0,15,15,477,15,15,706,NA,NA,NA,NA
TV1,MC1,2023-11-26T22:45:00Z,NA,NA,NA,NA,85.43,0.983,0.04,18.1,0,15,15,469,15,15,706,NA,NA,NA,NA
TV1,MC1,2023-11-26T23:00:00Z,NA,NA,NA,NA,85.41,0.982,0.04,18.1,0,15,15,469,15,15,705,NA,NA,NA,NA
TV1,MC1,2023-11-26T23:15:00Z,NA,NA,NA,NA,85.4,0.977,0.05,18.1,0,15,15,470,15,15,705,NA,NA,NA,NA
TV1,MC1,2023-11-26T23:30:00Z,NA,NA,NA,NA,85.4,0.984,0.03,18.1,0,15,15,474,15,15,706,NA,NA,NA,NA
TV1,MC1,2023-11-26T23:45:00Z,NA,NA,NA,NA,85.4,0.985,0.03,18.1,0,15,15,470,15,15,705,NA,NA,NA,NA
TV1,MC1,2023-11-27T00:00:00Z,NA,NA,NA,NA,85.38,0.986,0.03,18,0,15,15,470,15,15,704,NA,NA,NA,NA
TV1,MC1,2023-11-27T00:15:00Z,NA,NA,NA,NA,85.36,0.989,0.02,17.9,0,15,15,470,15,15,771,NA,NA,NA,NA
TV1,MC1,2023-11-27T00:30:00Z,NA,NA,NA,NA,85.34,0.984,0.03,17.8,0,15,15,468,15,15,740,NA,NA,NA,NA
TV1,MC1,2023-11-27T00:45:00Z,NA,NA,NA,NA,85.32,0.981,0.04,17.8,0,15,15,468,15,15,726,NA,NA,NA,NA
TV1,MC1,2023-11-27T01:00:00Z,NA,NA,NA,NA,85.3,0.986,0.03,17.8,0,15,15,468,15,15,721,NA,NA,NA,NA
TV1,MC1,2023-11-27T01:15:00Z,NA,NA,NA,NA,85.3,0.985,0.03,17.8,0,15,15,469,15,15,717,NA,NA,NA,NA
TV1,MC1,2023-11-27T01:30:00Z,NA,NA,NA,NA,85.29,0.988,0.02,17.8,0,15,15,469,15,15,717,NA,NA,NA,NA
TV1,MC1,2023-11-27T01:45:00Z,NA,NA,NA,NA,85.27,0.996,0.01,17.8,0,15,15,470,15,15,717,NA,NA,NA,NA
TV1,MC1,2023-11-27T02:00:00Z,NA,NA,NA,NA,85.27,0.996,0.01,17.8,0,15,15,469,15,15,717,NA,NA,NA,NA
TV1,MC1,2023-11-27T02:15:00Z,NA,NA,NA,NA,85.29,0.995,0.01,17.9,0,15,15,471,15,15,715,NA,NA,NA,NA
TV1,MC1,2023-11-27T02:30:00Z,NA,NA,NA,NA,85.29,1.001,0,17.8,0,15,15,474,15,15,714,NA,NA,NA,NA
TV1,MC1,2023-11-27T02:45:00Z,NA,NA,NA,NA,85.28,1,0,17.8,0,15,15,475,15,15,714,NA,NA,NA,NA
TV1,MC1,2023-11-27T03:00:00Z,NA,NA,NA,NA,85.3,0.999,0,17.9,0,15,15,471,15,15,714,NA,NA,NA,NA
TV1,MC1,2023-11-27T03:15:00Z,NA,NA,NA,NA,85.31,0.999,0,18,0,15,15,472,15,15,714,NA,NA,NA,NA
TV1,MC1,2023-11-27T03:30:00Z,NA,NA,NA,NA,85.31,1,0,17.9,0,15,15,472,15,15,713,NA,NA,NA,NA
TV1,MC1,2023-11-27T03:45:00Z,NA,NA,NA,NA,85.31,1,0,17.9,0,15,15,588,15,15,721,NA,NA,NA,NA
TV1,MC1,2023-11-27T04:00:00Z,NA,NA,NA,NA,85.33,0.997,0.01,17.7,0,15,15,503,15,15,730,NA,NA,NA,NA
TV1,MC1,2023-11-27T04:15:00Z,NA,NA,NA,NA,85.34,1,0,17.7,0,15,15,471,15,15,739,NA,NA,NA,NA
TV1,MC1,2023-11-27T04:30:00Z,NA,NA,NA,NA,85.35,0.99,0.02,17.8,0,15,15,469,15,15,733,NA,NA,NA,NA
