Tree,MC,Timestamp,Port2_RH,Port2_Temp,Port2_VPD,Port2_Atmos_pressure,Port5_Atmos_pressure,Port5_Temp,Port5_VPD,Port5_RH,Port1_Solar,Port3_LWS_Count,Port3_LW_minutes,Port3_LW_minutes_H,Port4_Solar,Port6_LW_minutes_H,Port6_LW_minutes,Port6_LWS_Count
TV1,MC2,2023-07-03T10:15:00Z,0.869,22.6,0.36,85.68,85.72,22.5,0.43,0.842,145.2,452,15,0,76,0,15,454
TV1,MC2,2023-07-03T10:30:00Z,0.851,23.1,0.42,85.67,85.71,23,0.48,0.83,176.9,451,15,0,77.3,0,15,453
TV1,MC2,2023-07-03T10:45:00Z,0.846,23.4,0.44,85.68,85.73,23.2,0.5,0.825,262.2,451,15,0,91.7,0,15,453
TV1,MC2,2023-07-03T11:00:00Z,0.822,23.7,0.52,85.68,85.73,23.5,0.56,0.808,309.6,451,15,0,138.1,0,15,452
TV1,MC2,2023-07-03T11:15:00Z,0.833,23.8,0.49,85.68,85.72,23.6,0.54,0.815,233.1,451,15,0,124.1,0,15,453
TV1,MC2,2023-07-03T11:30:00Z,0.882,23.1,0.33,85.68,85.72,23.3,0.45,0.844,414,451,15,0,155.8,0,15,453
TV1,MC2,2023-07-03T11:45:00Z,0.889,22.8,0.31,85.68,85.72,23,0.42,0.85,292.1,452,15,0,181.5,0,15,453
TV1,MC2,2023-07-03T12:00:00Z,0.892,22.8,0.3,85.69,85.73,22.8,0.41,0.853,261.5,451,15,0,203.8,0,15,453
TV1,MC2,2023-07-03T12:15:00Z,0.864,23.4,0.39,85.69,85.73,23.2,0.46,0.838,240.1,451,15,0,165.2,0,15,452
TV1,MC2,2023-07-03T12:30:00Z,0.881,23,0.33,85.68,85.73,23,0.43,0.846,215.9,451,15,0,148.9,0,15,453
TV1,MC2,2023-07-03T12:45:00Z,0.892,22.2,0.29,85.68,85.72,22.3,0.39,0.854,202.3,452,15,0,146.3,0,15,453
TV1,MC2,2023-07-03T13:00:00Z,0.923,21.7,0.2,85.67,85.71,21.9,0.33,0.874,169.9,452,15,0,127.3,0,15,453
TV1,MC2,2023-07-03T13:15:00Z,0.938,21.3,0.16,85.66,85.7,21.5,0.28,0.889,143.4,453,15,0,107.1,0,15,453
TV1,MC2,2023-07-03T13:30:00Z,0.935,21.2,0.16,85.64,85.68,21.4,0.29,0.885,134,452,15,0,104,0,15,453
TV1,MC2,2023-07-03T13:45:00Z,0.945,21,0.14,85.62,85.66,21.2,0.27,0.892,138.4,452,15,0,104.9,0,15,453
TV1,MC2,2023-07-03T14:00:00Z,0.95,20.8,0.12,85.6,85.64,21.2,0.27,0.893,171.4,452,15,0,140.8,0,15,453
TV1,MC2,2023-07-03T14:15:00Z,0.911,21.2,0.23,85.58,85.62,21.5,0.35,0.865,204.7,452,15,0,270.6,0,15,451
TV1,MC2,2023-07-03T14:30:00Z,0.884,21.5,0.3,85.55,85.59,21.8,0.41,0.841,236.8,452,15,0,452.5,0,14,450
TV1,MC2,2023-07-03T14:45:00Z,0.874,21.7,0.33,85.54,85.58,22.2,0.46,0.828,170.5,451,15,0,363.5,0,7,450
TV1,MC2,2023-07-03T15:00:00Z,0.852,21.7,0.38,85.54,85.58,21.8,0.47,0.819,208,451,15,0,148.7,0,15,451
TV1,MC2,2023-07-03T15:15:00Z,0.866,22,0.35,85.52,85.56,22,0.44,0.834,211.7,451,15,0,109.9,0,15,452
TV1,MC2,2023-07-03T15:30:00Z,0.879,21.7,0.31,85.51,85.55,21.7,0.41,0.842,100.7,452,15,0,77.3,0,15,453
TV1,MC2,2023-07-03T15:45:00Z,0.932,20.7,0.16,85.52,85.56,20.9,0.29,0.881,85.5,453,15,0,61.9,0,15,453
TV1,MC2,2023-07-03T16:00:00Z,0.955,20.2,0.11,85.55,85.59,20.5,0.25,0.897,38.8,453,15,0,27.6,0,15,454
TV1,MC2,2023-07-03T16:15:00Z,0.95,20.1,0.12,85.54,85.58,20.3,0.25,0.896,57.5,453,15,0,43.2,0,15,454
TV1,MC2,2023-07-03T16:30:00Z,0.938,20.4,0.15,85.53,85.57,20.5,0.27,0.889,82.4,453,15,0,66.8,0,15,454
TV1,MC2,2023-07-03T16:45:00Z,0.942,20.4,0.14,85.56,85.6,20.6,0.26,0.892,61,453,15,0,47.1,0,15,454
TV1,MC2,2023-07-03T17:00:00Z,0.917,20.2,0.2,85.58,85.62,20.3,0.3,0.874,55.7,453,15,0,42.8,0,15,454
TV1,MC2,2023-07-03T17:15:00Z,0.93,20.1,0.16,85.59,85.63,20.2,0.28,0.882,36.4,453,15,0,27.6,0,15,454
TV1,MC2,2023-07-03T17:30:00Z,0.946,19.8,0.12,85.6,85.64,20,0.25,0.895,24.9,454,15,0,18.9,0,15,454
TV1,MC2,2023-07-03T17:45:00Z,0.942,19.6,0.13,85.6,85.64,19.7,0.24,0.893,14.6,454,15,0,11.2,0,15,454
TV1,MC2,2023-07-03T18:00:00Z,0.954,19.2,0.1,85.59,85.63,19.3,0.21,0.905,4.2,454,15,0,2.6,0,15,455
TV1,MC2,2023-07-03T18:15:00Z,0.956,18.8,0.1,85.59,85.63,18.9,0.21,0.906,0,454,15,0,0,0,15,455
TV1,MC2,2023-07-03T18:30:00Z,0.955,18.5,0.1,85.59,85.63,18.6,0.2,0.907,0,454,15,0,0,0,15,455
TV1,MC2,2023-07-03T18:45:00Z,0.949,18.4,0.11,85.61,85.65,18.5,0.21,0.9,0,454,15,0,0,0,15,455
TV1,MC2,2023-07-03T19:00:00Z,0.95,18.2,0.1,85.6,85.65,18.4,0.21,0.901,0,454,15,0,0,0,15,455
TV1,MC2,2023-07-03T19:15:00Z,0.955,18.1,0.09,85.61,85.65,18.2,0.2,0.907,0,454,15,0,0,0,15,455
TV1,MC2,2023-07-03T19:30:00Z,0.957,18.1,0.09,85.64,85.68,18.2,0.19,0.909,0,454,15,0,0,0,15,455
TV1,MC2,2023-07-03T19:45:00Z,0.969,18.2,0.06,85.65,85.69,18.3,0.17,0.92,0,454,15,0,0,0,15,455
TV1,MC2,2023-07-03T20:00:00Z,0.96,18.3,0.08,85.67,85.71,18.4,0.18,0.913,0,454,15,0,0,0,15,455
TV1,MC2,2023-07-03T20:15:00Z,0.968,18.4,0.07,85.7,85.74,18.4,0.17,0.918,0,454,15,0,0,0,15,455
TV1,MC2,2023-07-03T20:30:00Z,0.968,18.4,0.07,85.71,85.76,18.5,0.17,0.92,0,454,15,0,0,0,15,455
TV1,MC2,2023-07-03T20:45:00Z,0.977,18.4,0.05,85.73,85.78,18.5,0.15,0.927,0,454,15,0,0,0,15,455
TV1,MC2,2023-07-03T21:00:00Z,0.977,18.4,0.05,85.74,85.78,18.5,0.15,0.928,0,455,15,0,0,0,15,455
TV1,MC2,2023-07-03T21:15:00Z,0.983,18.3,0.04,85.76,85.8,18.4,0.14,0.932,0,455,15,0,0,0,15,455
TV1,MC2,2023-07-03T21:30:00Z,0.988,18.3,0.02,85.76,85.8,18.4,0.13,0.936,0,455,15,0,0,0,15,456
TV1,MC2,2023-07-03T21:45:00Z,0.995,18.2,0.01,85.75,85.8,18.3,0.12,0.942,0,457,15,0,0,0,15,459
TV1,MC2,2023-07-03T22:00:00Z,1,18.1,0,85.75,85.79,18.2,0.11,0.948,0,456,15,0,0,0,15,456
TV1,MC2,2023-07-03T22:15:00Z,0.999,18,0,85.75,85.8,18.1,0.11,0.947,0,455,15,0,0,0,15,456
TV1,MC2,2023-07-03T22:30:00Z,0.993,17.9,0.01,85.76,85.8,17.9,0.12,0.942,0,455,15,0,0,0,15,456
TV1,MC2,2023-07-03T22:45:00Z,0.984,17.8,0.03,85.75,85.79,17.8,0.13,0.936,0,455,15,0,0,0,15,456
TV1,MC2,2023-07-03T23:00:00Z,0.985,17.7,0.03,85.72,85.76,17.7,0.13,0.936,0,455,15,0,0,0,15,456
TV1,MC2,2023-07-03T23:15:00Z,0.978,17.6,0.04,85.71,85.75,17.7,0.14,0.928,0,455,15,0,0,0,15,456
TV1,MC2,2023-07-03T23:30:00Z,0.966,17.5,0.07,85.7,85.75,17.4,0.15,0.923,0,455,15,0,0,0,15,456
TV1,MC2,2023-07-03T23:45:00Z,0.96,17.2,0.08,85.7,85.74,17.1,0.15,0.922,0,455,15,0,0,0,15,456
TV1,MC2,2023-07-04T00:00:00Z,0.975,16.9,0.05,85.68,85.72,16.9,0.13,0.933,0,456,15,0,0,0,15,456
TV1,MC2,2023-07-04T00:15:00Z,0.987,16.7,0.03,85.68,85.72,16.7,0.11,0.94,0,456,15,0,0,0,15,456
TV1,MC2,2023-07-04T00:30:00Z,0.993,16.5,0.01,85.68,85.73,16.5,0.1,0.944,0,456,15,0,0,0,15,457
TV1,MC2,2023-07-04T00:45:00Z,0.997,16.3,0.01,85.67,85.71,16.2,0.1,0.948,0,456,15,0,0,0,15,456
TV1,MC2,2023-07-04T01:00:00Z,0.994,16.3,0.01,85.65,85.7,16.3,0.1,0.946,0,456,15,0,0,0,15,456
TV1,MC2,2023-07-04T01:15:00Z,0.991,16.4,0.02,85.64,85.69,16.3,0.11,0.943,0,456,15,0,0,0,15,456
TV1,MC2,2023-07-04T01:30:00Z,0.996,16.4,0.01,85.63,85.67,16.4,0.1,0.946,0,456,15,0,0,0,15,457
TV1,MC2,2023-07-04T01:45:00Z,1,16.5,0,85.62,85.66,16.5,0.09,0.952,0,457,15,0,0,0,15,457
TV1,MC2,2023-07-04T02:00:00Z,0.999,16.4,0,85.62,85.66,16.4,0.08,0.957,0,457,15,0,0,0,15,457
TV1,MC2,2023-07-04T02:15:00Z,0.999,16.3,0,85.61,85.65,16.3,0.08,0.958,0,457,15,0,0,0,15,458
TV1,MC2,2023-07-04T02:30:00Z,1,16.1,0,85.6,85.64,16.1,0.08,0.958,0,457,15,0,0,0,15,458
TV1,MC2,2023-07-04T02:45:00Z,0.999,16,0,85.58,85.62,16,0.07,0.962,0,457,15,0,0,0,15,457
TV1,MC2,2023-07-04T03:00:00Z,1.001,16,0,85.58,85.62,16,0.07,0.963,0,457,15,0,0,0,15,457
TV1,MC2,2023-07-04T03:15:00Z,1,16,0,85.58,85.62,16,0.07,0.962,0,457,15,0,0,0,15,457
TV1,MC2,2023-07-04T03:30:00Z,1,15.9,0,85.59,85.63,16,0.07,0.96,0,457,15,0,0,0,15,458
TV1,MC2,2023-07-04T03:45:00Z,1.001,15.8,0,85.58,85.62,15.7,0.07,0.962,0,457,15,0,0,0,15,458
TV1,MC2,2023-07-04T04:00:00Z,1,15.7,0,85.58,85.63,15.7,0.06,0.966,0,457,15,0,0,0,15,457
TV1,MC2,2023-07-04T04:15:00Z,1,15.8,0,85.59,85.63,15.7,0.07,0.962,0,456,15,0,0,0,15,457
TV1,MC2,2023-07-04T04:30:00Z,1,15.8,0,85.58,85.63,15.7,0.08,0.957,0,458,15,0,0,0,15,456
TV1,MC2,2023-07-04T04:45:00Z,1,15.7,0,85.58,85.62,15.7,0.08,0.954,0,458,15,0,0,0,15,457
TV1,MC2,2023-07-04T05:00:00Z,1,15.6,0,85.59,85.63,15.6,0.08,0.956,0,457,15,0,0,0,15,457
TV1,MC2,2023-07-04T05:15:00Z,0.999,15.7,0,85.59,85.63,15.6,0.07,0.959,0,457,15,0,0,0,15,457
TV1,MC2,2023-07-04T05:30:00Z,0.999,15.8,0,85.6,85.64,15.7,0.08,0.956,0,456,15,0,0,0,15,456
TV1,MC2,2023-07-04T05:45:00Z,0.999,15.9,0,85.6,85.65,15.8,0.08,0.953,7.7,455,15,0,3.3,0,15,456
TV1,MC2,2023-07-04T06:00:00Z,0.999,16.1,0,85.6,85.65,16.1,0.09,0.952,19,458,15,0,10.4,0,15,456
TV1,MC2,2023-07-04T06:15:00Z,0.996,16.6,0.01,85.61,85.65,16.5,0.1,0.949,39.6,456,15,0,21.4,0,15,456
TV1,MC2,2023-07-04T06:30:00Z,0.982,17.4,0.04,85.61,85.66,17.1,0.11,0.944,32.2,455,15,0,25.3,0,15,456
TV1,MC2,2023-07-04T06:45:00Z,0.97,17.8,0.06,85.62,85.67,17.8,0.14,0.932,27.8,455,15,0,20.1,0,15,456
TV1,MC2,2023-07-04T07:00:00Z,0.978,18.4,0.05,85.64,85.68,18.3,0.14,0.935,80.7,454,15,0,22.7,0,15,456
TV1,MC2,2023-07-04T07:15:00Z,0.945,19.5,0.12,85.65,85.69,18.7,0.15,0.932,50,454,15,0,25.1,0,15,455
TV1,MC2,2023-07-04T07:30:00Z,0.927,19.7,0.17,85.66,85.7,19.2,0.18,0.918,151.6,454,15,0,27.5,0,15,455
TV1,MC2,2023-07-04T07:45:00Z,0.893,20.6,0.26,85.67,85.72,19.7,0.24,0.894,145.8,453,15,0,29.8,0,15,455
TV1,MC2,2023-07-04T08:00:00Z,0.887,20.6,0.27,85.69,85.74,20,0.3,0.873,62.1,453,15,0,32.8,0,15,455
TV1,MC2,2023-07-04T08:15:00Z,0.9,20.5,0.24,85.71,85.75,20.5,0.31,0.872,76.7,453,15,0,39.9,0,15,454
TV1,MC2,2023-07-04T08:30:00Z,0.885,21,0.29,85.72,85.76,21,0.37,0.851,316,452,15,0,43.4,0,15,454
TV1,MC2,2023-07-04T08:45:00Z,0.886,21.2,0.29,85.72,85.77,20.7,0.33,0.864,499.9,452,15,0,42.7,0,15,454
TV1,MC2,2023-07-04T09:00:00Z,0.841,22.4,0.43,85.73,85.77,21.4,0.39,0.846,518.2,451,15,0,63.7,0,15,453
TV1,MC2,2023-07-04T09:15:00Z,0.808,23.5,0.56,85.74,85.79,22.1,0.45,0.829,661.6,450,11,0,117.4,0,15,453
TV1,MC2,2023-07-04T09:30:00Z,0.849,22.7,0.42,85.75,85.8,21.4,0.35,0.863,259.8,451,12,0,92.1,0,15,454
TV1,MC2,2023-07-04T09:45:00Z,0.902,21.4,0.25,85.78,85.82,20.6,0.26,0.894,183.1,452,15,0,83.1,0,15,454
TV1,MC2,2023-07-04T10:00:00Z,0.922,21.3,0.2,85.8,85.84,21,0.26,0.897,101.3,452,15,0,66.8,0,15,454
TV1,MC2,2023-07-04T10:15:00Z,0.923,21.5,0.2,85.81,85.85,21.3,0.28,0.89,136.4,452,15,0,90.3,0,15,454
TV1,MC2,2023-07-04T10:30:00Z,0.936,21.4,0.16,85.83,85.87,21.3,0.26,0.899,96.5,453,15,0,71.8,0,15,454
TV1,MC2,2023-07-04T10:45:00Z,0.934,21.5,0.17,85.82,85.86,21.5,0.27,0.894,153.8,452,15,0,95.8,0,15,453
TV1,MC2,2023-07-04T11:00:00Z,0.938,21.2,0.16,85.81,85.85,21.3,0.27,0.891,63.2,453,15,0,44.9,0,15,454
TV1,MC2,2023-07-04T11:15:00Z,0.958,20.8,0.1,85.81,85.85,21.1,0.24,0.905,101.1,453,15,0,61.3,0,15,454
TV1,MC2,2023-07-04T11:30:00Z,0.952,21,0.12,85.8,85.84,21.2,0.25,0.9,200.9,453,15,0,108.2,0,15,454
TV1,MC2,2023-07-04T11:45:00Z,0.967,20.5,0.08,85.78,85.82,20.7,0.22,0.912,99.8,453,15,0,73.4,0,15,454
TV1,MC2,2023-07-04T12:00:00Z,0.974,20.4,0.06,85.75,85.79,20.6,0.19,0.921,207.5,453,15,0,145.8,0,15,454
TV1,MC2,2023-07-04T12:15:00Z,0.954,20.8,0.11,85.71,85.75,20.9,0.23,0.906,227.4,452,15,0,153.6,0,15,453
TV1,MC2,2023-07-04T12:30:00Z,0.962,20.4,0.09,85.7,85.74,20.7,0.23,0.904,141.2,454,15,0,95.8,0,15,454
TV1,MC2,2023-07-04T12:45:00Z,0.98,20.2,0.05,85.7,85.74,20.3,0.18,0.925,84,454,15,0,53.8,0,15,454
TV1,MC2,2023-07-04T13:00:00Z,0.983,20.1,0.04,85.7,85.74,20.3,0.17,0.93,85,455,15,0,60.2,0,15,455
TV1,MC2,2023-07-04T13:15:00Z,1,19.5,0,85.68,85.72,19.7,0.12,0.946,59.9,455,15,0,45,0,15,455
TV1,MC2,2023-07-04T13:30:00Z,1,19.2,0,85.65,85.7,19.4,0.1,0.957,81.8,454,15,0,63.7,0,15,455
TV1,MC2,2023-07-04T13:45:00Z,0.987,20.2,0.03,85.61,85.65,20.3,0.14,0.942,397,453,15,0,281.1,0,15,454
TV1,MC2,2023-07-04T14:00:00Z,0.965,20.4,0.08,85.62,85.66,20.5,0.2,0.919,155.8,453,15,0,134.6,0,15,454
TV1,MC2,2023-07-04T14:15:00Z,0.956,20.4,0.1,85.62,85.67,20.6,0.23,0.905,108.6,453,15,0,137.5,0,15,453
TV1,MC2,2023-07-04T14:30:00Z,0.957,20.4,0.1,85.6,85.65,20.6,0.24,0.902,87.2,454,15,0,79.5,0,15,454
TV1,MC2,2023-07-04T14:45:00Z,0.964,20.2,0.09,85.58,85.62,20.4,0.21,0.912,119.8,453,15,0,138.2,0,15,454
TV1,MC2,2023-07-04T15:00:00Z,0.932,20.9,0.17,85.56,85.61,20.9,0.27,0.89,189.5,452,15,0,147.9,0,15,453
TV1,MC2,2023-07-04T15:15:00Z,0.92,21.2,0.2,85.55,85.59,21.2,0.3,0.882,156.6,453,15,0,106.6,0,15,454
TV1,MC2,2023-07-04T15:30:00Z,0.956,20.6,0.11,85.55,85.59,20.6,0.22,0.908,100.5,453,15,0,74.5,0,15,455
TV1,MC2,2023-07-04T15:45:00Z,0.963,20.4,0.09,85.57,85.62,20.4,0.21,0.912,24.5,462,15,14,17.4,2,15,456
TV1,MC2,2023-07-04T16:00:00Z,0.983,20,0.04,85.58,85.62,20.1,0.17,0.929,22.9,511,15,6,14.5,3,15,669
TV1,MC2,2023-07-04T16:15:00Z,0.996,19.9,0.01,85.59,85.63,20,0.14,0.941,11.2,595,15,15,7.9,15,15,632
TV1,MC2,2023-07-04T16:30:00Z,1,19.5,0,85.59,85.63,19.7,0.11,0.952,9,643,15,15,5.5,15,15,655
TV1,MC2,2023-07-04T16:45:00Z,1,19.4,0,85.58,85.63,19.6,0.09,0.961,23.6,585,15,15,16.8,15,15,612
TV1,MC2,2023-07-04T17:00:00Z,0.999,19.2,0,85.6,85.64,19.4,0.08,0.962,26.4,542,15,15,19.6,15,15,560
TV1,MC2,2023-07-04T17:15:00Z,0.999,19.2,0,85.61,85.66,19.3,0.09,0.962,21.1,532,15,15,15.4,15,15,546
TV1,MC2,2023-07-04T17:30:00Z,1,19.1,0,85.62,85.67,19.3,0.08,0.964,10.4,526,15,15,6,15,15,534
TV1,MC2,2023-07-04T17:45:00Z,1,19.2,0,85.62,85.67,19.3,0.07,0.968,4.2,523,15,15,2.6,15,15,529
TV1,MC2,2023-07-04T18:00:00Z,1,19.2,0,85.65,85.7,19.3,0.07,0.97,0,533,15,15,0,15,15,533
TV1,MC2,2023-07-04T18:15:00Z,1,19.2,0,85.62,85.66,19.3,0.06,0.972,0,549,15,15,0,15,15,590
TV1,MC2,2023-07-04T18:30:00Z,1,19,0,85.65,85.69,19.2,0.06,0.972,0,626,15,15,0,15,15,656
TV1,MC2,2023-07-04T18:45:00Z,1,18.8,0,85.66,85.7,19,0.06,0.974,0,752,15,15,0,15,15,689
TV1,MC2,2023-07-04T19:00:00Z,1,18.6,0,85.69,85.73,18.8,0.06,0.973,0,674,15,15,0,15,15,649
TV1,MC2,2023-07-04T19:15:00Z,1,18.6,0,85.72,85.76,18.8,0.05,0.977,0,636,15,15,0,15,15,629
TV1,MC2,2023-07-04T19:30:00Z,1,18.5,0,85.72,85.76,18.7,0.05,0.978,0,627,15,15,0,15,15,618
TV1,MC2,2023-07-04T19:45:00Z,1,18.3,0,85.72,85.76,18.5,0.05,0.978,0,613,15,15,0,15,15,604
TV1,MC2,2023-07-04T20:00:00Z,1,18,0,85.73,85.77,18.3,0.05,0.974,0,619,15,15,0,15,15,619
TV1,MC2,2023-07-04T20:15:00Z,1.001,18,0,85.73,85.78,18.3,0.07,0.969,0,622,15,15,0,15,15,598
TV1,MC2,2023-07-04T20:30:00Z,1.001,18.2,0,85.73,85.78,18.4,0.06,0.973,0,614,15,15,0,15,15,591
TV1,MC2,2023-07-04T20:45:00Z,1.001,18.3,0,85.73,85.77,18.5,0.05,0.976,0,632,15,15,0,15,15,624
TV1,MC2,2023-07-04T21:00:00Z,1,18.7,0,85.73,85.77,18.8,0.04,0.981,0,627,15,15,0,15,15,623
TV1,MC2,2023-07-04T21:15:00Z,1,18.8,0,85.74,85.78,18.9,0.04,0.982,0,630,15,15,0,15,15,614
TV1,MC2,2023-07-04T21:30:00Z,0.999,18.8,0,85.75,85.8,18.9,0.03,0.985,0,716,15,15,0,15,15,683
TV1,MC2,2023-07-04T21:45:00Z,1,18.8,0,85.75,85.79,19,0.03,0.986,0,659,15,15,0,15,15,664
TV1,MC2,2023-07-04T22:00:00Z,1,18.9,0,85.76,85.8,19,0.03,0.987,0,723,15,15,0,15,15,682
TV1,MC2,2023-07-04T22:15:00Z,0.999,18.8,0,85.77,85.82,18.9,0.03,0.987,0,677,15,15,0,15,15,660
TV1,MC2,2023-07-04T22:30:00Z,1,18.6,0,85.77,85.82,18.8,0.03,0.988,0,655,15,15,0,15,15,622
TV1,MC2,2023-07-04T22:45:00Z,1,18.4,0,85.76,85.81,18.5,0.02,0.989,0,640,15,15,0,15,15,610
TV1,MC2,2023-07-04T23:00:00Z,1,18.2,0,85.76,85.8,18.2,0.03,0.988,0,631,15,15,0,15,15,597
TV1,MC2,2023-07-04T23:15:00Z,1,18,0,85.75,85.79,18.2,0.03,0.987,0,618,15,15,0,15,15,602
TV1,MC2,2023-07-04T23:30:00Z,1,18.1,0,85.73,85.77,18.2,0.03,0.984,0,617,15,15,0,15,15,590
TV1,MC2,2023-07-04T23:45:00Z,1,18.2,0,85.72,85.76,18.2,0.03,0.984,0,622,15,15,0,15,15,585
TV1,MC2,2023-07-05T00:00:00Z,0.999,18.2,0,85.69,85.73,18.2,0.04,0.983,0,609,15,15,0,15,15,570
TV1,MC2,2023-07-05T00:15:00Z,1.001,18.1,0,85.68,85.72,18.1,0.04,0.981,0,589,15,15,0,15,15,566
TV1,MC2,2023-07-05T00:30:00Z,0.999,18.1,0,85.66,85.7,18.1,0.04,0.98,0,551,15,15,0,15,15,561
TV1,MC2,2023-07-05T00:45:00Z,1,18.1,0,85.64,85.68,18.2,0.04,0.979,0,556,15,15,0,15,15,564
TV1,MC2,2023-07-05T01:00:00Z,1,18.2,0,85.62,85.65,18.2,0.04,0.983,0,558,15,15,0,15,15,563
TV1,MC2,2023-07-05T01:15:00Z,1,18.3,0,85.59,85.63,18.3,0.04,0.983,0,569,15,15,0,15,15,570
TV1,MC2,2023-07-05T01:30:00Z,1,18.3,0,85.58,85.63,18.3,0.03,0.985,0,604,15,15,0,15,15,595
TV1,MC2,2023-07-05T01:45:00Z,1,18.4,0,85.57,85.61,18.4,0.03,0.984,0,626,15,15,0,15,15,646
TV1,MC2,2023-07-05T02:00:00Z,1.001,18.2,0,85.55,85.6,18.3,0.03,0.986,0,622,15,15,0,15,15,654
TV1,MC2,2023-07-05T02:15:00Z,1,18,0,85.55,85.59,18,0.03,0.986,0,617,15,15,0,15,15,647
TV1,MC2,2023-07-05T02:30:00Z,1.001,18,0,85.54,85.59,18,0.03,0.986,0,615,15,15,0,15,15,638
TV1,MC2,2023-07-05T02:45:00Z,1.001,18.1,0,85.53,85.57,18.1,0.03,0.986,0,628,15,15,0,15,15,658
TV1,MC2,2023-07-05T03:00:00Z,1,18.2,0,85.52,85.56,18.2,0.03,0.988,0,627,15,15,0,15,15,629
TV1,MC2,2023-07-05T03:15:00Z,1,18.2,0,85.52,85.56,18.3,0.02,0.988,0,617,15,15,0,15,15,635
TV1,MC2,2023-07-05T03:30:00Z,1.001,18.2,0,85.51,85.55,18.2,0.02,0.988,0,619,15,15,0,15,15,626
TV1,MC2,2023-07-05T03:45:00Z,1.001,18.1,0,85.51,85.55,18.1,0.02,0.989,0,611,15,15,0,15,15,612
TV1,MC2,2023-07-05T04:00:00Z,1,18.1,0,85.51,85.55,18.1,0.02,0.99,0,600,15,15,0,15,15,593
TV1,MC2,2023-07-05T04:15:00Z,1,18.1,0,85.51,85.56,18.1,0.03,0.987,0,595,15,15,0,15,15,593
TV1,MC2,2023-07-05T04:30:00Z,1.001,18.1,0,85.52,85.56,18.1,0.03,0.987,0,620,15,15,0,15,15,597
TV1,MC2,2023-07-05T04:45:00Z,1,18.2,0,85.54,85.58,18.2,0.03,0.985,0,637,15,15,0,15,15,640
TV1,MC2,2023-07-05T05:00:00Z,1.001,18.2,0,85.54,85.58,18.2,0.03,0.985,0,630,15,15,0,15,15,558
TV1,MC2,2023-07-05T05:15:00Z,1,18.1,0,85.53,85.57,18.1,0.03,0.985,0,623,15,15,0,15,15,540
TV1,MC2,2023-07-05T05:30:00Z,1,18.2,0,85.54,85.58,18.2,0.03,0.983,0,636,15,15,0,15,15,540
TV1,MC2,2023-07-05T05:45:00Z,1,18.2,0,85.56,85.6,18.1,0.03,0.984,2.7,649,15,15,0,15,15,573
TV1,MC2,2023-07-05T06:00:00Z,1,18.2,0,85.58,85.62,18.2,0.03,0.984,8.8,630,15,15,6.2,15,15,566
TV1,MC2,2023-07-05T06:15:00Z,1,18.1,0,85.59,85.63,18.1,0.04,0.982,11.2,635,15,15,7.5,15,15,563
TV1,MC2,2023-07-05T06:30:00Z,0.999,18,0,85.6,85.64,18,0.03,0.984,18.7,635,15,15,11.7,15,15,545
TV1,MC2,2023-07-05T06:45:00Z,0.999,17.9,0,85.6,85.64,17.9,0.03,0.984,26.9,630,15,15,16.5,15,15,536
TV1,MC2,2023-07-05T07:00:00Z,1,18,0,85.62,85.66,18,0.03,0.985,48.5,629,15,15,31.5,15,15,564
TV1,MC2,2023-07-05T07:15:00Z,1,18.2,0,85.63,85.67,18.2,0.03,0.985,41.7,631,15,15,23.6,15,15,583
TV1,MC2,2023-07-05T07:30:00Z,1.001,18.2,0,85.62,85.66,18.2,0.03,0.984,50.5,645,15,15,28,15,15,628
TV1,MC2,2023-07-05T07:45:00Z,1,18.1,0,85.63,85.67,18.1,0.03,0.983,50.4,635,15,15,31.9,15,15,572
TV1,MC2,2023-07-05T08:00:00Z,1,18,0,85.62,85.66,18.1,0.03,0.983,67.2,630,15,15,40.1,15,15,566
TV1,MC2,2023-07-05T08:15:00Z,1,18.1,0,85.62,85.66,18,0.04,0.982,104.4,604,15,15,46.9,15,15,510
TV1,MC2,2023-07-05T08:30:00Z,0.999,18,0,85.63,85.67,17.9,0.05,0.975,99.6,552,15,15,63.9,15,15,498
TV1,MC2,2023-07-05T08:45:00Z,1,18.1,0,85.64,85.68,18,0.07,0.966,344.2,517,15,15,66.5,15,15,482
TV1,MC2,2023-07-05T09:00:00Z,0.992,18.2,0.02,85.66,85.7,18.1,0.1,0.952,169,512,15,15,66.8,15,15,494
TV1,MC2,2023-07-05T09:15:00Z,0.99,18.4,0.02,85.66,85.71,18.3,0.1,0.951,286.9,493,15,15,82.8,15,15,474
TV1,MC2,2023-07-05T09:30:00Z,0.99,18.4,0.02,85.67,85.71,18.2,0.1,0.95,208.2,456,15,11,78.2,15,15,466
TV1,MC2,2023-07-05T09:45:00Z,0.976,18.8,0.05,85.67,85.71,18.6,0.13,0.942,264,455,15,0,80.4,15,15,467
TV1,MC2,2023-07-05T10:00:00Z,0.975,19.1,0.06,85.66,85.71,18.9,0.13,0.939,159.5,456,15,0,81.5,15,15,465
TV1,MC2,2023-07-05T10:15:00Z,0.976,19.2,0.05,85.66,85.7,19.1,0.14,0.939,204,455,15,0,89,5,15,458
TV1,MC2,2023-07-05T10:30:00Z,0.973,19.3,0.06,85.66,85.7,19.2,0.14,0.935,220.3,454,15,0,98.9,0,15,457
