Tree,MC,Timestamp,Port5_Atmos_pressure,Port5_RH,Port5_Temp,Port5_VPD,Port3_Atmos_pressure,Port3_RH,Port3_VPD,Port3_Temp,Port1_Solar,Port4_LW_minutes_H,Port4_LW_minutes,Port4_LWS_Count,Port6_LW_minutes,Port6_LW_minutes_H,Port6_LWS_Count
ET4,MC1,2023-07-14T08:30:00Z,87.97,0.978,19.6,0.05,87.9,1,0,19.4,37.9,15,15,507,15,15,510
ET4,MC1,2023-07-14T08:45:00Z,87.97,0.966,19.6,0.08,87.9,0.997,0.01,19.3,60.1,15,15,505,15,15,493
ET4,MC1,2023-07-14T09:00:00Z,87.98,0.966,19.6,0.08,87.91,0.992,0.02,19.4,97.6,15,15,495,15,15,474
ET4,MC1,2023-07-14T09:15:00Z,88,0.962,19.6,0.09,87.93,0.991,0.02,19.4,86.1,15,15,490,15,10,458
ET4,MC1,2023-07-14T09:30:00Z,88.02,0.962,19.6,0.09,87.95,0.989,0.02,19.4,80.4,15,15,483,15,0,457
ET4,MC1,2023-07-14T09:45:00Z,88.05,0.956,19.5,0.1,87.97,0.983,0.04,19.3,70.3,15,15,475,15,0,457
ET4,MC1,2023-07-14T10:00:00Z,88.06,0.937,19.6,0.14,87.99,0.966,0.08,19.3,69.8,15,15,464,15,0,457
ET4,MC1,2023-07-14T10:15:00Z,88.07,0.93,19.7,0.16,88,0.958,0.1,19.4,70.3,12,15,458,15,0,456
ET4,MC1,2023-07-14T10:30:00Z,88.07,0.883,20,0.27,88,0.92,0.18,19.6,76.2,0,15,455,15,0,455
ET4,MC1,2023-07-14T10:45:00Z,88.06,0.874,19.9,0.29,87.99,0.908,0.21,19.6,80.6,0,15,454,15,0,455
ET4,MC1,2023-07-14T11:00:00Z,88.04,0.891,19.7,0.25,87.97,0.922,0.17,19.4,88.8,0,15,454,15,0,455
ET4,MC1,2023-07-14T11:15:00Z,88.03,0.893,19.6,0.24,87.96,0.928,0.16,19.3,98.1,0,15,454,15,0,455
ET4,MC1,2023-07-14T11:30:00Z,88.02,0.9,19.6,0.23,87.95,0.934,0.15,19.3,107.3,0,15,453,15,0,454
ET4,MC1,2023-07-14T11:45:00Z,87.99,0.901,19.6,0.23,87.92,0.931,0.15,19.3,114.3,0,15,453,15,0,454
ET4,MC1,2023-07-14T12:00:00Z,87.97,0.911,19.8,0.21,87.9,0.94,0.14,19.5,104,0,15,453,15,0,455
ET4,MC1,2023-07-14T12:15:00Z,87.97,0.935,19.4,0.15,87.9,0.958,0.09,19.3,101.1,0,15,453,15,0,454
ET4,MC1,2023-07-14T12:30:00Z,87.95,0.941,19.6,0.13,87.88,0.965,0.08,19.4,105.7,0,15,453,15,0,455
ET4,MC1,2023-07-14T12:45:00Z,87.93,0.953,19.6,0.11,87.86,0.975,0.06,19.4,78.2,1,15,459,15,0,456
ET4,MC1,2023-07-14T13:00:00Z,87.91,0.972,19.3,0.06,87.84,0.99,0.02,19.3,84.8,12,15,456,15,4,455
ET4,MC1,2023-07-14T13:15:00Z,87.89,0.964,19.6,0.08,87.82,0.987,0.03,19.5,94.7,3,15,457,15,0,456
ET4,MC1,2023-07-14T13:30:00Z,87.86,0.96,19.6,0.09,87.79,0.983,0.04,19.5,86.1,0,15,453,15,0,455
ET4,MC1,2023-07-14T13:45:00Z,87.84,0.904,20.2,0.23,87.77,0.933,0.16,19.9,65,0,15,452,15,0,455
ET4,MC1,2023-07-14T14:00:00Z,87.83,0.875,20.5,0.3,87.76,0.904,0.23,20.3,51.8,0,15,452,15,0,455
ET4,MC1,2023-07-14T14:15:00Z,87.81,0.87,20.7,0.32,87.74,0.896,0.25,20.4,46.7,0,15,453,15,1,455
ET4,MC1,2023-07-14T14:30:00Z,87.8,0.865,20.7,0.33,87.73,0.891,0.26,20.5,40.5,0,15,452,15,0,455
ET4,MC1,2023-07-14T14:45:00Z,87.79,0.857,20.7,0.35,87.72,0.883,0.28,20.5,35.9,0,15,453,15,0,456
ET4,MC1,2023-07-14T15:00:00Z,87.78,0.824,20.7,0.43,87.71,0.853,0.35,20.4,38.8,0,15,452,15,0,456
ET4,MC1,2023-07-14T15:15:00Z,87.76,0.812,20.7,0.46,87.69,0.842,0.38,20.5,40.6,0,15,451,15,0,454
ET4,MC1,2023-07-14T15:30:00Z,87.74,0.781,21,0.55,87.67,0.813,0.46,20.8,37.4,0,15,450,15,0,453
ET4,MC1,2023-07-14T15:45:00Z,87.73,0.737,21.3,0.67,87.66,0.77,0.57,21,37.9,0,15,450,15,0,453
ET4,MC1,2023-07-14T16:00:00Z,87.73,0.727,21.5,0.7,87.65,0.761,0.6,21.1,38.6,0,2,450,15,0,453
ET4,MC1,2023-07-14T16:15:00Z,87.73,0.747,21.3,0.64,87.66,0.781,0.54,21,33.5,0,6,450,15,0,453
ET4,MC1,2023-07-14T16:30:00Z,87.75,0.799,20.6,0.49,87.68,0.828,0.41,20.4,26.2,0,15,450,15,0,454
ET4,MC1,2023-07-14T16:45:00Z,87.77,0.794,20.5,0.5,87.69,0.824,0.42,20.3,17.9,0,15,450,15,0,454
ET4,MC1,2023-07-14T17:00:00Z,87.79,0.768,20.5,0.56,87.72,0.799,0.48,20.2,13.5,0,15,450,15,0,453
ET4,MC1,2023-07-14T17:15:00Z,87.82,0.729,20.8,0.66,87.74,0.758,0.58,20.5,13.4,0,4,450,15,0,453
ET4,MC1,2023-07-14T17:30:00Z,87.84,0.692,21.2,0.77,87.76,0.724,0.68,20.9,11,0,0,449,15,0,453
ET4,MC1,2023-07-14T17:45:00Z,87.85,0.681,21.3,0.81,87.77,0.71,0.72,21.1,6.8,0,0,449,15,0,453
ET4,MC1,2023-07-14T18:00:00Z,87.86,0.693,21.1,0.77,87.79,0.724,0.68,20.8,0,0,0,449,15,0,453
ET4,MC1,2023-07-14T18:15:00Z,87.88,0.696,21.1,0.76,87.8,0.729,0.66,20.7,0,0,0,449,15,0,453
ET4,MC1,2023-07-14T18:30:00Z,87.89,0.728,20.6,0.66,87.81,0.757,0.58,20.4,0,0,0,450,15,0,453
ET4,MC1,2023-07-14T18:45:00Z,87.92,0.788,19.8,0.49,87.85,0.811,0.43,19.7,0,0,13,450,15,3,454
ET4,MC1,2023-07-14T19:00:00Z,87.94,0.815,19.5,0.42,87.87,0.835,0.38,19.5,0,0,15,457,15,6,457
ET4,MC1,2023-07-14T19:15:00Z,87.95,0.89,18.5,0.24,87.88,0.9,0.21,18.7,0,0,15,451,15,0,456
ET4,MC1,2023-07-14T19:30:00Z,87.96,0.91,18.3,0.19,87.88,0.924,0.16,18.4,0,0,15,452,15,0,456
ET4,MC1,2023-07-14T19:45:00Z,87.97,0.929,18.1,0.15,87.89,0.942,0.12,18.2,0,0,15,452,15,0,456
ET4,MC1,2023-07-14T20:00:00Z,87.98,0.931,18.2,0.14,87.91,0.947,0.11,18.2,0,0,15,452,15,0,456
ET4,MC1,2023-07-14T20:15:00Z,87.99,0.945,18.2,0.11,87.92,0.96,0.08,18.2,0,0,15,452,15,0,457
ET4,MC1,2023-07-14T20:30:00Z,88.01,0.949,18.3,0.11,87.94,0.962,0.08,18.4,0,0,15,452,15,0,457
ET4,MC1,2023-07-14T20:45:00Z,88.03,0.947,18.4,0.11,87.96,0.962,0.08,18.5,0,0,15,452,15,0,457
ET4,MC1,2023-07-14T21:00:00Z,88.03,0.943,18.3,0.12,87.96,0.954,0.1,18.4,0,0,15,452,15,0,457
ET4,MC1,2023-07-14T21:15:00Z,88.04,0.946,18.4,0.11,87.97,0.961,0.08,18.3,0,0,15,452,15,0,457
ET4,MC1,2023-07-14T21:30:00Z,88.03,0.949,18.3,0.11,87.96,0.964,0.08,18.3,0,0,15,452,15,0,458
ET4,MC1,2023-07-14T21:45:00Z,88.03,0.944,18.3,0.12,87.96,0.96,0.08,18.3,0,0,15,452,15,0,457
ET4,MC1,2023-07-14T22:00:00Z,88.01,0.918,18.6,0.17,87.95,0.941,0.13,18.5,0,0,15,452,15,0,457
ET4,MC1,2023-07-14T22:15:00Z,88.01,0.894,19,0.23,87.94,0.924,0.16,18.7,0,0,15,452,15,0,456
ET4,MC1,2023-07-14T22:30:00Z,88.02,0.857,19.6,0.33,87.95,0.892,0.24,19.2,0,0,15,451,15,0,455
ET4,MC1,2023-07-14T22:45:00Z,88,0.835,20,0.39,87.93,0.867,0.3,19.6,0,0,15,451,15,0,455
ET4,MC1,2023-07-14T23:00:00Z,88,0.845,19.8,0.36,87.92,0.865,0.31,19.7,0,0,15,451,15,0,456
ET4,MC1,2023-07-14T23:15:00Z,88.04,0.895,19.2,0.23,87.97,0.908,0.2,19.2,0,0,15,452,15,0,456
ET4,MC1,2023-07-14T23:30:00Z,88.07,0.959,18.4,0.09,88,0.964,0.08,18.6,0,0,15,453,15,0,458
ET4,MC1,2023-07-14T23:45:00Z,88.03,0.986,18.1,0.03,87.96,0.991,0.02,18.3,0,0,15,454,15,0,459
ET4,MC1,2023-07-15T00:00:00Z,88.02,0.997,18,0.01,87.95,0.999,0,18.2,0,0,15,454,15,0,460
ET4,MC1,2023-07-15T00:15:00Z,88,0.999,18,0,87.93,1,0,18.1,0,8,15,507,15,14,489
ET4,MC1,2023-07-15T00:30:00Z,87.97,1,18,0,87.9,1,0,18.1,0,15,15,498,15,15,467
ET4,MC1,2023-07-15T00:45:00Z,87.95,1,18.1,0,87.88,0.999,0,18.2,0,15,15,480,15,11,459
ET4,MC1,2023-07-15T01:00:00Z,87.93,0.986,18.4,0.03,87.87,0.995,0.01,18.4,0,7,15,453,15,0,458
ET4,MC1,2023-07-15T01:15:00Z,87.91,0.961,18.6,0.08,87.84,0.974,0.06,18.6,0,0,15,453,15,0,458
ET4,MC1,2023-07-15T01:30:00Z,87.9,0.937,18.9,0.14,87.84,0.952,0.1,18.9,0,0,15,452,15,0,457
ET4,MC1,2023-07-15T01:45:00Z,87.9,0.936,18.8,0.14,87.83,0.949,0.11,18.9,0,0,15,453,15,0,457
ET4,MC1,2023-07-15T02:00:00Z,87.87,0.941,18.7,0.13,87.81,0.953,0.1,18.8,0,0,15,452,15,0,457
ET4,MC1,2023-07-15T02:15:00Z,87.86,0.922,18.8,0.17,87.79,0.935,0.14,18.9,0,0,15,452,15,0,457
ET4,MC1,2023-07-15T02:30:00Z,87.83,0.92,18.8,0.17,87.76,0.933,0.15,18.9,0,0,15,452,15,0,457
ET4,MC1,2023-07-15T02:45:00Z,87.81,0.913,18.9,0.19,87.75,0.927,0.16,18.9,0,0,15,452,15,0,457
ET4,MC1,2023-07-15T03:00:00Z,87.83,0.906,19,0.21,87.76,0.919,0.18,19,0,0,15,452,15,0,456
ET4,MC1,2023-07-15T03:15:00Z,87.85,0.901,19.1,0.22,87.78,0.916,0.19,19.1,0,0,15,452,15,0,456
ET4,MC1,2023-07-15T03:30:00Z,87.83,0.905,19,0.21,87.77,0.918,0.18,19.1,0,0,15,452,15,0,456
ET4,MC1,2023-07-15T03:45:00Z,87.84,0.896,19.1,0.23,87.77,0.91,0.2,19.2,0,0,15,452,15,0,456
ET4,MC1,2023-07-15T04:00:00Z,87.83,0.899,19,0.22,87.76,0.913,0.19,19,0,0,15,452,15,0,456
ET4,MC1,2023-07-15T04:15:00Z,87.83,0.903,19,0.21,87.76,0.915,0.19,19,0,0,15,452,15,0,456
ET4,MC1,2023-07-15T04:30:00Z,87.84,0.909,18.9,0.2,87.77,0.923,0.17,19,0,0,15,452,15,0,457
ET4,MC1,2023-07-15T04:45:00Z,87.84,0.905,19,0.21,87.77,0.918,0.18,19,0,0,15,452,15,0,456
ET4,MC1,2023-07-15T05:00:00Z,87.85,0.898,19,0.22,87.77,0.911,0.2,19.1,0,0,15,452,15,0,456
ET4,MC1,2023-07-15T05:15:00Z,87.84,0.896,19.2,0.23,87.77,0.911,0.2,19.1,0,0,15,452,15,0,456
ET4,MC1,2023-07-15T05:30:00Z,87.86,0.895,19.2,0.23,87.8,0.911,0.2,19.2,0,0,15,452,15,0,456
ET4,MC1,2023-07-15T05:45:00Z,87.89,0.91,19,0.2,87.82,0.923,0.17,19,0.5,0,15,452,15,0,456
ET4,MC1,2023-07-15T06:00:00Z,87.91,0.928,18.9,0.16,87.84,0.94,0.13,18.9,7.7,0,15,452,15,0,457
ET4,MC1,2023-07-15T06:15:00Z,87.92,0.935,19,0.14,87.85,0.948,0.11,19,8.6,0,15,452,15,0,457
ET4,MC1,2023-07-15T06:30:00Z,87.93,0.938,19,0.14,87.86,0.952,0.11,19,10.6,0,15,452,15,0,457
ET4,MC1,2023-07-15T06:45:00Z,87.95,0.939,19.1,0.13,87.87,0.951,0.11,19.1,10.3,0,15,452,15,0,456
ET4,MC1,2023-07-15T07:00:00Z,87.96,0.938,19.2,0.14,87.89,0.951,0.11,19.2,26.7,0,15,452,15,0,456
ET4,MC1,2023-07-15T07:15:00Z,87.98,0.936,19.2,0.14,87.91,0.951,0.11,19.2,33.1,0,15,452,15,0,456
ET4,MC1,2023-07-15T07:30:00Z,87.99,0.929,19.3,0.16,87.92,0.947,0.12,19.2,39.6,0,15,452,15,0,456
ET4,MC1,2023-07-15T07:45:00Z,88.03,0.941,19.2,0.13,87.96,0.954,0.1,19.2,40.1,0,15,452,15,0,456
ET4,MC1,2023-07-15T08:00:00Z,88.04,0.948,19.2,0.11,87.97,0.962,0.09,19.2,39.9,0,15,452,15,0,456
ET4,MC1,2023-07-15T08:15:00Z,88.05,0.957,19,0.09,87.99,0.97,0.07,19,35.7,10,15,582,15,8,483
ET4,MC1,2023-07-15T08:30:00Z,88.06,0.977,18.9,0.05,87.99,0.99,0.02,18.9,119.2,15,15,541,15,4,456
ET4,MC1,2023-07-15T08:45:00Z,88.06,0.942,19.7,0.13,87.99,0.965,0.08,19.5,198.5,15,15,476,15,0,456
ET4,MC1,2023-07-15T09:00:00Z,88.04,0.914,20.3,0.21,87.97,0.936,0.15,20.1,328.3,14,15,459,15,0,454
ET4,MC1,2023-07-15T09:15:00Z,88.02,0.872,21.2,0.32,87.95,0.895,0.26,21,570.7,0,15,450,15,0,454
ET4,MC1,2023-07-15T09:30:00Z,88.02,0.877,21,0.3,87.95,0.893,0.26,20.9,342,0,12,451,15,0,454
ET4,MC1,2023-07-15T09:45:00Z,88.04,0.905,20.6,0.23,87.97,0.919,0.2,20.5,134.6,0,15,451,15,0,455
ET4,MC1,2023-07-15T10:00:00Z,88.04,0.928,20.3,0.17,87.97,0.939,0.14,20.2,151.1,0,15,451,15,0,454
ET4,MC1,2023-07-15T10:15:00Z,88.03,0.872,21.7,0.33,87.96,0.897,0.26,21.6,263.7,0,13,450,15,0,452
ET4,MC1,2023-07-15T10:30:00Z,88.01,0.85,21.8,0.39,87.94,0.869,0.34,21.6,233.8,0,14,450,15,0,453
ET4,MC1,2023-07-15T10:45:00Z,88.01,0.871,21.5,0.33,87.94,0.89,0.28,21.4,151.2,0,15,451,15,0,453
ET4,MC1,2023-07-15T11:00:00Z,88.01,0.905,20.9,0.23,87.94,0.914,0.21,21,83.3,3,15,472,15,2,475
ET4,MC1,2023-07-15T11:15:00Z,88,0.921,20.5,0.19,87.93,0.934,0.16,20.4,154.7,3,15,451,15,1,452
ET4,MC1,2023-07-15T11:30:00Z,87.97,0.894,21.1,0.27,87.9,0.914,0.21,21,177.1,0,15,451,15,0,452
ET4,MC1,2023-07-15T11:45:00Z,87.95,0.871,21.6,0.33,87.88,0.891,0.28,21.4,107.1,0,15,451,15,0,452
ET4,MC1,2023-07-15T12:00:00Z,87.95,0.862,22.1,0.37,87.88,0.887,0.29,21.8,120.7,0,15,450,15,0,450
ET4,MC1,2023-07-15T12:15:00Z,87.96,0.869,22.2,0.35,87.89,0.884,0.31,22.2,126.3,0,15,450,15,0,450
ET4,MC1,2023-07-15T12:30:00Z,87.95,0.863,22.6,0.38,87.88,0.881,0.33,22.5,115.7,0,15,450,14,0,450
ET4,MC1,2023-07-15T12:45:00Z,87.93,0.862,22.6,0.38,87.86,0.876,0.34,22.6,102.9,0,15,450,14,0,451
ET4,MC1,2023-07-15T13:00:00Z,87.92,0.859,22.8,0.39,87.85,0.88,0.33,22.7,102,0,15,450,9,0,450
ET4,MC1,2023-07-15T13:15:00Z,87.9,0.84,23.7,0.47,87.83,0.874,0.36,23.2,121.8,0,9,450,4,0,450
ET4,MC1,2023-07-15T13:30:00Z,87.87,0.826,23.9,0.52,87.8,0.851,0.44,23.7,156.6,0,2,450,6,0,449
ET4,MC1,2023-07-15T13:45:00Z,87.85,0.801,24.3,0.6,87.78,0.837,0.47,23.6,106.2,0,0,450,0,0,450
ET4,MC1,2023-07-15T14:00:00Z,87.85,0.854,23.2,0.41,87.78,0.876,0.35,23,64.3,0,14,450,15,0,452
ET4,MC1,2023-07-15T14:15:00Z,87.84,0.887,22.4,0.31,87.77,0.903,0.26,22.4,51.6,0,15,451,15,0,453
ET4,MC1,2023-07-15T14:30:00Z,87.83,0.919,21.7,0.21,87.76,0.928,0.19,21.8,72.9,0,15,451,15,0,452
ET4,MC1,2023-07-15T14:45:00Z,87.83,0.913,21.9,0.23,87.76,0.926,0.2,22,66.5,0,15,451,15,0,453
ET4,MC1,2023-07-15T15:00:00Z,87.83,0.933,21.7,0.17,87.76,0.941,0.15,21.8,58.6,0,15,451,15,0,453
ET4,MC1,2023-07-15T15:15:00Z,87.82,0.932,21.8,0.18,87.75,0.947,0.14,21.8,46.9,0,15,451,15,0,454
ET4,MC1,2023-07-15T15:30:00Z,87.83,0.938,21.7,0.16,87.76,0.95,0.13,21.8,31.1,0,15,452,15,0,455
ET4,MC1,2023-07-15T15:45:00Z,87.82,0.97,20.9,0.07,87.75,0.968,0.08,21.3,39,0,15,452,15,0,455
ET4,MC1,2023-07-15T16:00:00Z,87.83,0.97,21,0.08,87.76,0.973,0.07,21.2,37.2,0,15,452,15,0,455
ET4,MC1,2023-07-15T16:15:00Z,87.83,0.96,21,0.1,87.76,0.968,0.08,21.2,37.5,0,15,452,15,0,455
ET4,MC1,2023-07-15T16:30:00Z,87.84,0.968,20.9,0.08,87.77,0.976,0.06,21,23.6,0,15,453,15,0,457
ET4,MC1,2023-07-15T16:45:00Z,87.84,0.99,20.5,0.03,87.77,0.992,0.02,20.8,16.1,0,15,455,15,7,479
ET4,MC1,2023-07-15T17:00:00Z,87.82,0.998,20.4,0,87.75,0.999,0,20.6,16.3,7,15,465,15,15,635
ET4,MC1,2023-07-15T17:15:00Z,87.88,0.999,20.1,0,87.81,1.001,0,20.3,4.9,15,15,462,15,15,598
ET4,MC1,2023-07-15T17:30:00Z,87.85,0.999,20.1,0,87.78,1,0,20.3,2,15,15,581,15,15,887
ET4,MC1,2023-07-15T17:45:00Z,87.88,1,20,0,87.81,1,0,20.1,0,15,15,605,15,15,853
ET4,MC1,2023-07-15T18:00:00Z,87.91,0.999,19.9,0,87.84,0.999,0,20,0,15,15,634,15,15,666
ET4,MC1,2023-07-15T18:15:00Z,87.91,1,19.9,0,87.85,1,0,19.9,0,15,15,627,15,15,634
ET4,MC1,2023-07-15T18:30:00Z,87.96,1,19.8,0,87.89,1,0,19.8,0,15,15,604,15,15,702
ET4,MC1,2023-07-15T18:45:00Z,88,1,19.9,0,87.94,1,0,19.9,0,15,15,630,15,15,926
ET4,MC1,2023-07-15T19:00:00Z,88.05,1,19.5,0,87.98,1,0,19.5,0,15,15,649,15,15,873
ET4,MC1,2023-07-15T19:15:00Z,88.07,0.996,18.2,0.01,88,1.001,0,18.5,0,15,15,674,15,15,805
ET4,MC1,2023-07-15T19:30:00Z,88.07,0.999,18,0,88,1,0,18,0,15,15,734,15,15,903
ET4,MC1,2023-07-15T19:45:00Z,88.06,1,18.6,0,88,1,0,18.5,0,15,15,630,15,15,632
ET4,MC1,2023-07-15T20:00:00Z,88.03,1,19.1,0,87.96,1,0,19,0,15,15,594,15,15,590
ET4,MC1,2023-07-15T20:15:00Z,88.02,1,19.2,0,87.95,1,0,19.2,0,15,15,561,15,15,573
ET4,MC1,2023-07-15T20:30:00Z,88,1,19.2,0,87.93,1.001,0,19.2,0,15,15,556,15,15,573
ET4,MC1,2023-07-15T20:45:00Z,88,0.999,19.2,0,87.93,1.001,0,19.2,0,15,15,589,15,15,610
ET4,MC1,2023-07-15T21:00:00Z,87.99,1,19.2,0,87.92,1,0,19.2,0,15,15,623,15,15,698
ET4,MC1,2023-07-15T21:15:00Z,88.02,1,19.3,0,87.95,1,0,19.3,0,15,15,617,15,15,671
ET4,MC1,2023-07-15T21:30:00Z,88.03,1,19.3,0,87.96,1.001,0,19.4,0,15,15,585,15,15,602
ET4,MC1,2023-07-15T21:45:00Z,88.02,1,19.4,0,87.96,1,0,19.4,0,15,15,593,15,15,607
ET4,MC1,2023-07-15T22:00:00Z,88.03,1,19.3,0,87.96,1,0,19.4,0,15,15,577,15,15,580
ET4,MC1,2023-07-15T22:15:00Z,88.02,1,19.3,0,87.95,1,0,19.3,0,15,15,561,15,15,582
ET4,MC1,2023-07-15T22:30:00Z,88.02,0.999,19.2,0,87.95,1,0,19.3,0,15,15,546,15,15,608
ET4,MC1,2023-07-15T22:45:00Z,88.02,1,19.2,0,87.95,1,0,19.2,0,15,15,532,15,15,578
ET4,MC1,2023-07-15T23:00:00Z,87.99,1,19,0,87.93,1,0,19.1,0,15,15,524,15,15,569
ET4,MC1,2023-07-15T23:15:00Z,87.99,1,19,0,87.92,1.001,0,19,0,15,15,520,15,15,569
ET4,MC1,2023-07-15T23:30:00Z,87.98,1,18.9,0,87.91,1,0,19,0,15,15,517,15,15,563
ET4,MC1,2023-07-15T23:45:00Z,87.95,1.001,18.7,0,87.88,1,0,18.8,0,15,15,511,15,15,558
ET4,MC1,2023-07-16T00:00:00Z,87.92,1,18.6,0,87.85,1,0,18.7,0,15,15,501,15,15,559
ET4,MC1,2023-07-16T00:15:00Z,87.89,1.001,18.5,0,87.82,0.999,0,18.6,0,15,15,494,15,15,552
ET4,MC1,2023-07-16T00:30:00Z,87.87,1,18.6,0,87.81,1,0,18.8,0,15,15,488,15,15,545
ET4,MC1,2023-07-16T00:45:00Z,87.86,1,18.6,0,87.79,1.001,0,18.7,0,15,15,484,15,15,542
ET4,MC1,2023-07-16T01:00:00Z,87.86,1.001,18.8,0,87.79,1,0,18.8,0,15,15,480,15,15,538
ET4,MC1,2023-07-16T01:15:00Z,87.83,0.992,19,0.02,87.76,1,0,18.9,0,15,15,473,15,15,533
ET4,MC1,2023-07-16T01:30:00Z,87.81,0.974,19.2,0.06,87.74,0.998,0.01,19.1,0,15,15,467,15,15,521
ET4,MC1,2023-07-16T01:45:00Z,87.8,0.985,19.1,0.03,87.72,1.001,0,19,0,15,15,467,15,15,519
ET4,MC1,2023-07-16T02:00:00Z,87.77,0.997,19,0.01,87.7,1.001,0,19,0,15,15,464,15,15,519
ET4,MC1,2023-07-16T02:15:00Z,87.77,0.987,19.3,0.03,87.7,0.999,0,19.2,0,6,15,457,15,15,506
ET4,MC1,2023-07-16T02:30:00Z,87.76,0.976,19.4,0.05,87.69,0.994,0.01,19.3,0,0,15,456,15,15,499
ET4,MC1,2023-07-16T02:45:00Z,87.75,0.976,19.4,0.05,87.67,0.995,0.01,19.3,0,0,15,455,15,15,488
ET4,MC1,2023-07-16T03:00:00Z,87.74,0.974,19.5,0.06,87.66,0.992,0.02,19.4,0,4,15,486,15,15,483
ET4,MC1,2023-07-16T03:15:00Z,87.74,0.976,19.5,0.05,87.67,0.992,0.02,19.4,0,15,15,462,15,15,473
ET4,MC1,2023-07-16T03:30:00Z,87.74,0.988,19.3,0.03,87.67,1,0,19.4,0,9,15,466,15,15,479
ET4,MC1,2023-07-16T03:45:00Z,87.73,0.999,19.2,0,87.66,1.001,0,19.3,0,15,15,464,15,15,471
ET4,MC1,2023-07-16T04:00:00Z,87.72,1,19.3,0,87.65,1,0,19.4,0,15,15,655,15,15,852
ET4,MC1,2023-07-16T04:15:00Z,87.74,1.001,19.2,0,87.67,1,0,19.2,0,15,15,684,15,15,810
ET4,MC1,2023-07-16T04:30:00Z,87.75,1,19.1,0,87.68,1,0,19.1,0,15,15,681,15,15,567
ET4,MC1,2023-07-16T04:45:00Z,87.76,0.999,18.9,0,87.69,1.001,0,18.9,0,15,15,557,15,15,536
ET4,MC1,2023-07-16T05:00:00Z,87.78,1,19,0,87.7,1,0,19,0,15,15,650,15,15,614
ET4,MC1,2023-07-16T05:15:00Z,87.81,0.999,19.1,0,87.74,1,0,19,0,15,15,647,15,15,874
ET4,MC1,2023-07-16T05:30:00Z,87.86,1,18.8,0,87.79,1.001,0,18.9,0,15,15,590,15,15,562
ET4,MC1,2023-07-16T05:45:00Z,87.88,1.001,18.5,0,87.81,1,0,18.6,0,15,15,562,15,15,530
ET4,MC1,2023-07-16T06:00:00Z,87.88,1,18.5,0,87.81,1,0,18.6,0,15,15,610,15,15,605
ET4,MC1,2023-07-16T06:15:00Z,87.89,1.001,18.7,0,87.82,1,0,18.7,1.6,15,15,576,15,15,575
ET4,MC1,2023-07-16T06:30:00Z,87.89,1,18.8,0,87.82,1,0,18.9,5.7,15,15,553,15,15,559
ET4,MC1,2023-07-16T06:45:00Z,87.92,1.001,19,0,87.85,1,0,19,6,15,15,620,15,15,632
ET4,MC1,2023-07-16T07:00:00Z,87.94,0.999,19.2,0,87.87,1,0,19.1,9.5,15,15,651,15,15,786
ET4,MC1,2023-07-16T07:15:00Z,87.96,0.999,19.2,0,87.89,1.001,0,19.2,13.5,15,15,661,15,15,677
ET4,MC1,2023-07-16T07:30:00Z,87.97,1,19.2,0,87.9,1,0,19.2,13.4,15,15,657,15,15,684
ET4,MC1,2023-07-16T07:45:00Z,88,1,19.3,0,87.93,1,0,19.3,22.5,15,15,609,15,15,596
ET4,MC1,2023-07-16T08:00:00Z,88.01,1,19.3,0,87.94,1.001,0,19.4,20.5,15,15,682,15,15,687
ET4,MC1,2023-07-16T08:15:00Z,88.04,1,19.5,0,87.97,1,0,19.5,20.3,15,15,677,15,15,824
ET4,MC1,2023-07-16T08:30:00Z,88.04,1.001,19.4,0,87.97,1,0,19.4,27.3,15,15,618,15,15,548
ET4,MC1,2023-07-16T08:45:00Z,88.04,1,19,0,87.97,1.001,0,19,37.2,15,15,525,15,15,507
ET4,MC1,2023-07-16T09:00:00Z,88.04,1,19.3,0,87.97,1.001,0,19.2,55.8,15,15,503,15,15,494
ET4,MC1,2023-07-16T09:15:00Z,88.05,1,19.5,0,87.98,1,0,19.4,28,15,15,680,15,15,797
ET4,MC1,2023-07-16T09:30:00Z,88.09,0.999,19.4,0,88.02,1,0,19.3,25.5,15,15,681,15,15,637
ET4,MC1,2023-07-16T09:45:00Z,88.1,1,19.3,0,88.03,1,0,19.2,40.1,15,15,586,15,15,554
ET4,MC1,2023-07-16T10:00:00Z,88.09,1,19.1,0,88.02,1.001,0,19,37.4,15,15,574,15,15,612
ET4,MC1,2023-07-16T10:15:00Z,88.07,1,19.1,0,88,1.001,0,19.1,48.5,15,15,618,15,15,572
ET4,MC1,2023-07-16T10:30:00Z,88.08,0.999,19.2,0,88,1,0,19.2,45.8,15,15,584,15,15,556
ET4,MC1,2023-07-16T10:45:00Z,88.07,1,19.4,0,88,1.001,0,19.4,50.5,15,15,557,15,15,549
ET4,MC1,2023-07-16T11:00:00Z,88.08,1,19.4,0,88.01,1.001,0,19.3,55.7,15,15,533,15,15,535
ET4,MC1,2023-07-16T11:15:00Z,88.09,1.001,19.4,0,88.02,1,0,19.4,48.5,15,15,619,15,15,574
ET4,MC1,2023-07-16T11:30:00Z,88.09,1,19.4,0,88.02,1.001,0,19.4,41.7,15,15,712,15,15,673
ET4,MC1,2023-07-16T11:45:00Z,88.08,1.001,19.3,0,88.01,1.001,0,19.4,39.7,15,15,628,15,15,642
