Tree,MC,Timestamp,Port3_RH,Port3_Temp,Port3_Atmos_pressure,Port3_VPD,Port2_ATM22_Yaxis,Port2_Wind_speed,Port2_ATM22_temp,Port2_Gust_speed,Port2_ATM22_Xaxis,Port2_Wind_direction,Port1_Solar,Port4_LW_minutes_H,Port4_LW_minutes,Port4_LWS_Count,Port6_LW_minutes,Port6_LWS_Count,Port6_LW_minutes_H,Port5_ECRN-100_Precipitation,Port5_ECRN-100_Precip_max
FB3,MC3,2023-11-18T20:15:00Z,1,17.6,85.98,0,-2.2,0.63,17.8,1.26,-3.5,222,0,15,15,926,15,976,15,3,24
FB3,MC3,2023-11-18T20:30:00Z,1,17.8,85.98,0,-2.2,0.49,17.8,1.6,-3.4,84,0,15,15,894,15,947,15,2,12
FB3,MC3,2023-11-18T20:45:00Z,1.001,17.8,85.99,0,-2.2,0.48,17.9,1.22,-3.4,205,0,15,15,849,15,929,15,1.2,12
FB3,MC3,2023-11-18T21:00:00Z,1,17.8,86,0,-2.2,0.35,17.9,1.57,-3.4,128,0,15,15,845,15,903,15,0.6,12
FB3,MC3,2023-11-18T21:15:00Z,1,17.9,86,0,-2.2,0.68,18,1.37,-3.4,75,0,15,15,807,15,881,15,0.4,12
FB3,MC3,2023-11-18T21:30:00Z,1,18,86.01,0,-2.2,0.95,18,1.99,-3.4,85,0,15,15,769,15,829,15,0.2,12
FB3,MC3,2023-11-18T21:45:00Z,1,18,86.01,0,-2.2,0.75,18,1.65,-3.4,97,0,15,15,751,15,829,15,0,0
FB3,MC3,2023-11-18T22:00:00Z,1,18,86,0,-2.2,1.05,17.8,4.5,-3.4,103,0,15,15,753,15,721,15,0,0
FB3,MC3,2023-11-18T22:15:00Z,1,17.9,86,0,-2.2,1.04,17.6,3.75,-3.4,92,0,15,15,849,15,912,15,0.2,12
FB3,MC3,2023-11-18T22:30:00Z,0.999,17.8,85.99,0,-2.2,1.57,17.5,4.05,-3.4,82,0,15,15,968,15,929,15,0,0
FB3,MC3,2023-11-18T22:45:00Z,1,17.8,85.98,0,-2.2,0.35,17.6,1.88,-3.4,163,0,15,15,779,15,831,15,0.2,12
FB3,MC3,2023-11-18T23:00:00Z,0.999,18.1,85.96,0,-2.2,1.26,17.7,3.41,-3.5,88,0,15,15,758,15,746,15,0,0
FB3,MC3,2023-11-18T23:15:00Z,1,18.3,85.95,0,-2.2,2.22,17.7,4.15,-3.5,84,0,15,15,725,15,615,15,0,0
FB3,MC3,2023-11-18T23:30:00Z,0.993,18.3,85.93,0.01,-2.2,2.25,17.7,4.42,-3.5,82,0,15,15,719,15,515,15,0,0
FB3,MC3,2023-11-18T23:45:00Z,0.993,18.2,85.92,0.02,-2.1,2.69,17.8,5.49,-3.5,82,0,15,15,705,15,482,15,0,0
FB3,MC3,2023-11-19T00:00:00Z,0.992,18.3,85.91,0.02,-2.2,3.16,17.8,5.51,-3.5,80,0,15,15,677,15,477,15,0,0
FB3,MC3,2023-11-19T00:15:00Z,0.985,18.4,85.9,0.03,-2.1,3.3,17.8,4.88,-3.5,82,0,15,15,633,15,527,15,0,0
FB3,MC3,2023-11-19T00:30:00Z,0.984,18.4,85.89,0.03,-2.2,2.5,17.8,4.1,-3.5,82,0,15,15,574,15,479,15,0,0
FB3,MC3,2023-11-19T00:45:00Z,0.983,18.4,85.88,0.04,-2.3,1.82,17.8,3.72,-3.5,81,0,15,15,539,15,494,15,0,0
FB3,MC3,2023-11-19T01:00:00Z,0.991,18.2,85.88,0.02,-2.2,1.61,17.8,3.3,-3.5,83,0,15,15,517,15,504,15,0,0
FB3,MC3,2023-11-19T01:15:00Z,0.986,18.3,85.87,0.03,-2.2,2.03,17.7,3.87,-3.5,77,0,15,15,488,15,476,15,0,0
FB3,MC3,2023-11-19T01:30:00Z,0.967,18.4,85.85,0.07,-2.2,2.03,17.8,3.91,-3.5,75,0,15,15,467,15,468,15,0,0
FB3,MC3,2023-11-19T01:45:00Z,0.96,18.4,85.84,0.09,-2.2,1.85,18.2,3.76,-3.5,74,0,15,15,466,15,469,15,0,0
FB3,MC3,2023-11-19T02:00:00Z,0.951,18.5,85.82,0.1,-2.2,2.23,18.5,4.12,-3.5,79,0,15,15,465,15,469,15,0,0
FB3,MC3,2023-11-19T02:15:00Z,0.949,18.4,85.81,0.11,-2.3,1.78,18.4,3.39,-3.5,79,0,15,15,465,15,468,15,0,0
FB3,MC3,2023-11-19T02:30:00Z,0.949,18.5,85.81,0.11,-2.2,1.21,18.5,2.71,-3.4,81,0,15,15,466,15,470,15,0,0
FB3,MC3,2023-11-19T02:45:00Z,0.948,18.4,85.81,0.11,-2.2,1.9,18.5,3.22,-3.5,86,0,15,15,465,15,468,15,0,0
FB3,MC3,2023-11-19T03:00:00Z,0.946,18.4,85.81,0.11,-2.2,2.32,18.4,3.58,-3.5,92,0,15,15,465,15,468,15,0,0
FB3,MC3,2023-11-19T03:15:00Z,0.95,18.3,85.81,0.11,-2.2,2.02,18.4,3.26,-3.4,89,0,15,15,465,15,468,15,0,0
FB3,MC3,2023-11-19T03:30:00Z,0.95,18.2,85.82,0.1,-2.2,2.23,18.3,3.06,-3.5,87,0,15,15,465,15,468,15,0,0
FB3,MC3,2023-11-19T03:45:00Z,0.947,18.3,85.83,0.11,-2.3,1.94,18.4,3.26,-3.5,79,0,15,15,465,15,468,15,0,0
FB3,MC3,2023-11-19T04:00:00Z,0.944,18.3,85.84,0.12,-2.3,1.58,18.4,2.37,-3.4,79,0,15,15,465,15,468,15,0,0
FB3,MC3,2023-11-19T04:15:00Z,0.944,18.3,85.85,0.12,-2.2,1.6,18.4,2.18,-3.4,79,0,15,15,464,15,467,15,0,0
FB3,MC3,2023-11-19T04:30:00Z,0.944,18.2,85.86,0.12,-2.2,1.48,18.3,2.19,-3.5,79,0,15,15,464,15,468,15,0,0
FB3,MC3,2023-11-19T04:45:00Z,0.952,18.1,85.87,0.1,-2.2,1.48,18.2,2.8,-3.5,80,0,15,15,466,15,470,15,0,0
FB3,MC3,2023-11-19T05:00:00Z,0.959,18.1,85.88,0.09,-2.2,1.99,18.2,3.12,-3.5,81,0,15,15,465,15,470,15,0,0
FB3,MC3,2023-11-19T05:15:00Z,0.958,18.1,85.88,0.09,-2.2,1.82,18.1,3.99,-3.4,82,0,15,15,465,15,468,15,0,0
FB3,MC3,2023-11-19T05:30:00Z,0.952,18.1,85.9,0.1,-2.2,1.21,18.2,2.9,-3.5,70,0,15,15,465,15,469,15,0,0
FB3,MC3,2023-11-19T05:45:00Z,0.947,18.1,85.92,0.11,-2.2,2.02,18.3,3.39,-3.5,73,0,15,15,463,15,465,15,0,0
FB3,MC3,2023-11-19T06:00:00Z,0.937,18.3,85.94,0.13,-2.3,1.79,18.3,3.2,-3.5,77,7.7,15,15,463,15,466,15,0,0
FB3,MC3,2023-11-19T06:15:00Z,0.944,18.2,85.96,0.12,-2.3,1.47,18.2,2.55,-3.4,80,15.6,15,15,464,15,467,15,0,0
FB3,MC3,2023-11-19T06:30:00Z,0.952,18.1,85.97,0.1,-2.2,1.26,18.2,3.15,-3.4,80,27.6,15,15,464,15,467,15,0,0
FB3,MC3,2023-11-19T06:45:00Z,0.956,18.2,85.99,0.09,-2.2,1.53,18.3,2.97,-3.4,78,42.5,15,15,464,15,465,15,0,0
FB3,MC3,2023-11-19T07:00:00Z,0.953,18.4,86.01,0.1,-2.3,1.38,18.4,2.76,-3.5,76,55.8,15,15,463,15,464,15,0,0
FB3,MC3,2023-11-19T07:15:00Z,0.948,18.7,86.02,0.11,-2.3,0.61,18.9,2.16,-3.4,15,75.8,15,15,462,15,462,15,0,0
FB3,MC3,2023-11-19T07:30:00Z,0.933,19.3,86.03,0.15,-2.3,0.91,19.2,2.9,-3.4,90,107.7,13,15,459,15,460,15,0,0
FB3,MC3,2023-11-19T07:45:00Z,0.918,19.4,86.05,0.18,-2.2,0.9,19.4,2.84,-3.4,136,74.3,3,15,459,15,459,9,0,0
FB3,MC3,2023-11-19T08:00:00Z,0.913,19.3,86.06,0.19,-2.3,0.89,19.3,2.02,-3.4,99,75.1,0,15,459,15,459,0,0,0
FB3,MC3,2023-11-19T08:15:00Z,0.913,19.1,86.08,0.19,-2.3,1.62,19.2,3.87,-3.5,84,84.6,0,15,459,15,459,0,0,0
FB3,MC3,2023-11-19T08:30:00Z,0.922,19.3,86.09,0.17,-2.3,1.59,19.4,3.62,-3.4,93,106.4,0,15,459,15,457,0,0,0
FB3,MC3,2023-11-19T08:45:00Z,0.929,19.5,86.1,0.16,-2.3,1.12,19.7,2.84,-3.5,119,116.5,0,15,458,15,452,0,0,0
FB3,MC3,2023-11-19T09:00:00Z,0.92,19.8,86.1,0.19,-2.4,1.18,20,3.02,-3.4,134,125.8,0,15,458,15,455,0,0,0
FB3,MC3,2023-11-19T09:15:00Z,0.9,19.9,86.11,0.23,-2.3,1.16,20.2,3.12,-3.4,143,199.2,0,15,457,15,456,0,0,0
FB3,MC3,2023-11-19T09:30:00Z,0.897,20.2,86.11,0.24,-2.4,1.11,20.4,2.29,-3.3,113,339.8,0,15,457,15,457,0,0,0
FB3,MC3,2023-11-19T09:45:00Z,0.902,20.6,86.1,0.24,-2.4,1.53,20.7,2.98,-3.4,88,230.3,0,15,456,15,456,0,0,0
FB3,MC3,2023-11-19T10:00:00Z,0.897,20.9,86.09,0.25,-2.4,1.26,21,3.16,-3.4,84,267.2,0,15,455,15,456,0,0,0
FB3,MC3,2023-11-19T10:15:00Z,0.908,21.4,86.08,0.24,-2.4,0.37,21.6,0.89,-3.3,179,138.8,0,15,457,15,457,0,0,0
FB3,MC3,2023-11-19T10:30:00Z,0.922,21.5,86.07,0.2,-2.4,0.59,21.9,1.88,-3.4,97,273.6,0,15,456,15,457,0,0,0
FB3,MC3,2023-11-19T10:45:00Z,0.908,21.6,86.05,0.24,-2.5,0.77,21.8,2.21,-3.3,93,169.9,0,15,458,15,458,0,0,0
FB3,MC3,2023-11-19T11:00:00Z,0.927,21.2,86.04,0.18,-2.5,0.79,21.7,2.67,-3.4,80,174.7,0,15,456,15,456,0,0,0
FB3,MC3,2023-11-19T11:15:00Z,0.929,21.3,86.03,0.18,-2.4,0.94,21.4,2.28,-3.4,78,84.8,1,15,460,15,460,5,0,0
FB3,MC3,2023-11-19T11:30:00Z,0.948,20.4,86.01,0.12,-2.4,1.14,20.7,3.15,-3.4,82,89.9,8,15,459,15,461,15,0,0
FB3,MC3,2023-11-19T11:45:00Z,0.946,20.6,85.98,0.13,-2.4,1.4,21,3.19,-3.4,89,327.2,0,15,454,15,457,3,0,0
FB3,MC3,2023-11-19T12:00:00Z,0.933,20.9,85.96,0.17,-2.4,1.17,21.1,3.02,-3.4,86,103.8,0,15,460,15,461,2,0,0
FB3,MC3,2023-11-19T12:15:00Z,0.953,20.2,85.95,0.11,-2.4,1.65,20.3,3.69,-3.4,84,87.5,7,15,460,15,463,15,0,0
FB3,MC3,2023-11-19T12:30:00Z,0.957,20.1,85.93,0.1,-2.3,1.23,20.4,2.84,-3.4,90,132.9,1,15,457,15,460,9,0,0
FB3,MC3,2023-11-19T12:45:00Z,0.941,20.4,85.9,0.14,-2.4,1.17,20.6,2.58,-3.4,97,127.4,0,15,457,15,458,0,0,0
FB3,MC3,2023-11-19T13:00:00Z,0.944,20.7,85.89,0.14,-2.4,0.66,21,2.52,-3.4,235,60.8,8,15,463,15,466,9,0,0
FB3,MC3,2023-11-19T13:15:00Z,0.97,20,85.88,0.07,-2.4,0.75,20.3,1.6,-3.4,212,32,15,15,606,15,567,15,0,0
FB3,MC3,2023-11-19T13:30:00Z,0.985,19.7,85.87,0.03,-2.3,1.04,20.2,2.4,-3.4,226,26.4,15,15,935,15,943,15,0.8,24
FB3,MC3,2023-11-19T13:45:00Z,0.998,19.3,85.85,0.01,-2.3,0.96,19.6,2.68,-3.4,105,48.2,15,15,831,15,871,15,0.6,12
FB3,MC3,2023-11-19T14:00:00Z,1.001,19.1,85.84,0,-2.3,0.73,19.2,2.71,-3.4,105,38.6,15,15,735,15,756,15,0.2,12
FB3,MC3,2023-11-19T14:15:00Z,1.001,18.6,85.83,0,-2.3,1.58,18.8,3.83,-3.5,64,79.3,15,15,709,15,745,15,0,0
FB3,MC3,2023-11-19T14:30:00Z,1.001,18.7,85.82,0,-2.3,1.15,18.8,1.99,-3.4,62,59,15,15,693,15,682,15,0,0
FB3,MC3,2023-11-19T14:45:00Z,1,18.8,85.82,0,-2.2,1.01,19,2.38,-3.4,60,47.6,15,15,703,15,656,15,0,0
FB3,MC3,2023-11-19T15:00:00Z,1.001,18.9,85.8,0,-2.3,1.43,19,2.22,-3.4,64,41.7,15,15,694,15,586,15,0,0
FB3,MC3,2023-11-19T15:15:00Z,1,19,85.78,0,-2.3,0.81,19.1,1.6,-3.4,66,41.7,15,15,690,15,539,15,0,0
FB3,MC3,2023-11-19T15:30:00Z,1.001,19.1,85.79,0,-2.3,0.56,19.1,1.14,-3.4,37,31.5,15,15,704,15,703,15,0,0
FB3,MC3,2023-11-19T15:45:00Z,1.001,19,85.79,0,-2.3,0.5,19.2,0.89,-3.4,60,37.2,15,15,693,15,618,15,0,0
FB3,MC3,2023-11-19T16:00:00Z,1,19.1,85.8,0,-2.3,0.37,19.3,0.88,-3.3,246,40.6,15,15,693,15,581,15,0,0
FB3,MC3,2023-11-19T16:15:00Z,1.001,19.3,85.81,0,-2.3,0.48,19.5,1.19,-3.4,55,42.5,15,15,694,15,523,15,0,0
FB3,MC3,2023-11-19T16:30:00Z,1,19.3,85.81,0,-2.3,0.43,19.4,0.91,-3.4,359,21.4,15,15,697,15,507,15,0,0
FB3,MC3,2023-11-19T16:45:00Z,1,19.2,85.82,0,-2.3,0.25,19.3,0.5,-3.4,45,17.9,15,15,698,15,500,15,0,0
FB3,MC3,2023-11-19T17:00:00Z,1.001,19.1,85.84,0,-2.3,0.24,19.2,0.81,-3.4,59,18.3,15,15,698,15,495,15,0,0
FB3,MC3,2023-11-19T17:15:00Z,1,19.1,85.84,0,-2.3,0.22,19.2,0.58,-3.4,47,3.5,15,15,698,15,494,15,0,0
FB3,MC3,2023-11-19T17:30:00Z,1,19.1,85.85,0,-2.2,0.39,19.1,1.16,-3.4,252,0,15,15,698,15,499,15,0,0
FB3,MC3,2023-11-19T17:45:00Z,1,18.9,85.87,0,-2.3,0.23,19,0.87,-3.5,188,0,15,15,699,15,505,15,0,0
FB3,MC3,2023-11-19T18:00:00Z,1,18.7,85.88,0,-2.3,0.33,18.8,0.71,-3.4,181,0,15,15,699,15,509,15,0,0
FB3,MC3,2023-11-19T18:15:00Z,1,18.6,85.9,0,-2.3,0.41,18.8,1.12,-3.5,35,0,15,15,747,15,624,15,0,0
FB3,MC3,2023-11-19T18:30:00Z,1.001,18.6,85.92,0,-2.3,1.07,18.7,4.36,-3.4,97,0,15,15,884,15,917,15,0.2,12
FB3,MC3,2023-11-19T18:45:00Z,0.999,18.3,85.93,0,-2.3,0.79,18.3,1.75,-3.4,107,0,15,15,839,15,888,15,0.8,12
FB3,MC3,2023-11-19T19:00:00Z,1,18.2,85.95,0,-2.2,0.6,18.3,1.44,-3.4,131,0,15,15,790,15,845,15,0.2,12
FB3,MC3,2023-11-19T19:15:00Z,1,18.1,85.98,0,-2.3,0.6,18.2,1.22,-3.4,137,0,15,15,790,15,844,15,0,0
FB3,MC3,2023-11-19T19:30:00Z,1,17.9,85.99,0,-2.3,0.75,18,1.42,-3.5,190,0,15,15,771,15,841,15,0.2,12
FB3,MC3,2023-11-19T19:45:00Z,1.001,18,85.99,0,-2.3,0.61,18.1,1.35,-3.4,234,0,15,15,757,15,850,15,0,0
FB3,MC3,2023-11-19T20:00:00Z,1,17.8,86,0,-2.2,0.55,17.8,1.15,-3.5,171,0,15,15,756,15,868,15,0,0
FB3,MC3,2023-11-19T20:15:00Z,1,17.7,86.01,0,-2.2,0.46,17.8,0.91,-3.4,226,0,15,15,737,15,820,15,0.2,12
FB3,MC3,2023-11-19T20:30:00Z,1.001,17.8,86.01,0,-2.3,0.42,18,1.06,-3.4,190,0,15,15,731,15,786,15,0,0
FB3,MC3,2023-11-19T20:45:00Z,1,17.9,86.02,0,-2.3,0.59,18,1.45,-3.5,112,0,15,15,736,15,757,15,0,0
FB3,MC3,2023-11-19T21:00:00Z,1,17.9,86.03,0,-2.2,1.15,18,2.4,-3.4,232,0,15,15,724,15,748,15,0,0
FB3,MC3,2023-11-19T21:15:00Z,1.001,18,86.03,0,-2.2,0.77,18.1,1.78,-3.4,244,0,15,15,723,15,740,15,0,0
FB3,MC3,2023-11-19T21:30:00Z,1,18.1,86.02,0,-2.3,0.68,18.1,1.28,-3.5,238,0,15,15,722,15,732,15,0,0
FB3,MC3,2023-11-19T21:45:00Z,1,18.2,86.02,0,-2.3,0.82,18.2,1.78,-3.5,235,0,15,15,723,15,727,15,0,0
FB3,MC3,2023-11-19T22:00:00Z,1,18.1,86.01,0,-2.2,1.16,18.2,1.56,-3.4,230,0,15,15,722,15,720,15,0,0
FB3,MC3,2023-11-19T22:15:00Z,1,18.1,86.02,0,-2.3,0.78,18.2,2.55,-3.5,101,0,15,15,751,15,953,15,0,0
FB3,MC3,2023-11-19T22:30:00Z,1.001,18,86.01,0,-2.2,0.58,18,2.94,-3.4,169,0,15,15,800,15,880,15,0,0
FB3,MC3,2023-11-19T22:45:00Z,1,18,86,0,-2.3,0.53,18,2.18,-3.4,85,0,15,15,753,15,837,15,0,0
FB3,MC3,2023-11-19T23:00:00Z,1,18,85.99,0,-2.3,0.38,18,1.37,-3.4,90,0,15,15,739,15,805,15,0.2,12
FB3,MC3,2023-11-19T23:15:00Z,1.001,18,85.97,0,-2.2,0.71,18.1,2.39,-3.5,143,0,15,15,912,15,951,15,0,0
FB3,MC3,2023-11-19T23:30:00Z,1.001,18,85.96,0,-2.2,0.99,18,3.22,-3.4,110,0,15,15,802,15,907,15,0,0
FB3,MC3,2023-11-19T23:45:00Z,1,17.9,85.94,0,-2.2,0.81,17.9,2.8,-3.4,98,0,15,15,787,15,892,15,0,0
FB3,MC3,2023-11-20T00:00:00Z,1.001,17.9,85.93,0,-2.2,0.47,17.9,1.26,-3.4,14,0,15,15,763,15,845,15,0,0
FB3,MC3,2023-11-20T00:15:00Z,1.001,17.9,85.91,0,-2.3,0.53,17.9,1.36,-3.5,53,0,15,15,739,15,812,15,0,0
FB3,MC3,2023-11-20T00:30:00Z,1,18.1,85.9,0,-2.2,1.62,18.2,3.88,-3.4,81,0,15,15,724,15,796,15,0,0
FB3,MC3,2023-11-20T00:45:00Z,0.995,18.1,85.89,0.01,-2.2,0.41,18.1,1.88,-3.5,42,0,15,15,731,15,759,15,0,0
FB3,MC3,2023-11-20T01:00:00Z,0.996,18,85.88,0.01,-2.2,0.32,17.9,0.66,-3.4,296,0,15,15,820,15,806,15,0,0
FB3,MC3,2023-11-20T01:15:00Z,0.996,18,85.86,0.01,-2.2,0.44,17.9,1.3,-3.5,22,0,15,15,782,15,844,15,0,0
FB3,MC3,2023-11-20T01:30:00Z,0.998,17.8,85.85,0,-2.2,0.33,17.8,0.54,-3.4,287,0,15,15,750,15,866,15,0,0
FB3,MC3,2023-11-20T01:45:00Z,1.001,17.8,85.84,0,-2.2,0.36,17.8,0.73,-3.5,286,0,15,15,771,15,821,15,0,0
FB3,MC3,2023-11-20T02:00:00Z,0.997,17.9,85.83,0.01,-2.2,0.36,17.8,0.68,-3.5,292,0,15,15,737,15,775,15,0.2,12
FB3,MC3,2023-11-20T02:15:00Z,0.991,17.9,85.82,0.02,-2.2,0.48,17.8,1.18,-3.5,34,0,15,15,732,15,738,15,0,0
FB3,MC3,2023-11-20T02:30:00Z,0.997,17.8,85.82,0.01,-2.2,0.9,17.8,1.43,-3.5,49,0,15,15,727,15,708,15,0,0
FB3,MC3,2023-11-20T02:45:00Z,0.999,17.7,85.81,0,-2.2,0.58,17.7,1.73,-3.5,38,0,15,15,726,15,741,15,0,0
FB3,MC3,2023-11-20T03:00:00Z,1,17.6,85.81,0,-2.2,0.43,17.7,1.34,-3.5,8,0,15,15,725,15,712,15,0,0
FB3,MC3,2023-11-20T03:15:00Z,1,17.6,85.81,0,-2.2,0.74,17.7,1.77,-3.4,44,0,15,15,727,15,734,15,0,0
FB3,MC3,2023-11-20T03:30:00Z,0.999,17.6,85.82,0,-2.2,1.01,17.7,2.09,-3.5,61,0,15,15,726,15,746,15,0,0
FB3,MC3,2023-11-20T03:45:00Z,1,17.6,85.83,0,-2.3,0.6,17.7,1.46,-3.4,43,0,15,15,725,15,731,15,0,0
FB3,MC3,2023-11-20T04:00:00Z,0.999,17.6,85.83,0,-2.2,0.54,17.7,1.25,-3.5,45,0,15,15,725,15,713,15,0,0
FB3,MC3,2023-11-20T04:15:00Z,0.999,17.6,85.82,0,-2.3,0.34,17.6,0.57,-3.5,335,0,15,15,724,15,693,15,0,0
FB3,MC3,2023-11-20T04:30:00Z,1,17.6,85.82,0,-2.2,0.38,17.5,0.88,-3.5,314,0,15,15,718,15,645,15,0,0
FB3,MC3,2023-11-20T04:45:00Z,1,17.6,85.83,0,-2.3,0.31,17.5,0.56,-3.5,324,0,15,15,716,15,608,15,0,0
FB3,MC3,2023-11-20T05:00:00Z,1,17.7,85.84,0,-2.2,0.44,17.6,1.16,-3.4,12,0,15,15,700,15,541,15,0,0
FB3,MC3,2023-11-20T05:15:00Z,0.994,18,85.84,0.01,-2.2,0.42,17.7,1.09,-3.5,25,0,15,15,666,15,484,15,0,0
FB3,MC3,2023-11-20T05:30:00Z,0.976,17.9,85.86,0.05,-2.2,0.32,17.6,0.6,-3.5,347,0,15,15,625,15,474,15,0,0
FB3,MC3,2023-11-20T05:45:00Z,0.967,17.9,85.88,0.07,-2.2,0.44,17.6,1.51,-3.4,8,0.5,15,15,556,15,470,15,0,0
FB3,MC3,2023-11-20T06:00:00Z,0.961,18,85.88,0.08,-2.2,0.39,17.6,1.42,-3.5,15,11.9,15,15,486,15,467,15,0,0
FB3,MC3,2023-11-20T06:15:00Z,0.946,18.2,85.89,0.11,-2.2,0.44,17.7,1.35,-3.5,1,16.8,15,15,463,15,466,15,0,0
FB3,MC3,2023-11-20T06:30:00Z,0.932,18.5,85.91,0.14,-2.3,0.4,17.8,1.08,-3.5,323,16.3,15,15,462,15,465,15,0,0
FB3,MC3,2023-11-20T06:45:00Z,0.93,18.5,85.92,0.15,-2.2,0.75,18,2.39,-3.5,46,33.5,15,15,461,15,463,15,0,0
FB3,MC3,2023-11-20T07:00:00Z,0.925,18.8,85.94,0.16,-2.2,1.16,18.5,2.64,-3.4,73,58.6,14,15,460,15,461,15,0,0
FB3,MC3,2023-11-20T07:15:00Z,0.919,19.1,85.95,0.18,-2.2,0.64,18.7,2.13,-3.5,17,71.4,10,15,460,15,460,15,0,0
FB3,MC3,2023-11-20T07:30:00Z,0.923,19.4,85.97,0.17,-2.2,0.74,19.1,1.99,-3.4,355,90.8,9,15,459,15,459,9,0,0
FB3,MC3,2023-11-20T07:45:00Z,0.908,19.8,85.97,0.21,-2.3,1.05,19.6,2.83,-3.4,77,118.5,0,15,458,15,458,0,0,0
FB3,MC3,2023-11-20T08:00:00Z,0.909,19.8,85.99,0.21,-2.2,1.05,19.6,2.89,-3.3,74,69.4,0,15,459,15,459,0,0,0
FB3,MC3,2023-11-20T08:15:00Z,0.912,19.8,85.99,0.2,-2.3,1.64,19.7,3.06,-3.4,70,70.3,0,15,458,15,457,0,0,0
FB3,MC3,2023-11-20T08:30:00Z,0.906,19.9,85.99,0.22,-2.3,2.24,19.8,4.19,-3.4,69,98.9,0,15,458,15,455,0,0,0
FB3,MC3,2023-11-20T08:45:00Z,0.908,19.9,86,0.21,-2.3,3,19.9,4.52,-3.4,83,92.5,0,15,458,15,453,0,0,0
FB3,MC3,2023-11-20T09:00:00Z,0.918,19.9,85.99,0.19,-2.3,2.67,20,4.06,-3.4,84,80.2,0,15,458,15,454,0,0,0
FB3,MC3,2023-11-20T09:15:00Z,0.922,20.3,85.98,0.18,-2.3,2.27,20.3,4.5,-3.4,93,321.9,0,15,457,15,457,0,0,0
FB3,MC3,2023-11-20T09:30:00Z,0.93,20.1,85.99,0.16,-2.3,3.2,20,5.7,-3.4,87,467.8,0,15,458,15,459,0,0,0
FB3,MC3,2023-11-20T09:45:00Z,0.944,20,85.99,0.13,-2.3,3.24,20,5.3,-3.4,84,259.6,0,15,460,15,461,1,0,0
FB3,MC3,2023-11-20T10:00:00Z,0.951,20.2,85.98,0.12,-2.4,1.74,20.4,3.69,-3.4,98,229.1,0,15,458,15,459,2,0,0
FB3,MC3,2023-11-20T10:15:00Z,0.949,20,85.97,0.12,-2.3,2.31,20.1,5.01,-3.4,95,172.5,0,15,460,15,462,9,0,0
FB3,MC3,2023-11-20T10:30:00Z,0.967,19.9,85.96,0.08,-2.3,2.39,20,4.41,-3.4,89,176.3,6,15,460,15,463,14,0,0
FB3,MC3,2023-11-20T10:45:00Z,0.968,20,85.94,0.07,-2.4,1.94,20.2,4.09,-3.4,99,219.2,0,15,458,15,461,8,0,0
FB3,MC3,2023-11-20T11:00:00Z,0.976,19.6,85.92,0.05,-2.3,2.7,19.6,5.03,-3.4,91,142.8,14,15,462,15,465,15,0,0
FB3,MC3,2023-11-20T11:15:00Z,0.993,19.5,85.9,0.02,-2.3,2.04,19.6,4.34,-3.4,92,171.6,12,15,461,15,463,15,0,0
FB3,MC3,2023-11-20T11:30:00Z,0.992,19.5,85.89,0.02,-2.3,1.8,19.6,4.09,-3.4,95,141,15,15,462,15,467,15,0,0
FB3,MC3,2023-11-20T11:45:00Z,0.995,19.3,85.88,0.01,-2.3,1.54,19.3,3.67,-3.4,83,114.6,15,15,462,15,465,15,0,0
FB3,MC3,2023-11-20T12:00:00Z,1,19.2,85.86,0,-2.3,1.34,19.2,3.77,-3.4,73,133.1,15,15,461,15,464,15,0,0
FB3,MC3,2023-11-20T12:15:00Z,0.998,19.3,85.85,0,-2.3,1.78,19.5,4.77,-3.4,89,124.7,15,15,462,15,464,15,0,0
FB3,MC3,2023-11-20T12:30:00Z,0.992,19.6,85.83,0.02,-2.3,1.14,19.7,3.67,-3.5,106,112.1,15,15,462,15,464,15,0,0
FB3,MC3,2023-11-20T12:45:00Z,0.986,19.4,85.81,0.03,-2.3,2.34,19.4,6.06,-3.5,85,90.3,15,15,465,15,469,15,0,0
FB3,MC3,2023-11-20T13:00:00Z,0.994,19.4,85.79,0.01,-2.3,1.93,19.5,4.97,-3.5,83,157.3,10,15,460,15,463,15,0,0
FB3,MC3,2023-11-20T13:15:00Z,0.981,19.8,85.77,0.04,-2.3,1.51,19.8,4.09,-3.4,101,116.3,9,15,464,15,470,15,0,0
FB3,MC3,2023-11-20T13:30:00Z,0.986,19.5,85.76,0.03,-2.3,1.08,19.6,3.82,-3.4,97,58,15,15,467,15,472,15,0,0
FB3,MC3,2023-11-20T13:45:00Z,0.995,19.4,85.77,0.01,-2.3,1.25,19.4,3.67,-3.4,72,94.7,15,15,464,15,468,15,0.2,12
FB3,MC3,2023-11-20T14:00:00Z,0.996,19.4,85.75,0.01,-2.3,2.37,19.4,5.37,-3.5,74,135.5,15,15,464,15,469,15,0,0
FB3,MC3,2023-11-20T14:15:00Z,0.999,19.3,85.74,0,-2.3,2.32,19.2,6.7,-3.4,79,100.3,15,15,468,15,475,15,0,0
FB3,MC3,2023-11-20T14:30:00Z,1.001,19.1,85.75,0,-2.3,1.58,19,4.4,-3.5,74,28.2,15,15,472,15,482,15,0,0
FB3,MC3,2023-11-20T14:45:00Z,1.001,18.9,85.75,0,-2.2,1.95,18.8,4.9,-3.5,69,42.5,15,15,469,15,476,15,0,0
