Tree,MC,Timestamp,Port3_Temp,Port3_VPD,Port3_Atmos_pressure,Port3_RH,Port5_Atmos_pressure,Port5_Temp,Port5_VPD,Port5_RH,Port1_Solar,Port2_Solar,Port4_LWS_Count,Port4_LW_minutes_H,Port4_LW_minutes,Port6_LW_minutes_H,Port6_LW_minutes,Port6_LWS_Count
FB8,MC1,2023-08-20T02:30:00Z,17.4,0,85.97,1,86.01,17.4,0,1,0,0,544,15,15,15,15,466
FB8,MC1,2023-08-20T02:45:00Z,17.4,0,85.95,0.999,85.99,17.4,0,1,0,0,528,15,15,15,15,463
FB8,MC1,2023-08-20T03:00:00Z,17.4,0,85.94,0.999,85.98,17.4,0,1.001,0,0,514,15,15,15,15,461
FB8,MC1,2023-08-20T03:15:00Z,17.4,0,85.93,0.999,85.97,17.4,0,1.001,0,0,554,15,15,15,15,463
FB8,MC1,2023-08-20T03:30:00Z,17.4,0,85.94,0.999,85.98,17.5,0,1,0,0,651,15,15,15,15,469
FB8,MC1,2023-08-20T03:45:00Z,17.5,0,85.94,1,85.98,17.5,0,1,0,0,643,15,15,15,15,469
FB8,MC1,2023-08-20T04:00:00Z,17.4,0,85.95,1,85.98,17.4,0,1,0,0,602,15,15,15,15,468
FB8,MC1,2023-08-20T04:15:00Z,17.6,0,85.95,0.999,85.99,17.6,0,0.999,0,0,651,15,15,15,15,475
FB8,MC1,2023-08-20T04:30:00Z,17.6,0,85.97,1,86.01,17.6,0,1.001,0,0,690,15,15,15,15,543
FB8,MC1,2023-08-20T04:45:00Z,17.7,0,85.98,1,86.02,17.7,0,1,0,0,668,15,15,15,15,562
FB8,MC1,2023-08-20T05:00:00Z,17.7,0,85.99,1,86.03,17.8,0,1,0,0,645,15,15,15,15,565
FB8,MC1,2023-08-20T05:15:00Z,17.7,0,85.98,1.001,86.02,17.7,0,1,0,0,634,15,15,15,15,552
FB8,MC1,2023-08-20T05:30:00Z,17.6,0,85.99,0.999,86.03,17.6,0,1,0,0,688,15,15,15,15,554
FB8,MC1,2023-08-20T05:45:00Z,17.6,0,86,1,86.04,17.6,0,1,0,0,685,15,15,15,15,599
FB8,MC1,2023-08-20T06:00:00Z,17.7,0,86,1,86.05,17.7,0,1.001,0,0,667,15,15,15,15,571
FB8,MC1,2023-08-20T06:15:00Z,17.7,0,86.01,1,86.05,17.8,0,1,4.8,0,656,15,15,15,15,574
FB8,MC1,2023-08-20T06:30:00Z,17.7,0,86.03,1,86.07,17.7,0,1.001,10.1,0,692,15,15,15,15,597
FB8,MC1,2023-08-20T06:45:00Z,17.7,0,86.06,1,86.11,17.7,0,1,9.5,0,730,15,15,15,15,569
FB8,MC1,2023-08-20T07:00:00Z,17.8,0,86.1,1,86.14,17.8,0,1,14.1,3.7,641,15,15,15,15,570
FB8,MC1,2023-08-20T07:15:00Z,17.7,0,86.12,1,86.17,17.7,0,1.001,17.6,5.9,663,15,15,15,15,562
FB8,MC1,2023-08-20T07:30:00Z,17.5,0,86.15,1,86.2,17.5,0,1,31.3,9.5,694,15,15,15,15,604
FB8,MC1,2023-08-20T07:45:00Z,17.3,0,86.17,1,86.21,17.3,0,0.999,29.3,9.9,623,15,15,15,15,552
FB8,MC1,2023-08-20T08:00:00Z,17.6,0,86.17,1,86.21,17.6,0,1,20.3,7.3,688,15,15,15,15,570
FB8,MC1,2023-08-20T08:15:00Z,17.8,0,86.18,1,86.23,17.8,0,1,19.8,6.4,718,15,15,15,15,592
FB8,MC1,2023-08-20T08:30:00Z,18,0,86.17,1.001,86.21,18.1,0,1,27.6,9,916,15,15,15,15,666
FB8,MC1,2023-08-20T08:45:00Z,18,0,86.19,1,86.23,18,0,1,30.4,9.5,822,15,15,15,15,614
FB8,MC1,2023-08-20T09:00:00Z,17.9,0,86.19,1.001,86.24,18,0,0.999,50,16.1,744,15,15,15,15,609
FB8,MC1,2023-08-20T09:15:00Z,17.6,0,86.19,1,86.23,17.7,0,0.999,86.6,27.5,726,15,15,15,15,579
FB8,MC1,2023-08-20T09:30:00Z,17.7,0,86.18,0.999,86.22,17.7,0,0.999,84.4,27.3,707,15,15,15,15,605
FB8,MC1,2023-08-20T09:45:00Z,17.6,0,86.17,0.998,86.21,17.6,0,1.001,85,27.3,606,15,15,15,15,535
FB8,MC1,2023-08-20T10:00:00Z,17.5,0,86.17,1,86.21,17.5,0,1,85.3,26.6,602,15,15,15,15,535
FB8,MC1,2023-08-20T10:15:00Z,17.5,0,86.15,1.001,86.18,17.5,0,1,111.3,31.7,545,15,15,15,15,511
FB8,MC1,2023-08-20T10:30:00Z,18,0,86.11,1.001,86.15,17.9,0,0.999,209.7,42.1,498,15,15,15,15,503
FB8,MC1,2023-08-20T10:45:00Z,18.8,0,86.07,1,86.11,18.2,0,1,106.2,33.5,456,9,15,15,15,495
FB8,MC1,2023-08-20T11:00:00Z,19.2,0.05,86.05,0.977,86.09,18.6,0.03,0.984,135.3,39.2,455,0,15,15,15,489
FB8,MC1,2023-08-20T11:15:00Z,19.9,0.16,86.04,0.931,86.08,19.5,0.17,0.925,146.9,45.4,454,0,15,15,15,482
FB8,MC1,2023-08-20T11:30:00Z,20,0.13,86.03,0.946,86.07,19.8,0.15,0.934,149.4,48.3,455,0,15,15,15,473
FB8,MC1,2023-08-20T11:45:00Z,19.8,0.07,86.04,0.969,86.08,19.6,0.09,0.961,119.4,41.4,456,0,15,15,15,467
FB8,MC1,2023-08-20T12:00:00Z,19.4,0.02,86.03,0.99,86.07,19.3,0.05,0.977,95.8,31.5,459,0,15,15,15,462
FB8,MC1,2023-08-20T12:15:00Z,18.6,0,86.02,1,86.06,18.6,0,0.998,74.7,26.2,461,13,15,15,15,462
FB8,MC1,2023-08-20T12:30:00Z,18.5,0,86,1,86.04,18.6,0,1,92.5,32.4,462,15,15,15,15,460
FB8,MC1,2023-08-20T12:45:00Z,18.4,0,85.99,1,86.04,18.4,0,1.001,96.1,32,504,14,15,0,15,459
FB8,MC1,2023-08-20T13:00:00Z,18.3,0,85.99,1,86.04,18.3,0,1,71.6,24.7,519,15,15,14,15,467
FB8,MC1,2023-08-20T13:15:00Z,18.3,0,85.97,1,86.01,18.3,0,1.001,93,33.3,559,15,15,15,15,475
FB8,MC1,2023-08-20T13:30:00Z,18.6,0,85.96,1,86,18.6,0,1.001,118.7,42.5,540,15,15,15,15,472
FB8,MC1,2023-08-20T13:45:00Z,18.6,0,85.94,0.999,85.98,18.6,0,0.999,90.3,32,525,15,15,15,15,472
FB8,MC1,2023-08-20T14:00:00Z,18.7,0,85.92,0.999,85.96,18.7,0,1.001,102.7,35.5,505,15,15,15,15,470
FB8,MC1,2023-08-20T14:15:00Z,18.9,0,85.9,1.001,85.94,18.9,0,1,111.1,40.5,492,15,15,15,15,469
FB8,MC1,2023-08-20T14:30:00Z,19.5,0,85.9,1,85.94,19.2,0,1.001,103.1,42.5,473,15,15,15,15,467
FB8,MC1,2023-08-20T14:45:00Z,20.1,0.02,85.9,0.993,85.94,19.9,0.01,0.994,118.7,58.2,457,9,15,15,15,461
FB8,MC1,2023-08-20T15:00:00Z,20.1,0.03,85.92,0.987,85.96,20,0.05,0.98,59.5,22.9,459,0,15,15,15,461
FB8,MC1,2023-08-20T15:15:00Z,19.3,0,85.92,1,85.96,19.3,0.01,0.993,43.9,15.4,464,13,15,12,15,460
FB8,MC1,2023-08-20T15:30:00Z,19,0,85.92,1,85.96,19,0,0.999,36.4,13.2,499,15,15,13,15,463
FB8,MC1,2023-08-20T15:45:00Z,18.8,0,85.94,1,85.98,18.8,0,1,26.9,10.1,591,15,15,15,15,468
FB8,MC1,2023-08-20T16:00:00Z,18.7,0,85.93,1,85.96,18.7,0,1,19.8,7.5,614,15,15,15,15,469
FB8,MC1,2023-08-20T16:15:00Z,18.8,0,85.94,0.999,85.98,18.8,0,1,15.9,5.1,610,15,15,15,15,467
FB8,MC1,2023-08-20T16:30:00Z,19,0,85.9,1,85.94,18.8,0,1,20.5,7.1,582,15,15,15,15,461
FB8,MC1,2023-08-20T16:45:00Z,19.3,0,85.92,1,85.96,18.9,0,0.999,15.4,5.9,552,15,15,2,15,458
FB8,MC1,2023-08-20T17:00:00Z,19.2,0,85.96,1,86,19,0,0.999,10.3,0.9,535,15,15,0,15,458
FB8,MC1,2023-08-20T17:15:00Z,19,0,85.99,1,86.03,19,0.01,0.996,4.4,0,514,15,15,0,15,459
FB8,MC1,2023-08-20T17:30:00Z,18.9,0,86.03,1,86.07,18.8,0,0.999,0,0,503,15,15,0,15,459
FB8,MC1,2023-08-20T17:45:00Z,18.9,0,86.04,1,86.08,18.8,0,1,0,0,495,15,15,0,15,459
FB8,MC1,2023-08-20T18:00:00Z,18.9,0,86.07,1,86.11,18.9,0,0.998,0,0,478,15,15,0,15,459
FB8,MC1,2023-08-20T18:15:00Z,18.8,0,86.08,1,86.12,18.8,0,0.999,0,0,475,15,15,0,15,459
FB8,MC1,2023-08-20T18:30:00Z,18.8,0,86.07,0.999,86.11,18.8,0,1,0,0,782,15,15,11,15,482
FB8,MC1,2023-08-20T18:45:00Z,18.8,0,86.07,1.001,86.11,18.8,0,1,0,0,624,15,15,15,15,534
FB8,MC1,2023-08-20T19:00:00Z,18.6,0,86.09,1,86.13,18.6,0,0.999,0,0,608,15,15,15,15,539
FB8,MC1,2023-08-20T19:15:00Z,18.5,0,86.08,1,86.12,18.5,0,1,0,0,591,15,15,15,15,539
FB8,MC1,2023-08-20T19:30:00Z,18.4,0,86.09,1.001,86.12,18.5,0,0.999,0,0,599,15,15,15,15,538
FB8,MC1,2023-08-20T19:45:00Z,18.4,0,86.1,1,86.14,18.4,0,1,0,0,583,15,15,15,15,537
FB8,MC1,2023-08-20T20:00:00Z,18.4,0,86.11,1,86.15,18.4,0,1,0,0,574,15,15,15,15,536
FB8,MC1,2023-08-20T20:15:00Z,18.4,0,86.11,1,86.15,18.4,0,0.999,0,0,670,15,15,15,15,541
FB8,MC1,2023-08-20T20:30:00Z,18.3,0,86.08,1,86.12,18.4,0,1.001,0,0,601,15,15,15,15,545
FB8,MC1,2023-08-20T20:45:00Z,18.3,0,86.08,1.001,86.12,18.4,0,1.001,0,0,575,15,15,15,15,544
FB8,MC1,2023-08-20T21:00:00Z,18.4,0,86.08,0.999,86.12,18.4,0,1,0,0,563,15,15,15,15,543
FB8,MC1,2023-08-20T21:15:00Z,18.5,0,86.09,1.001,86.13,18.4,0,1,0,0,555,15,15,15,15,541
FB8,MC1,2023-08-20T21:30:00Z,18.5,0,86.11,1,86.15,18.5,0,1,0,0,569,15,15,15,15,543
FB8,MC1,2023-08-20T21:45:00Z,18.5,0,86.12,1,86.16,18.5,0,1,0,0,591,15,15,15,15,548
FB8,MC1,2023-08-20T22:00:00Z,18.6,0,86.13,1,86.17,18.6,0,1,0,0,627,15,15,15,15,553
FB8,MC1,2023-08-20T22:15:00Z,18.5,0,86.13,0.999,86.17,18.5,0,1,0,0,613,15,15,15,15,560
FB8,MC1,2023-08-20T22:30:00Z,18.5,0,86.13,1.001,86.17,18.5,0,1,0,0,621,15,15,15,15,565
FB8,MC1,2023-08-20T22:45:00Z,18.4,0,86.13,1,86.17,18.4,0,1,0,0,587,15,15,15,15,563
FB8,MC1,2023-08-20T23:00:00Z,18.3,0,86.13,1,86.17,18.3,0,1,0,0,577,15,15,15,15,563
FB8,MC1,2023-08-20T23:15:00Z,18.2,0,86.12,1,86.16,18.2,0,0.999,0,0,571,15,15,15,15,562
FB8,MC1,2023-08-20T23:30:00Z,18.1,0,86.1,1,86.14,18.1,0,1,0,0,567,15,15,15,15,562
FB8,MC1,2023-08-20T23:45:00Z,18.1,0,86.08,1,86.12,18.1,0,0.999,0,0,587,15,15,15,15,562
FB8,MC1,2023-08-21T00:00:00Z,18,0,86.06,1.001,86.1,18,0,1.001,0,0,628,15,15,15,15,562
FB8,MC1,2023-08-21T00:15:00Z,17.9,0,86.03,1.001,86.07,18,0,0.999,0,0,597,15,15,15,15,556
FB8,MC1,2023-08-21T00:30:00Z,18,0,86,0.999,86.05,18,0,1,0,0,587,15,15,15,15,553
FB8,MC1,2023-08-21T00:45:00Z,18,0,85.99,1,86.03,18,0,0.999,0,0,568,15,15,15,15,548
FB8,MC1,2023-08-21T01:00:00Z,18,0,85.97,1.001,86.01,18,0,1,0,0,559,15,15,15,15,544
FB8,MC1,2023-08-21T01:15:00Z,17.9,0,85.95,1,85.99,18,0,0.999,0,0,558,15,15,15,15,542
FB8,MC1,2023-08-21T01:30:00Z,18,0,85.92,1,85.96,18,0,1.001,0,0,542,15,15,15,15,535
FB8,MC1,2023-08-21T01:45:00Z,18,0,85.91,1,85.95,18,0,0.999,0,0,539,15,15,15,15,527
FB8,MC1,2023-08-21T02:00:00Z,18.1,0,85.91,1,85.95,18.1,0,1,0,0,533,15,15,15,15,516
FB8,MC1,2023-08-21T02:15:00Z,18.1,0,85.9,1,85.94,18.1,0,1,0,0,524,15,15,15,15,504
FB8,MC1,2023-08-21T02:30:00Z,18.1,0,85.9,1,85.94,18.2,0,1,0,0,531,15,15,15,15,495
FB8,MC1,2023-08-21T02:45:00Z,18,0,85.88,1.001,85.92,18,0,1,0,0,529,15,15,15,15,490
FB8,MC1,2023-08-21T03:00:00Z,18,0,85.86,1.001,85.9,18,0,1,0,0,524,15,15,15,15,483
FB8,MC1,2023-08-21T03:15:00Z,18.1,0,85.86,1.001,85.9,18.2,0,1,0,0,527,15,15,15,15,475
FB8,MC1,2023-08-21T03:30:00Z,18.2,0,85.86,1.001,85.9,18.2,0.01,0.996,0,0,513,15,15,15,15,469
FB8,MC1,2023-08-21T03:45:00Z,18,0,85.87,1,85.9,18.1,0,0.999,0,0,503,15,15,15,15,466
FB8,MC1,2023-08-21T04:00:00Z,18.1,0,85.87,1,85.9,18.2,0,0.999,0,0,484,15,15,15,15,462
FB8,MC1,2023-08-21T04:15:00Z,18.2,0,85.89,1,85.93,18.2,0.01,0.994,0,0,470,15,15,10,15,460
FB8,MC1,2023-08-21T04:30:00Z,18.2,0,85.89,1.001,85.93,18.2,0.02,0.99,0,0,466,15,15,0,15,459
FB8,MC1,2023-08-21T04:45:00Z,18,0,85.9,0.999,85.95,18,0,0.999,0,0,467,15,15,6,15,460
FB8,MC1,2023-08-21T05:00:00Z,17.9,0,85.91,1,85.95,17.9,0,1,0,0,463,15,15,1,15,459
FB8,MC1,2023-08-21T05:15:00Z,17.9,0,85.91,1,85.95,17.9,0,1,0,0,461,15,15,0,15,459
FB8,MC1,2023-08-21T05:30:00Z,18,0,85.92,1,85.96,18,0,0.999,0,0,461,15,15,0,15,459
FB8,MC1,2023-08-21T05:45:00Z,18,0,85.93,1,85.97,18,0,0.999,0,0,463,15,15,0,15,459
FB8,MC1,2023-08-21T06:00:00Z,17.9,0,85.94,1,85.98,17.9,0,1,1.5,0,529,15,15,9,15,464
FB8,MC1,2023-08-21T06:15:00Z,18,0,85.93,1,85.97,18,0,0.999,4.9,0,600,15,15,15,15,473
FB8,MC1,2023-08-21T06:30:00Z,18,0,85.93,1,85.97,18,0,1,14.1,4.6,701,15,15,15,15,479
FB8,MC1,2023-08-21T06:45:00Z,18.2,0,85.94,0.999,85.99,18.2,0,1,17.8,6,670,15,15,15,15,502
FB8,MC1,2023-08-21T07:00:00Z,18.2,0,85.96,1.001,86,18.2,0,1.001,12.5,2.6,655,15,15,15,15,515
FB8,MC1,2023-08-21T07:15:00Z,18.3,0,85.99,1.001,86.03,18.3,0,1,13.2,3.7,718,15,15,15,15,594
FB8,MC1,2023-08-21T07:30:00Z,18.2,0,86,1,86.05,18.2,0,0.999,16.5,5.5,662,15,15,15,15,581
FB8,MC1,2023-08-21T07:45:00Z,18.1,0,86.01,1,86.05,18.1,0,0.999,28.6,9.9,609,15,15,15,15,572
FB8,MC1,2023-08-21T08:00:00Z,17.8,0,86.03,1,86.07,17.8,0,1.001,32,11,588,15,15,15,15,542
FB8,MC1,2023-08-21T08:15:00Z,17.9,0,86.04,1.001,86.08,18,0,1,47.6,15.9,783,15,15,15,15,532
FB8,MC1,2023-08-21T08:30:00Z,18,0,86.05,1,86.08,18,0,1,118.8,32.4,616,15,15,15,15,519
FB8,MC1,2023-08-21T08:45:00Z,18.3,0,86.05,1.001,86.09,18.4,0,1,95.6,29.3,582,15,15,15,15,509
FB8,MC1,2023-08-21T09:00:00Z,18.3,0,86.07,0.999,86.11,18.3,0,1.001,59.1,20,632,15,15,15,15,507
FB8,MC1,2023-08-21T09:15:00Z,18.4,0,86.07,0.999,86.11,18.4,0,1.001,181.1,39.2,554,15,15,15,15,497
FB8,MC1,2023-08-21T09:30:00Z,18.9,0,86.07,1,86.11,18.8,0,1,260.6,41.4,534,15,15,15,15,487
FB8,MC1,2023-08-21T09:45:00Z,19.2,0,86.07,1,86.11,19,0,0.999,169,38.5,524,15,15,15,15,476
FB8,MC1,2023-08-21T10:00:00Z,19.3,0,86.07,1,86.11,19.3,0.01,0.997,146.3,41.6,491,15,15,15,15,461
FB8,MC1,2023-08-21T10:15:00Z,19.4,0.01,86.06,0.998,86.11,19.4,0.04,0.983,197,44.1,463,15,15,3,15,458
FB8,MC1,2023-08-21T10:30:00Z,20,0.05,86.06,0.978,86.11,19.9,0.09,0.961,435.1,53.8,455,2,15,0,15,457
FB8,MC1,2023-08-21T10:45:00Z,20.4,0.08,86.05,0.967,86.09,20.3,0.12,0.949,147.9,46.9,455,0,15,0,15,457
FB8,MC1,2023-08-21T11:00:00Z,20.6,0.11,86.05,0.954,86.09,20.5,0.14,0.941,128.2,43.2,456,0,15,0,15,457
FB8,MC1,2023-08-21T11:15:00Z,20.5,0.09,86.04,0.962,86.08,20.4,0.13,0.944,137.7,45.2,456,0,15,0,15,457
FB8,MC1,2023-08-21T11:30:00Z,20.5,0.08,86.04,0.967,86.08,20.5,0.13,0.948,163.1,53.6,455,0,15,0,15,456
FB8,MC1,2023-08-21T11:45:00Z,20.4,0.08,86.05,0.967,86.09,20.4,0.13,0.946,119.4,38.1,459,0,15,0,15,457
FB8,MC1,2023-08-21T12:00:00Z,20.2,0.08,86.04,0.965,86.08,20.2,0.14,0.943,137.3,42.3,456,0,15,0,15,457
FB8,MC1,2023-08-21T12:15:00Z,20.2,0.1,86.02,0.958,86.07,20.2,0.15,0.937,132.4,41.9,455,0,15,0,15,457
FB8,MC1,2023-08-21T12:30:00Z,20,0.11,86.01,0.954,86.06,20,0.15,0.934,138.8,46.5,455,0,15,0,15,456
FB8,MC1,2023-08-21T12:45:00Z,20.3,0.15,85.99,0.935,86.04,20.3,0.2,0.915,142.1,49.4,454,0,15,0,15,456
FB8,MC1,2023-08-21T13:00:00Z,20,0.14,85.97,0.942,86.02,20,0.18,0.922,91.7,33.5,456,0,15,0,15,456
FB8,MC1,2023-08-21T13:15:00Z,19.8,0.06,85.95,0.974,85.99,19.8,0.11,0.951,98.1,30.9,455,0,15,0,15,457
FB8,MC1,2023-08-21T13:30:00Z,20,0.04,85.94,0.981,85.98,20,0.09,0.959,87.7,32.8,460,0,15,0,15,458
FB8,MC1,2023-08-21T13:45:00Z,19.2,0.01,85.94,0.995,85.98,19.2,0.05,0.979,54,18.1,475,15,15,0,15,459
FB8,MC1,2023-08-21T14:00:00Z,19.3,0,85.91,0.999,85.95,19.3,0.01,0.994,104,37.2,457,8,15,0,15,457
FB8,MC1,2023-08-21T14:15:00Z,19.5,0.02,85.9,0.992,85.94,19.5,0.06,0.975,48.3,16.8,457,0,15,0,15,457
FB8,MC1,2023-08-21T14:30:00Z,19.4,0.01,85.9,0.995,85.94,19.4,0.05,0.978,43.2,16.5,459,1,15,0,15,458
FB8,MC1,2023-08-21T14:45:00Z,19.4,0,85.89,1,85.93,19.4,0.04,0.984,48.5,18.1,460,8,15,0,15,458
FB8,MC1,2023-08-21T15:00:00Z,19.4,0.01,85.87,0.997,85.91,19.4,0.04,0.983,65.7,23.8,457,1,15,0,15,457
FB8,MC1,2023-08-21T15:15:00Z,19.5,0.02,85.87,0.991,85.91,19.5,0.06,0.972,41.2,14.5,458,8,15,0,15,458
FB8,MC1,2023-08-21T15:30:00Z,19.4,0.01,85.89,0.996,85.93,19.4,0.04,0.98,17.9,5.3,601,7,15,2,15,461
FB8,MC1,2023-08-21T15:45:00Z,19.2,0,85.89,1.001,85.93,19.2,0.01,0.994,9.2,1.1,700,15,15,15,15,513
FB8,MC1,2023-08-21T16:00:00Z,19.2,0,85.88,1,85.92,19.2,0,0.999,0.4,0,705,15,15,15,15,539
FB8,MC1,2023-08-21T16:15:00Z,18.9,0,85.89,1,85.93,18.9,0,1,0.9,0,716,15,15,15,15,598
FB8,MC1,2023-08-21T16:30:00Z,18.5,0,85.91,1,85.95,18.5,0,1.001,4.6,0,966,15,15,15,15,595
FB8,MC1,2023-08-21T16:45:00Z,18.4,0,85.92,1,85.96,18.4,0,1,8.4,0,855,15,15,15,15,588
FB8,MC1,2023-08-21T17:00:00Z,18.4,0,85.93,1,85.97,18.4,0,1,5.5,0,706,15,15,15,15,569
FB8,MC1,2023-08-21T17:15:00Z,18.3,0,85.94,0.999,85.98,18.3,0,1,0.4,0,754,15,15,15,15,588
FB8,MC1,2023-08-21T17:30:00Z,18.2,0,85.96,1,86,18.2,0,1.001,0,0,710,15,15,15,15,564
FB8,MC1,2023-08-21T17:45:00Z,18,0,85.99,0.999,86.03,18,0,1.001,0,0,700,15,15,15,15,544
FB8,MC1,2023-08-21T18:00:00Z,18,0,86,1,86.04,18,0,0.999,0,0,724,15,15,15,15,543
FB8,MC1,2023-08-21T18:15:00Z,18.1,0,86.02,0.999,86.06,18.1,0,1,0,0,750,15,15,15,15,547
FB8,MC1,2023-08-21T18:30:00Z,18.1,0,86.03,1.001,86.07,18.1,0,1,0,0,667,15,15,15,15,541
FB8,MC1,2023-08-21T18:45:00Z,18.2,0,86.04,1.001,86.08,18.2,0,1,0,0,646,15,15,15,15,528
FB8,MC1,2023-08-21T19:00:00Z,18.1,0,86.05,1,86.09,18.2,0,0.999,0,0,593,15,15,15,15,524
FB8,MC1,2023-08-21T19:15:00Z,18.2,0,86.05,1,86.09,18.2,0,0.999,0,0,580,15,15,15,15,521
FB8,MC1,2023-08-21T19:30:00Z,18.1,0,86.05,1,86.09,18.2,0,0.999,0,0,586,15,15,15,15,521
FB8,MC1,2023-08-21T19:45:00Z,18.1,0,86.05,1.001,86.09,18,0,1.001,0,0,617,15,15,15,15,514
FB8,MC1,2023-08-21T20:00:00Z,18.1,0,86.05,0.999,86.09,18,0,1,0,0,586,15,15,15,15,511
FB8,MC1,2023-08-21T20:15:00Z,18.2,0,86.05,1,86.09,18.2,0.01,0.997,0,0,552,15,15,15,15,504
FB8,MC1,2023-08-21T20:30:00Z,18.1,0,86.06,1,86.1,18.1,0.02,0.991,0,0,550,15,15,15,15,501
FB8,MC1,2023-08-21T20:45:00Z,18,0,86.08,1,86.12,18.1,0.03,0.986,0,0,541,15,15,15,15,504
FB8,MC1,2023-08-21T21:00:00Z,17.9,0,86.09,1,86.13,17.9,0,0.999,0,0,544,15,15,15,15,528
FB8,MC1,2023-08-21T21:15:00Z,17.9,0,86.12,1,86.16,17.9,0,1,0,0,563,15,15,15,15,544
FB8,MC1,2023-08-21T21:30:00Z,17.8,0,86.12,1.001,86.16,17.9,0,1,0,0,577,15,15,15,15,527
FB8,MC1,2023-08-21T21:45:00Z,17.8,0,86.13,1,86.17,17.9,0,0.999,0,0,575,15,15,15,15,518
FB8,MC1,2023-08-21T22:00:00Z,17.9,0,86.14,0.999,86.18,17.9,0,1,0,0,612,15,15,15,15,524
FB8,MC1,2023-08-21T22:15:00Z,17.8,0,86.14,0.999,86.18,17.8,0,1.001,0,0,625,15,15,15,15,517
FB8,MC1,2023-08-21T22:30:00Z,17.7,0,86.13,1,86.17,17.8,0,1,0,0,595,15,15,15,15,511
FB8,MC1,2023-08-21T22:45:00Z,17.7,0,86.12,0.999,86.16,17.7,0,1,0,0,592,15,15,15,15,523
FB8,MC1,2023-08-21T23:00:00Z,17.7,0,86.11,0.999,86.15,17.6,0,1,0,0,573,15,15,15,15,515
FB8,MC1,2023-08-21T23:15:00Z,17.7,0,86.08,0.999,86.12,17.7,0,1.001,0,0,556,15,15,15,15,509
FB8,MC1,2023-08-21T23:30:00Z,17.8,0,86.08,1,86.12,17.8,0,0.999,0,0,541,15,15,15,15,506
FB8,MC1,2023-08-21T23:45:00Z,17.9,0,86.05,0.999,86.1,17.8,0.01,0.995,0,0,576,15,15,15,15,500
FB8,MC1,2023-08-22T00:00:00Z,18,0.02,86.04,0.991,86.08,18,0.04,0.98,0,0,549,15,15,15,15,495
FB8,MC1,2023-08-22T00:15:00Z,18.1,0.03,86.03,0.984,86.07,18,0.06,0.972,0,0,549,15,15,15,15,494
FB8,MC1,2023-08-22T00:30:00Z,18,0.03,86.02,0.986,86.06,17.9,0.06,0.973,0,0,550,15,15,15,15,493
FB8,MC1,2023-08-22T00:45:00Z,17.9,0.01,86.01,0.993,86.05,17.9,0.04,0.978,0,0,538,15,15,15,15,492
FB8,MC1,2023-08-22T01:00:00Z,17.9,0.01,86,0.993,86.04,17.9,0.05,0.977,0,0,532,15,15,15,15,491
FB8,MC1,2023-08-22T01:15:00Z,17.8,0.01,85.99,0.996,86.03,17.8,0.04,0.98,0,0,557,15,15,15,15,489
FB8,MC1,2023-08-22T01:30:00Z,17.9,0,85.98,0.998,86.02,17.8,0.03,0.983,0,0,563,15,15,15,15,487
FB8,MC1,2023-08-22T01:45:00Z,17.9,0,85.98,1,86.01,17.9,0.03,0.985,0,0,550,15,15,15,15,485
FB8,MC1,2023-08-22T02:00:00Z,17.8,0,85.96,1.001,86,17.8,0.02,0.99,0,0,559,15,15,15,15,484
FB8,MC1,2023-08-22T02:15:00Z,17.8,0,85.93,1.002,85.97,17.8,0.01,0.996,0,0,555,15,15,15,15,483
FB8,MC1,2023-08-22T02:30:00Z,17.8,0,85.92,1,85.96,17.8,0,0.998,0,0,549,15,15,15,15,482
FB8,MC1,2023-08-22T02:45:00Z,17.8,0,85.9,1,85.95,17.7,0,0.999,0,0,552,15,15,15,15,480
FB8,MC1,2023-08-22T03:00:00Z,17.8,0,85.9,0.999,85.94,17.8,0.01,0.997,0,0,546,15,15,15,15,479
FB8,MC1,2023-08-22T03:15:00Z,17.8,0,85.89,0.998,85.93,17.7,0,0.998,0,0,540,15,15,15,15,477
FB8,MC1,2023-08-22T03:30:00Z,17.9,0,85.89,1,85.93,17.7,0.01,0.997,0,0,533,15,15,15,15,475
FB8,MC1,2023-08-22T03:45:00Z,17.9,0,85.9,0.999,85.94,17.8,0.02,0.989,0,0,531,15,15,15,15,474
FB8,MC1,2023-08-22T04:00:00Z,17.9,0,85.9,0.998,85.94,17.8,0.03,0.987,0,0,534,15,15,15,15,472
FB8,MC1,2023-08-22T04:15:00Z,17.8,0,85.9,1,85.95,17.8,0.01,0.994,0,0,567,15,15,15,15,470
FB8,MC1,2023-08-22T04:30:00Z,17.8,0,85.91,1,85.95,17.7,0.01,0.995,0,0,560,15,15,15,15,468
FB8,MC1,2023-08-22T04:45:00Z,17.9,0,85.92,1,85.96,17.9,0.01,0.994,0,0,558,15,15,15,15,466
FB8,MC1,2023-08-22T05:00:00Z,17.8,0,85.91,1,85.95,17.8,0,0.998,0,0,559,15,15,15,15,465
FB8,MC1,2023-08-22T05:15:00Z,17.7,0,85.91,1,85.95,17.7,0,1,0,0,559,15,15,15,15,465
FB8,MC1,2023-08-22T05:30:00Z,17.8,0,85.92,1,85.97,17.8,0,1,0,0,559,15,15,15,15,466
FB8,MC1,2023-08-22T05:45:00Z,17.9,0,85.93,1,85.97,17.9,0,0.999,0,0,562,15,15,15,15,466
