Tree,MC,Timestamp,Port5_Atmos_pressure,Port5_Temp,Port5_VPD,Port5_RH,Port3_Temp,Port3_VPD,Port3_Atmos_pressure,Port3_RH,Port1_Solar,Port2_Solar,Port4_LWS_Count,Port4_LW_minutes_H,Port4_LW_minutes,Port6_LW_minutes_H,Port6_LW_minutes,Port6_LWS_Count
ET8,MC3,2023-12-06T12:15:00Z,87.76,18.1,0,1,18,0,87.8,0.998,30.9,40.1,593,15,15,15,15,694
ET8,MC3,2023-12-06T12:30:00Z,87.71,17.8,0,1.001,17.7,0,87.76,1.001,27.6,40.3,575,15,15,15,15,627
ET8,MC3,2023-12-06T12:45:00Z,87.7,18,0,1,18,0,87.74,1,58,100.9,538,15,15,15,15,588
ET8,MC3,2023-12-06T13:00:00Z,87.67,18.4,0,1,18.3,0,87.72,1,50.7,85.5,496,15,15,15,15,535
ET8,MC3,2023-12-06T13:15:00Z,87.66,18.6,0,1,18.4,0,87.71,1,20,31.7,480,15,15,15,15,515
ET8,MC3,2023-12-06T13:30:00Z,87.65,18.7,0,1,18.5,0,87.69,1,31.1,48,468,15,15,15,15,505
ET8,MC3,2023-12-06T13:45:00Z,87.63,18.6,0,0.999,18.4,0,87.68,1,20.7,27.5,467,15,15,15,15,519
ET8,MC3,2023-12-06T14:00:00Z,87.62,18.4,0,1.001,18.2,0,87.67,0.999,28.4,39,474,15,15,15,15,588
ET8,MC3,2023-12-06T14:15:00Z,87.63,18.4,0,1,18.3,0,87.68,1,30,40.8,504,15,15,15,15,588
ET8,MC3,2023-12-06T14:30:00Z,87.65,18.3,0,1,18.2,0,87.69,0.999,13,16.8,560,15,15,15,15,726
ET8,MC3,2023-12-06T14:45:00Z,87.64,18.2,0,1,18.1,0,87.69,1,15,17.2,618,15,15,15,15,975
ET8,MC3,2023-12-06T15:00:00Z,87.64,18.2,0,1,18.1,0,87.69,0.999,18.5,23.3,617,15,15,15,15,669
ET8,MC3,2023-12-06T15:15:00Z,87.64,17.8,0,0.999,17.8,0,87.69,1.001,27.3,39,592,15,15,15,15,610
ET8,MC3,2023-12-06T15:30:00Z,87.64,17.7,0,1,17.7,0,87.69,1,13.7,20.1,573,15,15,15,15,583
ET8,MC3,2023-12-06T15:45:00Z,87.64,17.8,0,1,17.6,0,87.69,1,8.4,12.6,558,15,15,15,15,550
ET8,MC3,2023-12-06T16:00:00Z,87.65,18,0,1,17.8,0,87.7,1,9.5,14.3,537,15,15,15,15,531
ET8,MC3,2023-12-06T16:15:00Z,87.65,18.2,0,1,18,0,87.7,1,7.5,11.5,521,15,15,15,15,518
ET8,MC3,2023-12-06T16:30:00Z,87.68,18.3,0,1,18.1,0,87.73,1,2.2,5.3,511,15,15,15,15,526
ET8,MC3,2023-12-06T16:45:00Z,87.7,18.3,0,1.001,18.1,0,87.75,1,1.5,5.5,497,15,15,15,15,511
ET8,MC3,2023-12-06T17:00:00Z,87.71,18.2,0,1.001,18,0,87.76,1,0,0,493,15,15,15,15,508
ET8,MC3,2023-12-06T17:15:00Z,87.7,18.2,0,1,18,0,87.75,1,0,0,605,15,15,15,15,563
ET8,MC3,2023-12-06T17:30:00Z,87.73,18.2,0,1,18.1,0,87.78,0.999,0,0,628,15,15,15,15,630
ET8,MC3,2023-12-06T17:45:00Z,87.77,18,0,1.001,17.8,0,87.82,1,0,0,601,15,15,15,15,606
ET8,MC3,2023-12-06T18:00:00Z,87.8,18,0,0.999,17.7,0,87.84,1,0,0,561,15,15,15,15,591
ET8,MC3,2023-12-06T18:15:00Z,87.82,17.7,0,1,17.6,0,87.86,1,0,0,592,15,15,15,15,561
ET8,MC3,2023-12-06T18:30:00Z,87.84,17.7,0,1,17.4,0,87.89,1.001,0,0,556,15,15,15,15,526
ET8,MC3,2023-12-06T18:45:00Z,87.87,17.7,0,0.999,17.4,0,87.91,1.001,0,0,537,15,15,15,15,503
ET8,MC3,2023-12-06T19:00:00Z,87.87,17.9,0,0.999,17.5,0,87.92,1.001,0,0,510,15,15,15,15,481
ET8,MC3,2023-12-06T19:15:00Z,87.88,18.2,0.02,0.992,17.8,0,87.93,0.999,0,0,490,15,15,15,15,463
ET8,MC3,2023-12-06T19:30:00Z,87.89,18.4,0.05,0.978,17.9,0.03,87.94,0.986,0,0,479,15,15,3,15,458
ET8,MC3,2023-12-06T19:45:00Z,87.91,18.5,0.07,0.968,18,0.05,87.96,0.977,0,0,474,15,15,0,15,458
ET8,MC3,2023-12-06T20:00:00Z,87.94,18.5,0.07,0.965,18.1,0.07,87.98,0.968,0,0,471,15,15,0,15,458
ET8,MC3,2023-12-06T20:15:00Z,87.97,18.4,0.06,0.974,18.1,0.06,88.01,0.972,0,0,470,15,15,0,15,458
ET8,MC3,2023-12-06T20:30:00Z,87.97,18.3,0.03,0.984,18.1,0.05,88.02,0.978,0,0,468,15,15,5,15,459
ET8,MC3,2023-12-06T20:45:00Z,87.98,18.4,0.04,0.981,18.1,0.05,88.03,0.974,0,0,466,15,15,2,15,460
ET8,MC3,2023-12-06T21:00:00Z,87.99,18.4,0.06,0.973,18.1,0.06,88.03,0.969,0,0,461,15,15,0,15,458
ET8,MC3,2023-12-06T21:15:00Z,87.99,18.4,0.07,0.968,18.1,0.07,88.04,0.965,0,0,465,15,15,1,15,460
ET8,MC3,2023-12-06T21:30:00Z,87.98,18.3,0.05,0.975,18.1,0.07,88.03,0.968,0,0,460,15,15,1,15,458
ET8,MC3,2023-12-06T21:45:00Z,87.98,18.6,0.08,0.963,18.3,0.08,88.02,0.96,0,0,461,9,15,0,15,458
ET8,MC3,2023-12-06T22:00:00Z,87.98,18.5,0.05,0.975,18.2,0.06,88.03,0.969,0,0,460,15,15,0,15,458
ET8,MC3,2023-12-06T22:15:00Z,87.97,18.4,0.04,0.982,18.1,0.05,88.02,0.976,0,0,495,14,15,12,15,469
ET8,MC3,2023-12-06T22:30:00Z,87.97,18.2,0.02,0.99,18,0.03,88.02,0.984,0,0,536,15,15,15,15,482
ET8,MC3,2023-12-06T22:45:00Z,87.98,18.2,0.02,0.99,17.9,0.03,88.02,0.987,0,0,511,15,15,15,15,463
ET8,MC3,2023-12-06T23:00:00Z,87.97,18.3,0.03,0.983,17.9,0.04,88.02,0.983,0,0,503,15,15,13,15,461
ET8,MC3,2023-12-06T23:15:00Z,87.94,18.3,0.06,0.971,17.9,0.06,87.99,0.972,0,0,478,15,15,0,15,458
ET8,MC3,2023-12-06T23:30:00Z,87.94,18.3,0.08,0.962,17.9,0.08,87.98,0.963,0,0,464,15,15,0,15,458
ET8,MC3,2023-12-06T23:45:00Z,87.93,18.3,0.09,0.956,18,0.09,87.97,0.954,0,0,461,15,15,0,15,458
ET8,MC3,2023-12-07T00:00:00Z,87.91,18.2,0.08,0.959,17.9,0.09,87.96,0.958,0,0,461,15,15,0,15,458
ET8,MC3,2023-12-07T00:15:00Z,87.9,18.1,0.08,0.964,17.8,0.08,87.95,0.961,0,0,461,15,15,0,15,458
ET8,MC3,2023-12-07T00:30:00Z,87.88,18,0.07,0.964,17.8,0.09,87.93,0.958,0,0,460,15,15,0,15,458
ET8,MC3,2023-12-07T00:45:00Z,87.86,18,0.07,0.964,17.7,0.08,87.91,0.958,0,0,460,15,15,0,15,458
ET8,MC3,2023-12-07T01:00:00Z,87.85,17.9,0.08,0.962,17.7,0.09,87.89,0.958,0,0,460,14,15,0,15,457
ET8,MC3,2023-12-07T01:15:00Z,87.84,18.1,0.11,0.947,17.7,0.1,87.88,0.948,0,0,459,0,15,0,15,457
ET8,MC3,2023-12-07T01:30:00Z,87.82,18,0.1,0.95,17.7,0.1,87.87,0.949,0,0,459,0,15,0,15,457
ET8,MC3,2023-12-07T01:45:00Z,87.82,18,0.11,0.946,17.7,0.11,87.86,0.944,0,0,458,0,15,0,15,457
ET8,MC3,2023-12-07T02:00:00Z,87.81,17.9,0.13,0.938,17.6,0.13,87.85,0.938,0,0,458,0,15,0,15,457
ET8,MC3,2023-12-07T02:15:00Z,87.81,17.9,0.11,0.947,17.6,0.11,87.86,0.945,0,0,458,0,15,0,15,457
ET8,MC3,2023-12-07T02:30:00Z,87.8,17.8,0.09,0.955,17.6,0.1,87.84,0.95,0,0,458,0,15,0,15,457
ET8,MC3,2023-12-07T02:45:00Z,87.78,17.9,0.11,0.948,17.6,0.11,87.82,0.947,0,0,458,0,15,0,15,457
ET8,MC3,2023-12-07T03:00:00Z,87.78,17.8,0.08,0.96,17.6,0.09,87.83,0.955,0,0,459,0,15,0,15,458
ET8,MC3,2023-12-07T03:15:00Z,87.8,17.7,0.06,0.97,17.6,0.08,87.84,0.961,0,0,459,0,15,0,15,458
ET8,MC3,2023-12-07T03:30:00Z,87.8,17.7,0.06,0.973,17.5,0.07,87.85,0.965,0,0,459,0,15,0,15,458
ET8,MC3,2023-12-07T03:45:00Z,87.8,17.6,0.04,0.979,17.4,0.06,87.84,0.971,0,0,466,9,15,6,15,459
ET8,MC3,2023-12-07T04:00:00Z,87.81,17.5,0.02,0.992,17.4,0.04,87.86,0.982,0,0,461,15,15,0,15,458
ET8,MC3,2023-12-07T04:15:00Z,87.8,17.6,0.03,0.986,17.4,0.05,87.85,0.976,0,0,459,4,15,0,15,458
ET8,MC3,2023-12-07T04:30:00Z,87.8,17.6,0.04,0.98,17.4,0.06,87.84,0.97,0,0,459,0,15,0,15,458
ET8,MC3,2023-12-07T04:45:00Z,87.81,17.5,0.05,0.974,17.3,0.07,87.86,0.966,0,0,459,0,15,0,15,458
ET8,MC3,2023-12-07T05:00:00Z,87.81,17.5,0.06,0.971,17.3,0.08,87.86,0.961,0,0,458,0,15,0,15,458
ET8,MC3,2023-12-07T05:15:00Z,87.81,17.4,0.08,0.96,17.2,0.09,87.86,0.953,0,0,458,0,15,0,15,457
ET8,MC3,2023-12-07T05:30:00Z,87.82,17.6,0.13,0.934,17.2,0.13,87.87,0.934,0,0,457,0,15,0,15,457
ET8,MC3,2023-12-07T05:45:00Z,87.85,17.5,0.11,0.946,17.3,0.12,87.89,0.94,0,0,458,0,15,0,15,457
ET8,MC3,2023-12-07T06:00:00Z,87.87,17.5,0.08,0.959,17.3,0.1,87.92,0.952,0,0,458,0,15,0,15,458
ET8,MC3,2023-12-07T06:15:00Z,87.89,17.4,0.06,0.968,17.2,0.08,87.93,0.96,0,2.6,458,0,15,0,15,457
ET8,MC3,2023-12-07T06:30:00Z,87.9,17.5,0.06,0.968,17.3,0.08,87.95,0.961,0,4.2,459,0,15,0,15,458
ET8,MC3,2023-12-07T06:45:00Z,87.91,17.5,0.05,0.977,17.4,0.06,87.96,0.967,11.7,29.3,458,0,15,0,15,457
ET8,MC3,2023-12-07T07:00:00Z,87.91,18,0.1,0.953,17.8,0.11,87.96,0.946,22.5,47.8,457,0,15,0,15,456
ET8,MC3,2023-12-07T07:15:00Z,87.95,18.2,0.14,0.934,18.1,0.15,87.99,0.928,24.4,55.8,456,0,15,0,15,456
ET8,MC3,2023-12-07T07:30:00Z,87.95,18.5,0.16,0.923,18.5,0.18,87.99,0.913,28.6,103.3,456,0,15,0,15,455
ET8,MC3,2023-12-07T07:45:00Z,87.96,18.8,0.23,0.894,18.8,0.25,88,0.885,30,73.6,455,0,15,0,15,455
ET8,MC3,2023-12-07T08:00:00Z,87.98,18.9,0.22,0.898,18.9,0.24,88.02,0.891,33.3,64.3,455,0,15,0,15,455
ET8,MC3,2023-12-07T08:15:00Z,88,18.8,0.2,0.907,18.9,0.23,88.04,0.894,35.5,83.3,455,0,15,0,15,455
ET8,MC3,2023-12-07T08:30:00Z,87.99,19,0.23,0.897,19,0.25,88.03,0.887,52.7,174.7,455,0,15,0,15,455
ET8,MC3,2023-12-07T08:45:00Z,87.99,19.2,0.26,0.883,19.2,0.28,88.03,0.875,96.7,383.1,454,0,15,0,15,454
ET8,MC3,2023-12-07T09:00:00Z,87.99,19.4,0.28,0.877,19.4,0.29,88.03,0.871,215.1,162.2,452,0,15,0,15,454
ET8,MC3,2023-12-07T09:15:00Z,87.99,19.3,0.25,0.89,19.5,0.28,88.03,0.875,180.5,90.5,453,0,15,0,15,455
ET8,MC3,2023-12-07T09:30:00Z,87.98,19.4,0.24,0.893,19.6,0.27,88.02,0.879,80.6,227.8,454,0,15,0,15,455
ET8,MC3,2023-12-07T09:45:00Z,87.95,19.4,0.24,0.895,19.6,0.28,87.99,0.878,77.5,285.3,454,0,15,0,15,454
ET8,MC3,2023-12-07T10:00:00Z,87.93,19.6,0.24,0.894,19.8,0.29,87.97,0.875,101.8,230.3,454,0,15,0,15,454
ET8,MC3,2023-12-07T10:15:00Z,87.93,19.8,0.28,0.877,19.9,0.32,87.97,0.864,67.6,87.5,453,0,15,0,15,454
ET8,MC3,2023-12-07T10:30:00Z,87.91,20.1,0.33,0.861,20.2,0.35,87.95,0.85,64.6,398.6,453,0,15,0,15,454
ET8,MC3,2023-12-07T10:45:00Z,87.93,20.1,0.35,0.85,20.3,0.39,87.96,0.834,69.4,368,453,0,15,0,15,454
ET8,MC3,2023-12-07T11:00:00Z,87.91,20.2,0.36,0.849,20.5,0.41,87.94,0.83,62.8,335.1,453,0,15,0,15,454
ET8,MC3,2023-12-07T11:15:00Z,87.88,20.4,0.44,0.818,20.8,0.49,87.91,0.802,61.5,198.5,452,0,15,0,15,453
ET8,MC3,2023-12-07T11:30:00Z,87.86,20.8,0.5,0.795,21,0.55,87.9,0.778,62.3,140.4,452,0,15,0,15,453
ET8,MC3,2023-12-07T11:45:00Z,87.84,20.9,0.54,0.78,21.2,0.6,87.88,0.763,64.6,143,451,0,15,0,15,453
ET8,MC3,2023-12-07T12:00:00Z,87.82,21,0.52,0.792,21.4,0.59,87.85,0.77,70.3,166.8,451,0,15,0,15,453
ET8,MC3,2023-12-07T12:15:00Z,87.8,20.9,0.53,0.786,21.3,0.6,87.83,0.764,78.6,86.4,452,0,15,0,15,453
ET8,MC3,2023-12-07T12:30:00Z,87.74,21,0.51,0.795,21.3,0.57,87.78,0.774,54,157.5,451,0,15,0,15,453
ET8,MC3,2023-12-07T12:45:00Z,87.73,21,0.54,0.782,21.2,0.6,87.76,0.763,53.6,197.9,452,0,15,0,15,453
ET8,MC3,2023-12-07T13:00:00Z,87.7,21.1,0.5,0.801,21.3,0.55,87.74,0.782,54.7,168.5,452,0,15,0,15,453
ET8,MC3,2023-12-07T13:15:00Z,87.7,21,0.44,0.824,21.3,0.5,87.74,0.801,55.3,168.3,452,0,15,0,15,454
ET8,MC3,2023-12-07T13:30:00Z,87.69,20.6,0.28,0.885,21,0.34,87.72,0.861,59.5,107.3,454,0,15,0,15,455
ET8,MC3,2023-12-07T13:45:00Z,87.67,20.5,0.22,0.907,20.8,0.28,87.71,0.885,52.9,100,454,0,15,0,15,454
ET8,MC3,2023-12-07T14:00:00Z,87.65,20.3,0.21,0.91,20.6,0.28,87.69,0.885,44.7,72.5,455,0,15,0,15,455
ET8,MC3,2023-12-07T14:15:00Z,87.64,20,0.19,0.918,20.3,0.25,87.68,0.895,42.5,68.5,454,0,15,0,15,455
ET8,MC3,2023-12-07T14:30:00Z,87.64,20,0.2,0.915,20.2,0.25,87.67,0.894,45.2,64.8,454,0,15,0,15,455
ET8,MC3,2023-12-07T14:45:00Z,87.63,20.1,0.23,0.903,20.2,0.28,87.66,0.883,32.2,47.8,455,0,15,0,15,455
ET8,MC3,2023-12-07T15:00:00Z,87.62,19.8,0.17,0.925,20,0.22,87.66,0.904,49.8,61.7,455,0,15,0,15,455
ET8,MC3,2023-12-07T15:15:00Z,87.62,19.8,0.2,0.913,20,0.25,87.66,0.894,28.7,43.8,455,0,15,0,15,455
ET8,MC3,2023-12-07T15:30:00Z,87.64,19.8,0.21,0.908,19.8,0.25,87.68,0.891,30.4,39.6,454,0,15,0,15,455
ET8,MC3,2023-12-07T15:45:00Z,87.63,19.7,0.21,0.908,19.9,0.25,87.67,0.891,32.2,37.4,455,0,15,0,15,455
ET8,MC3,2023-12-07T16:00:00Z,87.62,19.7,0.21,0.91,19.7,0.25,87.66,0.893,24.5,26.9,455,0,15,0,15,455
ET8,MC3,2023-12-07T16:15:00Z,87.63,19.6,0.22,0.906,19.6,0.24,87.67,0.893,12.3,20.5,455,0,15,0,15,455
ET8,MC3,2023-12-07T16:30:00Z,87.64,19.6,0.19,0.919,19.5,0.21,87.68,0.908,10.3,17,455,0,15,0,15,455
ET8,MC3,2023-12-07T16:45:00Z,87.65,19.4,0.17,0.923,19.4,0.2,87.69,0.911,6,11,455,0,15,0,15,455
ET8,MC3,2023-12-07T17:00:00Z,87.66,19.3,0.14,0.936,19.3,0.17,87.7,0.924,2.9,5.7,456,0,15,0,15,456
ET8,MC3,2023-12-07T17:15:00Z,87.67,19.1,0.11,0.949,19.1,0.14,87.71,0.937,0,0,456,0,15,0,15,456
ET8,MC3,2023-12-07T17:30:00Z,87.69,19.1,0.12,0.946,18.9,0.14,87.73,0.935,0,0,457,0,15,0,15,456
ET8,MC3,2023-12-07T17:45:00Z,87.69,18.8,0.08,0.961,18.8,0.11,87.73,0.948,0,0,457,0,15,0,15,456
ET8,MC3,2023-12-07T18:00:00Z,87.69,18.7,0.08,0.963,18.6,0.1,87.73,0.951,0,0,457,0,15,0,15,456
ET8,MC3,2023-12-07T18:15:00Z,87.71,18.7,0.07,0.967,18.6,0.09,87.75,0.956,0,0,457,0,15,0,15,457
ET8,MC3,2023-12-07T18:30:00Z,87.73,18.6,0.06,0.971,18.5,0.09,87.77,0.956,0,0,457,0,15,0,15,456
ET8,MC3,2023-12-07T18:45:00Z,87.74,18.6,0.1,0.954,18.5,0.12,87.78,0.943,0,0,456,0,15,0,15,456
ET8,MC3,2023-12-07T19:00:00Z,87.74,18.6,0.12,0.944,18.4,0.14,87.78,0.934,0,0,456,0,15,0,15,456
ET8,MC3,2023-12-07T19:15:00Z,87.74,18.5,0.1,0.952,18.4,0.12,87.78,0.941,0,0,456,0,15,0,15,456
ET8,MC3,2023-12-07T19:30:00Z,87.76,18.4,0.12,0.944,18.4,0.14,87.8,0.933,0,0,455,0,15,0,15,455
ET8,MC3,2023-12-07T19:45:00Z,87.76,18.6,0.25,0.884,18.4,0.25,87.8,0.882,0,0,454,0,15,0,15,455
ET8,MC3,2023-12-07T20:00:00Z,87.77,18.6,0.3,0.858,18.4,0.31,87.81,0.855,0,0,454,0,15,0,15,454
ET8,MC3,2023-12-07T20:15:00Z,87.79,18.5,0.31,0.854,18.3,0.32,87.82,0.849,0,0,454,0,15,0,15,454
ET8,MC3,2023-12-07T20:30:00Z,87.79,18.6,0.34,0.841,18.4,0.34,87.83,0.839,0,0,453,0,15,0,15,454
ET8,MC3,2023-12-07T20:45:00Z,87.8,18.6,0.32,0.849,18.4,0.33,87.83,0.845,0,0,454,0,15,0,15,454
ET8,MC3,2023-12-07T21:00:00Z,87.79,18.4,0.27,0.873,18.2,0.28,87.83,0.864,0,0,454,0,15,0,15,454
ET8,MC3,2023-12-07T21:15:00Z,87.79,18.3,0.25,0.883,18.2,0.26,87.83,0.876,0,0,454,0,15,0,15,455
ET8,MC3,2023-12-07T21:30:00Z,87.79,18.1,0.18,0.914,18,0.2,87.83,0.903,0,0,455,0,15,0,15,455
ET8,MC3,2023-12-07T21:45:00Z,87.79,18.1,0.18,0.915,18,0.19,87.83,0.907,0,0,455,0,15,0,15,455
ET8,MC3,2023-12-07T22:00:00Z,87.79,18.2,0.17,0.919,18,0.19,87.83,0.91,0,0,455,0,15,0,15,455
ET8,MC3,2023-12-07T22:15:00Z,87.77,18.2,0.18,0.913,18.1,0.2,87.81,0.904,0,0,455,0,15,0,15,455
ET8,MC3,2023-12-07T22:30:00Z,87.76,18.2,0.19,0.91,18.1,0.2,87.79,0.901,0,0,455,0,15,0,15,455
ET8,MC3,2023-12-07T22:45:00Z,87.74,18.1,0.16,0.924,18,0.18,87.78,0.914,0,0,455,0,15,0,15,455
ET8,MC3,2023-12-07T23:00:00Z,87.73,18,0.17,0.915,17.9,0.19,87.77,0.909,0,0,455,0,15,0,15,455
ET8,MC3,2023-12-07T23:15:00Z,87.71,18.1,0.22,0.895,17.9,0.23,87.75,0.889,0,0,454,0,15,0,15,454
ET8,MC3,2023-12-07T23:30:00Z,87.71,18.6,0.38,0.824,18.2,0.37,87.75,0.825,0,0,453,0,15,0,15,454
ET8,MC3,2023-12-07T23:45:00Z,87.7,18.6,0.42,0.802,18.4,0.42,87.74,0.802,0,0,453,0,15,0,15,453
ET8,MC3,2023-12-08T00:00:00Z,87.7,18.4,0.35,0.833,18.2,0.37,87.73,0.822,0,0,453,0,15,0,15,454
ET8,MC3,2023-12-08T00:15:00Z,87.69,18,0.3,0.856,17.9,0.31,87.72,0.847,0,0,454,0,15,0,15,454
ET8,MC3,2023-12-08T00:30:00Z,87.68,17.8,0.25,0.878,17.7,0.27,87.71,0.868,0,0,454,0,15,0,15,455
ET8,MC3,2023-12-08T00:45:00Z,87.66,17.7,0.22,0.89,17.6,0.24,87.7,0.88,0,0,454,0,15,0,15,454
ET8,MC3,2023-12-08T01:00:00Z,87.65,17.7,0.24,0.883,17.6,0.25,87.69,0.876,0,0,454,0,15,0,15,454
ET8,MC3,2023-12-08T01:15:00Z,87.64,17.7,0.25,0.874,17.6,0.27,87.67,0.867,0,0,454,0,15,0,15,455
ET8,MC3,2023-12-08T01:30:00Z,87.62,17.5,0.24,0.881,17.3,0.25,87.66,0.873,0,0,454,0,15,0,15,454
ET8,MC3,2023-12-08T01:45:00Z,87.6,17.7,0.33,0.838,17.5,0.33,87.63,0.836,0,0,453,0,15,0,15,454
ET8,MC3,2023-12-08T02:00:00Z,87.59,17.8,0.34,0.831,17.6,0.35,87.62,0.825,0,0,453,0,15,0,15,454
ET8,MC3,2023-12-08T02:15:00Z,87.59,17.6,0.26,0.873,17.4,0.28,87.62,0.861,0,0,454,0,15,0,15,454
ET8,MC3,2023-12-08T02:30:00Z,87.59,17.5,0.21,0.896,17.4,0.23,87.62,0.884,0,0,454,0,15,0,15,455
ET8,MC3,2023-12-08T02:45:00Z,87.58,17.4,0.16,0.918,17.4,0.19,87.61,0.906,0,0,455,0,15,0,15,455
ET8,MC3,2023-12-08T03:00:00Z,87.57,17.6,0.18,0.91,17.5,0.2,87.6,0.901,0,0,455,0,15,0,15,455
ET8,MC3,2023-12-08T03:15:00Z,87.58,17.7,0.19,0.907,17.6,0.2,87.61,0.898,0,0,455,0,15,0,15,455
ET8,MC3,2023-12-08T03:30:00Z,87.59,17.8,0.19,0.907,17.7,0.2,87.63,0.901,0,0,455,0,15,0,15,455
ET8,MC3,2023-12-08T03:45:00Z,87.61,17.9,0.15,0.925,17.8,0.17,87.64,0.916,0,0,456,0,15,0,15,455
ET8,MC3,2023-12-08T04:00:00Z,87.61,17.8,0.09,0.953,17.8,0.12,87.65,0.942,0,0,462,6,15,2,15,458
ET8,MC3,2023-12-08T04:15:00Z,87.62,17.6,0.03,0.983,17.5,0.06,87.66,0.969,0,0,459,13,15,0,15,457
ET8,MC3,2023-12-08T04:30:00Z,87.63,17.9,0.06,0.97,17.7,0.08,87.67,0.96,0,0,457,0,15,0,15,456
ET8,MC3,2023-12-08T04:45:00Z,87.64,18,0.09,0.958,17.8,0.1,87.68,0.949,0,0,457,0,15,0,15,456
ET8,MC3,2023-12-08T05:00:00Z,87.65,18,0.09,0.954,17.8,0.11,87.69,0.944,0,0,457,0,15,0,15,456
ET8,MC3,2023-12-08T05:15:00Z,87.67,17.6,0.07,0.964,17.6,0.1,87.71,0.95,0,0,458,0,15,0,15,457
ET8,MC3,2023-12-08T05:30:00Z,87.67,17.3,0.03,0.987,17.3,0.05,87.71,0.974,0,0,463,13,15,0,15,457
ET8,MC3,2023-12-08T05:45:00Z,87.67,17.6,0.03,0.986,17.4,0.05,87.71,0.975,0,0,458,4,15,0,15,457
ET8,MC3,2023-12-08T06:00:00Z,87.68,17.8,0.06,0.973,17.7,0.08,87.72,0.961,0,0,457,0,15,0,15,457
ET8,MC3,2023-12-08T06:15:00Z,87.7,17.7,0.05,0.975,17.6,0.08,87.74,0.961,0,0,458,0,15,0,15,457
ET8,MC3,2023-12-08T06:30:00Z,87.72,17.8,0.07,0.968,17.6,0.09,87.76,0.956,1.8,6,457,0,15,0,15,456
ET8,MC3,2023-12-08T06:45:00Z,87.73,17.8,0.09,0.958,17.8,0.11,87.77,0.946,2.6,8.1,456,0,15,0,15,456
ET8,MC3,2023-12-08T07:00:00Z,87.76,18.2,0.13,0.936,18,0.14,87.8,0.931,4.9,11.9,456,0,15,0,15,456
ET8,MC3,2023-12-08T07:15:00Z,87.77,18.7,0.19,0.914,18.5,0.19,87.81,0.909,21.4,46.1,455,0,15,0,15,455
ET8,MC3,2023-12-08T07:30:00Z,87.79,18.8,0.2,0.909,18.8,0.23,87.83,0.895,17.6,44.7,455,0,15,0,15,455
ET8,MC3,2023-12-08T07:45:00Z,87.81,18.8,0.19,0.912,18.8,0.22,87.85,0.897,18.7,54.2,455,0,15,0,15,455
ET8,MC3,2023-12-08T08:00:00Z,87.82,18.6,0.16,0.923,18.6,0.2,87.86,0.907,22,38.1,455,0,15,0,15,455
ET8,MC3,2023-12-08T08:15:00Z,87.84,18.4,0.14,0.932,18.5,0.18,87.87,0.915,25.1,41.6,456,0,15,0,15,456
ET8,MC3,2023-12-08T08:30:00Z,87.85,18.3,0.1,0.953,18.4,0.14,87.89,0.935,61,58.6,456,0,15,0,15,456
ET8,MC3,2023-12-08T08:45:00Z,87.85,18.8,0.11,0.951,18.8,0.14,87.88,0.936,53.3,107.7,455,0,15,0,15,456
ET8,MC3,2023-12-08T09:00:00Z,87.84,19.4,0.16,0.927,19.4,0.19,87.88,0.915,137.9,186.8,453,0,15,0,15,455
ET8,MC3,2023-12-08T09:15:00Z,87.85,19.6,0.18,0.922,19.7,0.22,87.88,0.904,45.4,67.7,455,0,15,0,15,455
ET8,MC3,2023-12-08T09:30:00Z,87.85,19.5,0.16,0.929,19.6,0.2,87.89,0.911,47.6,88.8,454,0,15,0,15,455
ET8,MC3,2023-12-08T09:45:00Z,87.84,19.9,0.22,0.906,20,0.26,87.88,0.888,51.8,149.6,454,0,15,0,15,455
ET8,MC3,2023-12-08T10:00:00Z,87.83,20,0.23,0.9,20.2,0.28,87.86,0.88,54.4,112.1,454,0,15,0,15,455
ET8,MC3,2023-12-08T10:15:00Z,87.82,20,0.22,0.905,20.2,0.27,87.86,0.884,59.7,100.7,454,0,15,0,15,455
ET8,MC3,2023-12-08T10:30:00Z,87.81,20,0.22,0.907,20.2,0.27,87.84,0.885,60.4,140.1,454,0,15,0,15,455
ET8,MC3,2023-12-08T10:45:00Z,87.8,20,0.21,0.909,20.2,0.27,87.83,0.888,43.2,96.3,454,0,15,0,15,455
ET8,MC3,2023-12-08T11:00:00Z,87.78,20,0.22,0.905,20.2,0.27,87.81,0.885,55.1,136.8,454,0,15,0,15,455
ET8,MC3,2023-12-08T11:15:00Z,87.76,20,0.19,0.918,20.3,0.25,87.79,0.893,44.7,73.4,455,0,15,0,15,455
ET8,MC3,2023-12-08T11:30:00Z,87.74,19.7,0.12,0.947,20.1,0.19,87.77,0.92,67.6,125.8,455,0,15,0,15,456
ET8,MC3,2023-12-08T11:45:00Z,87.72,19.8,0.13,0.946,20.2,0.2,87.76,0.914,65.7,116.5,455,0,15,0,15,455
ET8,MC3,2023-12-08T12:00:00Z,87.69,20,0.15,0.937,20.3,0.21,87.73,0.91,56.2,137.5,455,0,15,0,15,455
ET8,MC3,2023-12-08T12:15:00Z,87.66,20,0.17,0.927,20.3,0.24,87.7,0.901,57.5,136.4,455,0,15,0,15,455
ET8,MC3,2023-12-08T12:30:00Z,87.64,20.2,0.18,0.925,20.5,0.23,87.67,0.903,55.3,103.5,455,0,15,0,15,455
