Tree,MC,Timestamp,Port3_RH,Port3_Atmos_pressure,Port3_VPD,Port3_Temp,Port5_RH,Port5_VPD,Port5_Temp,Port5_Atmos_pressure,Port2_ATM22_Yaxis,Port2_Gust_speed,Port2_ATM22_temp,Port2_Wind_direction,Port2_ATM22_Xaxis,Port2_Wind_speed,Port1_Solar,Port4_LW_minutes_H,Port4_LW_minutes,Port4_LWS_Count,Port6_LW_minutes_H,Port6_LWS_Count,Port6_LW_minutes
TV2,MC2,2023-07-12T09:15:00Z,0.887,85.51,0.26,20.1,0.864,0.32,20.1,85.5,0.5,4.19,20.1,104,-2.9,1.97,102.4,0,15,453,15,735,15
TV2,MC2,2023-07-12T09:30:00Z,0.895,85.51,0.24,19.8,0.876,0.28,19.7,85.5,0.4,3.86,19.9,102,-3,1.54,76.2,0,15,453,15,730,15
TV2,MC2,2023-07-12T09:45:00Z,0.905,85.53,0.22,19.9,0.884,0.27,19.8,85.52,0.3,2.64,20.1,106,-3,1.03,94.1,0,15,453,15,735,15
TV2,MC2,2023-07-12T10:00:00Z,0.893,85.53,0.26,20.4,0.872,0.31,20.4,85.52,0.3,2.47,20.6,97,-3,0.92,114.3,0,15,452,15,742,15
TV2,MC2,2023-07-12T10:15:00Z,0.877,85.51,0.31,21,0.856,0.36,20.9,85.5,0.4,1.98,21.2,120,-3,0.8,108.8,0,15,452,15,749,15
TV2,MC2,2023-07-12T10:30:00Z,0.864,85.5,0.35,21.6,0.845,0.4,21.6,85.49,0.3,2.97,21.6,102,-3,1.1,110,0,15,452,15,744,15
TV2,MC2,2023-07-12T10:45:00Z,0.868,85.48,0.34,21.6,0.847,0.4,21.7,85.47,0.3,3.31,21.7,88,-2.9,1.06,130.2,0,15,452,15,753,15
TV2,MC2,2023-07-12T11:00:00Z,0.86,85.48,0.36,21.5,0.835,0.43,21.6,85.47,0.3,3.94,21.7,102,-2.9,1.18,94.3,0,15,452,15,749,15
TV2,MC2,2023-07-12T11:15:00Z,0.819,85.47,0.48,22.2,0.793,0.56,22.3,85.45,0.4,3.36,22.5,102,-2.9,0.93,133.9,0,15,451,15,761,15
TV2,MC2,2023-07-12T11:30:00Z,0.804,85.46,0.54,22.7,0.791,0.57,22.4,85.45,0.3,2.77,22.5,102,-2.8,0.83,203.8,0,15,451,15,747,15
TV2,MC2,2023-07-12T11:45:00Z,0.811,85.47,0.51,22.4,0.805,0.51,22,85.46,0.3,3.54,22.4,126,-2.8,1.13,318.1,0,13,450,15,761,15
TV2,MC2,2023-07-12T12:00:00Z,0.818,85.43,0.49,22.4,0.808,0.51,22.1,85.42,0.2,3.57,22.6,110,-2.8,0.86,385.3,0,15,450,15,755,15
TV2,MC2,2023-07-12T12:15:00Z,0.813,85.42,0.51,22.4,0.803,0.53,22.1,85.41,0.3,2.66,22.6,120,-2.8,1.01,361.8,0,13,450,15,748,15
TV2,MC2,2023-07-12T12:30:00Z,0.826,85.41,0.47,22.3,0.818,0.48,21.9,85.39,0.3,2.31,22.3,124,-2.8,0.82,210.9,0,13,451,15,751,15
TV2,MC2,2023-07-12T12:45:00Z,0.844,85.39,0.41,22,0.835,0.43,21.7,85.38,0.3,2.69,22.2,144,-2.8,0.86,277.2,0,15,451,15,769,15
TV2,MC2,2023-07-12T13:00:00Z,0.835,85.37,0.46,22.7,0.824,0.48,22.4,85.36,0.2,2.19,22.8,125,-2.7,0.67,621.1,0,6,449,15,770,15
TV2,MC2,2023-07-12T13:15:00Z,0.821,85.37,0.49,22.7,0.818,0.49,22.2,85.36,0.3,2.51,22.5,128,-2.8,0.98,182.7,0,13,451,15,738,15
TV2,MC2,2023-07-12T13:30:00Z,0.854,85.37,0.39,22,0.846,0.4,21.6,85.35,0.3,1.79,22,120,-2.8,0.85,72.7,0,15,452,15,729,15
TV2,MC2,2023-07-12T13:45:00Z,0.875,85.34,0.33,21.9,0.857,0.38,22,85.32,0.3,2.28,22.4,89,-2.8,0.43,312.7,0,15,450,15,802,15
TV2,MC2,2023-07-12T14:00:00Z,0.845,85.31,0.42,22.6,0.822,0.49,22.6,85.3,0.3,3.98,22.4,65,-2.8,1.29,151.8,0,11,452,15,724,15
TV2,MC2,2023-07-12T14:15:00Z,0.906,85.33,0.24,21.2,0.878,0.31,21.3,85.32,0.3,4.03,21.3,64,-2.8,1,30,0,15,454,15,716,15
TV2,MC2,2023-07-12T14:30:00Z,0.942,85.33,0.14,20.6,0.922,0.19,20.5,85.32,0.3,2.78,20.8,93,-2.9,0.82,25.6,3,15,463,15,721,15
TV2,MC2,2023-07-12T14:45:00Z,0.953,85.32,0.11,20.3,0.93,0.17,20.3,85.31,0.4,2.62,20.4,70,-3,0.98,27.5,15,15,637,15,749,15
TV2,MC2,2023-07-12T15:00:00Z,0.963,85.3,0.09,20,0.941,0.14,20,85.29,0.4,1.72,20,54,-2.9,0.64,14.8,15,15,609,15,745,15
TV2,MC2,2023-07-12T15:15:00Z,0.973,85.29,0.06,19.8,0.953,0.11,19.8,85.29,0.4,1.7,19.8,82,-3,0.61,12.8,15,15,847,15,843,15
TV2,MC2,2023-07-12T15:30:00Z,0.982,85.29,0.04,19.8,0.963,0.09,19.7,85.28,0.5,1.87,19.6,71,-3.2,0.51,10.3,15,15,749,15,809,15
TV2,MC2,2023-07-13T00:15:00Z,0.999,85.25,0,18.8,0.989,0.02,18.7,85.24,0.6,7.86,18.6,89,-3.9,3.7,0,15,15,605,15,820,15
TV2,MC2,2023-07-13T00:30:00Z,1,85.23,0,18.7,0.989,0.02,18.6,85.21,0.7,7.15,18.6,87,-3.7,2.84,0,15,15,623,15,839,15
TV2,MC2,2023-07-13T08:15:00Z,1,85.26,0,18.4,0.983,0.04,18.4,85.25,0.7,4.21,18.4,91,-4,1.81,44.9,13,13,633,13,838,13
TV2,MC2,2023-07-13T08:30:00Z,1,85.28,0,18.4,0.985,0.03,18.5,85.27,0.7,5.41,18.5,84,-4,1.88,58.2,15,15,601,15,782,15
TV2,MC2,2023-07-13T09:30:00Z,0.991,85.31,0.02,18.6,0.966,0.07,18.6,85.3,0.8,5.76,18.6,86,-4.2,2.03,50.7,6,6,627,6,843,6
TV2,MC2,2023-07-13T09:45:00Z,0.993,85.32,0.02,18.6,0.97,0.06,18.6,85.31,0.6,4.14,18.5,88,-4,1.9,71,15,15,691,15,875,15
TV2,MC2,2023-07-13T10:00:00Z,0.997,85.32,0.01,18.4,0.975,0.05,18.4,85.31,0.7,5.19,18.3,104,-4,1.86,32.8,15,15,774,15,876,15
TV2,MC2,2023-07-14T00:15:00Z,1,85.3,0,18.1,0.989,0.02,18.1,85.29,0.8,5.35,18,85,-4,2.32,0,15,15,513,15,812,15
TV2,MC2,2023-07-14T00:30:00Z,1,85.27,0,18.2,0.991,0.02,18.2,85.26,0.7,4.66,18,82,-4,2.26,0,15,15,537,15,828,15
TV2,MC2,2023-07-14T00:45:00Z,1,85.27,0,18.1,0.993,0.01,18.2,85.26,0.7,5.48,18,87,-4,2.68,0,15,15,547,15,803,15
TV2,MC2,2023-07-14T08:30:00Z,0.945,85.4,0.12,18.5,0.935,0.14,18.5,85.39,0.8,4.91,18.6,77,-3.9,2.22,43.4,0,9,456,9,774,9
TV2,MC2,2023-07-14T08:45:00Z,0.933,85.4,0.14,18.5,0.917,0.18,18.5,85.39,0.7,4.4,18.5,85,-3.9,1.87,55.5,0,15,456,15,749,15
TV2,MC2,2023-07-14T09:00:00Z,0.921,85.41,0.17,18.4,0.893,0.23,18.6,85.4,0.7,3.98,18.5,94,-3.9,1.69,82.9,0,15,455,15,744,15
TV2,MC2,2023-07-15T00:15:00Z,0.979,85.4,0.04,17.1,0.961,0.08,17.1,85.39,0.7,6.04,17.2,86,-3.4,2.81,0,6,15,460,15,764,15
TV2,MC2,2023-07-15T00:30:00Z,0.979,85.37,0.04,17.2,0.962,0.07,17.1,85.36,0.5,7.08,17.2,83,-3.3,2.6,0,4,15,458,15,747,15
TV2,MC2,2023-07-15T00:45:00Z,0.975,85.36,0.05,17.2,0.958,0.08,17.2,85.34,0.6,4.75,17.3,84,-3.5,2.48,0,0,15,457,15,739,15
TV2,MC2,2023-07-15T01:00:00Z,0.969,85.35,0.06,17.3,0.954,0.09,17.2,85.34,0.6,7.57,17.3,88,-3.4,3.17,0,0,15,457,15,735,15
TV2,MC2,2023-07-15T08:45:00Z,0.938,85.48,0.13,18.6,0.911,0.19,18.8,85.45,0.7,8.36,18.8,88,-3.2,3.89,150.1,0,15,453,15,768,15
TV2,MC2,2023-07-15T09:00:00Z,0.92,85.46,0.17,18.9,0.893,0.23,19,85.44,0.7,6.57,19,82,-3.3,3.23,76,0,15,454,15,753,15
TV2,MC2,2023-07-15T09:15:00Z,0.911,85.45,0.2,19.1,0.882,0.26,19.4,85.43,0.6,9.64,19.2,90,-3.2,3.37,92.3,0,15,454,15,754,15
TV2,MC2,2023-07-15T09:30:00Z,0.905,85.44,0.21,19.4,0.876,0.28,19.6,85.42,0.5,9.56,19.4,85,-3.2,3.31,71.8,0,15,453,15,748,15
TV2,MC2,2023-07-15T09:45:00Z,0.909,85.45,0.2,19.3,0.88,0.27,19.6,85.43,0.6,8.81,19.3,83,-3.4,3.78,91,0,15,453,15,741,15
TV2,MC2,2023-07-15T10:00:00Z,0.919,85.45,0.18,19.3,0.889,0.25,19.6,85.44,0.5,5.7,19.4,84,-3.3,2.79,102.5,0,15,454,15,742,15
TV2,MC2,2023-07-16T00:15:00Z,0.956,85.32,0.09,18,0.947,0.11,17.9,85.31,0.8,3.99,18,71,-4,1.3,0,0,15,457,15,789,15
TV2,MC2,2023-07-16T00:30:00Z,0.943,85.31,0.12,18.2,0.93,0.14,18.1,85.3,0.7,3.1,18.2,65,-3.9,1.52,0,0,15,456,15,764,15
TV2,MC2,2023-07-16T00:45:00Z,0.944,85.28,0.12,18.2,0.933,0.14,18,85.27,0.7,3.16,18.1,71,-3.9,1.42,0,0,15,457,15,750,15
TV2,MC2,2023-07-16T01:00:00Z,0.94,85.28,0.12,18.2,0.929,0.15,18,85.27,0.8,4.69,18.2,86,-3.9,1.94,0,0,15,456,15,741,15
TV2,MC2,2023-07-16T01:15:00Z,0.948,85.26,0.11,18.1,0.933,0.14,18,85.25,0.7,4.2,18,92,-3.8,2.41,0,0,15,457,15,733,15
TV2,MC2,2023-07-16T01:30:00Z,0.968,85.23,0.07,18,0.954,0.09,17.8,85.22,0.9,7.67,17.9,90,-3.8,3.22,0,0,15,458,15,731,15
TV2,MC2,2023-07-16T01:45:00Z,0.982,85.22,0.04,17.9,0.967,0.07,17.9,85.2,0.8,6.67,17.9,95,-3.9,2.9,0,14,15,462,15,741,15
TV2,MC2,2023-07-16T02:00:00Z,0.989,85.2,0.02,17.9,0.973,0.06,17.9,85.18,0.8,6.4,17.9,89,-3.8,2.74,0,13,15,460,15,746,15
TV2,MC2,2023-07-16T02:15:00Z,0.986,85.19,0.03,18,0.974,0.05,17.9,85.18,0.7,7.21,18,87,-3.9,2.73,0,0,15,458,15,734,15
TV2,MC2,2023-07-16T02:30:00Z,0.981,85.19,0.04,18,0.97,0.06,18,85.18,1,7.22,18.1,84,-4,3.24,0,11,15,479,15,727,15
TV2,MC2,2023-07-16T02:45:00Z,0.978,85.17,0.04,18.1,0.966,0.07,18.1,85.16,0.8,6.77,18.1,84,-3.8,2.77,0,15,15,471,15,725,15
TV2,MC2,2023-07-16T03:00:00Z,0.983,85.16,0.04,18.1,0.967,0.07,18.1,85.15,0.8,5.16,18.1,79,-3.9,2.47,0,15,15,466,15,727,15
TV2,MC2,2023-07-16T03:15:00Z,0.987,85.16,0.03,18.2,0.971,0.06,18.2,85.14,0.7,7.47,18.2,88,-3.8,3.26,0,15,15,465,15,728,15
TV2,MC2,2023-07-16T03:30:00Z,0.988,85.15,0.02,18.3,0.974,0.05,18.2,85.14,0.8,5.49,18.2,89,-3.8,2.8,0,15,15,474,15,749,15
TV2,MC2,2023-07-16T03:45:00Z,0.993,85.14,0.01,18.4,0.978,0.05,18.3,85.12,0.8,7.73,18.4,89,-3.8,2.88,0,15,15,462,15,748,15
TV2,MC2,2023-07-16T08:15:00Z,0.998,85.45,0,18.6,0.997,0.01,18.6,85.44,NA,NA,NA,NA,NA,NA,32.6,1,1,661,1,908,1
TV2,MC2,2023-07-16T08:30:00Z,1,85.47,0,18.4,0.994,0.01,18.4,85.46,0.7,6.06,18.4,88,-4.1,2.37,33.5,15,15,616,15,847,15
TV2,MC2,2023-07-16T08:45:00Z,1.001,85.46,0,18.1,0.991,0.02,18.1,85.45,0.8,6.3,18.2,92,-4.1,2.81,56,15,15,568,15,736,15
TV2,MC2,2023-07-16T09:00:00Z,1,85.46,0,18.4,0.985,0.03,18.5,85.45,0.8,4.87,18.5,95,-4,2.44,69.6,15,15,557,15,735,15
TV2,MC2,2023-07-16T09:15:00Z,0.997,85.45,0.01,18.8,0.98,0.04,18.9,85.44,0.8,4.41,18.9,86,-4,2.45,73.2,15,15,626,15,846,15
TV2,MC2,2023-07-17T00:15:00Z,0.961,85.44,0.08,18.3,0.939,0.13,18.4,85.42,0.8,5.91,18.3,107,-3.8,2.6,20.7,14,15,454,15,752,15
TV2,MC2,2023-07-17T00:30:00Z,0.926,85.4,0.15,17.9,0.904,0.2,17.9,85.39,0.7,5.5,17.9,124,-3.3,2.23,0,0,15,455,15,734,15
TV2,MC2,2023-07-17T00:45:00Z,0.934,85.4,0.14,17.8,0.914,0.18,17.8,85.38,0.9,7.24,17.8,124,-3.5,2.48,0,0,15,455,15,727,15
TV2,MC2,2023-07-17T01:00:00Z,0.937,85.38,0.13,17.8,0.918,0.17,17.8,85.36,0.7,6.22,17.9,114,-3.3,2.47,0,0,15,455,15,725,15
TV2,MC2,2023-07-17T01:15:00Z,0.929,85.36,0.15,18,0.908,0.19,18.1,85.35,0.7,6.24,18,107,-3.3,2.51,0,0,15,455,15,722,15
TV2,MC2,2023-07-17T08:15:00Z,0.955,85.48,0.1,19,0.932,0.15,19.1,85.46,0.7,3.42,19.1,81,-3.4,1.94,80.9,0,6,455,6,785,6
TV2,MC2,2023-07-17T08:30:00Z,0.947,85.5,0.12,19.3,0.923,0.17,19.4,85.49,0.5,3.6,19.3,93,-3.4,1.69,74.5,0,15,455,15,751,15
TV2,MC2,2023-07-17T08:45:00Z,0.935,85.53,0.15,19.5,0.912,0.2,19.4,85.52,0.6,2.62,19.6,138,-3.4,0.81,80.2,0,15,454,15,746,15
TV2,MC2,2023-07-17T09:00:00Z,0.911,85.55,0.21,20.2,0.885,0.28,20.3,85.54,0.6,3.33,20.5,109,-3.4,0.94,119.8,0,15,453,15,752,15
TV2,MC2,2023-07-17T09:15:00Z,0.896,85.54,0.25,20.4,0.875,0.3,20.4,85.53,0.5,5.41,20.4,91,-3.3,1.57,97.2,0,15,453,15,741,15
TV2,MC2,2023-07-17T09:30:00Z,0.905,85.52,0.23,20.3,0.88,0.29,20.4,85.51,0.6,4.42,20.4,83,-3.3,1.7,103.3,0,15,453,15,739,15
TV2,MC2,2023-07-17T09:45:00Z,0.905,85.52,0.23,20.4,0.878,0.3,20.6,85.51,0.4,6.44,20.5,86,-3.3,1.69,117,0,15,453,15,748,15
TV2,MC2,2023-07-17T10:00:00Z,0.915,85.52,0.2,20.5,0.889,0.27,20.6,85.51,0.4,2.82,20.5,89,-3.3,0.93,81.1,0,15,454,15,738,15
TV2,MC2,2023-07-18T00:15:00Z,0.93,85.44,0.14,17.8,0.899,0.21,18,85.43,0.7,4.48,17.9,99,-3.9,2.07,0,0,15,455,15,768,15
TV2,MC2,2023-07-18T00:30:00Z,0.878,85.4,0.26,18.6,0.837,0.36,18.9,85.39,0.9,5.1,18.7,106,-3.7,2.18,0,0,15,453,15,751,15
TV2,MC2,2023-07-18T00:45:00Z,0.836,85.38,0.36,19.1,0.8,0.45,19.4,85.37,0.7,4.4,19.1,104,-3.7,2.21,0,0,15,453,15,740,15
TV2,MC2,2023-07-18T01:00:00Z,0.833,85.36,0.37,19.1,0.804,0.44,19.2,85.35,0.8,4.93,19,104,-3.7,2.24,0,0,15,453,15,732,15
TV2,MC2,2023-07-18T01:15:00Z,0.894,85.38,0.22,18.1,0.868,0.28,18.2,85.36,0.8,4.18,18,84,-3.8,2.05,0,0,15,455,15,723,15
TV2,MC2,2023-07-18T08:15:00Z,0.996,85.57,0.01,17.5,0.976,0.05,17.5,85.55,0.8,5.71,17.5,93,-3.6,2.73,38.3,0,15,459,15,751,15
TV2,MC2,2023-07-18T08:30:00Z,0.997,85.57,0.01,17.6,0.978,0.04,17.6,85.56,0.8,8.38,17.6,96,-3.6,2.54,44.1,0,15,458,15,737,15
TV2,MC2,2023-07-18T09:45:00Z,1.001,85.58,0,18,0.993,0.01,18,85.56,0.7,5.36,17.9,94,-3.7,2.67,46.7,9,9,572,9,760,9
TV2,MC2,2023-07-18T10:00:00Z,1,85.58,0,18.2,0.994,0.01,18.3,85.56,0.8,6.21,18.2,91,-3.8,2.74,89.2,15,15,647,15,858,15
TV2,MC2,2023-07-18T10:15:00Z,1,85.57,0,18.6,0.99,0.02,18.7,85.55,0.7,8.17,18.6,88,-3.8,3.6,115.2,15,15,639,15,806,15
TV2,MC2,2023-07-18T10:30:00Z,1,85.56,0,18.7,0.983,0.04,18.8,85.54,0.7,5.62,18.7,93,-3.9,3.17,128.2,15,15,651,15,809,15
TV2,MC2,2023-07-18T10:45:00Z,0.999,85.56,0,18.8,0.978,0.05,18.9,85.55,0.8,7.31,18.7,94,-3.9,3.33,104.7,15,15,639,15,783,15
TV2,MC2,2023-07-19T00:15:00Z,1,85.48,0,17.6,0.989,0.02,17.6,85.46,0.8,8.7,17.3,94,-3.8,3.12,0,15,15,616,15,845,15
TV2,MC2,2023-07-19T00:30:00Z,0.999,85.45,0,17.6,0.985,0.03,17.5,85.44,0.7,6.67,17.2,92,-3.7,3.06,0,15,15,600,15,813,15
TV2,MC2,2023-07-19T00:45:00Z,0.998,85.44,0,17.3,0.983,0.03,17.2,85.42,0.7,4.72,17,85,-3.8,2.57,0,15,15,587,15,789,15
TV2,MC2,2023-07-19T01:00:00Z,0.999,85.43,0,17.2,0.985,0.03,17.1,85.42,0.7,5.48,17,87,-3.7,2.59,0,15,15,592,15,802,15
TV2,MC2,2023-07-19T01:15:00Z,0.999,85.44,0,17.2,0.988,0.02,17.2,85.42,0.7,7.81,17,88,-3.7,3.15,0,15,15,616,15,777,15
TV2,MC2,2023-07-19T01:30:00Z,1,85.44,0,17.2,0.992,0.02,17.1,85.42,0.9,8.16,17,87,-3.7,3.1,0,15,15,579,15,747,15
TV2,MC2,2023-07-19T01:45:00Z,1,85.45,0,17.2,0.993,0.01,17.1,85.43,0.6,6.1,17.2,84,-3.8,2.94,0,15,15,578,15,739,15
TV2,MC2,2023-07-19T02:00:00Z,1,85.45,0,17.2,0.993,0.01,17.2,85.43,0.7,8.57,17.3,93,-3.8,3.15,0,15,15,586,15,746,15
TV2,MC2,2023-07-19T02:15:00Z,1.001,85.45,0,17.3,0.993,0.01,17.3,85.43,0.9,8.52,17.4,89,-3.8,3.3,0,15,15,561,15,754,15
TV2,MC2,2023-07-19T02:30:00Z,1.001,85.44,0,17.3,0.991,0.02,17.3,85.42,0.8,6.68,17.4,94,-3.7,3.29,0,15,15,531,15,733,15
TV2,MC2,2023-07-19T02:45:00Z,0.998,85.43,0,17.4,0.985,0.03,17.4,85.41,0.7,8.13,17.5,94,-3.7,3.42,0,15,15,538,15,815,15
TV2,MC2,2023-07-19T03:00:00Z,0.996,85.41,0.01,17.5,0.983,0.03,17.4,85.4,0.8,8.59,17.5,93,-3.7,3.34,0,15,15,658,15,835,15
TV2,MC2,2023-07-19T03:15:00Z,0.998,85.41,0,17.5,0.984,0.03,17.4,85.39,0.7,7.6,17.5,95,-3.8,3.21,0,15,15,616,15,748,15
TV2,MC2,2023-07-19T03:30:00Z,1,85.4,0,17.4,0.985,0.03,17.4,85.39,0.7,7.41,17.4,89,-3.8,2.74,0,15,15,604,15,789,15
TV2,MC2,2023-07-19T03:45:00Z,1,85.41,0,17.4,0.987,0.03,17.4,85.39,0.8,7.92,17.3,90,-3.8,3.26,0,15,15,655,15,780,15
TV2,MC2,2023-07-19T08:15:00Z,0.985,85.57,0.03,18,0.966,0.07,18.1,85.55,0.6,8.88,18.1,93,-3.7,3.31,61,0,5,458,5,760,5
TV2,MC2,2023-07-19T08:30:00Z,0.976,85.57,0.05,18.2,0.957,0.09,18.2,85.55,0.8,8.85,18.3,96,-3.7,3.2,74.5,0,15,457,15,733,15
TV2,MC2,2023-07-19T08:45:00Z,0.974,85.56,0.05,18.2,0.951,0.1,18.4,85.54,0.8,9.41,18.3,89,-3.8,3.7,68.3,5,15,461,15,730,15
TV2,MC2,2023-07-19T09:00:00Z,0.979,85.55,0.05,18.4,0.957,0.09,18.5,85.53,0.7,8.96,18.5,92,-3.6,3.04,77.6,0,15,458,15,730,15
TV2,MC2,2023-07-19T09:15:00Z,0.975,85.54,0.05,18.4,0.953,0.1,18.5,85.52,0.6,7.06,18.5,90,-3.5,3.07,82,2,15,459,15,730,15
TV2,MC2,2023-07-19T09:30:00Z,0.975,85.51,0.05,18.9,0.95,0.11,19,85.49,0.8,4.21,19.1,98,-3.8,2.21,80.2,0,15,456,15,738,15
TV2,MC2,2023-07-19T09:45:00Z,0.953,85.51,0.1,19.4,0.931,0.15,19.3,85.5,0.7,5.92,19.3,98,-3.4,2.56,102.5,0,15,456,15,731,15
TV2,MC2,2023-07-19T10:00:00Z,0.967,85.53,0.07,19,0.952,0.1,18.8,85.51,0.6,5.06,19,113,-3.6,2.32,105.5,0,15,456,15,730,15
TV2,MC2,2023-07-19T10:15:00Z,0.97,85.54,0.07,19,0.954,0.1,18.9,85.53,0.7,4.79,19,107,-3.6,2.27,93.6,0,15,457,15,729,15
TV2,MC2,2023-07-19T10:30:00Z,0.974,85.56,0.06,19,0.956,0.1,19.1,85.55,0.6,9.02,19.1,92,-3.6,3.35,110.6,0,15,456,15,731,15
TV2,MC2,2023-07-20T00:15:00Z,0.982,85.39,0.04,18.4,0.965,0.07,18.4,85.38,0.8,4.86,18.5,93,-3.4,2.12,0,14,15,460,15,750,15
TV2,MC2,2023-07-20T00:30:00Z,0.977,85.37,0.05,18.6,0.958,0.09,18.6,85.36,0.6,6.74,18.6,92,-3.4,2.4,0,0,15,458,15,735,15
TV2,MC2,2023-07-20T00:45:00Z,0.98,85.36,0.04,18.7,0.963,0.08,18.6,85.35,0.6,10.58,18.7,97,-3.4,2.56,0,7,15,458,15,728,15
TV2,MC2,2023-07-20T01:00:00Z,0.982,85.35,0.04,18.7,0.965,0.07,18.6,85.33,0.6,4.86,18.7,95,-3.4,2.1,0,0,15,458,15,723,15
TV2,MC2,2023-07-20T01:15:00Z,0.982,85.35,0.04,18.6,0.965,0.07,18.6,85.34,0.6,3.79,18.7,94,-3.4,1.31,0,0,15,460,15,723,15
TV2,MC2,2023-07-20T01:30:00Z,0.984,85.34,0.03,18.7,0.966,0.07,18.6,85.33,0.6,2.2,18.6,95,-3.3,0.87,0,15,15,554,15,805,15
TV2,MC2,2023-07-20T01:45:00Z,0.991,85.34,0.02,18.5,0.973,0.06,18.4,85.34,0.6,2.93,18.4,87,-3.3,1.17,0,15,15,666,15,776,15
TV2,MC2,2023-07-20T02:00:00Z,0.994,85.34,0.01,18.3,0.976,0.05,18.3,85.33,0.6,3.65,18.3,86,-3.3,1.32,0,15,15,644,15,815,15
TV2,MC2,2023-07-20T02:15:00Z,0.998,85.34,0.01,18.4,0.979,0.04,18.4,85.33,0.6,4.6,18.4,90,-3.5,1.63,0,15,15,667,15,821,15
TV2,MC2,2023-07-20T02:30:00Z,0.998,85.32,0,18.4,0.981,0.04,18.4,85.31,0.7,5.05,18.4,93,-3.4,1.87,0,15,15,614,15,795,15
TV2,MC2,2023-07-20T02:45:00Z,0.998,85.32,0,18.5,0.982,0.04,18.5,85.31,0.7,5.83,18.5,92,-3.5,2.04,0,15,15,597,15,801,15
TV2,MC2,2023-07-20T08:30:00Z,0.962,85.45,0.08,19,0.94,0.13,19.1,85.43,0.8,5.62,19.1,94,-3.9,2.88,88.6,0,8,456,8,754,8
TV2,MC2,2023-07-20T08:45:00Z,0.974,85.47,0.06,18.8,0.954,0.1,18.9,85.45,0.6,10.65,18.8,97,-4,3.53,121.2,6,15,459,15,739,15
TV2,MC2,2023-07-20T09:00:00Z,0.991,85.48,0.02,18.7,0.97,0.06,18.8,85.46,0.8,7.48,18.8,97,-4,3.21,98.3,9,15,462,15,748,15
TV2,MC2,2023-07-20T09:15:00Z,0.989,85.47,0.02,18.8,0.967,0.07,18.9,85.45,0.8,7.95,18.8,99,-3.8,4.03,94.1,15,15,505,15,793,15
TV2,MC2,2023-07-20T09:30:00Z,0.991,85.46,0.02,18.9,0.969,0.07,19,85.44,0.7,8.37,18.9,98,-3.9,3.84,108.8,15,15,481,15,773,15
TV2,MC2,2023-07-20T09:45:00Z,0.992,85.46,0.02,19,0.972,0.06,19,85.44,0.8,6.42,19,103,-3.9,3.78,107.3,15,15,460,15,741,15
TV2,MC2,2023-07-20T10:00:00Z,0.99,85.45,0.02,19.2,0.967,0.07,19.3,85.43,0.8,11.13,19.3,98,-4,4,101.4,0,15,457,15,736,15
TV2,MC2,2023-07-20T10:15:00Z,0.978,85.46,0.05,19.4,0.953,0.11,19.6,85.44,0.8,8.55,19.4,97,-3.6,4.62,101.4,4,15,481,15,749,15
TV2,MC2,2023-07-20T10:30:00Z,0.985,85.45,0.03,19.4,0.963,0.08,19.6,85.43,0.7,11.32,19.5,92,-3.9,4.01,100.2,15,15,516,15,817,15
TV2,MC2,2023-07-20T10:45:00Z,0.984,85.44,0.04,19.6,0.962,0.09,19.6,85.42,0.9,8.53,19.3,98,-3.8,3.53,107.1,15,15,654,15,788,15
TV2,MC2,2023-07-21T00:15:00Z,1,85.36,0,18.8,1,0,18.7,85.35,0.7,4.14,18.7,93,-4,2.21,0,15,15,582,15,799,15
TV2,MC2,2023-07-21T00:30:00Z,1,85.35,0,18.8,1,0,18.7,85.34,0.8,4.11,18.8,90,-4.1,2.13,0,15,15,610,15,864,15
TV2,MC2,2023-07-21T00:45:00Z,0.999,85.35,0,18.9,1,0,18.8,85.34,0.7,5.16,18.8,99,-4,2.26,0,15,15,619,15,811,15
TV2,MC2,2023-07-21T01:00:00Z,1,85.33,0,19,1.001,0,18.9,85.32,0.7,5.15,18.9,98,-3.9,2.32,0,15,15,601,15,810,15
TV2,MC2,2023-07-21T01:15:00Z,1,85.31,0,18.9,1,0,18.9,85.3,0.7,3.72,18.8,87,-4,1.7,0,15,15,609,15,815,15
TV2,MC2,2023-07-21T01:30:00Z,1,85.3,0,18.9,0.999,0,18.8,85.29,0.8,4.51,18.8,93,-4,1.88,0,15,15,598,15,796,15
TV2,MC2,2023-07-21T01:45:00Z,1,85.3,0,18.8,1,0,18.8,85.29,0.8,4.38,18.7,93,-4,2.45,0,15,15,606,15,799,15
TV2,MC2,2023-07-21T02:00:00Z,0.999,85.29,0,18.8,1,0,18.8,85.28,0.7,4.13,18.7,92,-4,2.25,0,15,15,607,15,791,15
TV2,MC2,2023-07-21T02:15:00Z,1,85.29,0,18.9,1.001,0,18.8,85.28,0.7,4.77,18.8,86,-4,2.55,0,15,15,828,15,821,15
TV2,MC2,2023-07-21T08:15:00Z,0.983,85.4,0.04,19.2,0.961,0.09,19.3,85.39,0.9,5.37,19.2,88,-4.1,2.52,104.7,13,13,465,13,780,13
TV2,MC2,2023-07-21T08:30:00Z,0.975,85.39,0.06,19.6,0.95,0.12,19.8,85.38,0.8,4.79,19.8,91,-3.9,2.25,178.5,2,15,455,15,743,15
