Tree,MC,Timestamp,Port3_RH,Port3_Atmos_pressure,Port3_VPD,Port3_Temp,Port2_ATM22_Yaxis,Port2_Wind_speed,Port2_Wind_direction,Port2_ATM22_Xaxis,Port2_ATM22_temp,Port2_Gust_speed,Port6_Unknown,Port1_Solar,Port4_LW_minutes_H,Port4_LWS_Count,Port4_LW_minutes,Port5_LW_minutes_H,Port5_LW_minutes,Port5_LWS_Count
TV3,MC2,2023-06-02T14:45:00Z,0.873,84.86,0.32,21,3.6,0.5,136,-1.6,21.2,1.63,0,226.5,0,454,15,0,15,453
TV3,MC2,2023-06-02T15:00:00Z,0.853,84.84,0.38,21.7,3.5,0.54,153,-1.5,22.1,1.57,0,197.2,0,454,15,0,15,452
TV3,MC2,2023-06-02T15:15:00Z,0.826,84.83,0.45,21.6,3.5,0.71,150,-1.5,22.3,3.26,0,169.2,0,455,15,0,15,452
TV3,MC2,2023-06-02T15:30:00Z,0.823,84.82,0.47,22,3.4,0.61,153,-1.6,22.8,2.44,0,342.4,0,454,15,0,15,452
TV3,MC2,2023-06-02T15:45:00Z,0.832,84.82,0.44,21.8,3.4,0.71,172,-1.5,23.1,2.02,0,481.9,0,454,15,0,15,452
TV3,MC2,2023-06-02T16:00:00Z,0.827,84.83,0.46,22.2,3.4,0.61,153,-1.5,23.5,2.03,0,178.7,0,454,15,0,15,452
TV3,MC2,2023-06-02T16:15:00Z,0.834,84.84,0.44,22.1,3.4,0.53,140,-1.5,23.2,1.49,0,178,0,455,15,0,15,452
TV3,MC2,2023-06-02T16:30:00Z,0.851,84.85,0.38,21.5,3.4,0.45,158,-1.5,22.5,1.61,0,115.7,0,456,15,0,15,452
TV3,MC2,2023-06-02T16:45:00Z,0.88,84.86,0.29,20.5,3.5,0.43,152,-1.6,21.4,1.78,0,32.2,0,457,15,0,15,453
TV3,MC2,2023-06-02T17:00:00Z,0.888,84.86,0.27,20.3,3.5,0.3,145,-1.6,21.4,0.69,0,66.7,0,456,15,0,15,453
TV3,MC2,2023-06-02T17:15:00Z,0.854,84.87,0.36,20.9,3.5,0.31,133,-1.6,22,1.04,0,102.4,0,455,15,0,15,452
TV3,MC2,2023-06-02T17:30:00Z,0.832,84.87,0.41,20.8,3.5,0.35,146,-1.6,21.8,1.41,0,69.6,0,455,15,0,15,452
TV3,MC2,2023-06-02T17:45:00Z,0.847,84.89,0.36,19.9,3.5,0.39,159,-1.6,20.8,1.26,0,17.8,0,456,15,0,15,452
TV3,MC2,2023-06-02T18:00:00Z,0.86,84.91,0.31,19.3,3.6,0.34,173,-1.6,20.1,0.89,0,5.9,0,456,15,0,15,452
TV3,MC2,2023-06-02T18:15:00Z,0.865,84.93,0.29,19,3.6,0.36,154,-1.6,19.4,0.72,0,0,0,457,15,0,15,452
TV3,MC2,2023-06-02T18:30:00Z,0.856,84.94,0.31,18.7,3.7,0.36,155,-1.7,19.2,0.94,0,0,0,456,15,0,15,452
TV3,MC2,2023-06-02T18:45:00Z,0.842,84.95,0.34,18.6,3.7,0.3,169,-1.7,19,1.14,0,0,0,456,15,0,15,452
TV3,MC2,2023-06-02T19:00:00Z,0.843,84.97,0.33,18.5,3.7,0.42,164,-1.7,18.8,1.11,0,0,0,456,15,0,15,452
TV3,MC2,2023-06-02T19:15:00Z,0.841,84.99,0.34,18.4,3.7,0.25,181,-1.6,18.6,0.85,0,0,0,456,15,0,15,452
TV3,MC2,2023-06-02T19:30:00Z,0.836,85,0.35,18.5,3.7,0.39,169,-1.7,18.7,1.21,0,0,0,456,15,0,15,452
TV3,MC2,2023-06-02T19:45:00Z,0.836,84.99,0.35,18.6,3.7,0.36,165,-1.6,18.7,1.03,0,0,0,456,15,0,15,452
TV3,MC2,2023-06-02T20:00:00Z,0.842,84.99,0.34,18.6,3.7,0.39,171,-1.6,18.6,1.2,0,0,0,456,15,0,15,452
TV3,MC2,2023-06-02T20:15:00Z,0.864,84.99,0.28,18.3,3.7,0.32,170,-1.7,18.3,1.59,0,0,0,458,15,0,15,452
TV3,MC2,2023-06-02T20:30:00Z,0.89,84.99,0.23,18.1,3.7,0.36,151,-1.7,18.2,1.33,0,0,0,458,15,0,15,452
TV3,MC2,2023-06-02T20:45:00Z,0.899,85.01,0.21,18,3.7,0.23,160,-1.6,18.1,1.44,0,0,0,459,15,0,15,453
TV3,MC2,2023-06-02T21:00:00Z,0.907,85.01,0.19,17.9,3.7,0.3,186,-1.6,18,0.94,0,0,0,459,15,0,15,453
TV3,MC2,2023-06-02T21:15:00Z,0.906,85.03,0.19,17.9,3.7,0.34,177,-1.7,18,1.78,0,0,0,459,15,0,15,453
TV3,MC2,2023-06-02T21:30:00Z,0.912,85.03,0.18,17.8,3.7,0.24,178,-1.7,17.8,1.33,0,0,10,461,15,0,15,453
TV3,MC2,2023-06-02T21:45:00Z,0.92,85.04,0.16,17.8,3.7,0.32,161,-1.7,17.8,0.9,0,0,15,462,15,0,15,453
TV3,MC2,2023-06-02T22:00:00Z,0.927,85.03,0.15,17.7,3.7,0.32,174,-1.7,17.8,0.96,0,0,15,464,15,0,15,454
TV3,MC2,2023-06-02T22:15:00Z,0.937,85.03,0.13,17.8,3.7,0.29,156,-1.7,17.7,0.9,0,0,15,466,15,0,15,454
TV3,MC2,2023-06-02T22:30:00Z,0.943,85.04,0.11,17.6,3.7,0.24,153,-1.7,17.6,1.54,0,0,15,468,15,0,15,455
TV3,MC2,2023-06-02T22:45:00Z,0.946,85.04,0.11,17.5,3.7,0.37,158,-1.7,17.6,0.95,0,0,15,469,15,0,15,455
TV3,MC2,2023-06-02T23:00:00Z,0.947,85.03,0.11,17.4,3.7,0.38,150,-1.7,17.5,1.06,0,0,15,469,15,0,15,455
TV3,MC2,2023-06-02T23:15:00Z,0.947,85.01,0.1,17.3,3.7,0.46,165,-1.6,17.4,2.37,0,0,15,470,15,0,15,455
TV3,MC2,2023-06-02T23:30:00Z,0.946,85,0.11,17.2,3.7,0.27,156,-1.7,17.3,1.27,0,0,15,469,15,0,15,455
TV3,MC2,2023-06-02T23:45:00Z,0.938,84.99,0.12,17.2,3.7,0.48,168,-1.6,17.4,2.19,0,0,15,466,15,0,15,454
TV3,MC2,2023-06-03T00:00:00Z,0.94,84.98,0.12,17.3,3.8,0.45,171,-1.6,17.3,1.75,0,0,15,467,15,0,15,455
TV3,MC2,2023-06-03T00:15:00Z,0.948,84.97,0.1,17.3,3.7,0.33,154,-1.6,17.3,0.92,0,0,15,470,15,0,15,456
TV3,MC2,2023-06-03T00:30:00Z,0.95,84.95,0.1,17.2,3.7,0.32,148,-1.6,17.2,1.04,0,0,15,472,15,0,15,455
TV3,MC2,2023-06-03T00:45:00Z,0.942,84.94,0.11,17,3.8,0.41,165,-1.7,17.2,1.83,0,0,15,467,15,0,15,454
TV3,MC2,2023-06-03T01:00:00Z,0.93,84.93,0.14,17.1,3.7,0.37,156,-1.7,17.2,1.24,0,0,15,464,15,0,15,454
TV3,MC2,2023-06-03T01:15:00Z,0.922,84.92,0.15,17,3.7,0.37,150,-1.6,17.3,1.12,0,0,15,462,15,0,15,454
TV3,MC2,2023-06-03T01:30:00Z,0.916,84.92,0.16,17.2,3.7,0.38,158,-1.7,17.4,1.19,0,0,15,461,15,0,15,453
TV3,MC2,2023-06-03T01:45:00Z,0.913,84.91,0.17,17.2,3.7,0.39,161,-1.6,17.4,1.04,0,0,15,460,15,0,15,453
TV3,MC2,2023-06-03T02:00:00Z,0.91,84.9,0.18,17.3,3.7,0.36,169,-1.6,17.4,1.1,0,0,15,461,15,0,15,453
TV3,MC2,2023-06-03T02:15:00Z,0.916,84.88,0.16,17.2,3.7,0.32,167,-1.6,17.3,1.18,0,0,15,462,15,0,15,454
TV3,MC2,2023-06-03T02:30:00Z,0.926,84.87,0.15,17.2,3.7,0.38,164,-1.7,17.3,0.99,0,0,15,463,15,0,15,454
TV3,MC2,2023-06-03T02:45:00Z,0.929,84.86,0.14,17.3,3.7,0.46,163,-1.6,17.4,1.67,0,0,15,463,15,0,15,454
TV3,MC2,2023-06-03T03:00:00Z,0.933,84.86,0.13,17.3,3.7,0.45,161,-1.6,17.4,1.51,0,0,15,466,15,0,15,454
TV3,MC2,2023-06-03T03:15:00Z,0.94,84.87,0.12,17.3,3.7,0.4,158,-1.6,17.4,1.18,0,0,15,467,15,0,15,454
TV3,MC2,2023-06-03T03:30:00Z,0.939,84.87,0.12,17.4,3.7,0.35,157,-1.6,17.4,1.36,0,0,15,467,15,0,15,454
TV3,MC2,2023-06-03T03:45:00Z,0.933,84.86,0.13,17.2,3.7,0.41,158,-1.6,17.4,1.54,0,0,15,465,15,0,15,454
TV3,MC2,2023-06-03T04:00:00Z,0.923,84.87,0.15,17.3,3.7,0.43,150,-1.6,17.6,1.54,0,0,15,462,15,0,15,453
TV3,MC2,2023-06-03T04:15:00Z,0.918,84.87,0.16,17.4,3.7,0.3,161,-1.6,17.4,1.01,0,0,15,463,15,0,15,454
TV3,MC2,2023-06-03T04:30:00Z,0.925,84.86,0.15,17.2,3.7,0.18,156,-1.7,17.2,0.43,0,0,15,466,15,0,15,454
TV3,MC2,2023-06-03T04:45:00Z,0.928,84.86,0.14,17.2,3.8,0.33,167,-1.6,17.6,0.88,0,0,15,463,15,0,15,453
TV3,MC2,2023-06-03T05:00:00Z,0.92,84.86,0.16,17.4,3.8,0.35,166,-1.6,17.6,0.94,0,0,15,463,15,0,15,453
TV3,MC2,2023-06-03T05:15:00Z,0.917,84.87,0.17,17.4,3.7,0.46,171,-1.6,17.7,1.09,0,0,15,461,15,0,15,453
TV3,MC2,2023-06-03T05:30:00Z,0.916,84.87,0.17,17.5,3.7,0.4,165,-1.6,17.6,1.2,0,2.2,15,461,15,0,15,453
TV3,MC2,2023-06-03T05:45:00Z,0.912,84.88,0.17,17.5,3.7,0.39,166,-1.6,17.7,1.12,0,9.3,15,460,15,0,15,453
TV3,MC2,2023-06-03T06:00:00Z,0.914,84.89,0.17,17.6,3.7,0.35,157,-1.6,17.8,0.82,0,13.4,15,460,15,0,15,453
TV3,MC2,2023-06-03T06:15:00Z,0.912,84.91,0.18,17.8,3.7,0.28,171,-1.6,18,1.75,0,17.4,12,460,15,0,15,453
TV3,MC2,2023-06-03T06:30:00Z,0.906,84.92,0.19,18.1,3.7,0.32,165,-1.6,18.3,1.12,0,21.8,0,459,15,0,15,453
TV3,MC2,2023-06-03T06:45:00Z,0.9,84.92,0.21,18.5,3.7,0.3,170,-1.7,18.6,0.79,0,27.3,0,458,15,0,15,453
TV3,MC2,2023-06-03T07:00:00Z,0.886,84.94,0.25,18.9,3.7,0.5,164,-1.6,19,1.32,0,35.3,0,458,15,0,15,452
TV3,MC2,2023-06-03T07:15:00Z,0.872,84.94,0.29,19.4,3.6,0.35,187,-1.6,19.4,1.22,0,44.3,0,455,15,0,15,452
TV3,MC2,2023-06-03T07:30:00Z,0.865,84.96,0.31,19.7,3.6,0.43,186,-1.6,20,1.14,0,86.2,0,455,15,0,15,451
TV3,MC2,2023-06-03T07:45:00Z,0.872,84.97,0.29,19.8,3.7,0.57,190,-1.6,20.8,1.31,0,53.6,0,456,15,0,15,450
TV3,MC2,2023-06-03T08:00:00Z,0.881,84.98,0.27,19.8,3.7,0.57,202,-1.6,21.2,1.54,0,101.8,0,456,15,0,0,448
TV3,MC2,2023-06-03T08:15:00Z,0.866,84.99,0.31,19.9,3.6,0.68,183,-1.6,21,1.94,0,474.6,0,451,14,0,7,451
TV3,MC2,2023-06-03T08:30:00Z,0.864,85.01,0.32,20.2,3.6,0.58,184,-1.6,21.5,1.62,0,518.4,0,450,7,0,8,450
TV3,MC2,2023-06-03T08:45:00Z,0.862,85.01,0.33,20.3,3.6,0.83,177,-1.5,21.3,3.04,0,423.3,0,450,9,0,15,450
TV3,MC2,2023-06-03T09:00:00Z,0.875,85.02,0.3,20.3,3.6,0.78,189,-1.6,21.4,2.46,0,724.4,0,448,5,0,8,448
TV3,MC2,2023-06-03T09:15:00Z,0.878,85.03,0.29,20.5,3.6,0.78,174,-1.6,21.3,3.04,0,264,0,451,7,0,1,450
TV3,MC2,2023-06-03T09:30:00Z,0.865,85.03,0.34,21.1,3.6,0.5,156,-1.6,21.5,2.26,0,178,0,453,15,0,9,450
TV3,MC2,2023-06-03T09:45:00Z,0.861,85.03,0.34,20.9,3.6,0.56,161,-1.6,21.2,1.69,0,257.3,0,452,15,0,15,450
TV3,MC2,2023-06-03T10:00:00Z,0.864,85.03,0.34,21.2,3.6,0.7,164,-1.6,21.5,2.08,0,307.4,0,452,15,0,15,450
TV3,MC2,2023-06-03T10:15:00Z,0.847,85.03,0.39,21.5,3.5,0.72,175,-1.6,21.7,2.32,0,201.4,0,453,15,0,1,449
TV3,MC2,2023-06-03T10:30:00Z,0.849,85.03,0.38,21.4,3.5,0.98,160,-1.6,21.7,2.74,0,339.1,0,453,15,0,0,449
TV3,MC2,2023-06-03T10:45:00Z,0.866,85.03,0.34,21.3,3.5,0.66,187,-1.6,21.6,1.91,0,164.8,0,454,15,0,10,451
TV3,MC2,2023-06-03T11:00:00Z,0.887,85.03,0.28,20.8,3.6,0.53,164,-1.6,21.2,1.84,0,127.6,0,454,15,0,15,451
TV3,MC2,2023-06-03T11:15:00Z,0.889,85.02,0.28,21,3.6,0.61,157,-1.6,21.3,1.59,0,237.5,0,454,15,0,15,451
TV3,MC2,2023-06-03T11:30:00Z,0.879,85.01,0.31,21.4,3.6,0.55,182,-1.6,21.6,2.45,0,275.2,0,454,15,0,15,451
TV3,MC2,2023-06-03T11:45:00Z,0.881,85,0.3,21.4,3.6,0.52,174,-1.6,21.7,1.55,0,243.3,0,453,15,0,15,450
TV3,MC2,2023-06-03T12:00:00Z,0.87,85,0.34,21.6,3.5,0.49,181,-1.6,21.7,1.42,0,139.2,0,454,15,0,15,451
TV3,MC2,2023-06-03T12:15:00Z,0.884,84.99,0.29,21.2,3.5,0.49,144,-1.6,21.4,1.45,0,117,0,455,15,0,15,451
TV3,MC2,2023-06-03T12:30:00Z,0.887,84.97,0.28,21,3.6,0.43,161,-1.6,21.2,1.54,0,78,0,456,15,0,15,452
TV3,MC2,2023-06-03T12:45:00Z,0.906,84.96,0.23,20.4,3.6,0.59,168,-1.6,20.7,2.12,0,99.2,0,456,15,0,15,452
TV3,MC2,2023-06-03T13:00:00Z,0.903,84.94,0.24,20.6,3.6,0.46,112,-1.6,20.9,1.28,0,137.5,0,455,15,0,15,452
TV3,MC2,2023-06-03T13:15:00Z,0.889,84.91,0.29,21.5,3.6,0.53,158,-1.6,21.7,2.13,0,293,0,453,15,0,15,451
TV3,MC2,2023-06-03T13:30:00Z,0.866,84.91,0.35,22,3.5,0.49,151,-1.7,21.9,1.67,0,156,0,455,15,0,15,451
TV3,MC2,2023-06-03T13:45:00Z,0.872,84.9,0.33,21.5,3.5,0.51,131,-1.6,21.6,1.68,0,124.9,0,455,15,0,15,452
TV3,MC2,2023-06-03T14:00:00Z,0.878,84.88,0.32,21.8,3.6,0.6,164,-1.6,22,1.75,0,243.7,0,454,15,0,15,451
TV3,MC2,2023-06-03T14:15:00Z,0.868,84.85,0.35,22.1,3.5,0.46,134,-1.5,22.1,1.17,0,116.1,0,454,15,0,15,451
TV3,MC2,2023-06-03T14:30:00Z,0.882,84.88,0.3,21.4,3.5,0.45,150,-1.6,21.6,1.42,0,109.5,0,455,15,0,15,451
TV3,MC2,2023-06-03T14:45:00Z,0.884,84.89,0.3,21.6,3.5,0.4,122,-1.5,22,1.26,0,111.9,0,455,15,0,15,451
TV3,MC2,2023-06-03T15:00:00Z,0.88,84.86,0.31,21.6,3.6,0.41,125,-1.6,21.8,1.35,0,126.7,0,455,15,0,15,451
TV3,MC2,2023-06-03T15:15:00Z,0.882,84.86,0.3,21.5,3.6,0.5,150,-1.6,21.7,1.99,0,121,0,455,15,0,15,452
TV3,MC2,2023-06-03T15:30:00Z,0.89,84.85,0.27,21.1,3.6,0.44,144,-1.6,21.5,1.43,0,94.8,0,455,15,0,15,452
TV3,MC2,2023-06-03T15:45:00Z,0.896,84.85,0.26,21,3.6,0.39,124,-1.6,21.2,1.34,0,46.1,0,457,15,0,15,452
TV3,MC2,2023-06-03T16:00:00Z,0.915,84.85,0.2,20.4,3.6,0.47,149,-1.6,20.6,1.77,0,19.8,4,465,15,0,15,458
TV3,MC2,2023-06-03T16:15:00Z,0.925,84.84,0.18,20.1,3.7,0.36,142,-1.6,20.2,1.23,0,25.8,15,461,15,0,15,455
TV3,MC2,2023-06-03T16:30:00Z,0.932,84.84,0.16,19.8,3.6,0.28,142,-1.6,20,0.83,0,26.2,3,459,15,0,15,453
TV3,MC2,2023-06-03T16:45:00Z,0.933,84.86,0.15,19.6,3.7,0.28,133,-1.6,19.9,1.45,0,24.5,0,459,15,0,15,453
TV3,MC2,2023-06-03T17:00:00Z,0.932,84.85,0.16,19.6,3.7,0.35,130,-1.7,19.8,0.99,0,39.7,0,459,15,0,15,453
TV3,MC2,2023-06-03T17:15:00Z,0.929,84.88,0.16,19.6,3.6,0.27,123,-1.6,19.8,0.86,0,25.8,0,459,15,0,15,453
TV3,MC2,2023-06-03T17:30:00Z,0.928,84.89,0.16,19.5,3.6,0.3,143,-1.6,19.6,1.16,0,10.8,3,462,15,0,15,456
TV3,MC2,2023-06-03T17:45:00Z,0.932,84.91,0.15,19.4,3.6,0.49,152,-1.6,19.4,1.48,0,9.7,15,513,15,2,15,471
TV3,MC2,2023-06-03T18:00:00Z,0.942,84.91,0.13,19.2,3.7,0.32,148,-1.6,19.1,0.76,0,3.5,15,860,15,15,15,581
TV3,MC2,2023-06-03T18:15:00Z,0.948,84.95,0.12,19,3.7,0.27,133,-1.5,19.1,0.88,0,0,15,796,15,15,15,542
TV3,MC2,2023-06-03T18:30:00Z,0.951,84.95,0.11,18.9,3.7,0.41,152,-1.6,18.9,2.43,0,0,15,782,15,15,15,529
TV3,MC2,2023-06-03T18:45:00Z,0.955,84.96,0.1,18.7,3.7,0.33,143,-1.6,18.8,0.93,0,0,15,746,15,15,15,517
TV3,MC2,2023-06-03T19:00:00Z,0.957,84.98,0.09,18.7,3.7,0.31,162,-1.6,18.8,1.06,0,0,15,727,15,15,15,506
TV3,MC2,2023-06-03T19:15:00Z,0.959,84.99,0.09,18.6,3.7,0.37,146,-1.5,18.7,1.2,0,0,15,728,15,15,15,500
TV3,MC2,2023-06-03T19:30:00Z,0.96,85.01,0.09,18.4,3.7,0.58,170,-1.6,18.5,1.73,0,0,15,725,15,15,15,494
TV3,MC2,2023-06-03T19:45:00Z,0.963,85.02,0.08,18.4,3.7,0.36,152,-1.6,18.5,1.32,0,0,15,723,15,15,15,487
TV3,MC2,2023-06-03T20:00:00Z,0.962,85.03,0.08,18.2,3.7,0.37,145,-1.6,18.4,0.92,0,0,15,728,15,15,15,486
TV3,MC2,2023-06-03T20:15:00Z,0.962,85.04,0.08,18,3.7,0.43,160,-1.6,18.2,1.06,0,0,15,725,15,15,15,521
TV3,MC2,2023-06-03T20:30:00Z,0.962,85.05,0.08,18,3.7,0.41,156,-1.6,18.2,1.48,0,0,15,724,15,15,15,505
TV3,MC2,2023-06-03T20:45:00Z,0.963,85.06,0.08,18.1,3.8,0.39,163,-1.6,18.2,1.31,0,0,15,723,15,15,15,494
TV3,MC2,2023-06-03T21:00:00Z,0.963,85.09,0.08,18.1,3.7,0.31,149,-1.6,18.2,0.98,0,0,15,719,15,15,15,492
TV3,MC2,2023-06-03T21:15:00Z,0.965,85.11,0.07,18.1,3.7,0.29,150,-1.6,18.2,0.89,0,0,15,714,15,15,15,489
TV3,MC2,2023-06-03T21:30:00Z,0.965,85.12,0.07,18.1,3.7,0.29,145,-1.6,18.2,0.55,0,0,15,712,15,15,15,486
TV3,MC2,2023-06-03T21:45:00Z,0.964,85.13,0.07,18,3.8,0.3,164,-1.6,18,0.64,0,0,15,715,15,15,15,488
TV3,MC2,2023-06-03T22:00:00Z,0.964,85.13,0.07,17.7,3.7,0.37,161,-1.6,18,0.87,0,0,15,712,15,15,15,473
TV3,MC2,2023-06-03T22:15:00Z,0.962,85.12,0.08,17.5,3.7,0.19,150,-1.6,17.7,0.35,0,0,15,718,15,15,15,476
TV3,MC2,2023-06-03T22:30:00Z,0.963,85.09,0.07,17.3,3.7,0.25,158,-1.6,17.5,0.47,0,0,15,719,15,15,15,475
TV3,MC2,2023-06-03T22:45:00Z,0.964,85.08,0.07,17.2,3.8,0.29,162,-1.6,17.5,0.8,0,0,15,717,15,15,15,469
TV3,MC2,2023-06-03T23:00:00Z,0.962,85.08,0.07,17.1,3.8,0.19,164,-1.6,17.3,0.33,0,0,15,721,15,15,15,469
TV3,MC2,2023-06-03T23:15:00Z,0.959,85.07,0.08,17,3.8,0.18,152,-1.6,17.2,0.43,0,0,15,715,15,15,15,467
TV3,MC2,2023-06-03T23:30:00Z,0.95,85.06,0.1,17.4,3.7,0.32,182,-1.7,17.9,0.68,0,0,15,704,15,15,15,466
TV3,MC2,2023-06-03T23:45:00Z,0.922,85.05,0.16,18.1,3.8,0.54,167,-1.5,18.1,1.53,0,0,15,700,15,15,15,465
TV3,MC2,2023-06-04T00:00:00Z,0.932,85.04,0.14,17.7,3.7,0.29,154,-1.6,17.6,0.59,0,0,15,706,15,15,15,466
TV3,MC2,2023-06-04T00:15:00Z,0.943,85.02,0.11,17.4,3.8,0.23,153,-1.6,17.4,0.37,0,0,15,706,15,15,15,466
TV3,MC2,2023-06-04T00:30:00Z,0.945,85.01,0.11,17.1,3.7,0.22,153,-1.6,17.6,0.56,0,0,15,695,15,15,15,464
TV3,MC2,2023-06-04T00:45:00Z,0.908,85,0.19,17.8,3.7,0.24,189,-1.6,18,0.5,0,0,15,673,15,15,15,463
TV3,MC2,2023-06-04T01:00:00Z,0.895,84.98,0.22,18.2,3.7,0.23,192,-1.7,17.8,0.68,0,0,15,656,15,15,15,464
TV3,MC2,2023-06-04T01:15:00Z,0.906,84.95,0.19,17.9,3.7,0.16,144,-1.6,17.2,0.36,0,0,15,657,15,15,15,464
TV3,MC2,2023-06-04T01:30:00Z,0.925,84.93,0.15,17.3,3.7,0.22,168,-1.6,17.2,0.42,0,0,15,652,15,15,15,463
TV3,MC2,2023-06-04T01:45:00Z,0.914,84.9,0.17,17.4,3.8,0.39,168,-1.6,17.8,0.85,0,0,15,613,15,15,15,461
TV3,MC2,2023-06-04T02:00:00Z,0.888,84.89,0.23,18,3.7,0.41,174,-1.6,18.1,1.58,0,0,15,559,15,7,15,459
TV3,MC2,2023-06-04T02:15:00Z,0.889,84.89,0.23,18,3.7,0.55,164,-1.5,18,1.66,0,0,15,518,15,0,15,458
TV3,MC2,2023-06-04T02:30:00Z,0.906,84.89,0.19,17.9,3.7,0.48,165,-1.6,17.9,1.96,0,0,15,503,15,0,15,458
TV3,MC2,2023-06-04T02:45:00Z,0.92,84.89,0.16,17.7,3.7,0.38,163,-1.6,17.7,1.3,0,0,15,498,15,0,15,458
TV3,MC2,2023-06-04T03:00:00Z,0.931,84.89,0.14,17.5,3.7,0.43,169,-1.6,17.5,1.09,0,0,15,497,15,0,15,458
TV3,MC2,2023-06-04T03:15:00Z,0.94,84.89,0.12,17.4,3.8,0.46,171,-1.6,17.4,1.26,0,0,15,501,15,0,15,458
TV3,MC2,2023-06-04T03:30:00Z,0.95,84.89,0.1,17.3,3.7,0.29,171,-1.6,17.3,1.29,0,0,15,501,15,0,15,458
TV3,MC2,2023-06-04T03:45:00Z,0.954,84.91,0.09,17.4,3.7,0.21,149,-1.6,17.3,0.58,0,0,15,501,15,0,15,458
TV3,MC2,2023-06-04T04:00:00Z,0.957,84.93,0.09,17.4,3.7,0.26,142,-1.6,17.4,0.9,0,0,15,499,15,0,15,458
TV3,MC2,2023-06-04T04:15:00Z,0.959,84.93,0.08,17.4,3.8,0.24,142,-1.6,17.5,0.5,0,0,15,498,15,0,15,458
TV3,MC2,2023-06-04T04:30:00Z,0.959,84.94,0.08,17.4,3.7,0.28,161,-1.6,17.5,0.71,0,0,15,500,15,0,15,457
TV3,MC2,2023-06-04T04:45:00Z,0.958,84.94,0.08,17.3,3.8,0.29,157,-1.6,17.4,0.73,0,0,15,507,15,0,15,458
TV3,MC2,2023-06-04T05:00:00Z,0.957,84.94,0.08,17,3.8,0.21,144,-1.6,17.2,0.38,0,0,15,514,15,0,15,459
TV3,MC2,2023-06-04T05:15:00Z,0.957,84.95,0.08,16.8,3.7,0.26,143,-1.6,17.1,0.55,0,0,15,513,15,0,15,456
TV3,MC2,2023-06-04T05:30:00Z,0.957,84.96,0.08,16.9,3.8,0.26,153,-1.6,17.4,0.54,0,2.7,15,503,15,0,15,456
TV3,MC2,2023-06-04T05:45:00Z,0.942,84.98,0.11,17.3,3.8,0.29,177,-1.6,17.7,0.7,0,10.1,15,490,15,0,15,454
TV3,MC2,2023-06-04T06:00:00Z,0.928,84.98,0.14,17.7,3.7,0.2,171,-1.6,17.6,0.63,0,14.6,15,482,15,0,15,454
TV3,MC2,2023-06-04T06:15:00Z,0.928,84.98,0.15,17.8,3.7,0.22,150,-1.6,17.6,0.45,0,19,15,478,15,0,15,454
TV3,MC2,2023-06-04T06:30:00Z,0.929,85.01,0.14,17.8,3.7,0.16,187,-1.6,17.9,0.33,0,23.8,15,468,15,0,15,453
TV3,MC2,2023-06-04T06:45:00Z,0.899,85.02,0.21,18.4,3.8,0.15,157,-1.6,18.3,0.34,0,29.3,15,463,15,0,15,453
TV3,MC2,2023-06-04T07:00:00Z,0.899,85.03,0.22,18.8,3.7,0.14,188,-1.6,18.6,0.43,0,37.2,13,459,15,0,15,453
TV3,MC2,2023-06-04T07:15:00Z,0.875,85.04,0.28,19.4,3.7,0.15,150,-1.5,19,0.29,0,44.1,0,455,15,0,15,452
TV3,MC2,2023-06-04T07:30:00Z,0.853,85.05,0.34,19.9,3.6,0.21,155,-1.6,20,0.92,0,66.3,0,455,15,0,15,451
TV3,MC2,2023-06-04T07:45:00Z,0.862,85.06,0.33,20.2,3.7,0.4,199,-1.6,21,1.37,0,54,0,456,15,0,15,450
TV3,MC2,2023-06-04T08:00:00Z,0.878,85.06,0.29,20.2,3.7,0.45,237,-1.5,21.4,1.06,0,90.8,0,457,15,0,0,448
TV3,MC2,2023-06-04T08:15:00Z,0.881,85.06,0.28,20.4,3.6,0.64,200,-1.5,21.4,1.87,0,454.7,0,452,14,0,5,450
TV3,MC2,2023-06-04T08:30:00Z,0.892,85.06,0.26,20.7,3.6,0.52,211,-1.5,21.9,1.4,0,511.2,0,451,9,0,5,450
TV3,MC2,2023-06-04T08:45:00Z,0.869,85.07,0.33,21.1,3.6,0.45,203,-1.5,22.4,1.17,0,422.8,0,449,5,0,7,450
TV3,MC2,2023-06-04T09:00:00Z,0.852,85.07,0.37,21,3.6,0.65,189,-1.5,22.2,1.36,0,633.5,0,447,7,0,5,447
TV3,MC2,2023-06-04T09:15:00Z,0.844,85.08,0.4,21.5,3.5,0.43,189,-1.6,22.2,1.16,0,299.2,0,452,4,0,0,450
TV3,MC2,2023-06-04T09:30:00Z,0.868,85.09,0.33,21.2,3.5,0.54,201,-1.5,21.8,1.22,0,210.6,0,452,15,0,15,450
TV3,MC2,2023-06-04T09:45:00Z,0.873,85.08,0.33,21.6,3.5,0.49,198,-1.5,22,1.56,0,207.3,0,454,15,0,15,451
TV3,MC2,2023-06-04T10:00:00Z,0.883,85.08,0.29,21.3,3.6,0.43,167,-1.5,21.6,1.27,0,67.6,0,455,15,0,15,451
TV3,MC2,2023-06-04T10:15:00Z,0.891,85.07,0.27,21,3.6,0.25,205,-1.6,21.4,0.87,0,57.9,0,456,15,0,15,451
