Tree,MC,Timestamp,Port6_Temp,Port6_Atmos_pressure,Port6_RH,Port6_VPD,Port3_Temp,Port3_VPD,Port3_Atmos_pressure,Port3_RH,Port1_Solar,Port2_Solar,Port4_LWS_Count,Port4_LW_minutes_H,Port4_LW_minutes,Port5_LWS_Count,Port5_LW_minutes,Port5_LW_minutes_H
FB7,MC2,2023-11-01T22:15:00Z,17.9,86.39,0.999,0,17.8,0,86.43,1.001,0,0,884,15,15,515,15,15
FB7,MC2,2023-11-01T22:30:00Z,17.9,86.39,0.999,0,17.8,0,86.43,1,0,0,885,15,15,507,15,15
FB7,MC2,2023-11-01T22:45:00Z,17.9,86.38,0.996,0.01,17.8,0,86.42,1,0,0,882,15,15,502,15,15
FB7,MC2,2023-11-01T23:00:00Z,17.9,86.39,0.995,0.01,17.8,0,86.43,1,0,0,869,15,15,491,15,15
FB7,MC2,2023-11-01T23:15:00Z,17.8,86.39,0.995,0.01,17.8,0,86.44,1,0,0,850,15,15,490,15,15
FB7,MC2,2023-11-01T23:30:00Z,17.8,86.38,0.999,0,17.9,0,86.42,0.999,0,0,833,15,15,492,15,15
FB7,MC2,2023-11-01T23:45:00Z,17.8,86.36,1,0,17.9,0,86.4,0.999,0,0,815,15,15,497,15,15
FB7,MC2,2023-11-02T00:00:00Z,17.9,86.34,1,0,17.9,0,86.38,1,0,0,802,15,15,502,15,15
FB7,MC2,2023-11-02T00:15:00Z,17.9,86.34,1,0,17.9,0,86.38,1,0,0,783,15,15,508,15,15
FB7,MC2,2023-11-02T00:30:00Z,17.8,86.32,0.999,0,17.8,0,86.36,1,0,0,756,15,15,506,15,15
FB7,MC2,2023-11-02T00:45:00Z,17.8,86.3,0.999,0,17.9,0,86.34,1,0,0,783,15,15,539,15,15
FB7,MC2,2023-11-02T01:00:00Z,17.9,86.31,1,0,17.9,0,86.35,0.999,0,0,841,15,15,556,15,15
FB7,MC2,2023-11-02T01:15:00Z,17.8,86.28,1,0,17.9,0,86.32,1.001,0,0,808,15,15,541,15,15
FB7,MC2,2023-11-02T01:30:00Z,17.8,86.25,1,0,17.8,0,86.29,1,0,0,799,15,15,542,15,15
FB7,MC2,2023-11-02T01:45:00Z,17.7,86.24,0.999,0,17.7,0,86.28,1.001,0,0,768,15,15,531,15,15
FB7,MC2,2023-11-02T02:00:00Z,17.7,86.23,1.001,0,17.7,0,86.27,1,0,0,834,15,15,541,15,15
FB7,MC2,2023-11-02T02:15:00Z,17.8,86.21,0.999,0,17.8,0,86.26,1.001,0,0,888,15,15,560,15,15
FB7,MC2,2023-11-02T02:30:00Z,17.8,86.22,0.999,0,17.8,0,86.26,1,0,0,901,15,15,549,15,15
FB7,MC2,2023-11-02T02:45:00Z,17.8,86.22,0.999,0,17.8,0,86.26,1.001,0,0,890,15,15,538,15,15
FB7,MC2,2023-11-02T03:00:00Z,17.8,86.2,0.999,0,17.9,0,86.25,1,0,0,887,15,15,539,15,15
FB7,MC2,2023-11-02T03:15:00Z,17.8,86.2,0.999,0,17.9,0,86.25,1,0,0,888,15,15,549,15,15
FB7,MC2,2023-11-02T03:30:00Z,17.8,86.2,0.999,0,17.8,0,86.25,1,0,0,884,15,15,543,15,15
FB7,MC2,2023-11-02T03:45:00Z,17.8,86.2,0.999,0,17.8,0,86.24,1,0,0,884,15,15,537,15,15
FB7,MC2,2023-11-02T04:00:00Z,17.7,86.19,0.999,0,17.7,0,86.23,1,0,0,883,15,15,539,15,15
FB7,MC2,2023-11-02T04:15:00Z,17.7,86.2,1,0,17.7,0,86.24,1.001,0,0,880,15,15,539,15,15
FB7,MC2,2023-11-02T04:30:00Z,17.7,86.21,0.999,0,17.7,0,86.25,1,0,0,876,15,15,541,15,15
FB7,MC2,2023-11-02T04:45:00Z,17.8,86.22,1,0,17.7,0,86.26,1,0,0,863,15,15,536,15,15
FB7,MC2,2023-11-02T05:00:00Z,17.8,86.23,1.001,0,17.8,0,86.28,1,0,0,847,15,15,534,15,15
FB7,MC2,2023-11-02T05:15:00Z,17.7,86.25,0.999,0,17.7,0,86.29,0.999,0,0,829,15,15,531,15,15
FB7,MC2,2023-11-02T05:30:00Z,17.6,86.28,1.001,0,17.6,0,86.32,1,0,0,815,15,15,531,15,15
FB7,MC2,2023-11-02T05:45:00Z,17.6,86.3,0.999,0,17.6,0,86.34,1.001,0,0,795,15,15,528,15,15
FB7,MC2,2023-11-02T06:00:00Z,17.7,86.32,1,0,17.7,0,86.36,1,0,0,866,15,15,562,15,15
FB7,MC2,2023-11-02T06:15:00Z,17.7,86.34,0.999,0,17.7,0,86.38,1.001,7,6.8,890,15,15,549,15,15
FB7,MC2,2023-11-02T06:30:00Z,17.7,86.35,1,0,17.8,0,86.4,1.001,18.9,18.7,884,15,15,522,15,15
FB7,MC2,2023-11-02T06:45:00Z,17.7,86.37,0.999,0,17.8,0,86.41,1,25.8,25.8,876,15,15,500,15,15
FB7,MC2,2023-11-02T07:00:00Z,17.7,86.38,1,0,17.8,0,86.43,1,34.2,33,873,15,15,475,15,15
FB7,MC2,2023-11-02T07:15:00Z,17.7,86.4,1.001,0,17.8,0,86.44,0.999,38.1,36.8,851,15,15,467,15,15
FB7,MC2,2023-11-02T07:30:00Z,17.8,86.41,0.999,0,17.9,0,86.45,0.999,38.6,37,823,15,15,465,15,15
FB7,MC2,2023-11-02T07:45:00Z,18,86.42,1,0,18,0,86.46,0.999,95.9,93.6,753,15,15,461,15,9
FB7,MC2,2023-11-02T08:00:00Z,18,86.43,0.999,0,18,0,86.47,0.999,111.3,109.7,650,15,15,460,15,9
FB7,MC2,2023-11-02T08:15:00Z,18.1,86.43,1.001,0,18.1,0,86.47,1,138.2,133.5,539,15,15,459,15,0
FB7,MC2,2023-11-02T08:30:00Z,18.2,86.44,1,0,18.2,0,86.48,1,146.5,144.3,469,15,15,457,15,0
FB7,MC2,2023-11-02T08:45:00Z,18.4,86.46,1,0,18.3,0,86.5,1,91,89.2,474,15,15,459,15,0
FB7,MC2,2023-11-02T09:00:00Z,18.3,86.47,1,0,18.2,0,86.52,1,106,100.2,468,15,15,458,15,0
FB7,MC2,2023-11-02T09:15:00Z,18.4,86.48,0.999,0,18.3,0,86.52,1,125.6,123.8,469,15,15,457,15,0
FB7,MC2,2023-11-02T09:30:00Z,18.6,86.48,0.997,0.01,18.4,0,86.52,1,179.8,216.4,464,15,15,456,15,0
FB7,MC2,2023-11-02T09:45:00Z,18.9,86.47,0.977,0.05,18.7,0,86.52,1,184.4,187.3,464,15,15,455,15,0
FB7,MC2,2023-11-02T10:00:00Z,18.9,86.47,0.969,0.07,18.8,0,86.51,1,205.8,264.4,462,15,15,454,15,0
FB7,MC2,2023-11-02T10:15:00Z,18.9,86.45,0.966,0.08,18.9,0.01,86.5,0.996,200.5,205.3,464,15,15,456,15,0
FB7,MC2,2023-11-02T10:30:00Z,19.1,86.44,0.961,0.09,19,0.02,86.49,0.99,332,328.3,461,13,15,454,15,0
FB7,MC2,2023-11-02T10:45:00Z,19,86.43,0.956,0.1,19,0.04,86.48,0.983,144.3,138.6,468,15,15,456,15,0
FB7,MC2,2023-11-02T11:00:00Z,19,86.43,0.964,0.08,18.9,0.02,86.48,0.993,128.9,123.6,463,15,15,456,15,0
FB7,MC2,2023-11-02T11:15:00Z,18.8,86.43,0.968,0.07,18.8,0,86.47,0.998,148.1,140.8,465,15,15,456,15,0
FB7,MC2,2023-11-02T11:30:00Z,19.2,86.41,0.971,0.07,19.2,0.01,86.45,0.997,212.8,190.2,464,15,15,454,15,0
FB7,MC2,2023-11-02T11:45:00Z,19,86.4,0.968,0.07,19,0.01,86.44,0.996,122.1,114.8,487,15,15,457,15,6
FB7,MC2,2023-11-02T12:00:00Z,19.3,86.38,0.968,0.07,19.2,0.01,86.42,0.995,282,219.5,460,9,15,453,15,0
FB7,MC2,2023-11-02T12:15:00Z,19.4,86.36,0.96,0.09,19.4,0.03,86.41,0.988,112.2,107.1,464,15,15,455,15,0
FB7,MC2,2023-11-02T12:30:00Z,19.1,86.33,0.968,0.07,19.2,0.01,86.38,0.996,102.9,99.4,484,15,15,457,15,0
FB7,MC2,2023-11-02T12:45:00Z,19,86.31,0.982,0.04,19,0,86.35,1,177.1,170.3,473,15,15,455,15,0
FB7,MC2,2023-11-02T13:00:00Z,19.6,86.28,0.975,0.06,19.5,0.01,86.33,0.997,226.3,231.4,462,14,15,454,15,0
FB7,MC2,2023-11-02T13:15:00Z,19.6,86.26,0.966,0.08,19.6,0.01,86.31,0.993,246.1,345.2,460,14,15,451,15,0
FB7,MC2,2023-11-02T13:30:00Z,20,86.24,0.948,0.12,20,0.07,86.28,0.969,232.5,288.9,460,8,15,452,15,0
FB7,MC2,2023-11-02T13:45:00Z,20.3,86.21,0.943,0.14,20.1,0.09,86.26,0.962,232.5,223.6,459,4,15,451,15,0
FB7,MC2,2023-11-02T14:00:00Z,20.4,86.2,0.925,0.18,20.3,0.14,86.25,0.942,421.7,268.1,458,0,15,451,15,0
FB7,MC2,2023-11-02T14:15:00Z,20,86.21,0.937,0.15,20,0.11,86.25,0.952,82.4,80.9,463,12,15,454,15,0
FB7,MC2,2023-11-02T14:30:00Z,19.9,86.21,0.938,0.14,19.8,0.1,86.25,0.957,134.8,125.1,460,13,15,453,15,0
FB7,MC2,2023-11-02T14:45:00Z,20.5,86.18,0.935,0.16,20.4,0.12,86.23,0.952,172.5,202.5,460,2,15,451,13,0
FB7,MC2,2023-11-02T15:00:00Z,20,86.19,0.945,0.13,20,0.09,86.23,0.963,90.3,90.1,464,15,15,454,15,0
FB7,MC2,2023-11-02T15:15:00Z,19.9,86.19,0.95,0.12,19.8,0.06,86.23,0.972,89,88.4,464,15,15,454,15,0
FB7,MC2,2023-11-02T15:30:00Z,19.7,86.19,0.95,0.11,19.7,0.06,86.23,0.973,75.4,76.9,464,15,15,455,15,0
FB7,MC2,2023-11-02T15:45:00Z,19.6,86.19,0.961,0.09,19.7,0.03,86.23,0.985,40.1,38.8,469,15,15,458,15,0
FB7,MC2,2023-11-02T16:00:00Z,19.4,86.19,0.972,0.06,19.4,0,86.24,0.999,37.4,35.9,469,15,15,458,15,0
FB7,MC2,2023-11-02T16:15:00Z,19.2,86.19,0.968,0.07,19.2,0.01,86.23,0.994,24.5,23.8,470,15,15,459,15,0
FB7,MC2,2023-11-02T16:30:00Z,19.1,86.2,0.965,0.08,19.1,0.02,86.24,0.992,22.5,22.5,472,15,15,460,15,1
FB7,MC2,2023-11-02T16:45:00Z,18.9,86.2,0.97,0.07,18.9,0.01,86.25,0.996,11.9,11.9,472,15,15,460,15,4
FB7,MC2,2023-11-02T17:00:00Z,18.8,86.22,0.976,0.05,18.8,0,86.26,1,2.7,2.4,476,15,15,462,15,14
FB7,MC2,2023-11-02T17:15:00Z,18.7,86.22,0.981,0.04,18.7,0,86.26,1.001,0,0,480,15,15,464,15,15
FB7,MC2,2023-11-02T17:30:00Z,18.5,86.23,0.99,0.02,18.6,0,86.27,1.001,0,0,482,15,15,465,15,15
FB7,MC2,2023-11-02T17:45:00Z,18.4,86.26,0.994,0.01,18.5,0,86.3,1,0,0,484,15,15,466,15,15
FB7,MC2,2023-11-02T18:00:00Z,18.4,86.29,0.997,0.01,18.4,0,86.33,1.001,0,0,486,15,15,468,15,15
FB7,MC2,2023-11-02T18:15:00Z,18.3,86.3,0.998,0,18.4,0,86.34,1,0,0,487,15,15,470,15,15
FB7,MC2,2023-11-02T18:30:00Z,18.2,86.31,0.999,0,18.3,0,86.35,1,0,0,485,15,15,467,15,15
FB7,MC2,2023-11-02T18:45:00Z,18.6,86.33,0.999,0,18.5,0,86.38,1,0,0,474,15,15,462,15,15
FB7,MC2,2023-11-02T19:00:00Z,18.6,86.36,0.981,0.04,18.6,0,86.4,1,0,0,474,15,15,462,15,15
FB7,MC2,2023-11-02T19:15:00Z,18.5,86.37,0.967,0.07,18.4,0.01,86.41,0.995,0,0,470,15,15,459,15,10
FB7,MC2,2023-11-02T19:30:00Z,18.6,86.39,0.953,0.1,18.6,0.05,86.44,0.978,0,0,468,15,15,459,15,4
FB7,MC2,2023-11-02T19:45:00Z,18.4,86.4,0.954,0.1,18.4,0.05,86.44,0.978,0,0,469,15,15,460,15,2
FB7,MC2,2023-11-02T20:00:00Z,18.4,86.41,0.953,0.1,18.4,0.05,86.45,0.976,0,0,470,15,15,460,15,1
FB7,MC2,2023-11-02T20:15:00Z,18.4,86.42,0.953,0.1,18.4,0.05,86.46,0.976,0,0,467,15,15,459,15,0
FB7,MC2,2023-11-02T20:30:00Z,18.6,86.42,0.942,0.12,18.6,0.08,86.46,0.962,0,0,466,15,15,458,15,0
FB7,MC2,2023-11-02T20:45:00Z,18.7,86.42,0.944,0.12,18.6,0.08,86.46,0.962,0,0,467,15,15,459,15,0
FB7,MC2,2023-11-02T21:00:00Z,18.7,86.42,0.95,0.11,18.6,0.07,86.46,0.967,0,0,469,15,15,459,15,0
FB7,MC2,2023-11-02T21:15:00Z,18.6,86.41,0.954,0.1,18.5,0.05,86.45,0.975,0,0,469,15,15,460,15,0
FB7,MC2,2023-11-02T21:30:00Z,18.6,86.41,0.952,0.1,18.5,0.05,86.45,0.974,0,0,468,15,15,459,15,0
FB7,MC2,2023-11-02T21:45:00Z,18.7,86.41,0.935,0.14,18.6,0.1,86.45,0.952,0,0,464,15,15,458,15,0
FB7,MC2,2023-11-02T22:00:00Z,18.8,86.41,0.911,0.19,18.7,0.16,86.45,0.926,0,0,463,15,15,457,15,0
FB7,MC2,2023-11-02T22:15:00Z,18.7,86.4,0.909,0.2,18.7,0.17,86.45,0.92,0,0,463,15,15,457,15,0
FB7,MC2,2023-11-02T22:30:00Z,18.4,86.39,0.924,0.16,18.4,0.14,86.43,0.935,0,0,464,15,15,458,15,0
FB7,MC2,2023-11-02T22:45:00Z,18.4,86.38,0.929,0.15,18.4,0.13,86.42,0.94,0,0,464,15,15,458,15,0
FB7,MC2,2023-11-02T23:00:00Z,18.4,86.35,0.933,0.14,18.4,0.12,86.4,0.944,0,0,466,15,15,458,15,0
FB7,MC2,2023-11-02T23:15:00Z,18.3,86.33,0.937,0.13,18.3,0.11,86.37,0.95,0,0,466,15,15,458,15,0
FB7,MC2,2023-11-02T23:30:00Z,18.1,86.3,0.945,0.11,18.1,0.08,86.35,0.96,0,0,468,15,15,460,15,3
FB7,MC2,2023-11-02T23:45:00Z,18,86.26,0.951,0.1,18,0.07,86.31,0.966,0,0,469,15,15,460,15,8
FB7,MC2,2023-11-03T00:00:00Z,18,86.24,0.949,0.1,18,0.07,86.28,0.968,0,0,469,15,15,461,15,15
FB7,MC2,2023-11-03T00:15:00Z,18.2,86.23,0.945,0.11,18.1,0.08,86.27,0.963,0,0,467,15,15,459,15,3
FB7,MC2,2023-11-03T00:30:00Z,18.1,86.21,0.946,0.11,18.1,0.08,86.26,0.961,0,0,468,15,15,459,15,0
FB7,MC2,2023-11-03T00:45:00Z,18.1,86.2,0.955,0.09,18.1,0.06,86.24,0.972,0,0,468,15,15,459,15,0
FB7,MC2,2023-11-03T01:00:00Z,18.1,86.18,0.961,0.08,18.1,0.04,86.23,0.98,0,0,469,15,15,460,15,0
FB7,MC2,2023-11-03T01:15:00Z,18,86.16,0.965,0.07,18.1,0.03,86.2,0.987,0,0,474,15,15,462,15,13
FB7,MC2,2023-11-03T01:30:00Z,18.1,86.15,0.97,0.06,18.1,0.01,86.19,0.993,0,0,471,15,15,460,15,15
FB7,MC2,2023-11-03T01:45:00Z,18,86.14,0.972,0.06,18.1,0.01,86.18,0.996,0,0,473,15,15,461,15,15
FB7,MC2,2023-11-03T02:00:00Z,18,86.12,0.975,0.05,18,0,86.16,0.999,0,0,474,15,15,462,15,15
FB7,MC2,2023-11-03T02:15:00Z,17.9,86.1,0.981,0.04,17.9,0,86.15,1,0,0,476,15,15,462,15,15
FB7,MC2,2023-11-03T02:30:00Z,17.8,86.1,0.986,0.03,17.8,0,86.15,1.001,0,0,482,15,15,464,15,15
FB7,MC2,2023-11-03T02:45:00Z,17.7,86.1,0.988,0.02,17.7,0,86.14,1,0,0,485,15,15,466,15,15
FB7,MC2,2023-11-03T03:00:00Z,17.6,86.1,0.992,0.02,17.6,0,86.14,1.001,0,0,483,15,15,466,15,15
FB7,MC2,2023-11-03T03:15:00Z,17.5,86.09,0.994,0.01,17.5,0,86.14,1.001,0,0,482,15,15,466,15,15
FB7,MC2,2023-11-03T03:30:00Z,17.5,86.09,0.997,0.01,17.6,0,86.13,1,0,0,484,15,15,466,15,15
FB7,MC2,2023-11-03T03:45:00Z,17.5,86.1,0.998,0,17.6,0,86.14,1,0,0,488,15,15,470,15,15
FB7,MC2,2023-11-03T04:00:00Z,17.5,86.09,1,0,17.6,0,86.13,1,0,0,492,15,15,472,15,15
FB7,MC2,2023-11-03T04:15:00Z,17.5,86.09,1,0,17.5,0,86.14,1.001,0,0,495,15,15,474,15,15
FB7,MC2,2023-11-03T04:30:00Z,17.5,86.11,1.001,0,17.6,0,86.15,1,0,0,499,15,15,476,15,15
FB7,MC2,2023-11-03T04:45:00Z,17.6,86.14,1,0,17.7,0,86.18,1,0,0,516,15,15,485,15,15
FB7,MC2,2023-11-03T05:00:00Z,17.6,86.16,1,0,17.7,0,86.2,1,0,0,531,15,15,492,15,15
FB7,MC2,2023-11-03T05:15:00Z,17.6,86.16,1,0,17.6,0,86.21,1,0,0,1041,15,15,544,15,15
FB7,MC2,2023-11-03T05:30:00Z,17.6,86.18,1,0,17.6,0,86.22,1,0,0,1030,15,15,599,15,15
FB7,MC2,2023-11-03T05:45:00Z,17.5,86.17,1,0,17.6,0,86.22,1.001,0.4,0.4,903,15,15,571,15,15
FB7,MC2,2023-11-03T06:00:00Z,17.5,86.19,1.001,0,17.5,0,86.23,1,5.7,5.7,869,15,15,545,15,15
FB7,MC2,2023-11-03T06:15:00Z,17.5,86.2,0.999,0,17.6,0,86.25,1,3.7,3.3,927,15,15,578,15,15
FB7,MC2,2023-11-03T06:30:00Z,17.6,86.21,0.999,0,17.6,0,86.26,1.001,5.9,5.1,1104,15,15,637,15,15
FB7,MC2,2023-11-03T06:45:00Z,17.7,86.22,1,0,17.8,0,86.26,1.001,7.3,7.3,947,15,15,569,15,15
FB7,MC2,2023-11-03T07:00:00Z,17.8,86.23,1,0,17.8,0,86.28,1,7.1,7,976,15,15,611,15,15
FB7,MC2,2023-11-03T07:15:00Z,17.7,86.24,1,0,17.8,0,86.29,1,9,8.8,914,15,15,585,15,15
FB7,MC2,2023-11-03T07:30:00Z,17.8,86.25,1,0,17.9,0,86.3,1.001,24.7,23.8,995,15,15,624,15,15
FB7,MC2,2023-11-03T07:45:00Z,17.9,86.26,1,0,18,0,86.3,1,27.8,26.7,1013,15,15,612,15,15
FB7,MC2,2023-11-03T08:00:00Z,18,86.27,1.001,0,18,0,86.31,1,25.5,24.2,941,15,15,601,15,15
FB7,MC2,2023-11-03T08:15:00Z,18,86.29,1.001,0,18.1,0,86.33,1,37.5,35.5,939,15,15,590,15,15
FB7,MC2,2023-11-03T08:30:00Z,18.1,86.29,1,0,18.1,0,86.33,1,36.8,35,943,15,15,582,15,15
FB7,MC2,2023-11-03T08:45:00Z,18.1,86.29,1.001,0,18.2,0,86.33,0.999,38.5,36.6,946,15,15,579,15,15
FB7,MC2,2023-11-03T09:00:00Z,18.1,86.28,1,0,18.2,0,86.32,1.001,48.2,45.6,908,15,15,589,15,15
FB7,MC2,2023-11-03T09:15:00Z,18.2,86.27,1,0,18.3,0,86.32,1,49.1,46.7,1026,15,15,637,15,15
FB7,MC2,2023-11-03T09:30:00Z,18.4,86.25,0.999,0,18.4,0,86.3,0.999,73.6,69.8,902,15,15,563,15,15
FB7,MC2,2023-11-03T09:45:00Z,18.3,86.23,1,0,18.4,0,86.28,1,109.3,103.5,889,15,15,554,15,15
FB7,MC2,2023-11-03T10:00:00Z,18.3,86.23,1,0,18.4,0,86.27,0.999,98.3,93.4,910,15,15,557,15,15
FB7,MC2,2023-11-03T10:15:00Z,18.1,86.22,1,0,18.1,0,86.26,1,119.4,113.3,883,15,15,486,15,15
FB7,MC2,2023-11-03T10:30:00Z,18.2,86.21,1.001,0,18.2,0,86.25,1,122.1,117,930,15,15,502,15,15
FB7,MC2,2023-11-03T10:45:00Z,18.4,86.19,1,0,18.4,0,86.23,1,129.6,123.6,1000,15,15,580,15,15
FB7,MC2,2023-11-03T11:00:00Z,18.6,86.17,1.001,0,18.6,0,86.21,1,173.6,165.5,972,15,15,586,15,15
FB7,MC2,2023-11-03T11:15:00Z,18.8,86.16,1,0,18.8,0,86.2,1.001,98.3,93.8,979,15,15,593,15,15
FB7,MC2,2023-11-03T11:30:00Z,18.6,86.16,0.999,0,18.6,0,86.2,1.001,99.2,95,1084,15,15,586,15,15
FB7,MC2,2023-11-03T11:45:00Z,18.5,86.15,1.001,0,18.6,0,86.19,1.001,89.5,85.1,1057,15,15,608,15,15
FB7,MC2,2023-11-03T12:00:00Z,18.6,86.13,1.001,0,18.7,0,86.17,0.999,65.9,63,957,15,15,590,15,15
FB7,MC2,2023-11-03T12:15:00Z,18.4,86.1,0.999,0,18.4,0,86.15,1,169.6,161.7,903,15,15,470,15,15
FB7,MC2,2023-11-03T12:30:00Z,18.4,86.08,1,0,18.4,0,86.12,1.001,156.7,149.6,878,15,15,459,15,13
FB7,MC2,2023-11-03T12:45:00Z,18.4,86.06,1,0,18.5,0,86.11,1.001,187.1,178,756,15,15,458,15,3
FB7,MC2,2023-11-03T13:00:00Z,18.4,86.04,1.001,0,18.5,0,86.08,1,106.4,101.6,685,15,15,486,15,10
FB7,MC2,2023-11-03T13:15:00Z,18.6,86.04,1,0,18.6,0,86.08,1,124.3,117.4,595,15,15,459,15,10
FB7,MC2,2023-11-03T13:30:00Z,18.4,86.02,1,0,18.4,0,86.07,1.001,97,93.2,959,15,15,541,15,10
FB7,MC2,2023-11-03T13:45:00Z,18.5,86,0.999,0,18.5,0,86.05,1.001,76.9,74.3,1131,15,15,600,15,15
FB7,MC2,2023-11-03T14:00:00Z,18.4,85.97,1,0,18.4,0,86.01,1,64.6,61.2,932,15,15,535,15,15
FB7,MC2,2023-11-03T14:15:00Z,18.4,85.95,1,0,18.5,0,86,0.999,53.1,50.4,901,15,15,555,15,15
FB7,MC2,2023-11-03T14:30:00Z,18.4,85.95,1,0,18.4,0,85.99,1,47.4,45.2,913,15,15,574,15,15
FB7,MC2,2023-11-03T14:45:00Z,18.4,85.94,1.001,0,18.4,0,85.99,1.001,54.7,52.6,889,15,15,534,15,15
FB7,MC2,2023-11-03T15:00:00Z,18.2,85.95,1,0,18.2,0,85.99,1,56,53.8,922,15,15,499,15,15
FB7,MC2,2023-11-03T15:15:00Z,18.1,85.94,1.001,0,18.2,0,85.98,0.999,52.4,50.7,894,15,15,469,15,15
FB7,MC2,2023-11-03T15:30:00Z,18.1,85.92,1,0,18.2,0,85.97,1.001,80.9,78.4,893,15,15,461,15,15
FB7,MC2,2023-11-03T15:45:00Z,18.2,85.93,1,0,18.2,0,85.97,0.999,50.5,48.7,883,15,15,464,15,15
FB7,MC2,2023-11-03T16:00:00Z,18,85.94,1,0,18.1,0,85.98,0.999,56.6,55.7,839,15,15,462,15,15
FB7,MC2,2023-11-03T16:15:00Z,18,85.94,1,0,18,0,85.99,0.999,35.2,34.1,774,15,15,464,15,15
FB7,MC2,2023-11-03T16:30:00Z,18.1,85.96,1,0,18.2,0,86,1,16.7,16.1,732,15,15,469,15,15
FB7,MC2,2023-11-03T16:45:00Z,18.1,85.97,1,0,18.2,0,86.01,1,8.6,8.4,717,15,15,474,15,15
FB7,MC2,2023-11-03T17:00:00Z,18.1,85.98,1,0,18.2,0,86.03,1,1.3,1.3,997,15,15,593,15,15
FB7,MC2,2023-11-03T17:15:00Z,18.2,85.98,0.999,0,18.2,0,86.02,1,0,0,900,15,15,559,15,15
FB7,MC2,2023-11-03T17:30:00Z,18.2,85.99,1,0,18.2,0,86.03,0.999,0,0,905,15,15,562,15,15
FB7,MC2,2023-11-03T17:45:00Z,18.2,86,1,0,18.2,0,86.04,1,0,0,891,15,15,562,15,15
FB7,MC2,2023-11-03T18:00:00Z,18.2,86,0.999,0,18.3,0,86.04,1,0,0,898,15,15,562,15,15
FB7,MC2,2023-11-03T18:15:00Z,18.2,86.01,1,0,18.3,0,86.05,0.999,0,0,894,15,15,572,15,15
FB7,MC2,2023-11-03T18:30:00Z,18.2,86.04,1,0,18.3,0,86.08,1.001,0,0,1010,15,15,605,15,15
FB7,MC2,2023-11-03T18:45:00Z,17.7,86.06,0.999,0,17.8,0,86.11,1,0,0,951,15,15,592,15,15
FB7,MC2,2023-11-03T19:00:00Z,17.6,86.08,1,0,17.6,0,86.12,1.001,0,0,914,15,15,552,15,15
FB7,MC2,2023-11-03T19:15:00Z,17.7,86.07,0.999,0,17.8,0,86.12,1,0,0,899,15,15,548,15,15
FB7,MC2,2023-11-03T19:30:00Z,17.9,86.08,0.999,0,17.9,0,86.12,1,0,0,894,15,15,544,15,15
FB7,MC2,2023-11-03T19:45:00Z,18,86.09,1,0,18,0,86.13,1,0,0,892,15,15,542,15,15
FB7,MC2,2023-11-03T20:00:00Z,18,86.1,0.999,0,18.1,0,86.14,1,0,0,903,15,15,550,15,15
FB7,MC2,2023-11-03T20:15:00Z,18,86.11,1.001,0,18,0,86.15,0.999,0,0,890,15,15,533,15,15
FB7,MC2,2023-11-03T20:30:00Z,18,86.11,1.001,0,18.1,0,86.15,1,0,0,901,15,15,551,15,15
FB7,MC2,2023-11-03T20:45:00Z,18.2,86.11,1,0,18.2,0,86.15,0.999,0,0,890,15,15,557,15,15
FB7,MC2,2023-11-03T21:00:00Z,18.2,86.12,1.001,0,18.2,0,86.16,1,0,0,891,15,15,554,15,15
FB7,MC2,2023-11-03T21:15:00Z,18.2,86.12,1,0,18.2,0,86.17,1,0,0,898,15,15,569,15,15
FB7,MC2,2023-11-03T21:30:00Z,18.2,86.12,1,0,18.2,0,86.16,1,0,0,899,15,15,560,15,15
FB7,MC2,2023-11-03T21:45:00Z,18.2,86.12,1.002,0,18.2,0,86.16,1,0,0,1040,15,15,591,15,15
FB7,MC2,2023-11-03T22:00:00Z,18.1,86.11,1,0,18.2,0,86.16,1,0,0,903,15,15,556,15,15
FB7,MC2,2023-11-03T22:15:00Z,18,86.11,1.001,0,18.1,0,86.16,1.001,0,0,896,15,15,549,15,15
FB7,MC2,2023-11-03T22:30:00Z,17.9,86.11,1,0,17.9,0,86.15,1,0,0,891,15,15,548,15,15
FB7,MC2,2023-11-03T22:45:00Z,17.9,86.09,1,0,17.9,0,86.13,1,0,0,888,15,15,554,15,15
FB7,MC2,2023-11-03T23:00:00Z,17.8,86.08,0.999,0,17.9,0,86.12,1,0,0,895,15,15,546,15,15
FB7,MC2,2023-11-03T23:15:00Z,17.8,86.06,1,0,17.9,0,86.1,1,0,0,906,15,15,576,15,15
FB7,MC2,2023-11-03T23:30:00Z,17.9,86.06,0.999,0,17.9,0,86.1,1,0,0,921,15,15,550,15,15
FB7,MC2,2023-11-03T23:45:00Z,17.9,86.06,1,0,18,0,86.11,0.999,0,0,912,15,15,567,15,15
FB7,MC2,2023-11-04T00:00:00Z,18,86.06,0.999,0,18,0,86.11,1,0,0,1016,15,15,585,15,15
FB7,MC2,2023-11-04T00:15:00Z,18,86.04,1,0,18,0,86.09,0.999,0,0,942,15,15,588,15,15
FB7,MC2,2023-11-04T00:30:00Z,18,86.04,1,0,18,0,86.08,1,0,0,1028,15,15,591,15,15
FB7,MC2,2023-11-04T00:45:00Z,18,86.01,1,0,18,0,86.06,1,0,0,957,15,15,557,15,15
FB7,MC2,2023-11-04T01:00:00Z,18,86,0.999,0,18,0,86.04,1,0,0,912,15,15,565,15,15
