Tree,MC,Timestamp,Port3_RH,Port3_Temp,Port3_Atmos_pressure,Port3_VPD,Port5_Temp,Port5_VPD,Port5_RH,Port5_Atmos_pressure,Port1_Solar,Port2_Solar,Port4_LW_minutes,Port4_LWS_Count,Port4_LW_minutes_H,Port6_LW_minutes,Port6_LWS_Count,Port6_LW_minutes_H
FB2,MC2,2023-12-04T04:45:00Z,0.948,15.4,85.76,0.09,15.7,0.09,0.949,85.88,0,0,15,456,0,15,457,0
FB2,MC2,2023-12-04T05:00:00Z,0.938,15.6,85.78,0.11,15.8,0.1,0.943,85.89,0,0,15,455,0,15,457,0
FB2,MC2,2023-12-04T05:15:00Z,0.928,15.7,85.79,0.13,16,0.12,0.935,85.91,0,0,15,455,0,15,456,0
FB2,MC2,2023-12-04T05:30:00Z,0.923,15.9,85.81,0.14,16.2,0.13,0.928,85.92,0,0,15,455,0,15,456,0
FB2,MC2,2023-12-04T05:45:00Z,0.92,16,85.83,0.14,16.2,0.13,0.93,85.94,0,0,15,455,0,15,456,0
FB2,MC2,2023-12-04T06:00:00Z,0.914,16,85.86,0.16,16.2,0.14,0.923,85.96,0,0,15,455,0,15,456,0
FB2,MC2,2023-12-04T06:15:00Z,0.91,16,85.88,0.16,16.2,0.15,0.919,85.99,5.3,1.5,15,455,0,15,456,0
FB2,MC2,2023-12-04T06:30:00Z,0.912,16.1,85.89,0.16,16.2,0.15,0.92,86,13,8.4,15,455,0,15,456,0
FB2,MC2,2023-12-04T06:45:00Z,0.912,16.4,85.91,0.16,16.5,0.15,0.921,86.02,26.9,17.4,15,454,0,15,456,0
FB2,MC2,2023-12-04T07:00:00Z,0.913,16.6,85.93,0.16,16.7,0.14,0.924,86.04,30.2,17,15,455,0,15,456,0
FB2,MC2,2023-12-04T07:15:00Z,0.918,16.8,85.94,0.16,16.8,0.13,0.932,86.06,36.4,19.2,15,454,0,15,456,0
FB2,MC2,2023-12-04T07:30:00Z,0.909,17.5,85.94,0.18,17.2,0.13,0.933,86.06,71,35,15,453,0,15,456,0
FB2,MC2,2023-12-04T07:45:00Z,0.892,18.2,85.96,0.23,17.6,0.15,0.925,86.07,78.4,37.7,15,453,0,15,456,0
FB2,MC2,2023-12-04T08:00:00Z,0.881,18.7,85.96,0.26,18,0.17,0.918,86.08,152.5,45,15,453,0,15,455,0
FB2,MC2,2023-12-04T08:15:00Z,0.876,19.3,85.97,0.28,18.3,0.17,0.917,86.08,149.6,79.3,15,452,0,15,455,0
FB2,MC2,2023-12-04T08:30:00Z,0.862,19.9,85.99,0.32,18.7,0.2,0.909,86.1,349,56.6,15,451,0,15,455,0
FB2,MC2,2023-12-04T08:45:00Z,0.854,20.5,85.99,0.35,19.1,0.21,0.907,86.11,667.4,49.1,7,448,0,15,455,0
FB2,MC2,2023-12-04T09:00:00Z,0.814,21.4,85.98,0.47,19.5,0.27,0.881,86.11,713.4,49.8,0,445,0,15,454,0
FB2,MC2,2023-12-04T09:15:00Z,0.798,22,85.97,0.53,19.9,0.29,0.873,86.1,760.8,53.8,0,444,0,15,454,0
FB2,MC2,2023-12-04T09:30:00Z,0.79,22.6,85.97,0.58,20.2,0.29,0.877,86.1,682.3,64.3,0,443,0,15,454,0
FB2,MC2,2023-12-04T09:45:00Z,0.797,22.5,85.97,0.55,20.3,0.29,0.877,86.09,222.8,60.6,0,443,0,15,454,0
FB2,MC2,2023-12-04T10:00:00Z,0.793,22.8,85.97,0.57,20.6,0.31,0.874,86.09,221.4,64.3,0,444,0,15,454,0
FB2,MC2,2023-12-04T10:15:00Z,0.804,22.3,85.97,0.53,20.8,0.33,0.865,86.09,200.9,68.3,0,445,0,15,454,0
FB2,MC2,2023-12-04T10:30:00Z,0.816,22.2,85.96,0.49,21,0.33,0.866,86.07,261.1,76.5,0,447,0,15,454,0
FB2,MC2,2023-12-04T10:45:00Z,0.813,22.2,85.93,0.5,21,0.34,0.861,86.05,96.9,80.4,0,448,0,15,453,0
FB2,MC2,2023-12-04T11:00:00Z,0.804,22.5,85.92,0.53,21.4,0.39,0.846,86.03,250.3,98.7,0,449,0,15,453,0
FB2,MC2,2023-12-04T11:15:00Z,0.809,22.4,85.91,0.51,21.7,0.41,0.844,86.02,137.5,76.9,0,449,0,15,453,0
FB2,MC2,2023-12-04T11:30:00Z,0.817,22.7,85.89,0.5,22,0.39,0.851,86,234.6,93.8,0,449,0,15,453,0
FB2,MC2,2023-12-04T11:45:00Z,0.813,22.9,85.86,0.52,22.2,0.41,0.846,85.97,260.9,88.4,0,449,0,15,453,0
FB2,MC2,2023-12-04T12:00:00Z,0.81,22.9,85.85,0.53,22.2,0.43,0.841,85.96,74.2,61.2,0,449,0,15,453,0
FB2,MC2,2023-12-04T12:15:00Z,0.805,21.9,85.85,0.51,21.4,0.42,0.833,85.96,38.6,32.8,5,450,0,15,453,0
FB2,MC2,2023-12-04T12:30:00Z,0.835,20.6,85.84,0.4,20.3,0.34,0.858,85.95,50.5,41.4,15,450,0,15,454,0
FB2,MC2,2023-12-04T12:45:00Z,0.836,21.2,85.82,0.41,20.9,0.36,0.855,85.93,79.7,66.7,11,450,0,15,453,0
FB2,MC2,2023-12-04T13:00:00Z,0.819,22.1,85.8,0.48,21.8,0.42,0.839,85.91,74.9,64.8,1,450,0,15,453,0
FB2,MC2,2023-12-04T13:15:00Z,0.823,21.9,85.78,0.47,21.5,0.39,0.847,85.89,63.5,54,9,450,0,15,453,0
FB2,MC2,2023-12-04T13:30:00Z,0.837,22.1,85.77,0.43,21.6,0.35,0.863,85.87,85.3,69,14,450,0,15,453,0
FB2,MC2,2023-12-04T13:45:00Z,0.829,22.7,85.76,0.47,22.3,0.4,0.853,85.87,84.6,76.9,2,450,0,15,452,0
FB2,MC2,2023-12-04T14:00:00Z,0.819,23,85.74,0.51,22.6,0.44,0.839,85.85,81.5,74,2,449,0,15,452,0
FB2,MC2,2023-12-04T14:15:00Z,0.83,22.4,85.73,0.46,21.9,0.38,0.857,85.84,63.7,53.8,11,450,0,15,453,0
FB2,MC2,2023-12-04T14:30:00Z,0.852,21.6,85.73,0.38,21.2,0.3,0.881,85.83,64.5,52.7,15,451,0,15,454,0
FB2,MC2,2023-12-04T14:45:00Z,0.869,21.1,85.72,0.33,20.7,0.25,0.899,85.82,54.6,41.6,15,451,0,15,454,0
FB2,MC2,2023-12-04T15:00:00Z,0.879,21.3,85.71,0.31,21,0.24,0.904,85.82,84.6,57.7,15,451,0,15,454,0
FB2,MC2,2023-12-04T15:15:00Z,0.884,20.8,85.72,0.29,20.6,0.22,0.909,85.83,45.2,51.1,15,452,0,15,454,0
FB2,MC2,2023-12-04T15:30:00Z,0.887,20.6,85.72,0.27,20.8,0.24,0.902,85.82,49.4,170.1,15,451,0,15,453,0
FB2,MC2,2023-12-04T15:45:00Z,0.877,20.7,85.72,0.3,21.2,0.31,0.878,85.82,40.3,111,15,452,0,15,454,0
FB2,MC2,2023-12-04T16:00:00Z,0.897,19.9,85.72,0.24,20,0.21,0.912,85.82,30,63.4,15,452,0,15,454,0
FB2,MC2,2023-12-04T16:15:00Z,0.905,19.6,85.72,0.22,20,0.21,0.911,85.83,29.8,72.7,15,453,0,15,454,0
FB2,MC2,2023-12-04T16:30:00Z,0.916,19.4,85.74,0.19,19.4,0.15,0.931,85.85,26.9,31.7,15,453,0,15,455,0
FB2,MC2,2023-12-04T16:45:00Z,0.915,19.3,85.74,0.19,19.1,0.15,0.933,85.85,24.9,20,15,452,0,15,455,0
FB2,MC2,2023-12-04T17:00:00Z,0.914,19.1,85.74,0.19,18.9,0.14,0.935,85.85,15.6,10.4,15,453,0,15,456,0
FB2,MC2,2023-12-04T17:15:00Z,0.937,18.6,85.75,0.14,18.5,0.1,0.951,85.86,1.6,0,15,454,0,15,456,0
FB2,MC2,2023-12-04T17:30:00Z,0.944,18.2,85.75,0.12,18.2,0.09,0.955,85.87,0,0,15,455,0,15,457,0
FB2,MC2,2023-12-04T17:45:00Z,0.957,18.1,85.76,0.09,18,0.07,0.967,85.88,0,0,15,455,0,15,457,0
FB2,MC2,2023-12-04T18:00:00Z,0.963,18,85.78,0.08,17.9,0.06,0.973,85.9,0,0,15,456,0,15,457,0
FB2,MC2,2023-12-04T18:15:00Z,0.967,17.8,85.8,0.07,17.7,0.05,0.976,85.92,0,0,15,456,0,15,457,0
FB2,MC2,2023-12-04T18:30:00Z,0.971,17.6,85.81,0.06,17.6,0.04,0.979,85.93,0,0,15,456,0,15,458,0
FB2,MC2,2023-12-04T18:45:00Z,0.968,17.5,85.82,0.06,17.5,0.05,0.975,85.94,0,0,15,456,0,15,458,0
FB2,MC2,2023-12-04T19:00:00Z,0.972,17.4,85.83,0.06,17.4,0.04,0.978,85.95,0,0,15,456,0,15,458,0
FB2,MC2,2023-12-04T19:15:00Z,0.968,17.3,85.84,0.06,17.3,0.06,0.972,85.97,0,0,15,456,0,15,458,0
FB2,MC2,2023-12-04T19:30:00Z,0.967,17.1,85.86,0.06,17.1,0.05,0.973,85.98,0,0,15,456,0,15,458,0
FB2,MC2,2023-12-04T19:45:00Z,0.969,16.9,85.88,0.06,17,0.05,0.972,86,0,0,15,456,0,15,458,0
FB2,MC2,2023-12-04T20:00:00Z,0.963,16.9,85.89,0.07,17,0.06,0.969,86.01,0,0,15,456,0,15,457,0
FB2,MC2,2023-12-04T20:15:00Z,0.962,16.9,85.9,0.07,17,0.07,0.966,86.02,0,0,15,456,0,15,457,0
FB2,MC2,2023-12-04T20:30:00Z,0.968,16.9,85.9,0.06,17,0.06,0.97,86.02,0,0,15,456,0,15,457,0
FB2,MC2,2023-12-04T20:45:00Z,0.97,17,85.9,0.06,17,0.05,0.973,86.02,0,0,15,456,0,15,458,0
FB2,MC2,2023-12-04T21:00:00Z,0.974,16.9,85.9,0.05,17,0.04,0.977,86.02,0,0,15,457,0,15,458,0
FB2,MC2,2023-12-04T21:15:00Z,0.974,16.9,85.88,0.05,16.9,0.04,0.978,86.01,0,0,15,457,0,15,458,0
FB2,MC2,2023-12-04T21:30:00Z,0.972,16.8,85.88,0.05,16.8,0.05,0.975,86,0,0,15,456,0,15,458,0
FB2,MC2,2023-12-04T21:45:00Z,0.972,16.7,85.89,0.05,16.7,0.05,0.975,86.01,0,0,15,457,0,15,458,0
FB2,MC2,2023-12-04T22:00:00Z,0.977,16.6,85.89,0.04,16.6,0.04,0.98,86.01,0,0,15,457,0,15,458,0
FB2,MC2,2023-12-04T22:15:00Z,0.98,16.7,85.89,0.04,16.8,0.03,0.982,86.01,0,0,15,457,0,15,458,0
FB2,MC2,2023-12-04T22:30:00Z,0.979,16.7,85.89,0.04,16.7,0.03,0.982,86.02,0,0,15,457,0,15,458,0
FB2,MC2,2023-12-04T22:45:00Z,0.982,16.7,85.9,0.03,16.7,0.03,0.985,86.02,0,0,15,457,0,15,458,0
FB2,MC2,2023-12-04T23:00:00Z,0.981,16.7,85.89,0.04,16.8,0.03,0.983,86.02,0,0,15,457,0,15,458,0
FB2,MC2,2023-12-04T23:15:00Z,0.98,16.7,85.89,0.04,16.8,0.04,0.981,86.01,0,0,15,457,0,15,458,0
FB2,MC2,2023-12-04T23:30:00Z,0.98,16.7,85.87,0.04,16.8,0.04,0.981,86,0,0,15,457,0,15,458,0
FB2,MC2,2023-12-04T23:45:00Z,0.981,16.8,85.86,0.04,16.8,0.03,0.983,85.99,0,0,15,457,0,15,458,0
FB2,MC2,2023-12-05T00:00:00Z,0.985,16.9,85.84,0.03,16.9,0.02,0.987,85.96,0,0,15,457,0,15,458,0
FB2,MC2,2023-12-05T00:15:00Z,0.983,16.8,85.81,0.03,16.8,0.02,0.987,85.94,0,0,15,457,0,15,458,0
FB2,MC2,2023-12-05T00:30:00Z,0.984,16.8,85.8,0.03,16.8,0.03,0.986,85.92,0,0,15,457,0,15,458,0
FB2,MC2,2023-12-05T00:45:00Z,0.984,16.7,85.78,0.03,16.8,0.02,0.987,85.91,0,0,15,457,0,15,458,0
FB2,MC2,2023-12-05T01:00:00Z,0.986,16.6,85.77,0.03,16.6,0.02,0.988,85.89,0,0,15,458,0,15,459,0
FB2,MC2,2023-12-05T01:15:00Z,0.99,16.7,85.75,0.02,16.7,0.02,0.991,85.88,0,0,15,457,0,15,458,0
FB2,MC2,2023-12-05T01:30:00Z,0.987,16.8,85.74,0.02,16.8,0.02,0.989,85.86,0,0,15,457,0,15,458,0
FB2,MC2,2023-12-05T01:45:00Z,0.98,16.8,85.73,0.04,16.8,0.03,0.982,85.85,0,0,15,457,0,15,458,0
FB2,MC2,2023-12-05T02:00:00Z,0.983,16.7,85.72,0.03,16.8,0.03,0.984,85.84,0,0,15,457,0,15,458,0
FB2,MC2,2023-12-05T02:15:00Z,0.982,16.8,85.71,0.03,16.8,0.03,0.984,85.83,0,0,15,457,0,15,458,0
FB2,MC2,2023-12-05T02:30:00Z,0.982,16.6,85.71,0.03,16.7,0.03,0.984,85.83,0,0,15,458,0,15,459,0
FB2,MC2,2023-12-05T02:45:00Z,0.983,16.4,85.7,0.03,16.5,0.03,0.987,85.83,0,0,15,458,0,15,458,0
FB2,MC2,2023-12-05T03:00:00Z,0.983,16.3,85.7,0.03,16.4,0.03,0.983,85.82,0,0,15,458,0,15,458,0
FB2,MC2,2023-12-05T03:15:00Z,0.984,16.3,85.72,0.03,16.4,0.03,0.984,85.84,0,0,15,457,0,15,458,0
FB2,MC2,2023-12-05T03:30:00Z,0.988,16.4,85.73,0.02,16.5,0.02,0.987,85.85,0,0,15,458,0,15,459,0
FB2,MC2,2023-12-05T03:45:00Z,0.992,16.5,85.73,0.01,16.5,0.01,0.992,85.86,0,0,15,458,0,15,459,0
FB2,MC2,2023-12-05T04:00:00Z,0.996,16.6,85.73,0.01,16.6,0,1,85.85,0,0,15,458,0,15,459,0
FB2,MC2,2023-12-05T04:15:00Z,0.996,16.6,85.75,0.01,16.6,0,0.999,85.87,0,0,15,458,0,15,459,0
FB2,MC2,2023-12-05T04:30:00Z,0.997,16.6,85.79,0,16.6,0,0.999,85.91,0,0,15,458,0,15,459,0
FB2,MC2,2023-12-05T04:45:00Z,0.998,16.6,85.81,0,16.6,0,1.001,85.93,0,0,15,458,0,15,459,0
FB2,MC2,2023-12-05T05:00:00Z,0.998,16.7,85.82,0,16.7,0,1,85.94,0,0,15,458,0,15,459,0
FB2,MC2,2023-12-05T05:15:00Z,0.998,16.8,85.83,0,16.8,0,0.999,85.96,0,0,15,458,0,15,459,0
FB2,MC2,2023-12-05T05:30:00Z,0.996,16.8,85.85,0.01,16.8,0,0.998,85.98,0,0,15,458,0,15,459,0
FB2,MC2,2023-12-05T05:45:00Z,0.996,16.7,85.87,0.01,16.7,0,0.998,85.99,0,0,15,458,0,15,459,0
FB2,MC2,2023-12-05T06:00:00Z,0.993,16.7,85.88,0.01,16.7,0.01,0.994,86.01,0,0,15,458,0,15,459,0
FB2,MC2,2023-12-05T06:15:00Z,0.99,16.6,85.89,0.02,16.7,0.02,0.991,86.01,1.3,0,15,458,0,15,459,0
FB2,MC2,2023-12-05T06:30:00Z,0.99,16.5,85.91,0.02,16.6,0.02,0.99,86.03,8.4,0.5,15,457,0,15,459,0
FB2,MC2,2023-12-05T06:45:00Z,0.986,16.6,85.93,0.03,16.6,0.02,0.987,86.06,11.7,4.9,15,457,0,15,458,0
FB2,MC2,2023-12-05T07:00:00Z,0.978,16.9,85.94,0.04,16.9,0.05,0.976,86.07,42.8,22.9,15,455,0,15,457,0
FB2,MC2,2023-12-05T07:15:00Z,0.951,17.5,85.97,0.1,17.4,0.08,0.96,86.09,61.2,31.7,15,454,0,15,457,0
FB2,MC2,2023-12-05T07:30:00Z,0.931,18.2,85.98,0.14,17.7,0.1,0.953,86.1,75.1,37.5,15,454,0,15,457,0
FB2,MC2,2023-12-05T07:45:00Z,0.919,18.6,85.99,0.17,18.1,0.11,0.947,86.1,83.5,39.7,15,454,0,15,456,0
FB2,MC2,2023-12-05T08:00:00Z,0.902,19,86,0.21,18.2,0.13,0.938,86.11,130,54.6,15,453,0,15,456,0
FB2,MC2,2023-12-05T08:15:00Z,0.902,19.2,86.03,0.22,18.4,0.13,0.94,86.14,159.9,55.5,15,452,0,15,456,0
FB2,MC2,2023-12-05T08:30:00Z,0.892,19.7,86.05,0.25,18.8,0.14,0.935,86.16,439.3,60.1,15,452,0,15,456,0
FB2,MC2,2023-12-05T08:45:00Z,0.884,20.2,86.06,0.28,19.2,0.16,0.93,86.17,544.2,50.7,10,448,0,15,455,0
FB2,MC2,2023-12-05T09:00:00Z,0.857,21.1,86.04,0.36,19.5,0.19,0.918,86.17,699.5,53.5,0,446,0,15,455,0
FB2,MC2,2023-12-05T09:15:00Z,0.838,21.8,86.04,0.42,19.8,0.21,0.907,86.16,729.3,55.3,0,444,0,15,455,0
FB2,MC2,2023-12-05T09:30:00Z,0.809,22.8,86.03,0.53,20.5,0.25,0.895,86.16,688.7,61.9,0,443,0,15,454,0
FB2,MC2,2023-12-05T09:45:00Z,0.799,22.9,86.04,0.56,20.8,0.3,0.879,86.16,241,61,0,444,0,15,454,0
FB2,MC2,2023-12-05T10:00:00Z,0.803,22.9,86.04,0.55,21.2,0.32,0.873,86.16,389.3,67.2,0,444,0,15,454,0
FB2,MC2,2023-12-05T10:15:00Z,0.805,22.9,86.03,0.54,21.3,0.33,0.869,86.15,220.3,72.5,0,447,0,15,454,0
FB2,MC2,2023-12-05T10:30:00Z,0.815,22.6,86.04,0.51,21.4,0.33,0.87,86.15,173.6,87,0,448,0,15,454,0
FB2,MC2,2023-12-05T10:45:00Z,0.825,22.4,86.04,0.47,21.4,0.33,0.87,86.14,106.6,69.8,0,449,0,15,454,0
FB2,MC2,2023-12-05T11:00:00Z,0.821,22.5,86.01,0.49,21.6,0.36,0.862,86.12,204,96.1,0,449,0,15,453,0
FB2,MC2,2023-12-05T11:15:00Z,0.822,22.4,85.98,0.48,21.8,0.38,0.856,86.08,121.8,75.4,0,449,0,15,453,0
FB2,MC2,2023-12-05T11:30:00Z,0.82,22.4,85.95,0.49,21.8,0.39,0.85,86.06,198.9,92.8,0,449,0,15,453,0
FB2,MC2,2023-12-05T11:45:00Z,0.808,22.9,85.93,0.54,22.3,0.44,0.837,86.04,228.3,83.7,0,449,0,15,453,0
FB2,MC2,2023-12-05T12:00:00Z,0.805,22.8,85.91,0.54,22.2,0.44,0.834,86.02,86.4,68.3,0,449,0,15,453,0
FB2,MC2,2023-12-05T12:15:00Z,0.798,23.1,85.89,0.57,22.6,0.49,0.82,86,88.6,73.4,0,449,0,15,452,0
FB2,MC2,2023-12-05T12:30:00Z,0.786,22.8,85.88,0.59,22.4,0.52,0.808,85.99,60.6,48,0,450,0,15,453,0
FB2,MC2,2023-12-05T12:45:00Z,0.822,21.7,85.86,0.46,21.4,0.4,0.844,85.97,73.1,59.5,4,449,0,15,453,0
FB2,MC2,2023-12-05T13:00:00Z,0.818,22.7,85.83,0.5,22.2,0.42,0.842,85.94,87.5,70.7,0,450,0,15,453,0
FB2,MC2,2023-12-05T13:15:00Z,0.824,22.5,85.81,0.48,22,0.39,0.852,85.92,75.3,56.9,5,450,0,15,454,0
FB2,MC2,2023-12-05T13:30:00Z,0.853,22.1,85.79,0.39,21.7,0.31,0.881,85.89,73.4,57.9,15,450,0,15,453,0
FB2,MC2,2023-12-05T13:45:00Z,0.835,22.6,85.79,0.45,22.4,0.38,0.858,85.89,74.3,64.1,11,450,0,15,452,0
FB2,MC2,2023-12-05T14:00:00Z,0.827,22.8,85.77,0.48,22.4,0.4,0.85,85.87,75.8,59.7,7,450,0,15,453,0
FB2,MC2,2023-12-05T14:15:00Z,0.836,22.7,85.77,0.45,22.2,0.37,0.86,85.88,77.3,63.2,9,450,0,15,453,0
FB2,MC2,2023-12-05T14:30:00Z,0.854,22.3,85.75,0.39,22,0.32,0.881,85.86,77.1,56.8,15,450,0,15,453,0
FB2,MC2,2023-12-05T14:45:00Z,0.855,22,85.74,0.39,21.7,0.31,0.879,85.85,77.6,58,8,450,0,15,453,0
FB2,MC2,2023-12-05T15:00:00Z,0.855,21.9,85.74,0.38,21.7,0.32,0.878,85.85,89.2,59.5,15,450,0,15,454,0
FB2,MC2,2023-12-05T15:15:00Z,0.855,21.8,85.75,0.38,21.9,0.35,0.867,85.85,61.9,129.5,15,450,0,15,452,0
FB2,MC2,2023-12-05T15:30:00Z,0.851,21.6,85.76,0.38,22.1,0.4,0.85,85.87,60.4,310.2,15,450,0,15,452,0
FB2,MC2,2023-12-05T15:45:00Z,0.856,21.4,85.77,0.37,21.9,0.38,0.855,85.87,59.1,205.4,15,451,0,15,453,0
FB2,MC2,2023-12-05T16:00:00Z,0.894,20.8,85.77,0.26,20.7,0.21,0.913,85.88,50.9,85.7,15,452,0,15,454,0
FB2,MC2,2023-12-05T16:15:00Z,0.917,20.4,85.78,0.2,20.3,0.16,0.935,85.89,54,116.3,15,452,0,15,455,0
FB2,MC2,2023-12-05T16:30:00Z,0.936,19.9,85.77,0.15,19.6,0.1,0.956,85.88,34.4,28,15,546,10,15,471,3
FB2,MC2,2023-12-05T16:45:00Z,0.966,19.1,85.76,0.08,18.8,0.04,0.981,85.89,13.7,10.3,15,563,15,15,480,15
FB2,MC2,2023-12-05T17:00:00Z,0.983,18.6,85.77,0.04,18.4,0.01,0.994,85.89,5.3,2.4,15,553,15,15,476,15
FB2,MC2,2023-12-05T17:15:00Z,0.991,18.3,85.78,0.02,18.2,0,0.999,85.9,0,0,15,547,15,15,471,15
FB2,MC2,2023-12-05T17:30:00Z,0.994,18,85.78,0.01,17.9,0,1,85.91,0,0,15,541,15,15,466,15
FB2,MC2,2023-12-05T17:45:00Z,0.995,17.7,85.81,0.01,17.6,0,1.001,85.93,0,0,15,539,15,15,462,15
FB2,MC2,2023-12-05T18:00:00Z,0.996,17.5,85.82,0.01,17.4,0,1,85.94,0,0,15,534,15,15,460,15
FB2,MC2,2023-12-05T18:15:00Z,0.995,17.3,85.84,0.01,17.3,0,1,85.97,0,0,15,530,15,15,459,3
FB2,MC2,2023-12-05T18:30:00Z,0.994,17.2,85.86,0.01,17.2,0,0.998,85.99,0,0,15,526,15,15,460,11
FB2,MC2,2023-12-05T18:45:00Z,0.998,17.2,85.88,0,17.1,0,1.001,86,0,0,15,522,15,15,460,15
FB2,MC2,2023-12-05T19:00:00Z,1.001,17.2,85.89,0,17.2,0,1,86.02,0,0,15,518,15,15,460,2
FB2,MC2,2023-12-05T19:15:00Z,0.999,17.1,85.91,0,17.1,0,0.999,86.04,0,0,15,515,15,15,459,0
FB2,MC2,2023-12-05T19:30:00Z,0.997,17.1,85.92,0.01,17,0,1.001,86.05,0,0,15,512,15,15,460,9
FB2,MC2,2023-12-05T19:45:00Z,0.994,17,85.93,0.01,17,0,0.998,86.05,0,0,15,510,15,15,460,6
FB2,MC2,2023-12-05T20:00:00Z,0.996,17,85.93,0.01,17,0.01,0.997,86.06,0,0,15,507,15,15,460,5
FB2,MC2,2023-12-05T20:15:00Z,0.996,16.9,85.95,0.01,17,0.01,0.996,86.07,0,0,15,504,15,15,459,0
FB2,MC2,2023-12-05T20:30:00Z,0.994,16.9,85.97,0.01,16.9,0.01,0.994,86.09,0,0,15,502,15,15,459,0
FB2,MC2,2023-12-05T20:45:00Z,0.991,16.8,85.98,0.02,16.9,0.01,0.993,86.1,0,0,15,502,15,15,460,4
FB2,MC2,2023-12-05T21:00:00Z,0.993,16.9,85.98,0.01,17,0.01,0.994,86.1,0,0,15,500,15,15,461,11
FB2,MC2,2023-12-05T21:15:00Z,0.995,17,85.97,0.01,17,0.01,0.997,86.09,0,0,15,507,15,15,464,15
FB2,MC2,2023-12-05T21:30:00Z,0.995,16.9,85.98,0.01,16.9,0.01,0.997,86.1,0,0,15,505,15,15,463,15
FB2,MC2,2023-12-05T21:45:00Z,0.999,16.9,85.97,0,16.9,0,1,86.09,0,0,15,647,15,15,560,15
FB2,MC2,2023-12-05T22:00:00Z,1,17,85.97,0,16.9,0,1.001,86.09,0,0,15,663,15,15,564,15
FB2,MC2,2023-12-05T22:15:00Z,1,16.8,85.95,0,16.8,0,1,86.08,0,0,15,619,15,15,557,15
FB2,MC2,2023-12-05T22:30:00Z,1,16.8,85.95,0,16.7,0,1,86.08,0,0,15,612,15,15,525,15
FB2,MC2,2023-12-05T22:45:00Z,1,16.6,85.94,0,16.6,0,1.001,86.07,0,0,15,608,15,15,518,15
FB2,MC2,2023-12-05T23:00:00Z,1,16.5,85.94,0,16.5,0,0.999,86.06,0,0,15,605,15,15,516,15
FB2,MC2,2023-12-05T23:15:00Z,1,16.7,85.93,0,16.8,0,1,86.05,0,0,15,608,15,15,536,15
FB2,MC2,2023-12-05T23:30:00Z,1,16.9,85.92,0,16.9,0,1.001,86.05,0,0,15,665,15,15,560,15
FB2,MC2,2023-12-05T23:45:00Z,1,17,85.93,0,17,0,1.002,86.05,0,0,15,639,15,15,551,15
FB2,MC2,2023-12-06T00:00:00Z,0.999,17.2,85.92,0,17.2,0,1,86.05,0,0,15,649,15,15,554,15
FB2,MC2,2023-12-06T00:15:00Z,1,17.4,85.93,0,17.4,0,0.999,86.05,0,0,15,675,15,15,605,15
FB2,MC2,2023-12-06T00:30:00Z,1.001,17.3,85.92,0,17.3,0,1,86.05,0,0,15,617,15,15,599,15
FB2,MC2,2023-12-06T00:45:00Z,1,17.2,85.9,0,17.1,0,1.001,86.02,0,0,15,641,15,15,598,15
FB2,MC2,2023-12-06T01:00:00Z,1,16.9,85.87,0,16.8,0,1,86,0,0,15,583,15,15,565,15
FB2,MC2,2023-12-06T01:15:00Z,1.001,16.5,85.85,0,16.4,0,0.999,85.98,0,0,15,591,15,15,549,15
FB2,MC2,2023-12-06T01:30:00Z,1,16.5,85.86,0,16.5,0,1,85.99,0,0,15,603,15,15,549,15
FB2,MC2,2023-12-06T01:45:00Z,1,16.7,85.85,0,16.7,0,1,85.97,0,0,15,623,15,15,554,15
FB2,MC2,2023-12-06T02:00:00Z,0.999,16.8,85.83,0,16.8,0,1,85.96,0,0,15,601,15,15,554,15
FB2,MC2,2023-12-06T02:15:00Z,1.001,16.9,85.81,0,16.9,0,1,85.94,0,0,15,594,15,15,552,15
FB2,MC2,2023-12-06T02:30:00Z,1,17,85.8,0,16.9,0,1.001,85.93,0,0,15,591,15,15,555,15
FB2,MC2,2023-12-06T02:45:00Z,1,16.7,85.79,0,16.7,0,1,85.92,0,0,15,576,15,15,542,15
FB2,MC2,2023-12-06T03:00:00Z,1,16.7,85.79,0,16.6,0,1.001,85.92,0,0,15,578,15,15,538,15
FB2,MC2,2023-12-06T03:15:00Z,1,16.6,85.78,0,16.5,0,1,85.91,0,0,15,600,15,15,537,15
FB2,MC2,2023-12-06T03:30:00Z,1,16.5,85.79,0,16.5,0,0.999,85.92,0,0,15,568,15,15,536,15
FB2,MC2,2023-12-06T03:45:00Z,1,16.7,85.8,0,16.7,0,0.999,85.92,0,0,15,573,15,15,539,15
FB2,MC2,2023-12-06T04:00:00Z,1,16.8,85.82,0,16.8,0,1,85.95,0,0,15,597,15,15,546,15
FB2,MC2,2023-12-06T04:15:00Z,1,16.9,85.85,0,16.9,0,1,85.98,0,0,15,718,15,15,629,15
FB2,MC2,2023-12-06T04:30:00Z,1,17,85.85,0,17,0,1,85.98,0,0,15,716,15,15,631,15
FB2,MC2,2023-12-06T04:45:00Z,1,16.8,85.86,0,16.7,0,1,85.98,0,0,15,632,15,15,595,15
FB2,MC2,2023-12-06T05:00:00Z,1.001,16.6,85.85,0,16.5,0,0.999,85.98,0,0,15,608,15,15,574,15
FB2,MC2,2023-12-06T05:15:00Z,1,16.5,85.86,0,16.5,0,0.999,85.99,0,0,15,619,15,15,553,15
