Tree,MC,Timestamp,Port3_VPD,Port3_Temp,Port3_Atmos_pressure,Port3_RH,Port6_RH,Port6_VPD,Port6_Temp,Port6_Atmos_pressure,Port2_Gust_speed,Port2_ATM22_Xaxis,Port2_ATM22_Yaxis,Port2_Wind_speed,Port2_Wind_direction,Port2_ATM22_temp,Port1_Solar,Port4_LWS_Count,Port4_LW_minutes,Port4_LW_minutes_H,Port5_LW_minutes,Port5_LW_minutes_H,Port5_LWS_Count
FB6,MC2,2023-09-07T10:45:00Z,0.14,19.4,85.99,0.939,0.886,0.26,19.9,85.87,7.25,0.7,-2.9,2.27,94,19.6,203.1,458,15,0,15,0,454
FB6,MC2,2023-09-07T11:00:00Z,0.15,19.8,85.99,0.936,0.882,0.28,20.3,85.88,4.38,0.7,-2.9,1.45,117,20.2,234,458,15,0,15,0,454
FB6,MC2,2023-09-07T11:15:00Z,0.09,19.6,85.98,0.962,0.916,0.2,20,85.87,5.44,0.8,-2.9,1.77,89,19.7,150.3,480,15,5,15,5,583
FB6,MC2,2023-09-07T11:30:00Z,0.01,18.8,85.96,0.993,0.959,0.09,19,85.85,6.43,0.8,-2.9,1.99,78,18.9,114.1,686,15,15,15,15,638
FB6,MC2,2023-09-07T11:45:00Z,0,18.6,85.94,0.999,0.971,0.06,19,85.84,4.6,0.9,-2.9,1.49,104,19,152,631,15,15,15,15,489
FB6,MC2,2023-09-07T12:00:00Z,0.01,18.8,85.94,0.997,0.957,0.1,19.2,85.83,4.63,0.7,-2.8,1.51,87,19,115,582,15,15,15,15,468
FB6,MC2,2023-09-07T12:15:00Z,0.01,18.8,85.91,0.994,0.955,0.1,19.1,85.8,8.63,0.7,-3,2.1,96,19,100.5,525,15,15,15,6,457
FB6,MC2,2023-09-07T12:30:00Z,0.01,19.1,85.89,0.995,0.958,0.09,19.4,85.78,5.87,0.7,-2.9,1.77,100,19.3,126.2,465,15,15,15,0,456
FB6,MC2,2023-09-07T12:45:00Z,0.01,19.2,85.87,0.996,0.961,0.09,19.4,85.76,6.75,0.9,-2.9,1.82,95,19.3,108.2,462,15,15,15,0,457
FB6,MC2,2023-09-07T13:00:00Z,0.03,19.3,85.85,0.988,0.951,0.11,19.6,85.74,6.07,1,-3,1.49,102,19.5,106.9,460,15,15,15,0,456
FB6,MC2,2023-09-07T13:15:00Z,0.08,19.5,85.83,0.963,0.916,0.2,20,85.72,5.97,0.9,-3,1.53,98,19.8,106.2,459,15,5,15,0,455
FB6,MC2,2023-09-07T13:30:00Z,0.13,19.6,85.82,0.941,0.892,0.25,20.1,85.72,7.05,0.9,-2.9,2.29,77,19.8,110.6,458,15,0,15,0,455
FB6,MC2,2023-09-07T13:45:00Z,0.09,19.6,85.81,0.961,0.917,0.19,20,85.7,5.33,1,-2.9,1.86,81,19.7,89.9,489,15,7,15,8,644
FB6,MC2,2023-09-07T14:00:00Z,0.01,19.1,85.8,0.997,0.965,0.08,19.4,85.69,5.56,0.9,-2.9,1.45,93,19.3,90.1,468,15,15,15,11,459
FB6,MC2,2023-09-07T14:15:00Z,0,19.1,85.8,0.998,0.977,0.05,19.3,85.69,6.15,0.8,-2.9,1.95,80,19.2,85,477,15,15,15,8,580
FB6,MC2,2023-09-07T14:30:00Z,0,19,85.79,0.998,0.985,0.03,19.1,85.69,7.6,0.8,-2.9,2.07,67,18.9,32.6,932,15,15,15,15,795
FB6,MC2,2023-09-07T14:45:00Z,0,18.8,85.79,0.998,0.991,0.02,18.9,85.69,8.21,0.7,-3.1,1.75,71,18.8,33.9,810,15,15,15,15,568
FB6,MC2,2023-09-07T15:00:00Z,0,18.6,85.79,0.998,0.991,0.02,18.7,85.68,4.37,0.8,-2.9,1.7,90,18.6,68.3,727,15,15,15,15,499
FB6,MC2,2023-09-07T15:15:00Z,0,18.4,85.78,0.999,0.993,0.02,18.6,85.68,6.99,0.8,-2.9,1.91,94,18.4,80.2,675,15,15,15,13,459
FB6,MC2,2023-09-07T15:30:00Z,0,18.3,85.8,0.999,0.986,0.03,18.8,85.69,7.97,0.7,-2.9,2.03,100,18.4,67.2,624,15,15,15,0,459
FB6,MC2,2023-09-07T15:45:00Z,0,18.5,85.79,0.998,0.966,0.07,19,85.68,4.98,0.9,-2.9,1.38,104,18.8,64.6,584,15,15,15,0,458
FB6,MC2,2023-09-07T16:00:00Z,0,18.8,85.79,0.998,0.951,0.11,19.1,85.68,6.16,0.9,-3,1.82,100,18.9,68.1,540,15,15,15,0,459
FB6,MC2,2023-09-07T16:15:00Z,0,18.9,85.8,0.998,0.967,0.07,19.1,85.7,6.21,0.8,-3,1.56,104,18.9,37.4,517,15,15,15,10,466
FB6,MC2,2023-09-07T16:30:00Z,0,18.8,85.82,0.999,0.98,0.04,18.9,85.72,6.95,0.6,-3,1.37,86,18.8,20.5,512,15,15,15,15,465
FB6,MC2,2023-09-07T16:45:00Z,0,18.8,85.83,0.998,0.987,0.03,18.9,85.73,5.16,0.7,-2.9,1.46,95,18.8,15.6,523,15,15,15,15,512
FB6,MC2,2023-09-07T17:00:00Z,0.01,18.8,85.84,0.998,0.991,0.02,18.9,85.73,3.78,0.8,-3,1.25,92,18.8,12.3,530,15,15,15,15,526
FB6,MC2,2023-09-07T17:15:00Z,0,18.8,85.84,0.998,0.994,0.01,18.8,85.74,3.74,0.7,-3,0.9,92,18.7,4.6,545,15,15,15,15,602
FB6,MC2,2023-09-07T17:30:00Z,0.01,18.8,85.83,0.997,0.997,0.01,18.8,85.73,2.84,0.7,-3.1,0.71,94,18.7,2.2,550,15,15,15,15,541
FB6,MC2,2023-09-07T17:45:00Z,0,18.7,85.84,0.998,0.999,0,18.8,85.74,2.07,0.7,-3.1,0.46,79,18.7,0,562,15,15,15,15,556
FB6,MC2,2023-09-07T18:00:00Z,0,18.6,85.86,0.999,0.999,0,18.7,85.76,4.26,0.7,-3,1.16,83,18.6,0,558,15,15,15,15,534
FB6,MC2,2023-09-07T18:15:00Z,0,18.5,85.86,0.999,0.999,0,18.6,85.75,3.63,0.8,-3.1,1.04,82,18.5,0,551,15,15,15,15,514
FB6,MC2,2023-09-07T18:30:00Z,0,18.5,85.86,0.998,1,0,18.5,85.75,2.8,0.7,-3.1,0.84,85,18.4,0,553,15,15,15,15,536
FB6,MC2,2023-09-07T18:45:00Z,0,18.5,85.88,0.998,1,0,18.6,85.77,3.19,0.7,-3.1,0.73,80,18.5,0,560,15,15,15,15,567
FB6,MC2,2023-09-07T19:00:00Z,0,18.5,85.89,0.999,0.999,0,18.6,85.78,0.97,0.6,-3.1,0.32,292,18.5,0,559,15,15,15,15,550
FB6,MC2,2023-09-07T19:15:00Z,0,18.5,85.91,0.999,0.999,0,18.6,85.8,1.88,0.7,-3.1,0.59,49,18.5,0,560,15,15,15,15,542
FB6,MC2,2023-09-07T19:30:00Z,0,18.7,85.9,0.999,0.999,0,18.8,85.79,3.56,0.7,-3,1.01,41,18.7,0,703,15,15,15,15,898
FB6,MC2,2023-09-07T19:45:00Z,0,18.8,85.91,0.998,0.999,0,18.9,85.8,4.21,0.6,-3.1,0.74,84,18.8,0,945,15,15,15,15,674
FB6,MC2,2023-09-07T20:00:00Z,0,18.8,85.93,0.998,1,0,18.9,85.83,2.69,0.5,-3.2,0.56,94,18.8,0,853,15,15,15,15,590
FB6,MC2,2023-09-07T20:15:00Z,0,18.8,85.94,0.998,1,0,18.9,85.83,3.49,0.5,-3.2,0.84,67,18.8,0,814,15,15,15,15,589
FB6,MC2,2023-09-07T20:30:00Z,0,18.8,85.94,0.998,1,0,18.9,85.83,3.19,0.5,-3.2,0.83,66,18.8,0,792,15,15,15,15,594
FB6,MC2,2023-09-07T20:45:00Z,0.01,18.9,85.95,0.997,1,0,19,85.85,3.21,0.5,-3.2,0.83,35,18.9,0,901,15,15,15,15,694
FB6,MC2,2023-09-07T21:00:00Z,0,19,85.97,0.998,1.001,0,19,85.86,5.26,0.4,-3.3,1.06,59,19,0,996,15,15,15,15,708
FB6,MC2,2023-09-07T21:15:00Z,0,19,85.97,0.998,1,0,19,85.86,4.72,0.4,-3.2,1.26,44,19,0,967,15,15,15,15,672
FB6,MC2,2023-09-07T21:30:00Z,0,18.9,85.96,0.998,1,0,19,85.85,3.61,0.4,-3.2,0.97,50,18.9,0,926,15,15,15,15,623
FB6,MC2,2023-09-07T21:45:00Z,0,18.8,85.95,0.998,1,0,18.9,85.85,4.51,0.3,-3.3,1.34,46,18.8,0,863,15,15,15,15,621
FB6,MC2,2023-09-07T22:00:00Z,0,18.8,85.96,0.998,1.001,0,18.9,85.85,7.49,0.2,-3.2,1.84,59,18.8,0,999,15,15,15,15,794
FB6,MC2,2023-09-07T22:15:00Z,0,18.7,85.96,0.998,1,0,18.7,85.85,5.35,0.3,-3.2,1.18,47,18.7,0,1015,15,15,15,15,677
FB6,MC2,2023-09-07T22:30:00Z,0,18.5,85.96,0.999,1,0,18.6,85.85,6.04,0.3,-3.2,1.62,48,18.5,0,994,15,15,15,15,581
FB6,MC2,2023-09-07T22:45:00Z,0,18.4,85.94,0.998,1,0,18.5,85.83,5.35,0.3,-3.2,2.21,54,18.4,0,869,15,15,15,15,626
FB6,MC2,2023-09-07T23:00:00Z,0.01,18.3,85.92,0.998,1.001,0,18.3,85.81,7.31,0.2,-3,2.04,62,18.3,0,943,15,15,15,15,616
FB6,MC2,2023-09-07T23:15:00Z,0.01,18.3,85.91,0.997,1,0,18.3,85.79,6.99,0.4,-3.1,1.78,61,18.3,0,895,15,15,15,15,569
FB6,MC2,2023-09-07T23:30:00Z,0,18.2,85.91,0.998,1,0,18.3,85.8,5.69,0.3,-3.2,1.28,75,18.2,0,864,15,15,15,15,637
FB6,MC2,2023-09-07T23:45:00Z,0,18.3,85.91,0.998,0.999,0,18.3,85.8,5.18,0.4,-3.2,1.75,83,18.2,0,874,15,15,15,15,595
FB6,MC2,2023-09-08T00:00:00Z,0,18.2,85.91,0.998,1.001,0,18.2,85.8,5.79,0.4,-2.9,2.26,80,18.1,0,942,15,15,15,15,590
FB6,MC2,2023-09-08T00:15:00Z,0,17.9,85.89,0.999,1,0,18,85.77,6.47,0.4,-3,2.08,86,17.9,0,1012,15,15,15,15,586
FB6,MC2,2023-09-08T00:30:00Z,0,17.8,85.86,0.998,1,0,17.8,85.75,7.13,0.3,-3.1,2.21,86,17.8,0,821,15,15,15,15,563
FB6,MC2,2023-09-08T00:45:00Z,0,17.6,85.85,0.999,0.999,0,17.7,85.74,6.19,0.3,-3.2,1.98,75,17.6,0,1014,15,15,15,15,551
FB6,MC2,2023-09-08T01:00:00Z,0,17.6,85.83,0.998,1.001,0,17.6,85.72,6.16,0.4,-3.1,1.6,82,17.6,0,898,15,15,15,15,542
FB6,MC2,2023-09-08T01:15:00Z,0,17.6,85.81,0.998,1,0,17.7,85.7,5.12,0.5,-3.2,1.68,85,17.7,0,823,15,15,15,15,646
FB6,MC2,2023-09-08T01:30:00Z,0,17.7,85.79,0.999,1,0,17.8,85.68,4.95,0.5,-3.2,1.35,85,17.7,0,927,15,15,15,15,594
FB6,MC2,2023-09-08T01:45:00Z,0,17.6,85.78,0.998,1,0,17.7,85.67,5.9,0.4,-3.2,1.44,90,17.6,0,796,15,15,15,15,578
FB6,MC2,2023-09-08T02:00:00Z,0,17.8,85.79,0.998,1.001,0,17.8,85.68,4.67,0.4,-3.2,1.45,92,17.8,0,929,15,15,15,15,698
FB6,MC2,2023-09-08T02:15:00Z,0,18,85.8,0.998,1,0,18.1,85.69,4.14,0.3,-3.2,1.13,72,18,0,864,15,15,15,15,628
FB6,MC2,2023-09-08T02:30:00Z,0.01,18.1,85.79,0.997,1,0,18.2,85.68,4.5,0.4,-3.2,1.28,78,18.1,0,875,15,15,15,15,591
FB6,MC2,2023-09-08T02:45:00Z,0,17.9,85.8,0.998,1,0,17.9,85.69,5.3,0.4,-3.1,1.63,91,17.9,0,822,15,15,15,15,624
FB6,MC2,2023-09-08T03:00:00Z,0,17.7,85.82,0.999,0.999,0,17.8,85.71,2.98,0.3,-3.3,0.84,105,17.7,0,856,15,15,15,15,570
FB6,MC2,2023-09-08T03:15:00Z,0,17.8,85.85,0.998,1,0,17.8,85.73,3.01,0.4,-3.2,0.93,83,17.8,0,796,15,15,15,15,547
FB6,MC2,2023-09-08T03:30:00Z,0,17.9,85.86,0.998,1,0,18,85.75,4.07,0.4,-3.3,1,88,17.8,0,820,15,15,15,15,554
FB6,MC2,2023-09-08T03:45:00Z,0,17.8,85.84,0.999,1,0,17.9,85.73,4.56,0.4,-3.3,0.65,99,17.8,0,823,15,15,15,15,591
FB6,MC2,2023-09-08T04:00:00Z,0,17.8,85.83,0.998,1.001,0,17.9,85.72,3.77,0.3,-3.3,0.91,72,17.8,0,915,15,15,15,15,685
FB6,MC2,2023-09-08T04:15:00Z,0,18,85.84,0.998,1,0,18.1,85.73,4.48,0.3,-3.3,1.15,63,18,0,1030,15,15,15,15,753
FB6,MC2,2023-09-08T04:30:00Z,0,18.4,85.85,0.998,1,0,18.4,85.74,5.19,0.1,-3.3,1.94,44,18.4,0,1022,15,15,15,15,656
FB6,MC2,2023-09-08T04:45:00Z,0,18.4,85.85,0.998,1.001,0,18.4,85.74,5.51,0.2,-3.3,1.41,46,18.4,0,978,15,15,15,15,844
FB6,MC2,2023-09-08T05:00:00Z,0,18.3,85.85,0.998,1,0,18.4,85.74,5.81,0.1,-3.3,1.49,59,18.3,0,1018,15,15,15,15,624
FB6,MC2,2023-09-08T05:15:00Z,0,18,85.89,0.998,1.001,0,18.1,85.78,6.64,0.4,-3.3,2.35,72,18.1,0,991,15,15,15,15,569
FB6,MC2,2023-09-08T05:30:00Z,0,18.1,85.89,0.998,1,0,18.2,85.78,6.07,0.2,-3.1,2.4,65,18.1,0,1094,15,15,15,15,604
FB6,MC2,2023-09-08T05:45:00Z,0,18.2,85.87,0.998,0.999,0,18.2,85.76,4.46,0.4,-3.2,1.59,79,18.1,0,971,15,15,15,15,597
FB6,MC2,2023-09-08T06:00:00Z,0,18.2,85.86,0.998,1.001,0,18.2,85.75,4.15,0.4,-3.2,1.09,69,18.2,0,1034,15,15,15,15,643
FB6,MC2,2023-09-08T06:15:00Z,0.01,18.3,85.86,0.997,1,0,18.4,85.75,4.66,0.3,-3.3,1.32,59,18.3,1.3,1183,15,15,15,15,893
FB6,MC2,2023-09-08T06:30:00Z,0,18.4,85.87,0.998,1,0,18.4,85.75,6.08,0.3,-3.4,1.37,64,18.4,3.8,1226,15,15,15,15,728
FB6,MC2,2023-09-08T06:45:00Z,0,18.5,85.87,0.999,0.999,0,18.6,85.76,5.63,0.1,-3.3,1.65,57,18.5,1.3,1111,15,15,15,15,802
FB6,MC2,2023-09-08T07:00:00Z,0,18.4,85.9,0.999,1,0,18.5,85.79,5.08,0.2,-3.3,1.8,34,18.5,0,1013,15,15,15,15,707
FB6,MC2,2023-09-08T07:15:00Z,0,18.4,85.94,0.999,1,0,18.4,85.82,6.53,0.2,-3.3,2.3,39,18.4,2.2,1015,15,15,15,15,869
FB6,MC2,2023-09-08T07:30:00Z,0.01,18.5,85.96,0.997,0.999,0,18.6,85.85,6.02,0.1,-3.2,2.12,31,18.5,0,1020,15,15,15,15,630
FB6,MC2,2023-09-08T07:45:00Z,0,18.6,86.01,0.998,1,0,18.7,85.9,4.91,0.2,-3.4,1.66,35,18.6,0,1204,15,15,15,15,798
FB6,MC2,2023-09-08T08:00:00Z,0,18.3,86.04,0.999,1,0,18.4,85.93,3.91,0,-3.4,0.74,283,18.3,0,1210,15,15,15,15,750
FB6,MC2,2023-09-08T08:15:00Z,0,17.9,86.05,0.998,1,0,17.9,85.94,6.83,-0.1,-3.3,1.68,56,17.9,0,1145,15,15,15,15,792
FB6,MC2,2023-09-08T08:30:00Z,0,17.8,86.03,0.998,1,0,17.8,85.91,3.89,0.1,-3.4,0.8,91,17.8,0,1012,15,15,15,15,765
FB6,MC2,2023-09-08T08:45:00Z,0,17.7,86.02,0.999,1,0,17.8,85.91,2.54,0.2,-3.4,0.45,102,17.7,2,1101,15,15,15,15,748
FB6,MC2,2023-09-08T09:00:00Z,0,17.6,86.04,0.998,0.999,0,17.7,85.93,4.09,0.1,-3.4,0.68,85,17.6,9,1133,15,15,15,15,735
FB6,MC2,2023-09-08T09:15:00Z,0,17.7,86.06,0.999,1,0,17.8,85.95,4.71,0.2,-3.3,1.14,78,17.7,11.4,1057,15,15,15,15,768
FB6,MC2,2023-09-08T09:30:00Z,0,17.8,86.09,0.998,1,0,17.9,85.98,4.64,0.2,-3.3,1.34,67,17.8,10.8,1058,15,15,15,15,733
FB6,MC2,2023-09-08T09:45:00Z,0,17.9,86.09,0.998,1,0,18,85.97,3.86,0.1,-3.3,0.96,80,17.9,15,1184,15,15,15,15,853
FB6,MC2,2023-09-08T10:00:00Z,0,18.1,86.09,0.998,1,0,18.1,85.97,4.45,0.1,-3.4,1.06,76,18.1,24,966,15,15,15,15,818
FB6,MC2,2023-09-08T10:15:00Z,0.01,18.1,86.08,0.997,0.999,0,18.2,85.97,3.51,0,-3.4,0.79,93,18.2,25.1,1127,15,15,15,15,665
FB6,MC2,2023-09-08T10:30:00Z,0.01,18.2,86.05,0.997,1,0,18.2,85.94,5.29,0.3,-3.2,1.07,64,18.2,24.4,1068,15,15,15,15,627
FB6,MC2,2023-09-08T10:45:00Z,0.01,18.2,86.03,0.998,1.001,0,18.2,85.92,3.06,0.3,-3.3,0.87,62,18.2,19,1129,15,15,15,15,695
FB6,MC2,2023-09-08T11:00:00Z,0,18.2,86.01,0.998,0.999,0,18.3,85.9,2.73,0.3,-3.3,0.82,69,18.2,19.2,1097,15,15,15,15,756
FB6,MC2,2023-09-08T11:15:00Z,0,18.2,85.98,0.998,1,0,18.3,85.87,1.85,0.1,-3.4,0.47,45,18.2,25.3,1072,15,15,15,15,690
FB6,MC2,2023-09-08T11:30:00Z,0.01,18.1,85.97,0.997,0.999,0,18.3,85.86,1.9,0.2,-3.4,0.5,172,18.1,47.2,1106,15,15,15,15,527
FB6,MC2,2023-09-08T11:45:00Z,0,18.1,85.96,0.999,0.999,0,18.8,85.84,1.98,0.3,-3.4,0.69,214,18,82.6,1000,15,15,15,6,457
FB6,MC2,2023-09-08T12:00:00Z,0,18.3,85.93,0.998,0.989,0.03,19.5,85.81,2.35,0.4,-3.3,0.63,188,18.4,121.4,1014,15,15,15,0,455
FB6,MC2,2023-09-08T12:15:00Z,0,18.5,85.92,0.999,0.984,0.04,19.8,85.8,3.26,0.5,-3.2,0.72,93,19.3,130.4,916,15,15,15,0,455
FB6,MC2,2023-09-08T12:30:00Z,0.01,18.9,85.92,0.998,0.983,0.04,19.8,85.8,4.1,0.5,-3.2,1.09,28,19.2,116.8,914,15,15,15,0,455
FB6,MC2,2023-09-08T12:45:00Z,0,19,85.9,0.999,0.984,0.04,19.6,85.78,3.45,0.4,-3.2,0.92,41,19.2,88.6,919,15,15,15,0,460
FB6,MC2,2023-09-08T13:00:00Z,0,18.7,85.88,0.998,0.988,0.03,19,85.77,5.2,0.5,-3.2,1.43,45,18.8,60.6,938,15,15,15,3,467
FB6,MC2,2023-09-08T13:15:00Z,0,18.6,85.87,0.998,0.992,0.02,18.8,85.76,5.83,0.3,-3.1,1.43,78,18.5,44.5,977,15,15,15,15,627
FB6,MC2,2023-09-08T13:30:00Z,0,18.5,85.85,0.998,0.995,0.01,18.6,85.74,5.24,0.2,-3.3,1.38,67,18.5,52.7,946,15,15,15,15,576
FB6,MC2,2023-09-08T13:45:00Z,0,18.4,85.84,0.998,0.995,0.01,18.6,85.72,6.06,0.4,-3.1,1.54,76,18.5,93.2,919,15,15,15,15,477
FB6,MC2,2023-09-08T14:00:00Z,0,18.5,85.82,0.999,0.995,0.01,18.8,85.71,7.67,0.5,-3.2,1.44,76,18.5,74.7,881,15,15,15,15,519
FB6,MC2,2023-09-08T14:15:00Z,0,18.5,85.82,0.998,0.996,0.01,18.8,85.71,8.26,0.4,-3.2,1.49,89,18.5,61.7,910,15,15,15,15,623
FB6,MC2,2023-09-08T14:30:00Z,0.01,18.5,85.81,0.998,0.995,0.01,18.7,85.69,4,0.4,-3.2,1.48,86,18.5,60.6,859,15,15,15,15,482
FB6,MC2,2023-09-08T14:45:00Z,0,18.5,85.79,0.998,0.995,0.01,18.8,85.68,5.53,0.4,-3.1,1.5,80,18.4,82.8,828,15,15,15,4,459
FB6,MC2,2023-09-08T15:00:00Z,0,18.4,85.8,0.999,0.991,0.02,18.7,85.68,5.39,0.5,-3,1.59,71,18.4,43.6,651,15,15,15,15,461
FB6,MC2,2023-09-08T15:15:00Z,0,18.4,85.79,0.999,0.993,0.02,18.7,85.68,4.3,0.5,-3.1,1.17,73,18.4,63.4,672,15,15,15,11,458
FB6,MC2,2023-09-08T15:30:00Z,0,18.5,85.79,0.999,0.99,0.02,18.8,85.67,4.51,0.5,-3.1,1.32,71,18.6,57.1,628,15,15,15,4,462
FB6,MC2,2023-09-08T15:45:00Z,0,18.4,85.79,0.998,0.99,0.02,18.6,85.68,4.53,0.5,-3,1.09,81,18.5,22.7,704,15,15,15,14,464
FB6,MC2,2023-09-08T16:00:00Z,0.01,18.3,85.78,0.997,0.991,0.02,18.5,85.67,4.54,0.4,-3.3,1.04,73,18.3,23.4,678,15,15,15,15,465
FB6,MC2,2023-09-08T16:15:00Z,0,18.3,85.78,0.998,0.994,0.01,18.4,85.66,7.96,0.3,-3.1,1.89,60,18.2,24.2,660,15,15,15,15,468
FB6,MC2,2023-09-08T16:30:00Z,0,18.2,85.8,0.998,0.998,0,18.3,85.69,4.82,0.5,-3.1,1.56,73,18.2,27.3,622,15,15,15,15,462
FB6,MC2,2023-09-08T16:45:00Z,0,18.2,85.79,0.998,0.996,0.01,18.4,85.68,4.35,0.5,-3.1,0.91,70,18.2,30.9,608,15,15,15,15,461
FB6,MC2,2023-09-08T17:00:00Z,0,18.1,85.78,0.999,0.995,0.01,18.2,85.67,4.12,0.6,-3,1.46,78,18.1,22.3,585,15,15,15,15,464
FB6,MC2,2023-09-08T17:15:00Z,0.01,18,85.78,0.997,0.993,0.01,18.2,85.67,4.61,0.5,-3.2,1.14,92,18.1,17.4,680,15,15,15,15,465
FB6,MC2,2023-09-08T17:30:00Z,0,17.9,85.77,0.998,0.993,0.02,18.1,85.66,4.51,0.5,-3.2,0.84,113,18,5.7,796,15,15,15,15,465
FB6,MC2,2023-09-08T17:45:00Z,0,17.8,85.78,0.999,0.988,0.03,18,85.66,3.82,0.5,-3.2,0.73,125,17.9,0,771,15,15,15,15,464
FB6,MC2,2023-09-08T18:00:00Z,0,17.7,85.78,0.998,0.971,0.06,18,85.67,1.61,0.5,-3.2,0.69,236,17.8,0,859,15,15,15,13,460
FB6,MC2,2023-09-08T18:15:00Z,0,17.8,85.82,0.998,0.944,0.12,18.3,85.71,1.72,0.5,-3.2,0.62,210,17.9,0,788,15,15,15,13,462
FB6,MC2,2023-09-08T18:30:00Z,0,17.7,85.86,0.999,0.95,0.1,18.1,85.75,2.84,0.5,-3.2,0.84,246,17.8,0,750,15,15,15,12,459
FB6,MC2,2023-09-08T18:45:00Z,0.04,17.8,85.87,0.979,0.909,0.19,18.5,85.76,1.94,0.5,-3.2,1.02,242,18,0,688,15,15,15,0,457
FB6,MC2,2023-09-08T19:00:00Z,0.09,17.9,85.88,0.955,0.879,0.26,18.8,85.77,2.44,0.5,-3.1,0.84,229,18.1,0,643,15,15,15,0,458
FB6,MC2,2023-09-08T19:15:00Z,0.05,17.8,85.89,0.975,0.921,0.17,18.3,85.79,2.28,0.5,-3.2,0.99,234,17.9,0,623,15,15,15,4,462
FB6,MC2,2023-09-08T19:30:00Z,0.02,17.7,85.92,0.989,0.946,0.11,18,85.81,2.06,0.5,-3.2,0.97,237,17.8,0,607,15,15,15,15,461
FB6,MC2,2023-09-08T19:45:00Z,0.01,17.6,85.94,0.996,0.953,0.1,18,85.83,2.28,0.5,-3.2,0.95,221,17.8,0,590,15,15,15,15,463
FB6,MC2,2023-09-08T20:00:00Z,0.01,17.7,85.96,0.996,0.955,0.09,18,85.85,1.72,0.6,-3.2,1.07,245,17.8,0,571,15,15,15,15,461
FB6,MC2,2023-09-08T20:15:00Z,0.03,17.8,85.98,0.984,0.934,0.14,18.3,85.87,2.08,0.5,-3.2,1.12,236,18,0,531,15,15,15,3,460
FB6,MC2,2023-09-08T20:30:00Z,0.04,17.8,86.01,0.982,0.933,0.14,18.2,85.91,1.62,0.5,-3.2,1.05,240,17.8,0,502,15,15,15,13,460
FB6,MC2,2023-09-08T20:45:00Z,0.03,17.7,86.02,0.983,0.934,0.14,18.2,85.91,1.74,0.6,-3.1,1.01,224,17.9,0,472,15,15,15,5,459
FB6,MC2,2023-09-08T21:00:00Z,0.04,17.7,86.03,0.979,0.932,0.14,18.2,85.93,1.81,0.6,-3.1,1.13,226,17.9,0,464,15,15,15,1,459
FB6,MC2,2023-09-08T21:15:00Z,0.05,17.7,86.04,0.973,0.925,0.16,18.1,85.93,1.49,0.6,-3.2,0.89,220,17.8,0,463,15,15,15,0,459
FB6,MC2,2023-09-08T21:30:00Z,0.04,17.6,86.05,0.978,0.931,0.14,18.1,85.94,1.43,0.6,-3.2,0.87,224,17.8,0,464,15,15,15,0,460
FB6,MC2,2023-09-08T21:45:00Z,0.04,17.6,86.05,0.982,0.935,0.14,18.1,85.95,1.13,0.6,-3.2,0.48,185,17.8,0,464,15,15,15,10,461
FB6,MC2,2023-09-08T22:00:00Z,0.03,17.6,86.05,0.985,0.941,0.12,17.9,85.94,1.66,0.6,-3.1,0.5,115,17.7,0,464,15,15,15,15,462
FB6,MC2,2023-09-08T22:15:00Z,0.03,17.6,86.03,0.986,0.948,0.11,17.9,85.92,4.08,0.5,-3.1,1,98,17.7,0,464,15,15,15,15,462
FB6,MC2,2023-09-08T22:30:00Z,0.02,17.6,86.03,0.988,0.953,0.1,17.8,85.92,4.25,0.6,-3.1,1.47,98,17.6,0,465,15,15,15,15,465
FB6,MC2,2023-09-08T22:45:00Z,0.01,17.4,86.01,0.997,0.968,0.06,17.6,85.91,4.7,0.5,-3.1,0.96,112,17.5,0,466,15,15,15,15,465
FB6,MC2,2023-09-08T23:00:00Z,0.01,17.5,86.01,0.997,0.966,0.07,17.7,85.9,2.84,0.6,-3.1,0.83,147,17.6,0,465,15,15,15,15,464
FB6,MC2,2023-09-08T23:15:00Z,0.01,17.7,85.99,0.997,0.959,0.08,18,85.89,2.63,0.6,-3.1,0.95,138,17.8,0,465,15,15,15,15,463
FB6,MC2,2023-09-08T23:30:00Z,0.01,17.7,85.98,0.997,0.963,0.08,17.9,85.87,2.47,0.7,-3.1,0.77,135,17.7,0,466,15,15,15,15,464
FB6,MC2,2023-09-08T23:45:00Z,0,17.7,85.98,0.999,0.966,0.07,17.9,85.87,2.31,0.6,-3.1,0.78,100,17.8,0,465,15,15,15,15,464
FB6,MC2,2023-09-09T00:00:00Z,0.01,17.8,85.97,0.997,0.963,0.08,18,85.87,2.18,0.6,-3.1,0.65,97,17.9,0,465,15,15,15,15,464
FB6,MC2,2023-09-09T00:15:00Z,0.01,17.8,85.96,0.997,0.969,0.06,17.9,85.85,3.31,0.5,-3.1,0.65,92,17.7,0,468,15,15,15,15,468
FB6,MC2,2023-09-09T00:30:00Z,0,17.6,85.93,0.999,0.982,0.04,17.7,85.82,4.07,0.6,-3.1,1.36,91,17.6,0,470,15,15,15,15,478
FB6,MC2,2023-09-09T00:45:00Z,0,17.5,85.92,0.998,0.991,0.02,17.6,85.81,5.51,0.7,-3,1.63,99,17.5,0,471,15,15,15,15,487
FB6,MC2,2023-09-09T01:00:00Z,0,17.5,85.91,0.999,0.995,0.01,17.6,85.8,5.53,0.6,-3,1.4,110,17.5,0,470,15,15,15,15,489
